name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,12/31/1991,12/31/1990
			AccumulatedDepreciation,"-5,855,493,000","-5,697,320,000","-5,504,849,000","-5,319,695,000","-5,116,118,000","-4,950,635,000","-4,719,467,000","-4,601,984,000","-4,453,918,000","-4,241,908,000","-4,018,152,000","-3,836,920,000","-3,646,370,000","-3,475,055,000","-3,296,191,000","-3,095,136,000","-2,946,157,000","-3,221,560,000","-3,293,540,000","-3,165,721,000","-2,633,866,000","-2,879,414,000","-2,710,018,000","-3,645,004,000","-3,419,933,000","-3,514,792,000","-3,283,306,000","-3,111,654,000","-2,901,217,000","-3,270,091,000","-3,080,633,000","-2,917,035,000","-2,753,300,000","-2,612,473,000","-2,446,510,000","-2,763,316,000","-2,587,307,000","-2,398,612,000","-2,228,028,000","-2,055,728,000","-1,913,152,000","-1,766,445,000","-1,653,782,000","-1,550,220,000","-1,443,628,000","-1,326,932,000","-1,252,103,000","-1,220,319,000","-1,116,733,000","-1,053,518,000","-1,079,849,000","-1,047,505,000","-1,029,858,000","-961,055,000","-950,952,000","-882,571,000","-844,904,000","-826,653,000","-765,212,000","-719,951,000","-680,598,000","-649,216,000","-614,962,000","-581,273,000","-538,317,000","-515,529,000","-476,474,000","-448,810,000","-422,608,000","-405,472,000","-388,723,000","-356,453,000","-331,563,000","-328,151,000","-296,543,000","-283,828,000","-276,763,000","-275,887,000","-249,860,000","-241,184,000","-232,175,000","-216,288,000","-204,200,000","-194,195,000","-182,396,000","-171,412,000","-169,994,000","-161,001,000","-153,409,000","-145,700,000","-133,200,000","-136,700,000","-131,500,000","-126,800,000","-138,500,000","-132,900,000","-126,300,000","-121,000,000","-120,700,000","-116,600,000","-118,800,000","-115,200,000","-117,600,000","-114,300,000","-111,700,000","-108,400,000","-109,400,000","-107,500,000","-104,100,000","-101,300,000","-94,700,000","-91,800,000","-89,200,000","-86,600,000","-81,600,000","-79,300,000","-77,000,000","-75,500,000","-70,700,000","-61,800,000"
		GoodwillAndOtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","9,452,000","9,452,000","9,452,000","9,452,000","9,452,000","9,452,000","9,452,000","9,452,000","9,452,000","9,452,000",,"9,452,000","9,797,000","9,612,000","9,612,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","9,452,000","9,452,000","9,452,000","9,452,000","9,452,000","9,452,000","9,452,000","9,452,000","9,452,000","9,452,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,452,000","9,797,000","9,612,000","9,612,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,"8,903,000","239,000","6,096,000","13,534,000","13,567,000","23,150,000","31,509,000","34,390,000","44,909,000","20,624,000","38,571,000","30,180,000","27,202,000","58,499,000","8,853,000","31,151,000","35,128,000","40,362,000","60,035,000","82,194,000","84,195,000","67,575,000","107,029,000","113,119,000","160,732,000","120,701,000","147,530,000","131,464,000","204,841,000","189,540,000","22,510,000","1,300,000","13,886,000","30,951,000","28,659,000","28,798,000","8,571,000","16,466,000","22,383,000","44,270,000","30,595,000","31,062,000","39,891,000","10,624,000","12,325,000","18,841,000","29,444,000","30,169,000","23,695,000","8,251,000","4,614,000","10,668,000","24,246,000","21,541,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"45,070,000","44,553,000","54,111,000","55,245,000","59,180,000","47,746,000","50,785,000","51,944,000","56,618,000","65,326,000","74,255,000","87,696,000","83,692,000","39,215,000","40,579,000","36,714,000","266,737,000","144,207,000","40,040,000","33,422,000","471,790,000","392,561,000","1,176,618,000","198,551,000","189,632,000","32,314,000","106,788,000","78,762,000","268,060,000","96,105,000","71,073,000","85,554,000","135,363,000","201,943,000","595,486,000","278,467,000","229,903,000","212,366,000","173,833,000","194,115,000","192,755,000","208,078,000","69,150,000","51,656,000","47,053,000","16,783,000","16,805,000","31,883,000","50,595,000","16,041,000","17,523,000","19,344,000","19,699,000","24,580,000","18,983,000","40,022,000","14,178,000","17,889,000","43,135,000","18,546,000","13,259,000","24,241,000","23,222,000","13,428,000","15,884,000","5,798,000","5,405,000","9,722,000","5,544,000","10,008,000","6,791,000","5,649,000","16,313,000","16,644,000","6,557,000","6,577,000","6,668,000","5,653,000","9,135,000","10,165,000","9,110,000","5,838,000","5,558,000","5,664,000","5,640,000","5,500,000","9,594,000","9,507,000","10,672,000","10,200,000","10,300,000","11,500,000","13,300,000","13,600,000","17,100,000","22,400,000","21,100,000","21,600,000","22,700,000","21,500,000","21,000,000","10,700,000","12,600,000","13,000,000","12,700,000","13,700,000","11,100,000","11,400,000","11,000,000","10,800,000","11,400,000","11,200,000","10,500,000","7,800,000","7,400,000","7,500,000","5,900,000","6,100,000","5,400,000","4,300,000"
TotalLiabilitiesNetMinorityInterest,"3,280,672,000","3,170,846,000","3,425,061,000","3,500,489,000","3,245,973,000","2,960,271,000","2,937,177,000","2,986,796,000","3,273,308,000","3,543,238,000","3,609,333,000","3,590,096,000","3,543,393,000","3,432,540,000","3,674,322,000","3,999,858,000","3,947,891,000","3,782,168,000","3,766,885,000","3,710,777,000","3,784,193,000","3,896,378,000","3,937,518,000","3,695,639,000","3,698,640,000","3,769,242,000","4,027,024,000","4,025,311,000","4,364,458,000","4,230,045,000","3,708,906,000","3,258,083,000","3,013,592,000","3,098,344,000","3,150,061,000","3,063,765,000","2,855,499,000","2,785,063,000","2,649,910,000","2,471,875,000","2,354,674,000","2,336,040,000","1,868,527,000","1,870,727,000","1,841,076,000","1,525,795,000","1,316,546,000","1,234,552,000","1,254,723,000","1,387,366,000","1,347,642,000","1,384,311,000","1,404,305,000","1,567,531,000","1,864,618,000","2,380,455,000","1,866,791,000","1,708,335,000","1,352,807,000","1,232,827,000","1,120,755,000","1,155,723,000","857,600,000","831,349,000","719,529,000","699,427,000","704,412,000","558,631,000","528,345,000","461,005,000","405,354,000","357,087,000","369,831,000","345,201,000","317,290,000","336,454,000","362,080,000","236,981,000","201,270,000","194,504,000","207,102,000","150,161,000","91,255,000","74,922,000","88,742,000","71,152,000","48,741,000","42,984,000","38,779,000","41,300,000","51,000,000","44,100,000","46,500,000","49,800,000","66,600,000","65,100,000","65,000,000","63,100,000","51,500,000","47,600,000","42,800,000","69,100,000","61,600,000","55,700,000","38,000,000","29,800,000","24,600,000","20,300,000","20,000,000","23,400,000","18,900,000","17,300,000","18,400,000","18,200,000","17,600,000","19,500,000","14,300,000","14,500,000","22,700,000","12,800,000"
	CurrentLiabilities,"1,058,721,000","889,327,000","1,103,567,000","1,051,668,000","776,619,000","583,739,000","377,278,000","307,900,000","383,463,000","472,043,000","491,042,000","503,945,000","545,342,000","466,052,000","733,857,000","1,047,957,000","649,176,000","559,212,000","436,676,000","347,772,000","353,485,000","415,172,000","328,630,000","320,841,000","303,157,000","302,525,000","485,197,000","522,157,000","696,255,000","784,660,000","669,574,000","684,581,000","515,279,000","639,131,000","629,779,000","588,200,000","510,154,000","541,546,000","499,925,000","475,761,000","471,525,000","505,805,000","423,526,000","483,148,000","489,949,000","502,053,000","371,054,000","312,903,000","332,299,000","296,671,000","249,157,000","247,863,000","244,739,000","296,601,000","466,863,000","685,424,000","441,826,000","362,545,000","279,840,000","253,462,000","221,403,000","204,070,000","202,395,000","199,698,000","189,074,000","198,994,000","224,687,000","137,460,000","131,856,000","114,892,000","133,538,000","108,866,000","99,986,000","104,822,000","89,248,000","84,289,000","90,018,000","57,497,000","42,581,000","41,625,000","37,417,000","38,221,000","33,795,000","25,470,000","56,658,000","23,345,000","23,560,000","21,004,000","19,612,000","26,000,000","11,000,000","10,600,000","15,500,000","17,300,000","17,700,000","18,800,000","25,000,000","22,300,000","26,000,000","24,600,000","23,000,000","18,200,000","19,700,000","15,800,000","13,800,000","7,700,000","6,700,000","6,200,000","4,900,000","9,500,000","7,800,000","6,600,000","6,600,000","7,400,000","6,300,000","6,200,000","5,000,000","4,800,000","3,400,000","3,100,000"
		PayablesAndAccruedExpenses,"514,558,000","459,083,000","542,474,000","496,285,000","394,226,000","339,617,000","287,777,000","257,053,000","359,406,000","354,617,000","431,440,000","407,883,000","426,550,000","370,426,000","429,698,000","446,318,000","468,108,000","334,515,000","348,885,000","311,476,000","299,676,000","258,474,000","277,571,000","257,349,000","293,796,000","261,363,000","361,734,000","423,536,000","561,051,000","584,253,000","664,925,000","592,493,000","443,395,000","438,649,000","601,131,000","577,452,000","480,318,000","420,381,000","474,573,000","460,611,000","413,211,000","456,999,000","400,420,000","413,048,000","375,721,000","417,654,000","316,179,000","270,030,000","271,986,000","236,242,000","215,363,000","207,342,000","201,282,000","255,312,000","466,863,000","685,424,000","441,826,000","352,545,000","279,840,000","250,749,000","221,403,000","145,923,000","184,770,000","198,025,000","187,315,000","198,994,000","224,362,000","137,349,000","131,745,000","112,619,000","110,802,000","108,866,000","99,986,000","104,821,000","89,248,000","84,289,000","90,018,000","57,497,000","41,602,000","39,914,000","33,777,000","34,858,000","31,935,000","23,141,000","33,864,000","23,345,000","23,093,000","20,544,000","19,165,000","25,700,000","10,700,000","10,300,000","15,200,000","16,900,000","17,400,000","18,400,000","25,000,000","21,900,000","25,600,000","24,200,000","22,600,000","16,600,000","19,700,000","15,800,000","13,800,000","7,700,000","6,700,000","6,200,000","4,700,000","9,500,000","2,600,000","3,600,000","3,800,000","5,200,000","3,400,000","3,700,000","3,400,000","3,500,000","1,100,000","700,000"
			Payables,,"299,744,000",,,,"188,823,000",,,,"186,476,000",,,,"169,547,000",,,,"73,550,000",,,,"46,223,000",,,,"58,465,000",,,,"78,838,000",,,,"98,253,000",,,,"74,972,000",,,,"140,751,000",,,,"84,302,000",,,,"81,657,000","215,363,000",,,"68,149,000","348,549,000","302,872,000","285,481,000","65,235,000","236,044,000","226,080,000","195,288,000","37,152,000","169,657,000","160,423,000","160,909,000","14,265,000","158,031,000","119,058,000","110,415,000","7,506,000","110,802,000","86,507,000","74,278,000","81,217,000","76,130,000","63,050,000","74,936,000","48,790,000","41,602,000","39,914,000","33,777,000","34,858,000","31,935,000","23,141,000","33,864,000","23,345,000","23,093,000","20,544,000","19,165,000","25,700,000","10,700,000","10,300,000","15,200,000","16,900,000","17,400,000","18,400,000","25,000,000","21,900,000","25,600,000","24,200,000","22,600,000","16,600,000","19,700,000","15,800,000","13,800,000","7,700,000","6,700,000","6,200,000","4,700,000","9,500,000","2,600,000","3,600,000","3,800,000","5,200,000","3,400,000","3,700,000","3,400,000","3,500,000","1,100,000","700,000"
				AccountsPayable,,"25,072,000",,,,"63,006,000",,,,"52,094,000",,,,"56,047,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"79,138,000",,,,"11,323,000",,,,"11,633,000",,,,"25,629,000","348,549,000","302,872,000","285,481,000","65,235,000","236,044,000","226,080,000","195,288,000","37,152,000","169,657,000","160,423,000","160,909,000","14,265,000","158,031,000","119,058,000","110,415,000","7,506,000","110,802,000","86,507,000","74,278,000","81,217,000","76,130,000","63,050,000","74,936,000","48,790,000","41,602,000","39,914,000","33,777,000","34,858,000","31,935,000","23,141,000","33,864,000","23,345,000","23,093,000","20,544,000","19,165,000","25,700,000","10,700,000","10,300,000","15,200,000","16,900,000","17,400,000","18,400,000","25,000,000","21,900,000","25,600,000","24,200,000","22,600,000","16,600,000","19,700,000","15,800,000","13,800,000","7,700,000","6,700,000","6,200,000","4,700,000","9,500,000","2,600,000","3,600,000","3,800,000","5,200,000","3,400,000","3,700,000","3,400,000","3,500,000","1,100,000","700,000"
				TotalTaxPayable,,"274,672,000",,,,"125,817,000",,,,"134,382,000",,,,"113,500,000",,,,"73,550,000",,,,"46,223,000",,,,"58,465,000",,,,"78,838,000",,,,"98,253,000",,,,"74,972,000",,,,"61,613,000",,,,"37,066,000",,,,"33,370,000",,,,"42,520,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,913,000",,,,"36,654,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,"159,339,000",,,,"150,794,000",,,,"168,141,000",,,,"200,879,000",,,,"260,965,000",,,,"212,251,000",,,,"202,898,000",,,,"505,415,000",,,,"340,396,000",,,,"345,409,000",,,,"316,248,000",,,,"333,352,000",,,,"154,585,000","25,370,000",,,"187,163,000","118,314,000","382,552,000","156,345,000","287,310,000","43,796,000","24,669,000","26,115,000","108,771,000","15,113,000","37,602,000","26,406,000","184,729,000","66,331,000","18,291,000","21,330,000","105,113,000",,"22,359,000","25,708,000","23,604,000","13,118,000","21,239,000","15,082,000","8,707,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,,"60,273,000",,,,"52,802,000",,,,"44,175,000",,,,"40,840,000",,,,"45,057,000",,,,"45,059,000",,,,"34,378,000",,,,"40,786,000",,,,"40,027,000",,,,"25,027,000",,,,"14,646,000",,,,,,,,"3,198,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,"47,037,000",,,,"30,907,000",,,,"41,540,000",,,,"31,486,000",,,,"39,471,000",,,,"34,761,000",,,,"41,154,000",,,,"56,279,000",,,,"71,466,000",,,,"35,607,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,,,,,,,,,,,,,"342,301,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,469,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,400,000","2,500,000","2,100,000","2,100,000","2,100,000","1,200,000","1,200,000","2,200,000",
			CurrentDebt,,,,,,,,,,,,,,,,"342,301,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,469,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,400,000","2,500,000","2,100,000","2,100,000","2,100,000","1,200,000","1,200,000","2,200,000",
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,469,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,,,,,,,"342,301,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,"0","120,563,000","90,514,000","135,204,000","143,128,000",,,,"96,636,000",,,,"69,639,000",,,,"42,806,000","21,106,000","70,100,000",,,"1,143,000","4,970,000","2,631,000","0","8,424,000","16,938,000","42,210,000","41,289,000",,,,,,"2,713,000",,"14,667,000","17,625,000","1,673,000","1,759,000",,"325,000","111,000","111,000","2,273,000",,,,,,,,,,"1,711,000","3,640,000","3,363,000","1,860,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,"0","120,563,000","90,514,000","135,204,000","142,976,000",,,,,,,,,,,,,,,,,"1,143,000","4,970,000","2,631,000","0","8,424,000","16,938,000","42,210,000","41,289,000",,,,,,"2,713,000",,"14,667,000","17,625,000",,"1,759,000",,"325,000","111,000","111,000","2,273,000",,,,,,,,,,"1,711,000","3,640,000","3,363,000","1,860,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152,000",,,,"96,636,000",,,,"69,639,000",,,,,,,,,,,,,,,,,,,,,,,,,,"1,673,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"544,163,000","383,207,000","561,093,000","555,383,000","382,393,000","213,215,000","89,501,000","50,847,000","24,057,000","75,886,000","59,602,000","96,062,000","118,792,000","64,140,000","304,159,000","259,338,000","181,068,000","185,226,000","87,791,000","36,296,000","53,809,000","121,937,000","51,059,000","63,492,000","9,361,000","8,000","2,900,000","8,107,000",,"1,000,000","4,649,000","92,088,000","71,884,000","32,380,000","28,648,000","10,748,000","29,836,000","15,919,000","25,352,000","15,150,000","58,314,000","6,000,000","23,106,000","70,100,000","114,228,000","84,399,000","53,732,000","37,903,000","57,682,000","60,429,000","25,370,000","23,583,000","1,247,000",,,,,"10,000,000",,,,"39,011,000",,,,,,,,,"22,736,000",,,"1,000",,,,,"979,000",,,,,"2,329,000","22,794,000",,"467,000","460,000","447,000","300,000","300,000","300,000","300,000","400,000","300,000","400,000",,"400,000","400,000","400,000","400,000","1,600,000",,,,,,,"200,000",,"5,200,000","600,000","300,000","100,000","800,000","400,000","400,000","100,000","100,000","2,400,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,221,951,000","2,281,519,000","2,321,494,000","2,448,821,000","2,469,354,000","2,376,532,000","2,559,899,000","2,678,896,000","2,889,845,000","3,071,195,000","3,118,291,000","3,086,151,000","2,998,051,000","2,966,488,000","2,940,465,000","2,951,901,000","3,298,715,000","3,222,956,000","3,330,209,000","3,363,005,000","3,430,708,000","3,481,206,000","3,608,888,000","3,374,798,000","3,395,483,000","3,466,717,000","3,541,827,000","3,503,154,000","3,668,203,000","3,445,385,000","3,039,332,000","2,573,502,000","2,498,313,000","2,459,213,000","2,520,282,000","2,475,565,000","2,345,345,000","2,243,517,000","2,149,985,000","1,996,114,000","1,883,149,000","1,830,235,000","1,445,001,000","1,387,579,000","1,351,127,000","1,023,742,000","945,492,000","921,649,000","922,424,000","1,090,695,000","1,098,485,000","1,136,448,000","1,159,566,000","1,270,930,000","1,397,755,000","1,695,031,000","1,424,965,000","1,345,790,000","1,072,967,000","979,365,000","899,352,000","951,653,000","655,205,000","631,651,000","530,455,000","500,433,000","479,725,000","421,171,000","396,489,000","346,113,000","271,816,000","248,221,000","269,845,000","240,379,000","228,042,000","252,165,000","272,062,000","179,484,000","158,689,000","152,879,000","169,685,000","111,940,000","57,460,000","49,452,000","32,084,000","47,807,000","25,181,000","21,980,000","19,167,000","15,300,000","40,000,000","33,500,000","31,000,000","32,500,000","48,900,000","46,300,000","40,000,000","40,800,000","25,500,000","23,000,000","19,800,000","50,900,000","41,900,000","39,900,000","24,200,000","22,100,000","17,900,000","14,100,000","15,100,000","13,900,000","11,100,000","10,700,000","11,800,000","10,800,000","11,300,000","13,300,000","9,300,000","9,700,000","19,300,000","9,700,000"
		LongTermProvisions,"98,908,000","97,324,000","85,514,000","85,390,000","84,206,000","83,325,000","87,014,000","86,628,000","85,267,000","84,134,000","95,806,000","95,194,000","94,026,000","91,859,000","88,149,000","87,279,000","108,546,000","114,395,000","100,958,000","100,538,000","99,216,000","122,375,000","112,448,000","140,386,000","139,191,000","137,525,000","118,153,000","115,276,000","123,101,000","120,867,000","124,357,000","120,676,000","120,415,000","118,692,000","126,989,000","123,000,000","119,559,000","114,305,000","91,537,000","90,759,000","89,417,000","88,444,000","73,913,000","72,365,000","71,101,000","71,171,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"1,980,392,000","2,081,164,000","2,077,630,000","2,192,125,000","2,260,651,000","2,214,319,000","2,353,038,000","2,456,119,000","2,645,384,000","2,732,798,000","2,735,769,000","2,721,240,000","2,646,287,000","2,596,333,000","2,592,952,000","2,573,424,000","2,912,248,000","2,908,770,000","2,905,358,000","2,901,948,000","2,898,603,000","2,897,575,000","2,894,323,000","2,603,080,000","2,564,472,000","2,517,970,000","2,534,000,000","2,472,000,000","2,616,500,000","2,366,000,000","1,990,000,000","1,600,000,000","1,600,000,000","1,600,000,000","1,628,000,000","1,628,000,000","1,530,000,000","1,440,000,000","1,328,000,000","1,161,000,000","1,011,500,000","985,069,000","632,639,000","630,291,000","627,942,000","323,673,000","275,404,000","271,212,000","269,020,000","454,902,000","499,784,000","537,737,000","559,805,000","587,500,000","457,500,000","582,500,000","564,000,000","572,500,000","442,500,000","383,500,000","350,000,000","433,980,000","165,956,000","150,933,000","99,909,000","99,885,000","151,862,000","150,838,000","146,814,000","136,791,000","99,767,000","99,743,000","130,720,000","110,696,000","112,672,000","143,649,000","170,625,000","113,601,000",,"99,554,000","119,530,000","64,000,000","14,350,000","13,400,000",,"22,000,000","3,000,000","13,850,000","14,000,000","13,000,000","25,000,000","20,100,000","17,900,000","19,400,000","32,600,000","26,600,000","21,400,000","22,600,000","7,800,000","7,400,000","7,900,000","43,600,000","36,300,000","35,600,000","21,400,000","19,600,000","14,800,000","11,500,000","12,500,000","11,100,000","7,300,000","7,500,000","8,500,000","7,400,000","7,700,000","8,200,000","4,600,000","5,000,000","15,800,000","6,500,000"
			LongTermDebt,"1,980,392,000","2,081,164,000","2,077,630,000","2,192,125,000","2,260,651,000","2,214,319,000","2,353,038,000","2,456,119,000","2,645,384,000","2,732,798,000","2,735,769,000","2,721,240,000","2,646,287,000","2,596,333,000","2,592,952,000","2,573,424,000","2,912,248,000","2,908,770,000","2,905,358,000","2,901,948,000","2,898,603,000","2,897,575,000","2,894,323,000","2,603,080,000","2,564,472,000","2,517,970,000","2,534,000,000","2,472,000,000","2,616,500,000","2,366,000,000","1,990,000,000","1,600,000,000","1,600,000,000","1,600,000,000","1,628,000,000","1,628,000,000","1,530,000,000","1,440,000,000","1,328,000,000","1,161,000,000","1,011,500,000","985,069,000","632,639,000","630,291,000","627,942,000","323,673,000","275,404,000","271,212,000","269,020,000","454,902,000","499,784,000","537,737,000","559,805,000","587,500,000","457,500,000","582,500,000","564,000,000","572,500,000","442,500,000","383,500,000","350,000,000","433,980,000","165,956,000","150,933,000","99,909,000","99,885,000","151,862,000","150,838,000","146,814,000","136,791,000","99,767,000","99,743,000","130,720,000","110,696,000","112,672,000","143,649,000","170,625,000","113,601,000",,"99,554,000","119,530,000","64,000,000","14,350,000","13,400,000",,"22,000,000","3,000,000","13,850,000","14,000,000","13,000,000","25,000,000","20,100,000","17,900,000","19,400,000","32,600,000","26,600,000","21,400,000","22,600,000","7,800,000","7,400,000","7,900,000","43,600,000","36,300,000","35,600,000","21,400,000","19,600,000","14,800,000","11,500,000","12,500,000","11,100,000","7,300,000","7,500,000","8,500,000","7,400,000","7,700,000","8,200,000","4,600,000","5,000,000","15,800,000","6,500,000"
		NonCurrentDeferredLiabilities,"21,768,000","9,769,000",,,,"0","34,582,000","57,049,000","93,918,000","189,386,000","217,469,000","190,146,000","176,348,000","223,278,000","140,949,000","177,709,000","178,423,000","79,989,000","208,720,000","245,506,000","304,331,000","315,672,000","453,712,000","472,355,000","563,105,000","758,279,000","833,352,000","859,588,000","865,726,000","891,681,000","846,698,000","725,408,000","688,994,000","650,125,000","639,000,000","598,662,000","548,339,000","537,383,000","573,577,000","596,725,000","583,660,000","568,263,000","609,393,000","496,405,000","425,029,000","443,135,000","422,021,000","408,997,000","384,292,000","308,189,000","285,042,000","280,144,000","305,471,000","358,334,000","343,046,000","186,590,000","289,050,000","257,603,000","281,250,000","246,508,000","228,024,000","224,518,000","203,837,000","154,689,000","138,085,000","128,296,000","151,129,000","161,333,000","153,724,000","129,830,000","117,166,000","103,488,000","98,126,000","90,947,000","80,972,000","71,538,000","67,785,000","60,156,000","57,197,000","52,458,000","48,174,000","47,685,000","42,494,000","35,067,000","30,715,000","24,820,000","21,086,000","7,199,000","3,784,000","500,000","13,600,000","11,800,000","11,200,000","11,200,000","14,500,000","18,000,000","16,900,000","16,600,000","16,300,000","14,200,000","10,600,000","5,800,000","3,400,000","2,300,000","1,100,000","1,200,000","1,800,000","1,500,000","1,600,000","1,800,000","3,000,000","2,500,000","2,600,000","2,700,000","2,800,000","4,100,000","3,900,000","4,200,000","3,400,000","3,200,000"
