name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994
					ChangeInInterestPayable,"26,000,000","-192,000,000","-10,000,000","186,000,000","42,000,000","-177,000,000","60,000,000","200,000,000","-79,000,000","-234,000,000","45,000,000","141,000,000","65,000,000","-329,000,000","2,000,000","76,000,000","13,000,000","-103,000,000","3,000,000","134,000,000","-54,000,000","-19,000,000","-2,000,000","159,000,000","-22,000,000","68,000,000","-39,000,000","28,000,000","-26,000,000","-15,000,000","-32,000,000","41,000,000",,,"11,000,000","29,000,000","-34,000,000","-33,000,000","-13,000,000","77,000,000","-165,000,000","89,000,000",,"66,000,000","-138,000,000","-129,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ChangeInOtherCurrentAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"244,000,000","617,000,000","-822,000,000","183,000,000",,,,,,,,,"-23,000,000","-161,000,000","31,000,000","127,000,000","353,000,000","-166,000,000","-149,000,000","43,000,000","-426,000,000","99,000,000","-75,000,000","-71,000,000","-564,000,000","14,000,000",,,,,,,"44,000,000",,,,,,,,,,,"-8,000,000",,,,,,,,,,,,,,
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-79,000,000","-80,000,000",,,"-76,000,000",,,,,,,,,,,,,,,,,,"-274,000,000","96,000,000","-120,000,000",,,,,,,,,,,,"-199,300,000",,"-62,600,000",,,"0","2,100,000","8,200,000","4,000,000","-2,800,000","-98,900,000"
			ChangeInOtherWorkingCapital,"-2,003,000,000","-588,000,000","-893,000,000","-236,000,000","-286,000,000","-679,000,000","-543,000,000","155,000,000","-122,000,000","-76,000,000","259,000,000","-125,000,000","-229,000,000","-102,000,000","-15,000,000","95,000,000","-17,000,000","-169,000,000","-150,000,000","-181,000,000","-153,000,000","-100,000,000","-313,000,000","-90,000,000","-136,000,000","17,000,000","72,000,000","55,000,000","-51,000,000","27,000,000","112,000,000","-289,000,000","48,000,000","-82,000,000","-440,000,000","-1,000,000","65,000,000","151,000,000","-252,000,000","-47,000,000","208,000,000","350,000,000","-96,000,000","64,000,000","41,000,000","-107,000,000","-59,000,000","-80,000,000","-253,000,000","174,000,000","142,000,000","-21,000,000","27,000,000","406,000,000","398,000,000","-6,000,000","-600,000,000","-385,000,000","-2,885,000,000","2,729,000,000","72,000,000","-51,000,000","-422,000,000","294,000,000","129,000,000","31,000,000","-51,000,000","733,000,000","-663,000,000","232,000,000","185,000,000","33,000,000","-338,000,000","172,000,000","269,000,000","269,000,000","-14,000,000","-134,000,000","4,000,000","240,000,000","-462,000,000","90,000,000","-1,630,000,000","477,000,000","-59,000,000","760,000,000","-40,000,000","543,000,000","-483,000,000","87,000,000","-51,100,000","12,100,000","-82,000,000","3,000,000","176,300,000","17,100,000","-55,900,000","27,700,000","-177,800,000","287,900,000","-41,700,000","-39,700,000","-131,800,000","62,300,000","-143,000,000","43,100,000","-70,100,000","125,000,000","-102,800,000","71,200,000","-12,400,000","-30,000,000"
InvestingCashFlow,"-5,513,000,000","-1,574,000,000","360,000,000","-2,839,000,000","-1,460,000,000","-2,308,000,000","1,944,000,000","-1,526,000,000","-1,693,000,000","-1,641,000,000","-1,462,000,000","-1,327,000,000","-1,281,000,000","-552,000,000","1,011,000,000","-1,133,000,000","-1,053,000,000","-1,183,000,000","-1,120,000,000","-1,557,000,000","-1,622,000,000","-1,694,000,000","-1,674,000,000","-5,304,000,000","-2,200,000,000","-1,525,000,000","-2,153,000,000","-1,266,000,000","-1,585,000,000","-1,499,000,000","-1,648,000,000","-1,347,000,000","-1,267,000,000","-919,000,000","-1,110,000,000","-463,000,000","-1,023,000,000","-862,000,000","-1,056,000,000","-920,000,000","-918,000,000","-946,000,000","-957,000,000","-829,000,000","-783,000,000","-752,000,000","-806,000,000","-436,000,000","1,832,000,000","-171,000,000","-951,000,000","-956,000,000","-914,000,000","-874,000,000","-1,169,000,000","-650,000,000","-953,000,000","-718,000,000","-622,000,000","12,488,000,000","-878,000,000","-796,000,000","-714,000,000","-828,000,000","-966,000,000","-986,000,000","-867,000,000","-938,000,000","-597,000,000","-958,000,000","-568,000,000","-457,000,000","338,000,000","-569,000,000","-898,000,000","-491,000,000","-914,000,000","-1,070,000,000","-1,402,000,000","-877,000,000","-1,105,000,000","-576,000,000","-2,295,000,000","219,000,000","-572,000,000","-1,545,000,000","1,271,000,000","-386,000,000","-294,000,000","-3,188,000,000","-173,500,000","-518,300,000","-325,100,000","-525,100,000","-556,400,000","969,200,000","-560,900,000","-501,400,000","-229,800,000","-261,500,000","-274,600,000","-2,114,300,000","-561,400,000","-402,800,000","-140,300,000","-188,200,000","-102,200,000","-260,400,000","110,100,000","-414,400,000","-126,500,000","-276,400,000"
	CashFlowFromContinuingInvestingActivities,"-5,513,000,000","-1,574,000,000","360,000,000","-2,839,000,000","-1,460,000,000","-2,308,000,000","1,944,000,000","-1,526,000,000","-1,693,000,000","-1,641,000,000","-1,462,000,000","-1,327,000,000","-1,281,000,000","-552,000,000","1,011,000,000","-1,133,000,000","-1,053,000,000","-1,183,000,000","-1,120,000,000","-1,557,000,000","-1,622,000,000","-1,694,000,000","-1,674,000,000","-5,304,000,000","-2,200,000,000","-1,525,000,000","-2,153,000,000","-1,266,000,000","-1,585,000,000","-1,499,000,000","-1,648,000,000","-1,347,000,000","-1,267,000,000","-919,000,000","-1,110,000,000","-463,000,000","-1,023,000,000","-862,000,000","-1,056,000,000","-920,000,000","-918,000,000","-946,000,000","-957,000,000","-829,000,000","-783,000,000","-752,000,000","-806,000,000","-436,000,000","1,832,000,000","-171,000,000","-951,000,000","-956,000,000","-914,000,000","-874,000,000","-1,169,000,000","-650,000,000","-953,000,000","-718,000,000","-622,000,000","12,488,000,000","-878,000,000","-796,000,000","-714,000,000","-828,000,000","-966,000,000","-986,000,000","-867,000,000","-938,000,000","-597,000,000","-958,000,000","-568,000,000","-457,000,000","338,000,000","-569,000,000","-898,000,000","-491,000,000","-914,000,000","-1,070,000,000","-1,402,000,000","-877,000,000","-1,105,000,000","-576,000,000","-2,295,000,000","219,000,000","-572,000,000","-1,545,000,000","1,271,000,000","-386,000,000","-294,000,000","-3,188,000,000","-173,500,000","-518,300,000","-325,100,000","-525,100,000","-556,400,000","969,200,000","-560,900,000","-501,400,000","-229,800,000","-261,500,000","-274,600,000","-2,114,300,000","-561,400,000","-402,800,000","-140,300,000","-188,200,000","-102,200,000","-260,400,000","110,100,000","-414,400,000","-126,500,000","-276,400,000"
		NetPPEPurchaseAndSale,"-5,759,000,000","-1,622,000,000","-1,323,000,000","-1,478,000,000","-1,336,000,000","-1,328,000,000","-1,611,000,000","-1,494,000,000","-1,453,000,000","-1,462,000,000","-1,573,000,000","-1,295,000,000","-1,110,000,000","-1,002,000,000","-1,234,000,000","-974,000,000","-943,000,000","-1,103,000,000","-1,382,000,000","-1,374,000,000","-1,313,000,000","-1,435,000,000","-1,549,000,000","-1,376,000,000","-1,663,000,000","-1,497,000,000","-1,943,000,000","-1,262,000,000","-1,356,000,000","-1,014,000,000","-1,603,000,000","-1,353,000,000","-1,269,000,000","-1,120,000,000","-1,126,000,000","-1,028,000,000","-1,046,000,000","-904,000,000","-1,261,000,000","-924,000,000","-979,000,000","-981,000,000","-1,036,000,000","-981,000,000","-829,000,000","-806,000,000","-913,000,000","-855,000,000","-750,000,000","-904,000,000","-953,000,000","-1,096,000,000","-951,000,000","-837,000,000","-738,000,000","-857,000,000","-919,000,000","-697,000,000","-723,000,000","-558,000,000","-1,293,000,000","-1,047,000,000","-805,000,000","-943,000,000","-988,000,000","-923,000,000","-925,000,000","-832,000,000","-846,000,000","-160,000,000","-559,000,000","-675,000,000","-248,000,000","-539,000,000","-969,000,000","-575,000,000","-748,000,000","-841,000,000","-813,000,000","-504,000,000","-904,000,000","-607,000,000","-1,172,000,000","134,000,000","-580,000,000","-409,000,000","115,000,000","-372,000,000","-308,000,000","-337,000,000","-60,800,000","-246,800,000","-185,400,000","-131,000,000","-113,100,000","1,229,900,000","-227,100,000","-131,300,000","-52,800,000","-202,800,000","-189,600,000","-204,600,000","27,400,000","-278,200,000","-125,800,000","-107,400,000","-24,700,000","-141,100,000","-273,600,000","-77,200,000","-177,300,000","-132,800,000"
			PurchaseOfPPE,"-6,254,000,000","-1,622,000,000","-1,818,000,000","-1,478,000,000","-1,336,000,000","-1,328,000,000","-1,611,000,000","-1,494,000,000","-1,453,000,000","-1,462,000,000","-1,573,000,000","-1,295,000,000","-1,110,000,000","-1,002,000,000","-1,143,000,000","-1,065,000,000","-943,000,000","-1,103,000,000","-1,382,000,000","-1,374,000,000","-1,313,000,000","-1,435,000,000","-1,549,000,000","-1,376,000,000","-1,663,000,000","-1,497,000,000","-1,943,000,000","-1,262,000,000","-1,356,000,000","-1,014,000,000","-1,603,000,000","-1,353,000,000","-1,269,000,000","-1,120,000,000","-1,126,000,000","-1,028,000,000","-1,046,000,000","-904,000,000","-1,261,000,000","-924,000,000","-979,000,000","-981,000,000","-1,036,000,000","-981,000,000","-829,000,000","-806,000,000","-913,000,000","-855,000,000","-750,000,000","-904,000,000","-953,000,000","-1,096,000,000","-951,000,000","-837,000,000","-1,081,000,000","-857,000,000","-919,000,000","-697,000,000","-735,000,000","-881,000,000","-1,309,000,000","-1,047,000,000","-1,178,000,000","-943,000,000","-1,008,000,000","-923,000,000","-940,000,000","-832,000,000","-846,000,000","-740,000,000","-875,000,000","-675,000,000","-661,000,000","-539,000,000","-971,000,000","-878,000,000","-748,000,000","-841,000,000","-813,000,000","-504,000,000","-904,000,000","-607,000,000","-674,000,000","-505,000,000","-580,000,000","-409,000,000","-561,000,000","-448,000,000","-350,000,000","-379,000,000","-240,800,000","-246,800,000","-161,300,000","-155,100,000","-165,800,000","-179,500,000","-174,400,000","-184,000,000","-176,100,000","-202,800,000","-189,600,000","-204,600,000","27,400,000","-278,200,000","-125,800,000","-107,400,000","-24,700,000","-141,100,000","-273,600,000","-77,200,000","-177,300,000","-132,800,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,000,000","323,000,000",,,"373,000,000","0",,,"15,000,000","0","0","580,000,000","316,000,000","0",,,"2,000,000",,,,,,,,"-498,000,000",,,,"676,000,000","76,000,000","42,000,000","42,000,000",,,,"24,100,000","52,700,000",,,"52,700,000",,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,"0","65,000,000","0","44,000,000",,,,,"0","5,000,000",,,"-1,000,000","52,000,000","1,000,000","27,000,000",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfIntangibles,,,,,,,,,,,,,,,"0","65,000,000","0","44,000,000",,,,,"0","5,000,000",,,"-1,000,000","52,000,000","1,000,000","27,000,000",,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"1,348,000,000","-52,000,000","1,493,000,000","-74,000,000","-19,000,000","-1,000,000,000","3,565,000,000","-111,000,000","-207,000,000","-197,000,000","-171,000,000","-86,000,000","-186,000,000","-98,000,000","-153,000,000","-205,000,000","-91,000,000","-94,000,000","139,000,000","-154,000,000","-292,000,000","-240,000,000","-28,000,000","-4,393,000,000","0","0","-140,000,000","-48,000,000","-232,000,000","-495,000,000","-55,000,000","-8,000,000","-11,000,000","140,000,000",,,,,,,,,"0","0","0","0","0","0","3,454,000,000","737,000,000","-3,000,000",,,,"0",,,,"171,000,000","13,004,000,000","445,000,000","257,000,000","0","0","0","-91,000,000","0","-235,000,000","0","-642,000,000",,,,,,,,,"-8,000,000","-216,000,000",,,"-902,000,000","0","-14,000,000","-1,299,000,000","0","-24,000,000","0","-2,755,000,000","-25,900,000","20,300,000","-132,900,000","-185,500,000","-130,500,000","4,800,000","403,200,000","-747,000,000","-99,000,000","-17,700,000","-2,200,000","-1,979,700,000",,,,,,,,,,
			PurchaseOfBusiness,"-174,000,000","-52,000,000","-29,000,000","-74,000,000","-19,000,000","-1,000,000,000","-122,000,000","-111,000,000","-207,000,000","-197,000,000","-180,000,000","-86,000,000","-186,000,000","-98,000,000","-189,000,000","-205,000,000","-91,000,000","-94,000,000","-89,000,000","-154,000,000","-292,000,000","-240,000,000","-28,000,000","-4,393,000,000","0","0","-140,000,000","-48,000,000","-232,000,000","-495,000,000","-140,000,000","-8,000,000","-11,000,000","-47,000,000",,,,,,,,,,,,,,,,,"-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","85,000,000","0","0","187,000,000",,,,,,,,,"0","0","0","0","0","0","3,454,000,000","737,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"36,000,000","-10,000,000","10,000,000","9,000,000","27,000,000","0","-21,000,000","-30,000,000","-21,000,000","-29,000,000","-18,000,000","-13,000,000","-18,000,000","12,000,000","-27,000,000","-17,000,000","-12,000,000","-34,000,000","-50,000,000","-22,000,000","-7,000,000","-30,000,000","-26,000,000","-13,000,000","-18,000,000","-25,000,000","-2,000,000","-11,000,000","-6,000,000","33,000,000","32,000,000","-21,000,000","-18,000,000","1,000,000","1,000,000","5,000,000","-3,000,000","-20,000,000","-29,000,000","-8,000,000","6,000,000","-5,000,000","-16,000,000","-10,000,000","-25,000,000","-20,000,000","493,000,000","392,000,000","-898,000,000","-26,000,000","3,000,000","-3,000,000","-33,000,000","0","16,000,000","-32,000,000","12,000,000","43,000,000","-8,000,000","-15,000,000",,,,,"-29,000,000","-8,000,000","-774,000,000","-51,000,000","321,000,000","-350,000,000","-93,000,000","-131,000,000","-203,000,000","-63,000,000",,,,,,,,"-19,000,000","114,000,000","-10,000,000","2,000,000","-180,000,000","-67,000,000","-32,000,000","-6,000,000","7,000,000","-37,600,000","10,000,000","13,400,000","-3,800,000",,,,"16,100,000","153,700,000","-49,900,000","-46,400,000","61,800,000","-343,200,000","-27,200,000","18,200,000","900,000",,"29,100,000",,"-19,000,000","-55,200,000","-72,500,000"
			PurchaseOfInvestment,"-2,998,000,000","-824,000,000","-651,000,000","-605,000,000","-918,000,000","-1,765,000,000","-1,431,000,000","-1,238,000,000","-1,079,000,000","-631,000,000","-419,000,000","-442,000,000","-394,000,000","-494,000,000","-530,000,000","-474,000,000","-437,000,000","-453,000,000","-385,000,000","-399,000,000","-370,000,000","-786,000,000","-439,000,000","-313,000,000","-359,000,000","-393,000,000","-405,000,000","-368,000,000","-249,000,000","-304,000,000","321,000,000","-859,000,000","-262,000,000","-441,000,000","-215,000,000","-393,000,000","-311,000,000","-574,000,000","-345,000,000","-284,000,000","-343,000,000","-420,000,000","-369,000,000","-476,000,000","-461,000,000","-522,000,000","-383,000,000","-406,000,000","-1,525,000,000","-539,000,000","-217,000,000","-534,000,000","-471,000,000","-289,000,000","-320,000,000","-210,000,000","-217,000,000","-608,000,000","-325,000,000","-373,000,000",,,,,"-249,000,000","-281,000,000","-148,000,000","-255,000,000","-101,000,000","-350,000,000","-93,000,000","-131,000,000","-203,000,000","-63,000,000",,,,,,,,"-19,000,000","111,000,000","-10,000,000","-15,000,000","-190,000,000","-50,000,000","-47,000,000","-125,000,000","-13,000,000","49,100,000","-11,400,000","-40,400,000","-50,300,000",,,,,"26,000,000",,,,"-343,200,000",,,,,,,"-19,000,000","-55,200,000","-72,500,000"
			SaleOfInvestment,"3,034,000,000","814,000,000","661,000,000","614,000,000","945,000,000","1,765,000,000","1,410,000,000","1,208,000,000","1,058,000,000","602,000,000","401,000,000","429,000,000","376,000,000","506,000,000","503,000,000","457,000,000","425,000,000","419,000,000","335,000,000","377,000,000","363,000,000","756,000,000","413,000,000","300,000,000","341,000,000","368,000,000","403,000,000","357,000,000","243,000,000","337,000,000","-289,000,000","838,000,000","244,000,000","442,000,000","216,000,000","398,000,000","308,000,000","554,000,000","316,000,000","276,000,000","349,000,000","415,000,000","353,000,000","466,000,000","436,000,000","502,000,000","876,000,000","798,000,000","627,000,000","513,000,000","220,000,000","531,000,000","438,000,000","289,000,000","336,000,000","178,000,000","229,000,000","651,000,000","317,000,000","358,000,000",,,,,"220,000,000","273,000,000",,"204,000,000",,,,,,,,,,,,,,,"3,000,000","0","17,000,000","10,000,000","-17,000,000","15,000,000","119,000,000","20,000,000","-86,700,000","21,400,000","53,800,000","46,500,000",,,,"16,100,000",,,"-46,400,000","61,800,000",,,"18,200,000","900,000",,"29,100,000",,,,
		NetOtherInvestingChanges,"-1,138,000,000","110,000,000","180,000,000","-1,296,000,000","-132,000,000","20,000,000","11,000,000","109,000,000","-12,000,000","47,000,000","300,000,000","67,000,000","33,000,000","536,000,000","2,425,000,000","-2,000,000","-7,000,000","4,000,000","103,000,000","-7,000,000","-10,000,000","11,000,000","-71,000,000","473,000,000","-524,000,000","-3,000,000","-67,000,000","3,000,000","8,000,000","-50,000,000","-82,000,000","35,000,000","31,000,000","60,000,000","-610,000,000","560,000,000","26,000,000","62,000,000","119,000,000","12,000,000","55,000,000","40,000,000","95,000,000","162,000,000","71,000,000","74,000,000","-386,000,000","27,000,000","26,000,000","22,000,000","2,000,000","183,000,000","70,000,000","-37,000,000","-447,000,000","260,000,000","-46,000,000","-64,000,000","-62,000,000","57,000,000","17,000,000","-6,000,000","91,000,000","78,000,000","51,000,000","36,000,000","832,000,000","180,000,000","-72,000,000","194,000,000","84,000,000","349,000,000","789,000,000","33,000,000","848,000,000","84,000,000","-166,000,000","-229,000,000","-635,000,000","-157,000,000","-34,000,000","50,000,000","-335,000,000","95,000,000","20,000,000","343,000,000","1,223,000,000","42,000,000","20,000,000","-103,000,000","-49,200,000","-301,800,000","-20,200,000","-204,800,000","-239,400,000","-265,500,000","-720,900,000","360,800,000","-231,700,000","8,900,000","-36,400,000","8,200,000","45,100,000","-97,400,000","-32,700,000","-81,700,000","35,600,000","-148,400,000","297,400,000","-318,200,000","106,000,000","-71,100,000"
FinancingCashFlow,"1,835,000,000","635,000,000","-721,000,000","1,507,000,000","414,000,000","1,171,000,000","-2,672,000,000","-332,000,000","-335,000,000","1,006,000,000","-204,000,000","-189,000,000","72,000,000","-383,000,000","-2,069,000,000","-120,000,000","-120,000,000","100,000,000","128,000,000","212,000,000","404,000,000","559,000,000","943,000,000","3,810,000,000","1,533,000,000","-56,000,000","1,500,000,000","-60,000,000","552,000,000","325,000,000","719,000,000","183,000,000","764,000,000","78,000,000","656,000,000","-599,000,000","439,000,000","-403,000,000","548,000,000","-225,000,000","172,000,000","-646,000,000","262,000,000","-150,000,000","300,000,000","-34,000,000","481,000,000","-7,000,000","-1,262,000,000","-1,444,000,000","144,000,000","-137,000,000","408,000,000","-527,000,000","-94,000,000","-238,000,000","982,000,000","-35,000,000","2,967,000,000","-12,370,000,000","50,000,000","-448,000,000","209,000,000","-624,000,000","-29,000,000","-71,000,000","-349,000,000","1,003,000,000","239,000,000","-371,000,000","411,000,000","-383,000,000","-1,078,000,000","-270,000,000","610,000,000","-99,000,000","-53,000,000","395,000,000","967,000,000","-238,000,000","262,000,000","326,000,000","1,839,000,000","-1,148,000,000","69,000,000","1,145,000,000","-1,404,000,000","-52,000,000","-63,000,000","2,853,000,000","-323,700,000","229,500,000","-134,800,000","370,000,000","-372,400,000","-562,400,000","365,900,000","115,600,000","221,900,000","-420,600,000","-46,700,000","2,074,200,000","293,100,000","27,300,000","210,800,000","-226,600,000","-331,000,000","-134,100,000","-165,600,000","800,000","-10,100,000","-65,000,000"
	CashFlowFromContinuingFinancingActivities,"1,835,000,000","635,000,000","-721,000,000","1,507,000,000","414,000,000","1,171,000,000","-2,672,000,000","-332,000,000","-335,000,000","1,006,000,000","-204,000,000","-189,000,000","72,000,000","-383,000,000","-2,069,000,000","-120,000,000","-120,000,000","100,000,000","128,000,000","212,000,000","404,000,000","559,000,000","943,000,000","3,810,000,000","1,533,000,000","-56,000,000","1,500,000,000","-60,000,000","552,000,000","325,000,000","719,000,000","183,000,000","764,000,000","78,000,000","656,000,000","-599,000,000","439,000,000","-403,000,000","548,000,000","-225,000,000","172,000,000","-646,000,000","262,000,000","-150,000,000","300,000,000","-34,000,000","481,000,000","-7,000,000","-1,262,000,000","-1,444,000,000","144,000,000","-137,000,000","408,000,000","-527,000,000","-94,000,000","-238,000,000","982,000,000","-35,000,000","2,967,000,000","-12,370,000,000","50,000,000","-448,000,000","209,000,000","-624,000,000","-29,000,000","-71,000,000","-349,000,000","1,003,000,000","239,000,000","-371,000,000","411,000,000","-383,000,000","-1,078,000,000","-270,000,000","610,000,000","-99,000,000","-53,000,000","395,000,000","967,000,000","-238,000,000","262,000,000","326,000,000","1,839,000,000","-1,148,000,000","69,000,000","1,145,000,000","-1,404,000,000","-52,000,000","-63,000,000","2,853,000,000","-323,700,000","229,500,000","-134,800,000","370,000,000","-372,400,000","-562,400,000","365,900,000","115,600,000","221,900,000","-420,600,000","-46,700,000","2,074,200,000","293,100,000","27,300,000","210,800,000","-226,600,000","-331,000,000","-134,100,000","-165,600,000","800,000","-10,100,000","-65,000,000"
		NetIssuancePaymentsOfDebt,"3,354,000,000","1,195,000,000","-878,000,000","2,036,000,000","1,001,000,000","1,685,000,000","-1,366,000,000","2,928,000,000","548,000,000","1,797,000,000","-2,954,000,000","-844,000,000","-828,000,000","175,000,000","-3,167,000,000","426,000,000","395,000,000","135,000,000","595,000,000","-312,000,000","897,000,000","1,021,000,000","410,000,000","3,690,000,000","585,000,000","173,000,000","1,637,000,000","328,000,000","617,000,000","422,000,000","813,000,000","485,000,000","1,055,000,000","587,000,000","951,000,000","596,000,000","729,000,000","-129,000,000","793,000,000","32,000,000","409,000,000","-411,000,000","543,000,000","146,000,000","901,000,000","522,000,000","748,000,000","647,000,000","-702,000,000","-1,004,000,000","333,000,000","69,000,000","526,000,000","-415,000,000","85,000,000","-62,000,000","1,147,000,000","139,000,000","3,169,000,000","-6,599,000,000","380,000,000","-302,000,000","951,000,000","-445,000,000","-152,000,000","176,000,000","-112,000,000","826,000,000","480,000,000","-86,000,000","114,000,000","-243,000,000","-1,032,000,000","-124,000,000","786,000,000","56,000,000","-638,000,000","526,000,000","-171,000,000","-181,000,000","393,000,000","-177,000,000","1,720,000,000","-1,048,000,000","183,000,000","697,000,000","-1,630,000,000","51,000,000","139,000,000","4,555,000,000","16,700,000","430,400,000","131,500,000","471,400,000","-146,100,000","-402,200,000","540,200,000","-106,400,000","10,600,000","-342,200,000","99,700,000","2,037,900,000","347,600,000","113,000,000","300,500,000","-161,600,000","-212,500,000","-53,800,000","-62,500,000","56,000,000","42,300,000","-19,700,000"
			NetLongTermDebtIssuance,"3,622,000,000","961,000,000","2,858,000,000","-986,000,000","789,000,000","-11,000,000","567,000,000","986,000,000","2,127,000,000","18,000,000","1,555,000,000","-3,717,000,000","-963,000,000","-1,617,000,000","-566,000,000","1,686,000,000","-137,000,000","-230,000,000","357,000,000","-289,000,000","691,000,000","1,549,000,000","1,551,000,000","3,131,000,000","676,000,000","754,000,000","483,000,000","395,000,000","1,195,000,000","-3,000,000","667,000,000","935,000,000","-52,000,000","542,000,000","1,169,000,000","556,000,000","627,000,000","280,000,000","-638,000,000","181,000,000","-64,000,000","346,000,000","-488,000,000","1,149,000,000","-38,000,000","1,060,000,000","-538,000,000","547,000,000","-407,000,000","-4,000,000","-313,000,000","499,000,000","1,066,000,000","-4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"7,250,000,000","1,000,000,000","3,900,000,000","1,000,000,000","1,350,000,000","150,000,000","900,000,000","1,322,000,000","3,405,000,000","950,000,000","2,076,000,000","1,500,000,000","198,000,000","600,000,000","1,962,000,000","2,000,000,000","1,523,000,000","950,000,000","400,000,000","750,000,000","780,000,000","1,950,000,000","1,992,000,000","3,800,000,000","680,000,000","1,250,000,000","700,000,000","1,062,000,000","1,200,000,000","0","3,935,000,000","1,000,000,000","0","1,150,000,000","1,200,000,000","585,000,000","1,100,000,000","1,250,000,000","0","1,050,000,000","0","450,000,000","75,000,000","1,185,000,000","0","1,060,000,000","540,000,000","550,000,000",,,"0","500,000,000","1,195,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-3,628,000,000","-39,000,000","-1,042,000,000","-1,986,000,000","-561,000,000","-161,000,000","-333,000,000","-336,000,000","-1,278,000,000","-932,000,000","-521,000,000","-5,217,000,000","-1,161,000,000","-2,217,000,000","-2,528,000,000","-314,000,000","-1,660,000,000","-1,180,000,000","-43,000,000","-1,039,000,000","-89,000,000","-401,000,000","-441,000,000","-669,000,000","-4,000,000","-496,000,000","-217,000,000","-667,000,000","-5,000,000","-3,000,000","-3,268,000,000","-65,000,000","-52,000,000","-608,000,000","-31,000,000","-29,000,000","-473,000,000","-970,000,000","-638,000,000","-869,000,000","-64,000,000","-104,000,000","-563,000,000","-36,000,000",,,"-1,078,000,000","-3,000,000","-407,000,000","-4,000,000","-313,000,000","-1,000,000","-129,000,000","-4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
