name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997
			ChangeInOtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-17,000,000","41,000,000","-84,000,000","42,000,000","8,000,000","44,000,000","-90,000,000","14,000,000","19,000,000","32,000,000","-54,000,000","41,000,000","34,000,000","37,000,000","-43,000,000","-11,283,000","34,637,000","12,831,000","-13,185,000","-6,535,000","42,382,000","10,112,000","-4,196,000","26,284,000","30,375,000","-800,000","-46,524,000","-41,287,000","7,644,000","50,024,000","2,471,000","-28,416,000","-5,383,000","30,758,000","-73,125,000","-38,600,000","14,700,000",,,"-48,200,000","55,800,000","-400,000","-2,100,000","-500,000"
	CashFromDiscontinuedOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","3,000,000","0","6,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InvestingCashFlow,"-3,971,000,000","-394,000,000","-408,000,000","-995,000,000","-2,174,000,000","-34,000,000","63,000,000","-245,000,000","-2,000,000","-39,000,000","39,000,000","-743,000,000","-741,000,000","-265,000,000","-2,158,000,000","-1,388,000,000","-827,000,000","-178,000,000","-1,453,000,000","-560,000,000","-1,558,000,000","-134,000,000","6,000,000","-343,000,000","-505,000,000","-17,000,000","22,000,000","-316,000,000","-651,000,000","-225,000,000","-94,000,000","-336,000,000","-1,339,000,000","-231,000,000","31,000,000","-407,000,000","-626,000,000","-175,000,000","-38,000,000","-172,000,000","-1,494,000,000","-400,000,000","-134,000,000","-240,000,000","-403,000,000","-84,000,000","-26,000,000","-86,000,000","-93,000,000","-18,000,000","-39,000,000","-49,000,000","-10,000,000","4,000,000","5,000,000","-121,000,000","-247,000,000","-83,000,000","-45,000,000","-122,000,000","-273,000,000","-164,000,000","-22,000,000","-102,000,000","-322,000,000","-202,000,000","-44,000,000","-160,000,000","-264,000,000","-85,000,000","-27,170,000","-116,249,000","-134,382,000","-175,199,000","-238,878,000","-68,624,000","-136,049,000","-93,888,000","-3,851,000","-127,686,000","-276,354,000","-128,357,000","-32,290,000","-74,944,000","-200,488,000","-101,921,000","-104,526,000","-156,443,000","-411,453,000","-290,516,000","-184,500,000","-464,500,000","-696,500,000","-250,100,000","-90,400,000","-820,400,000","-285,000,000","-154,100,000","-53,300,000"
	CashFlowFromContinuingInvestingActivities,"-3,971,000,000","-394,000,000","-408,000,000","-995,000,000","-2,174,000,000","-34,000,000","63,000,000","-245,000,000","-2,000,000","-39,000,000","39,000,000","-743,000,000","-741,000,000","-265,000,000","-2,158,000,000","-1,388,000,000","-827,000,000","-178,000,000","-1,453,000,000","-560,000,000","-1,558,000,000","-134,000,000","6,000,000","-343,000,000","-505,000,000","-17,000,000","22,000,000","-316,000,000","-651,000,000","-225,000,000","-94,000,000","-336,000,000","-1,339,000,000","-231,000,000","31,000,000","-407,000,000","-626,000,000","-175,000,000","-38,000,000","-172,000,000","-1,494,000,000","-400,000,000","-134,000,000","-240,000,000","-403,000,000","-84,000,000","-26,000,000","-86,000,000","-93,000,000","-18,000,000","-39,000,000","-49,000,000","-10,000,000","4,000,000","5,000,000","-121,000,000","-247,000,000","-83,000,000","-45,000,000","-120,000,000","-273,000,000","-233,000,000","-22,000,000","-102,000,000","-322,000,000","-202,000,000","-44,000,000","-160,000,000","-264,000,000","-85,000,000","-27,170,000","-116,249,000","-134,382,000","-175,199,000","-238,878,000","-68,624,000","-136,049,000","-93,888,000","-3,851,000","-127,686,000","-276,354,000","-128,357,000","-32,290,000","-74,944,000","-200,488,000","-101,921,000","-104,526,000","-156,443,000","-411,453,000","-290,516,000","-184,500,000","-464,500,000","-696,500,000","-250,100,000","-90,400,000","-820,400,000","-285,000,000","-154,100,000","-53,300,000"
		NetPPEPurchaseAndSale,"-2,481,000,000","-321,000,000","-414,000,000","-1,000,000,000","-746,000,000","-40,000,000","58,000,000","-265,000,000","-7,000,000","-44,000,000","36,000,000","-696,000,000","-723,000,000","-99,000,000","1,000,000","-645,000,000","-832,000,000","-128,000,000","-139,000,000","-461,000,000","-590,000,000","-133,000,000","8,000,000","-329,000,000","-504,000,000","-4,000,000","25,000,000","-288,000,000","-593,000,000","-225,000,000","-90,000,000","-340,000,000","-584,000,000","-230,000,000","31,000,000","-398,000,000","-626,000,000","-175,000,000","-38,000,000","-182,000,000","-376,000,000","-343,000,000","-56,000,000","-185,000,000","-260,000,000","-84,000,000","-26,000,000","-86,000,000","-93,000,000","-18,000,000","-40,000,000","-24,000,000","-11,000,000","6,000,000","5,000,000","-104,000,000","-247,000,000","-83,000,000","-45,000,000","-118,000,000","-273,000,000","-212,000,000","-22,000,000","-102,000,000","-306,000,000","-179,000,000","-47,000,000","-160,000,000","-261,000,000","-85,000,000","-88,196,000","-116,170,000","-134,173,000","-114,461,000","-305,917,000","-8,526,000","-141,272,000","-76,304,000","6,440,000","-131,090,000","-178,339,000","-51,690,000","-20,634,000","-67,115,000","-188,242,000","-74,226,000","-56,775,000","-110,388,000","-274,351,000","-153,536,000","-182,400,000","-460,100,000","-695,000,000","-248,900,000","-19,600,000","-892,900,000","-279,800,000","-153,400,000","-1,700,000"
			PurchaseOfPPE,"-3,421,000,000","-537,000,000","-748,000,000","-1,189,000,000","-947,000,000","-314,000,000","-228,000,000","-475,000,000","-194,000,000","-261,000,000","-219,000,000","-905,000,000","-927,000,000","-299,000,000","-195,000,000","-790,000,000","-993,000,000","-313,000,000","-317,000,000","-604,000,000","-727,000,000","-241,000,000","-129,000,000","-446,000,000","-641,000,000","-123,000,000","-135,000,000","-435,000,000","-721,000,000","-345,000,000","-253,000,000","-488,000,000","-729,000,000","-351,000,000","-114,000,000","-504,000,000","-763,000,000","-303,000,000","-184,000,000","-287,000,000","-472,000,000","-426,000,000","-155,000,000","-230,000,000","-305,000,000","-120,000,000","-67,000,000","-121,000,000","-132,000,000","-54,000,000","-79,000,000","-68,000,000","-100,000,000","-64,000,000","-73,000,000","-162,000,000","-318,000,000","-151,000,000","-124,000,000","-209,000,000","-361,000,000","-296,000,000","-114,000,000","-192,000,000","-395,000,000","-264,000,000","-127,000,000","-220,000,000","-351,000,000","-165,000,000","-226,875,000","-164,594,000","-189,672,000","-169,859,000","-366,222,000","-52,917,000","-182,778,000","-111,384,000","-36,555,000","-170,501,000","-232,982,000","-90,820,000","-60,054,000","-102,557,000","-221,359,000","-113,348,000","-168,722,000","-210,194,000","-359,190,000","-223,868,000","-264,800,000","-532,700,000","-746,300,000","-284,800,000","-149,800,000","-882,400,000","-287,300,000","-156,400,000","-2,700,000"
			SaleOfPPE,"940,000,000","216,000,000","334,000,000","189,000,000","201,000,000","274,000,000","286,000,000","210,000,000","187,000,000","217,000,000","255,000,000","209,000,000","204,000,000","200,000,000","196,000,000","145,000,000","161,000,000","185,000,000","178,000,000","143,000,000","137,000,000","108,000,000","137,000,000","117,000,000","137,000,000","119,000,000","160,000,000","147,000,000","128,000,000","120,000,000","163,000,000","148,000,000","145,000,000","121,000,000","145,000,000","106,000,000","137,000,000","128,000,000","146,000,000","105,000,000","96,000,000","83,000,000","99,000,000","45,000,000","45,000,000","36,000,000","41,000,000","35,000,000","39,000,000","36,000,000","39,000,000","44,000,000","89,000,000","70,000,000","78,000,000","58,000,000","71,000,000","68,000,000","79,000,000","91,000,000","88,000,000","84,000,000","92,000,000","90,000,000","89,000,000","85,000,000","80,000,000","60,000,000","90,000,000","80,000,000","138,679,000","48,424,000","55,499,000","55,398,000","60,305,000","44,391,000","41,506,000","35,080,000","42,995,000","39,411,000","54,643,000","39,130,000","39,420,000","35,442,000","33,117,000","39,122,000","111,947,000","99,806,000","84,839,000","70,332,000","82,400,000","72,600,000","51,300,000","35,900,000",,,"7,500,000","3,000,000","1,000,000"
		NetBusinessPurchaseAndSale,"-1,512,000,000","-77,000,000","-1,000,000","0","-1,434,000,000","-1,000,000","0","0","-2,000,000","0","-2,000,000","-52,000,000","-22,000,000","-173,000,000","-2,161,000,000","-747,000,000","-6,000,000","-52,000,000","-1,314,000,000","-98,000,000","-965,000,000","0","0","-14,000,000","-1,000,000","-13,000,000","0","-28,000,000","-58,000,000","0","-4,000,000","4,000,000","-755,000,000","-1,000,000","0","-9,000,000","0","0","0","10,000,000","-1,118,000,000","-57,000,000","-78,000,000","-55,000,000",,,"0","0","0","0","1,000,000","-25,000,000","1,000,000","-2,000,000",,,,,"0","-2,000,000","0","-21,000,000","0","0","-16,000,000","-23,000,000",,"0",,,,"-79,000","-209,000","-60,738,000","-419,000",,,"-4,162,000","-13,665,000","-2,953,000","-111,640,000","-48,667,000",,,"-12,246,000","-27,695,000",,,,"-128,651,000",,,,,,,,,
			PurchaseOfBusiness,"-1,512,000,000","-77,000,000","-1,000,000","0","-1,434,000,000","-1,000,000","0","0","-2,000,000","0","-2,000,000","-52,000,000","-22,000,000","-173,000,000","-2,161,000,000","-747,000,000","-6,000,000","-52,000,000","-1,314,000,000","-98,000,000","-965,000,000","0","0","-14,000,000","-1,000,000","-13,000,000","0","-28,000,000","-58,000,000","0","-4,000,000","4,000,000","-755,000,000","-1,000,000","0","-9,000,000","0","0","0","0","-1,118,000,000","-57,000,000","-78,000,000","-55,000,000",,,"0","0","0","0","1,000,000","-25,000,000","1,000,000","-2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0",,,,,,,,,,,,,,"1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-3,000,000","-3,000,000","1,000,000","0","-1,000,000","0","-1,000,000","-1,000,000","0","-1,000,000","-1,000,000","-1,000,000","-1,000,000",,"-2,000,000","0",,,"0","-1,000,000","-3,000,000","-1,000,000","-2,000,000",,,,"-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfInvestment,"-3,000,000","-3,000,000","1,000,000","0","-1,000,000","0","-1,000,000","-1,000,000","0","-1,000,000","-1,000,000","-1,000,000","-1,000,000",,"-2,000,000","0",,,"0","-1,000,000","-3,000,000","-1,000,000","-2,000,000",,,,"-3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,"25,000,000","7,000,000","6,000,000","5,000,000","7,000,000","7,000,000","6,000,000","21,000,000","7,000,000","6,000,000","6,000,000","6,000,000","5,000,000","7,000,000","4,000,000","4,000,000","12,000,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-55,097,000","1,061,000","-13,422,000","3,374,000","6,357,000","13,625,000","-28,000,000","45,667,000",,,,"-4,646,000","258,177,000","-265,753,000","-8,329,000","-2,100,000","-4,400,000","-1,500,000","-1,200,000","-70,800,000","72,500,000","-5,200,000","-700,000","-51,600,000"
	CashFromDiscontinuedInvestingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","-2,000,000","0","69,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-26,000,000","-535,000,000","-435,000,000","-103,000,000","1,047,000,000","-649,000,000","-412,000,000","-536,000,000","-1,203,000,000","-142,000,000","-489,000,000","-264,000,000","-159,000,000","-393,000,000","1,404,000,000","863,000,000","-338,000,000","-532,000,000","1,020,000,000","107,000,000","836,000,000","-466,000,000","-308,000,000","-5,000,000","-91,000,000","-560,000,000","-447,000,000","-10,000,000","17,000,000","-335,000,000","-245,000,000","-71,000,000","730,000,000","-218,000,000","-411,000,000","159,000,000","148,000,000","-191,000,000","-149,000,000","45,000,000","1,422,000,000","135,000,000","-12,000,000","53,000,000","112,000,000","-73,000,000","-56,000,000","97,000,000","10,000,000","-254,000,000","-28,000,000","-84,000,000","-49,000,000","-107,000,000","-181,000,000","-14,000,000","-410,000,000","-7,000,000","-60,000,000","-41,000,000","74,000,000","14,000,000","-248,000,000","-203,000,000","55,000,000","-8,000,000","-13,000,000","-43,000,000","-19,000,000","-5,000,000","5,091,000","-12,189,000","-74,266,000","17,364,000","237,042,000","-31,897,000","33,943,000","15,869,000","-156,750,000","-49,023,000","126,581,000","88,501,000","-225,630,000","-61,511,000","-38,097,000","47,250,000","-105,522,000","125,393,000","239,372,000","208,811,000","120,300,000","284,200,000","528,400,000","244,100,000","81,300,000","653,700,000","214,400,000","132,700,000","120,800,000"
	CashFlowFromContinuingFinancingActivities,"-26,000,000","-535,000,000","-435,000,000","-103,000,000","1,047,000,000","-649,000,000","-412,000,000","-536,000,000","-1,203,000,000","-142,000,000","-489,000,000","-264,000,000","-159,000,000","-393,000,000","1,404,000,000","863,000,000","-338,000,000","-532,000,000","1,020,000,000","107,000,000","836,000,000","-466,000,000","-308,000,000","-5,000,000","-91,000,000","-560,000,000","-447,000,000","-10,000,000","17,000,000","-335,000,000","-245,000,000","-71,000,000","730,000,000","-218,000,000","-411,000,000","159,000,000","148,000,000","-191,000,000","-149,000,000","45,000,000","1,422,000,000","135,000,000","-12,000,000","53,000,000","112,000,000","-73,000,000","-56,000,000","97,000,000","10,000,000","-254,000,000","-28,000,000","-84,000,000","-49,000,000","-107,000,000","-181,000,000","-14,000,000","-410,000,000","-7,000,000","-60,000,000","-41,000,000","74,000,000","14,000,000","-248,000,000","-203,000,000","55,000,000","-8,000,000","-13,000,000","-43,000,000","-19,000,000","-5,000,000","5,091,000","-12,189,000","-74,266,000","17,364,000","237,042,000","-31,897,000","33,943,000","15,869,000","-156,750,000","-49,023,000","126,581,000","88,501,000","-225,630,000","-61,511,000","-38,097,000","47,250,000","-105,522,000","125,393,000","239,372,000","208,811,000","120,300,000","284,200,000","528,400,000","244,100,000","81,300,000","653,700,000","214,400,000","132,700,000","120,800,000"
		NetIssuancePaymentsOfDebt,"304,000,000","-217,000,000","-434,000,000","-94,000,000","1,049,000,000","-619,000,000","-407,000,000","-518,000,000","-1,202,000,000","142,000,000","-274,000,000","-55,000,000","56,000,000","-145,000,000","1,638,000,000","1,074,000,000","-169,000,000","-307,000,000","1,048,000,000","146,000,000","837,000,000","-437,000,000","-262,000,000","147,000,000","67,000,000","-423,000,000","-276,000,000","100,000,000","228,000,000","32,000,000","-42,000,000","75,000,000","899,000,000","-145,000,000","-410,000,000","218,000,000","196,000,000","-164,000,000","-141,000,000","55,000,000","1,588,000,000","141,000,000","0","52,000,000","86,000,000","-70,000,000","-39,000,000","98,000,000","10,000,000","-252,000,000","-15,000,000","-83,000,000","-35,000,000","-106,000,000","-212,000,000","592,000,000","-126,000,000","-7,000,000","-72,000,000","-61,000,000","53,000,000","9,000,000","-323,000,000","-143,000,000","-7,000,000","-8,000,000","-42,000,000","-7,000,000","-19,000,000","-6,000,000","-33,139,000","2,031,000","-71,422,000","51,530,000","225,414,000","-25,313,000","40,870,000","16,459,000","-126,974,000","-55,790,000","130,464,000","68,888,000","-255,215,000","-61,305,000","-22,637,000","75,510,000","-98,128,000","274,523,000","141,884,000","196,802,000","40,900,000","137,500,000","511,300,000","-103,800,000","53,900,000","383,300,000","213,800,000","-73,100,000","-34,000,000"
			NetLongTermDebtIssuance,"304,000,000","-217,000,000","-434,000,000","-94,000,000","1,049,000,000","-619,000,000","-407,000,000","-518,000,000","-1,202,000,000","142,000,000","-274,000,000","-55,000,000","56,000,000","-145,000,000","1,638,000,000","1,074,000,000","-169,000,000","-307,000,000","1,048,000,000","146,000,000","837,000,000","-437,000,000","-262,000,000","147,000,000","67,000,000","-423,000,000","-276,000,000","100,000,000","228,000,000","32,000,000","-42,000,000","75,000,000","899,000,000","-145,000,000","-410,000,000","218,000,000","196,000,000","-164,000,000","-141,000,000","55,000,000","-1,237,000,000","2,966,000,000","0","52,000,000","86,000,000","-70,000,000","-1,664,000,000","391,000,000","1,342,000,000","-252,000,000","-15,000,000","-83,000,000","-35,000,000","-106,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,"8,428,000,000","1,155,000,000","1,334,000,000","3,262,000,000","2,677,000,000","1,091,000,000","2,009,000,000","3,631,000,000","1,103,000,000","2,517,000,000","3,135,000,000","1,535,000,000","3,163,000,000","1,427,000,000","5,116,000,000","2,732,000,000","2,074,000,000","2,256,000,000","3,099,000,000","4,759,000,000","2,441,000,000","1,502,000,000","2,940,000,000","1,848,000,000","3,050,000,000","914,000,000","1,113,000,000","1,546,000,000","3,171,000,000","2,736,000,000","1,159,000,000","1,135,000,000","2,378,000,000","2,398,000,000","874,000,000","1,292,000,000","1,008,000,000","631,000,000","1,127,000,000","693,000,000","842,000,000","3,351,000,000","430,000,000","355,000,000","536,000,000","571,000,000","1,942,000,000","391,000,000","445,000,000","645,000,000","1,449,000,000","-3,569,000,000","3,008,000,000","2,564,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,"-8,124,000,000","-1,372,000,000","-1,768,000,000","-3,356,000,000","-1,628,000,000","-1,710,000,000","-2,416,000,000","-4,149,000,000","-2,305,000,000","-2,375,000,000","-3,409,000,000","-1,590,000,000","-3,107,000,000","-1,572,000,000","-3,478,000,000","-1,658,000,000","-2,243,000,000","-2,563,000,000","-2,051,000,000","-4,613,000,000","-1,604,000,000","-1,939,000,000","-3,202,000,000","-1,701,000,000","-2,983,000,000","-1,337,000,000","-1,389,000,000","-1,446,000,000","-2,943,000,000","-2,704,000,000","-1,201,000,000","-1,060,000,000","-1,479,000,000","-2,543,000,000","-1,284,000,000","-1,074,000,000","-812,000,000","-795,000,000","-1,268,000,000","-638,000,000","-2,079,000,000","-385,000,000","-430,000,000","-303,000,000","-450,000,000","-641,000,000",,,,"-897,000,000","-1,464,000,000","3,486,000,000","-3,043,000,000","-2,670,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-2,825,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-322,000,000","-318,000,000","-1,000,000","-1,000,000","-2,000,000","-30,000,000","-5,000,000","-5,000,000","0","-276,000,000","-206,000,000","-210,000,000","-211,000,000","-243,000,000","-211,000,000","-211,000,000","-169,000,000","-226,000,000","-30,000,000","-2,000,000","-1,000,000","-23,000,000","-40,000,000","-152,000,000","-172,000,000","-164,000,000","-122,000,000","-166,000,000","-158,000,000","-343,000,000","-214,000,000","-152,000,000","-186,000,000","-61,000,000","-16,000,000","-15,000,000","-54,000,000","-30,000,000","-20,000,000","-7,000,000","-101,000,000","-3,000,000","0","-30,000,000","26,000,000","-3,000,000",,"0","0","-1,000,000",,,,,"0","-348,000,000",,,"9,000,000","2,000,000","13,000,000","3,000,000","7,000,000","4,000,000",,,"-5,000,000","-3,000,000","1,000,000","1,000,000","1,764,000","748,000",,,"-2,710,000",,,,"0","-26,730,000","5,211,000","58,548,000","1,639,000","622,000","-16,774,000","172,000","152,000","83,000","-30,949,000","95,000","-500,000","153,300,000","17,500,000","352,200,000","-299,400,000","300,500,000","0","206,500,000","154,800,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,000,000","6,000,000","5,000,000",,,"26,000,000","4,000,000",,,,,,,,,"0","2,000,000",,,"10,000,000","5,000,000","13,000,000","4,000,000","11,000,000","4,000,000",,,"1,000,000","-1,000,000","1,000,000","1,000,000","1,931,000","959,000",,,"865,000",,,,"0","-4,000","5,211,000","58,548,000","1,639,000","622,000","7,984,000","172,000","152,000","83,000","1,000","95,000","-500,000","153,300,000","17,500,000","352,200,000","-299,400,000","300,500,000","0","206,500,000","154,800,000"
			CommonStockPayments,"-322,000,000","-318,000,000","-1,000,000","-1,000,000","-2,000,000","-30,000,000","-5,000,000","-5,000,000","0","-276,000,000","-206,000,000","-210,000,000","-211,000,000","-243,000,000","-211,000,000","-211,000,000","-169,000,000","-226,000,000","-30,000,000","-2,000,000","-1,000,000","-23,000,000","-40,000,000","-152,000,000","-172,000,000","-164,000,000","-122,000,000","-166,000,000","-158,000,000","-343,000,000","-214,000,000","-152,000,000","-186,000,000","-61,000,000","-16,000,000","-15,000,000","-54,000,000","-30,000,000","-3,000,000","-13,000,000","-107,000,000","-8,000,000","0","0","0","-7,000,000","0","0","0","-1,000,000","-1,000,000",,,,"0","-350,000,000",,,"-1,000,000","-3,000,000","0","-1,000,000",,,,,"-6,000,000",,,,"-167,000","-211,000",,,,,,,"0",,,,"0","0",,,"0","0",,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,"-3,627,000",,,,,,,"-8,957,000","-38,548,000",,,,"-28,051,000",,,,,,,,,,,,,
			PreferredStockDividendPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,,,"0","0","0","0","0","0","0","1,000,000","1,000,000","0","6,000,000","4,000,000","0","0","1,000,000","1,000,000","2,000,000","0","0","1,000,000","1,000,000",,,,"0","0","1,000,000","0","0","0","1,000,000","1,000,000","1,000,000","0","2,000,000","3,000,000","4,000,000",,,,"4,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,"0",,,,"0","-13,000,000","-1,000,000","-9,000,000","-10,000,000","1,000,000","-10,000,000","-9,000,000","-23,000,000","0",,,"0","-37,000,000","0","-7,000,000","-7,000,000","0","14,000,000","27,000,000","-49,000,000","56,000,000","-54,000,000","-24,000,000","11,000,000","6,000,000","16,000,000","-13,000,000","14,000,000","-44,000,000",,,"-9,000,000","-3,000,000","-65,000,000","-3,000,000",,,"636,000,000","-641,000,000","-18,000,000","-1,000,000","0","-1,000,000","-12,000,000","-1,000,000","-14,000,000","-1,000,000",,"-258,000,000",,,"3,000,000","18,000,000","8,000,000","2,000,000","68,000,000","-64,000,000",,,,"-33,000,000",,,"36,466,000","-14,968,000","-4,959,000","-30,539,000",,"-6,821,000","-6,927,000","-590,000","-29,776,000","-14,008,000","-137,000","-387,000",,"-828,000","-26,737,000","-381,000","-7,546,000","-149,213,000","128,437,000","11,914,000","79,900,000","-6,600,000","-400,000","-4,300,000","323,300,000","-26,600,000","600,000","-700,000",
EndCashPosition,"98,000,000","101,000,000","144,000,000","320,000,000","336,000,000","278,000,000","202,000,000","174,000,000","127,000,000","513,000,000","52,000,000","60,000,000","75,000,000","52,000,000","43,000,000","65,000,000","117,000,000","278,000,000","352,000,000","324,000,000","338,000,000","337,000,000","312,000,000","297,000,000","265,000,000","219,000,000","179,000,000","171,000,000","200,000,000","257,000,000","158,000,000","168,000,000","170,000,000","227,000,000","175,000,000","125,000,000","133,000,000","147,000,000","106,000,000","68,000,000","41,000,000","26,000,000","36,000,000","26,000,000","58,000,000","205,000,000","203,000,000","170,000,000","30,000,000","20,000,000","169,000,000","149,000,000","125,000,000","96,000,000","77,000,000","66,000,000","80,000,000","515,000,000","381,000,000","112,000,000","104,000,000","104,000,000","119,000,000","140,000,000","208,000,000","331,000,000","316,000,000","151,000,000","254,000,000","342,000,000","303,000,000","149,167,000","72,384,000","127,144,000","79,449,000","76,348,000","30,403,000","32,928,000","19,231,000","23,926,000","23,952,000","31,250,000","27,326,000","30,516,000","36,135,000","26,202,000","34,384,000","31,715,000","33,192,000","34,902,000","23,800,000","31,100,000","0","0","0","0","0","0","0"
	ChangesInCash,"-180,000,000","-43,000,000","-175,000,000","-11,000,000","49,000,000","75,000,000","21,000,000","46,000,000","-388,000,000","463,000,000","-8,000,000","-15,000,000","23,000,000","9,000,000","-24,000,000","-51,000,000","-158,000,000","-68,000,000","31,000,000","-24,000,000","-8,000,000","23,000,000","21,000,000","35,000,000","47,000,000","27,000,000","13,000,000","-19,000,000","-59,000,000","115,000,000","-4,000,000","5,000,000","-63,000,000","59,000,000","56,000,000","-11,000,000","-9,000,000","43,000,000","39,000,000","26,000,000","16,000,000","-11,000,000","9,000,000","-30,000,000","-149,000,000","-3,000,000","27,000,000","135,000,000","18,000,000","-154,000,000","18,000,000","15,000,000","22,000,000","21,000,000","17,000,000","-11,000,000","-436,000,000","136,000,000","270,000,000","1,000,000","-3,000,000","-17,000,000","-18,000,000","-68,000,000","-124,000,000","16,000,000","162,000,000","-104,000,000","-87,000,000","39,000,000","150,752,000","76,701,000","-54,400,000","46,947,000","14,001,000","45,806,000","-4,618,000","4,635,000","261,000","3,871,000","-17,512,000","4,350,000","3,916,000","-36,000","1,368,000","3,831,000","10,037,000","-1,239,000","-2,822,000","11,861,000","-7,900,000","11,300,000","-91,000,000","90,400,000","-1,100,000","12,600,000","-49,400,000","-13,800,000","68,600,000"
