name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,12/31/2011
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"56,100,000","56,300,000","33,500,000","35,200,000","34,900,000","34,700,000","26,900,000","26,900,000","26,800,000","26,800,000","31,400,000","30,800,000","30,100,000","28,300,000","23,100,000","23,100,000","20,100,000","19,900,000","16,700,000","63,700,000","64,900,000","64,800,000","58,600,000","58,700,000","59,500,000","59,700,000","53,200,000","53,700,000","54,700,000","54,800,000","31,000,000","32,900,000","36,500,000","37,300,000","59,500,000","59,600,000","58,800,000","58,900,000","54,200,000","55,200,000","168,000,000"
		PreferredSecuritiesOutsideStockEquity,"7,400,000","6,900,000","6,800,000","6,700,000","6,500,000","6,500,000","6,400,000","6,200,000","6,200,000","6,300,000","7,900,000","7,900,000","7,900,000","7,900,000","8,000,000","8,000,000","8,000,000","8,000,000","10,800,000","10,800,000","10,800,000","10,800,000","11,600,000","11,600,000","11,600,000","11,600,000","9,800,000",,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,"7,500,000","7,500,000","7,500,000","7,500,000","7,500,000","14,600,000","16,300,000","49,100,000","34,500,000","34,800,000","38,300,000","40,200,000","41,400,000","43,100,000","45,800,000","47,700,000","49,600,000","52,500,000","52,300,000","60,500,000","52,000,000","51,200,000","50,500,000","51,800,000","52,800,000","52,800,000","58,800,000","60,700,000","27,200,000","22,600,000","23,000,000","21,500,000","22,200,000","24,400,000","50,000,000"
TotalEquityGrossMinorityInterest,"1,070,400,000","1,066,600,000","1,093,300,000","1,102,200,000","1,099,800,000","1,096,100,000","1,110,200,000","1,104,600,000","1,110,800,000","1,128,700,000","1,128,400,000","1,192,600,000","1,205,500,000","1,208,300,000","1,348,600,000","1,330,400,000","1,325,200,000","651,100,000","1,223,100,000","1,217,600,000","1,214,500,000","1,213,200,000","1,214,800,000","1,217,000,000","1,219,900,000","1,227,100,000","1,245,800,000","1,249,000,000","1,239,000,000","1,214,800,000","1,229,600,000","1,219,000,000","1,208,800,000","1,174,800,000","934,400,000","927,700,000","921,100,000","914,400,000","905,500,000","881,300,000","1,123,000,000"
	StockholdersEquity,"1,070,400,000","1,066,600,000","1,093,300,000","1,102,200,000","1,099,800,000","1,096,100,000","1,110,200,000","1,104,600,000","1,107,800,000","1,125,100,000","1,124,800,000","1,187,900,000","1,200,100,000","1,202,600,000","1,343,300,000","1,325,400,000","1,320,600,000","646,400,000","1,218,900,000","1,213,400,000","1,210,600,000","1,209,300,000","1,211,100,000","1,213,400,000","1,216,300,000","1,223,600,000","1,242,200,000","1,237,200,000","1,227,500,000","1,203,900,000","1,218,700,000","1,208,700,000","1,199,500,000","1,165,900,000","934,400,000","927,700,000","921,100,000","914,400,000","905,500,000","881,300,000","1,123,000,000"
		CapitalStock,"1,809,600,000","1,810,500,000","1,809,000,000","1,807,500,000","1,806,200,000","1,805,500,000","1,804,500,000","1,803,100,000","1,801,600,000","1,800,100,000","1,797,400,000","1,795,900,000","1,794,000,000","1,793,400,000","1,792,100,000","1,790,800,000","1,789,400,000","1,161,700,000","1,160,500,000","1,158,900,000","1,157,700,000","1,157,300,000","1,156,200,000","1,154,800,000","1,153,800,000","1,151,700,000","1,150,300,000","1,149,200,000","1,147,700,000","1,147,300,000","1,147,400,000","1,146,000,000","1,144,700,000","1,142,300,000","943,900,000","942,400,000","940,400,000","939,800,000","938,000,000","928,200,000","0"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",
			CommonStock,"1,809,600,000","1,810,500,000","1,809,000,000","1,807,500,000","1,806,200,000","1,805,500,000","1,804,500,000","1,803,100,000","1,801,600,000","1,800,100,000","1,797,400,000","1,795,900,000","1,794,000,000","1,793,400,000","1,792,100,000","1,790,800,000","1,789,400,000","1,161,700,000","1,160,500,000","1,158,900,000","1,157,700,000","1,157,300,000","1,156,200,000","1,154,800,000","1,153,800,000","1,151,700,000","1,150,300,000","1,149,200,000","1,147,700,000","1,147,300,000","1,147,400,000","1,146,000,000","1,144,700,000","1,142,300,000","943,900,000","942,400,000","940,400,000","939,800,000","938,000,000","928,200,000","0"
			OtherCapitalStock,,,,,,,,,,,,,,,,,,"0","0","0",,,"0","0","0",,"0","0","0",,,"0","0",,"0","0","0",,"0","0",
		AdditionalPaidInCapital,,,,,,,,,,,"1,797,400,000","1,795,900,000","1,794,000,000","1,793,400,000","1,792,100,000","1,790,800,000","1,789,400,000","1,161,700,000","1,160,500,000","1,158,900,000","1,157,700,000","1,157,300,000","1,156,200,000","1,154,800,000","1,153,800,000","1,151,700,000","1,150,300,000","1,149,200,000","1,147,700,000","1,147,300,000","1,147,400,000","1,146,000,000","1,144,700,000","1,142,300,000","943,900,000","942,400,000","940,400,000","939,800,000",,,"273,000,000"
		RetainedEarnings,"-666,400,000","-663,200,000","-656,000,000","-649,200,000","-650,400,000","-649,400,000","-640,400,000","-643,400,000","-638,700,000","-626,200,000","-617,600,000","-554,000,000","-541,300,000","-538,900,000","-410,500,000","-426,000,000","-428,400,000","-473,000,000","99,400,000","96,500,000","95,400,000","95,200,000","98,700,000","103,400,000","106,800,000","117,200,000","134,100,000","131,100,000","123,700,000","101,000,000","99,300,000","91,100,000","83,900,000","53,700,000","36,000,000","31,700,000","26,900,000","21,800,000","13,400,000",,"953,000,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,000,000"
		GainsLossesNotAffectingRetainedEarnings,"-72,800,000","-80,700,000","-59,700,000","-56,100,000","-56,000,000","-60,000,000","-53,900,000","-55,100,000","-55,100,000","-48,800,000","-55,000,000","-54,000,000","-52,600,000","-51,900,000","-38,300,000","-39,400,000","-40,400,000","-42,300,000","-41,000,000","-42,000,000","-42,500,000","-43,200,000","-43,800,000","-44,800,000","-44,300,000","-45,300,000","-42,200,000","-43,100,000","-43,900,000","-44,400,000","-28,000,000","-28,400,000","-29,100,000","-30,100,000","-45,500,000","-46,400,000","-46,200,000","-47,200,000","-45,900,000","-46,900,000","-92,000,000"
		OtherEquityInterest,,"1,066,600,000","1,093,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	MinorityInterest,,"6,900,000","6,800,000",,,"0","0","0","3,000,000","3,600,000","3,600,000","4,700,000","5,400,000","5,700,000","5,300,000","5,000,000","4,600,000","4,700,000","4,200,000","4,200,000","3,900,000","3,900,000","3,700,000","3,600,000","3,600,000","3,500,000","3,600,000","11,800,000","11,500,000","10,900,000","10,900,000","10,300,000","9,300,000","8,900,000",,,,,,,
TotalCapitalization,"1,592,600,000","1,599,300,000","1,579,000,000","1,700,000,000","1,754,400,000","1,783,200,000","1,873,800,000","1,873,200,000","1,927,400,000","1,829,700,000","1,857,200,000","1,915,600,000","1,975,100,000","1,941,700,000","2,084,600,000","2,080,400,000","2,116,400,000","1,231,600,000","1,803,100,000","1,744,200,000","1,721,800,000","1,682,000,000","1,735,000,000","1,745,400,000","1,808,100,000","1,721,400,000","1,788,900,000","1,805,800,000","1,817,200,000","1,835,400,000","1,856,600,000","1,838,800,000","1,834,400,000","1,771,400,000","1,521,700,000","1,213,200,000","1,191,100,000","1,134,400,000","1,149,500,000","1,105,100,000","1,630,000,000"
CommonStockEquity,"1,070,400,000","1,066,600,000","1,093,300,000","1,102,200,000","1,099,800,000","1,096,100,000","1,110,200,000","1,104,600,000","1,107,800,000","1,125,100,000","1,124,800,000","1,187,900,000","1,200,100,000","1,202,600,000","1,343,300,000","1,325,400,000","1,320,600,000","646,400,000","1,218,900,000","1,213,400,000","1,210,600,000","1,209,300,000","1,211,100,000","1,213,400,000","1,216,300,000","1,223,600,000","1,242,200,000","1,237,200,000","1,227,500,000","1,203,900,000","1,218,700,000","1,208,700,000","1,199,500,000","1,165,900,000","934,400,000","927,700,000","921,100,000","914,400,000","905,500,000","881,300,000","1,123,000,000"
CapitalLeaseObligations,"18,900,000","19,400,000","21,400,000","21,900,000","18,500,000","18,400,000","19,700,000","19,800,000","21,100,000","21,600,000","23,000,000","28,500,000","30,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"1,061,700,000","1,006,300,000","1,028,900,000","1,091,700,000","1,089,300,000","1,023,700,000","1,099,700,000","1,094,100,000","1,092,400,000","1,034,800,000","1,109,400,000","1,122,800,000","1,135,000,000","1,069,100,000","1,241,000,000","1,223,100,000","1,218,300,000","497,200,000","1,116,600,000","1,111,100,000","1,108,300,000","1,053,200,000","1,108,800,000","1,111,100,000","1,114,000,000","1,066,900,000","1,139,900,000","1,134,900,000","1,125,200,000","1,037,700,000","1,115,800,000","1,108,700,000","1,099,500,000","992,200,000","925,200,000","927,700,000","921,100,000","914,400,000","905,500,000","881,300,000","1,123,000,000"
WorkingCapital,"110,000,000","105,000,000","-125,900,000","54,700,000","92,700,000","102,800,000","190,400,000","171,500,000","210,400,000","101,400,000","114,500,000","118,400,000","339,100,000","274,800,000","54,100,000","46,400,000","72,300,000","-617,700,000","110,200,000","30,800,000","-300,000","-26,800,000","-36,900,000","-40,800,000","-28,300,000","-32,200,000","25,800,000","47,100,000","30,700,000","-7,100,000","25,700,000","35,800,000","27,600,000","-46,800,000","62,200,000","-5,600,000","5,600,000","-6,200,000","14,200,000","100,000","-3,000,000"
InvestedCapital,"1,592,600,000","1,599,300,000","1,721,000,000","1,700,000,000","1,754,400,000","1,783,200,000","1,873,800,000","1,873,200,000","1,927,400,000","1,829,700,000","1,857,200,000","1,915,600,000","1,975,100,000","1,980,700,000","2,121,700,000","2,116,200,000","2,159,200,000","1,277,600,000","1,844,700,000","1,788,300,000","1,770,600,000","1,724,400,000","1,817,400,000","1,833,400,000","1,900,000,000","1,811,800,000","1,836,600,000","1,854,600,000","1,888,300,000","1,909,900,000","1,903,500,000","1,884,800,000","1,886,100,000","1,876,600,000","1,548,600,000","1,234,300,000","1,211,400,000","1,149,900,000","1,157,600,000","1,133,500,000","1,682,000,000"
TangibleBookValue,"1,061,700,000","1,006,300,000","1,028,900,000","1,091,700,000","1,089,300,000","1,023,700,000","1,099,700,000","1,094,100,000","1,092,400,000","1,034,800,000","1,109,400,000","1,122,800,000","1,135,000,000","1,069,100,000","1,241,000,000","1,223,100,000","1,218,300,000","497,200,000","1,116,600,000","1,111,100,000","1,108,300,000","1,053,200,000","1,108,800,000","1,111,100,000","1,114,000,000","1,066,900,000","1,139,900,000","1,134,900,000","1,125,200,000","1,037,700,000","1,115,800,000","1,108,700,000","1,099,500,000","992,200,000","925,200,000","927,700,000","921,100,000","914,400,000","905,500,000","881,300,000","1,123,000,000"
TotalDebt,"541,100,000","552,100,000","649,100,000","619,700,000","673,100,000","705,500,000","783,300,000","788,400,000","840,700,000","726,200,000","755,400,000","756,200,000","805,400,000","778,100,000","778,400,000","790,800,000","838,600,000","631,200,000","625,800,000","574,900,000","560,000,000","515,100,000","606,300,000","620,000,000","683,700,000","588,200,000","594,400,000","617,400,000","660,800,000","706,000,000","684,800,000","676,100,000","686,600,000","710,700,000","614,200,000","306,600,000","290,300,000","235,500,000","252,100,000","252,200,000","559,000,000"
NetDebt,"488,500,000","462,700,000","601,200,000","577,900,000","622,600,000","629,900,000","646,500,000","672,400,000","688,000,000","689,400,000","725,200,000","722,200,000","772,000,000","766,700,000","770,900,000","781,300,000","812,100,000","562,300,000","612,500,000","563,900,000","544,700,000","512,900,000","600,500,000","613,600,000","680,200,000","586,900,000","590,300,000","615,100,000","657,400,000","703,200,000","675,600,000","669,900,000","681,100,000","707,400,000","610,100,000","305,900,000","289,100,000","234,400,000","248,000,000","249,700,000","537,000,000"
ShareIssued,"72,680,364","72,500,000","72,529,953","72,516,749","72,469,682","72,400,000","72,354,347","72,348,218","72,306,508","72,300,000","72,258,124","72,241,757","72,135,750","72,000,000","72,027,109","72,022,647","71,952,944","49,300,000","49,176,369","49,161,432","49,147,711","49,000,000","49,019,748","48,999,124","48,982,235","48,900,000","48,875,225","48,871,931","48,853,198","48,800,000","48,754,941","48,745,770","48,727,647","48,600,000","43,105,424","43,088,996","43,048,713","42,900,000","42,865,516","42,865,516","42,865,516"
OrdinarySharesNumber,"72,680,364","72,500,000","72,529,953","72,516,749","72,469,682","72,400,000","72,354,347","72,348,218","72,306,508","72,300,000","72,258,124","72,241,757","72,135,750","72,000,000","72,027,109","72,022,647","71,952,944","49,300,000","49,176,369","49,161,432","49,147,711","49,000,000","49,019,748","48,999,124","48,982,235","48,900,000","48,875,225","48,871,931","48,853,198","48,800,000","48,754,941","48,745,770","48,727,647","48,600,000","43,105,424","43,088,996","43,048,713","42,900,000","42,865,516","42,865,516","42,865,516"
