name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995
			AccumulatedDepreciation,,"-534,600,000",,,,"-366,100,000",,,,"-473,400,000",,,,"-452,200,000",,,,"-448,500,000",,,,"-376,700,000",,,,"-354,700,000",,,,"-371,300,000",,,,"-381,700,000",,,,"-513,500,000","-9,400,000",,,"-496,800,000",,,,"-480,800,000",,,,"-475,200,000",,,,"-396,800,000","-412,000,000","-412,000,000","-412,000,000","-412,000,000","-406,300,000","-406,300,000","-406,300,000","-406,300,000","-348,700,000","-348,700,000","-348,700,000","-348,700,000","-341,200,000","-341,200,000","-341,200,000","-341,200,000","-319,500,000","-309,800,000","-304,500,000","-301,400,000","-284,900,000","-277,600,000","-266,700,000","-255,600,000","-244,000,000","-241,000,000","-225,500,000","-221,900,000","-220,000,000","-211,200,000","-209,900,000","-212,500,000","-202,300,000","-204,500,000","-200,100,000","-199,800,000","-200,700,000","-192,800,000","-191,900,000","-196,100,000","-189,200,000","-177,200,000","-170,800,000","-168,900,000","-166,900,000","-164,200,000","-163,800,000","-166,800,000","-165,300,000","-162,500,000","-157,000,000","-155,500,000"
		GoodwillAndOtherIntangibleAssets,"1,143,500,000","1,176,100,000","1,186,500,000","1,208,400,000","704,800,000","725,700,000","717,700,000","719,100,000","726,300,000","600,600,000","590,300,000","600,300,000","604,900,000","619,200,000","617,700,000","624,600,000","637,400,000","645,900,000","641,400,000","642,100,000","644,100,000","411,400,000","435,900,000","439,400,000","444,200,000","449,700,000","210,600,000","212,400,000","212,200,000","218,600,000","199,100,000","200,200,000","201,100,000","206,400,000","6,000,000","5,900,000","5,800,000","17,500,000","15,600,000","6,300,000","7,000,000","7,100,000","7,800,000","8,700,000","8,900,000","8,800,000","12,200,000","11,700,000","13,000,000","14,100,000","14,800,000","14,900,000","14,500,000","34,200,000","16,700,000","19,000,000","19,800,000","19,800,000",,,,"11,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			Goodwill,"646,800,000","648,300,000","660,000,000","666,700,000","401,800,000","403,700,000","400,300,000","397,900,000","396,500,000","337,400,000","335,800,000","338,000,000","338,300,000","338,100,000","338,700,000","339,900,000","343,200,000","341,300,000","340,100,000","338,500,000","337,000,000","229,500,000","232,400,000","232,500,000","233,600,000","233,300,000","124,500,000","125,300,000","124,500,000","125,500,000","120,700,000","121,000,000","121,100,000","118,700,000","5,900,000","5,700,000","5,500,000","5,700,000","5,600,000","5,400,000","5,800,000","5,600,000",,"6,300,000","6,100,000","5,800,000",,,,,,,,"15,600,000",,,,"2,800,000",,,,"2,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"496,700,000","527,800,000","526,500,000","541,700,000","303,000,000","322,000,000","317,400,000","321,200,000","329,800,000","263,200,000","254,500,000","262,300,000","266,600,000","281,100,000","279,000,000","284,700,000","294,200,000","304,600,000","301,300,000","303,600,000","307,100,000","181,900,000","203,500,000","206,900,000","210,600,000","216,400,000","86,100,000","87,100,000","87,700,000","93,100,000","78,400,000","79,200,000","80,000,000","87,700,000","100,000","200,000","300,000","11,800,000","10,000,000","900,000","1,200,000","1,500,000",,"2,400,000","2,800,000","3,000,000",,,,,,,,"18,600,000","16,700,000","19,000,000","19,800,000","17,000,000",,,,"9,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"66,800,000","64,600,000","65,400,000","64,000,000","60,000,000","59,300,000","53,500,000","52,600,000","51,500,000","52,400,000","47,300,000","51,000,000","52,200,000","51,900,000","62,600,000","66,800,000","70,800,000","68,500,000","65,000,000","63,800,000","64,700,000","63,800,000","67,600,000","66,000,000","67,100,000","67,500,000","66,300,000","68,200,000","69,000,000","67,800,000","66,900,000","66,800,000","65,200,000","63,100,000","61,700,000","58,900,000","61,900,000","61,200,000","58,900,000","56,900,000","43,700,000","38,700,000","29,900,000","25,500,000","21,500,000","20,500,000","19,100,000","18,000,000","17,200,000","16,600,000","15,000,000","13,100,000","14,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"66,800,000","64,600,000","65,400,000","64,000,000","60,000,000","59,300,000","53,500,000","52,600,000","51,500,000","52,400,000","47,300,000","51,000,000","52,200,000","51,900,000","62,600,000","66,800,000","70,800,000","68,500,000","65,000,000","63,800,000","64,700,000","63,800,000","67,600,000","66,000,000","67,100,000","67,500,000","66,300,000","68,200,000","69,000,000","67,800,000","66,900,000","66,800,000","65,200,000","63,100,000","61,700,000","58,900,000","61,900,000","61,200,000","58,900,000","56,900,000","43,700,000","38,700,000","29,900,000","25,500,000","21,500,000","20,500,000","19,100,000","18,000,000",,,"15,000,000","13,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,"66,800,000","64,600,000","65,400,000","64,000,000","60,000,000","59,300,000","53,500,000","52,600,000","51,500,000","52,400,000","47,300,000","51,000,000","52,200,000","51,900,000","62,600,000","66,800,000","70,800,000","68,500,000","65,000,000","63,800,000","64,700,000","63,800,000","67,600,000","66,000,000","67,100,000","67,500,000","66,300,000","68,200,000","69,000,000","67,800,000","66,900,000","66,800,000","65,200,000","63,100,000","61,700,000","58,900,000","61,900,000","61,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,"1,200,000",,,,"2,400,000",,,,"2,500,000",,,,"2,600,000",,,,"2,500,000",,,,"3,100,000",,,,"3,900,000",,,,"3,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"36,600,000","33,900,000","100,000","0","200,000","2,600,000","3,400,000","4,100,000","4,700,000","3,700,000","4,100,000","400,000","400,000","300,000","1,800,000","600,000","700,000","1,000,000","2,300,000","2,300,000","3,800,000","3,700,000","2,400,000","100,000","4,100,000","100,000",,,,,,"0","200,000","0","7,000,000","7,800,000","8,400,000","10,500,000","13,600,000","15,800,000","15,700,000","11,800,000","12,400,000","7,200,000","6,800,000","11,800,000","11,600,000","13,400,000","15,300,000","17,300,000","20,100,000","20,600,000","21,300,000","26,400,000","16,000,000","16,900,000","15,200,000","15,200,000",,,,"14,400,000",,,,,,,,,"6,000,000",,"4,400,000","2,300,000",,"3,600,000","2,900,000","2,600,000","900,000","1,000,000","900,000","1,300,000",,"1,800,000","1,000,000",,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"36,600,000","33,900,000","100,000","0","200,000","2,600,000","3,400,000","4,100,000","4,700,000","3,700,000","4,100,000","400,000","400,000","300,000","1,800,000","600,000","700,000","1,000,000","2,300,000","2,300,000","3,800,000","3,700,000","2,400,000","100,000","4,100,000","100,000",,,,,,"0","200,000","0","7,000,000","7,800,000","8,400,000","10,500,000","13,600,000","15,800,000","15,700,000","11,800,000","12,400,000","7,200,000","6,800,000","11,800,000","11,600,000","13,400,000","15,300,000","17,300,000","20,100,000","20,600,000","21,300,000","26,400,000","16,000,000","16,900,000","15,200,000","15,200,000",,,,"14,400,000",,,,,,,,,"6,000,000",,"4,400,000","2,300,000",,"3,600,000","2,900,000","2,600,000","900,000","1,000,000","900,000","1,300,000",,"1,800,000","1,000,000",,,,,,,,,,,,,,,,,,,,,
		DefinedPensionBenefit,,"26,300,000",,,,"9,300,000",,,,"5,900,000",,,,"800,000",,,,"4,600,000",,,,,,,,,,,,,,,,"4,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"106,600,000","35,800,000","90,500,000","95,900,000","68,500,000","27,200,000","65,900,000","72,400,000","74,100,000","30,500,000","69,600,000","62,600,000","64,400,000","23,600,000","39,800,000","40,000,000","39,300,000","25,100,000","30,200,000","29,000,000","28,500,000","20,600,000","27,000,000","25,700,000","24,800,000","17,200,000","19,200,000","21,300,000","21,200,000","16,300,000","30,700,000","32,000,000","29,400,000","17,100,000","25,400,000","25,800,000","24,900,000","10,200,000","28,400,000","29,800,000","33,500,000","27,900,000","34,000,000","63,300,000","56,400,000","55,700,000","56,800,000","46,600,000","43,700,000","43,100,000","42,100,000","36,800,000","34,700,000","31,900,000","55,600,000","59,700,000","57,800,000","36,800,000","67,300,000","56,900,000","49,700,000","18,000,000","38,900,000","37,100,000","31,800,000","34,100,000","33,300,000","32,000,000","32,100,000","32,200,000","21,200,000","26,900,000","21,700,000","19,800,000","23,900,000","16,800,000","15,500,000","15,000,000","15,000,000","15,000,000","15,600,000","15,300,000","16,300,000","15,500,000","16,300,000","17,000,000","18,200,000","20,900,000","22,300,000","25,300,000","27,200,000","29,500,000","32,000,000","35,200,000","37,200,000","37,700,000","34,800,000","32,300,000","29,900,000","31,800,000","32,900,000","35,800,000","35,500,000","38,000,000","40,300,000","43,000,000"
TotalLiabilitiesNetMinorityInterest,"1,740,500,000","1,738,100,000","1,784,100,000","1,770,300,000","934,600,000","935,300,000","962,100,000","970,700,000","1,063,200,000","874,000,000","875,400,000","916,800,000","923,600,000","908,600,000","918,600,000","942,600,000","985,100,000","995,800,000","962,900,000","966,300,000","969,800,000","665,400,000","679,500,000","727,200,000","827,200,000","822,100,000","659,900,000","650,700,000","699,400,000","697,600,000","707,700,000","718,800,000","721,400,000","663,000,000","373,800,000","389,500,000","382,400,000","374,900,000","386,700,000","390,100,000","378,500,000","369,300,000","397,100,000","416,200,000","365,900,000","326,200,000","293,500,000","271,400,000","281,700,000","309,700,000","404,100,000","419,500,000","406,400,000","451,300,000","434,700,000","481,900,000","513,600,000","407,200,000","402,700,000","384,900,000","382,600,000","377,000,000","364,700,000","364,600,000","377,200,000","384,100,000","406,500,000","409,600,000","405,200,000","411,100,000","404,400,000","395,900,000","384,900,000","376,200,000","336,000,000","311,400,000","293,500,000","280,300,000","264,400,000","271,000,000","262,000,000","311,900,000","298,500,000","290,900,000","270,500,000","255,400,000","237,000,000","238,500,000","230,700,000","245,300,000","251,600,000","253,700,000","253,900,000","269,700,000","272,700,000","255,000,000","256,400,000","204,400,000","199,800,000","193,200,000","200,100,000","217,600,000","202,400,000","204,500,000","205,400,000","214,100,000"
	CurrentLiabilities,"243,400,000","231,100,000","246,600,000","244,400,000","157,700,000","166,900,000","159,300,000","136,700,000","142,400,000","157,600,000","144,500,000","142,100,000","139,700,000","143,500,000","136,300,000","136,200,000","139,100,000","147,100,000","141,500,000","134,700,000","143,900,000","135,800,000","130,400,000","116,300,000","136,500,000","143,100,000","122,000,000","119,600,000","124,400,000","123,500,000","136,400,000","135,600,000","143,100,000","143,900,000","122,100,000","125,700,000","130,300,000","126,900,000","131,000,000","125,900,000","141,700,000","140,800,000","149,300,000","156,900,000","165,900,000","186,700,000","164,000,000","152,100,000","158,500,000","185,900,000","180,700,000","180,100,000","162,900,000","197,100,000","190,400,000","206,600,000","245,300,000","215,200,000","200,000,000","179,100,000","169,300,000","166,500,000","170,600,000","161,400,000","233,600,000","172,000,000","172,000,000","180,000,000","208,300,000","206,400,000","206,800,000","201,800,000","191,600,000","179,600,000","155,100,000","133,100,000","130,700,000","118,000,000","114,800,000","107,000,000","101,700,000","145,500,000","159,800,000","133,800,000","132,100,000","110,400,000","101,300,000","101,800,000","95,100,000","107,400,000","111,100,000","113,700,000","112,800,000","124,500,000","123,500,000","114,400,000","118,300,000","90,500,000","85,800,000","80,500,000","88,000,000","101,800,000","85,900,000","88,100,000","89,000,000","94,100,000"
		PayablesAndAccruedExpenses,"240,500,000","227,900,000","228,600,000","226,100,000","155,000,000","164,100,000","156,600,000","134,100,000","140,500,000","155,700,000","142,600,000","140,200,000","136,600,000","140,200,000","133,100,000","133,200,000","135,300,000","142,000,000","138,000,000","130,400,000","141,000,000","132,800,000","127,200,000","112,600,000","133,000,000","139,800,000","118,900,000","116,400,000","121,200,000","120,600,000","127,500,000","131,400,000","134,900,000","139,700,000","117,500,000","122,400,000","125,700,000","122,600,000","123,600,000","122,700,000","138,400,000","93,500,000","144,300,000","147,100,000","153,100,000","136,100,000","149,400,000","139,000,000","146,200,000","162,200,000","162,300,000","147,200,000","136,400,000","156,200,000","164,400,000","184,400,000","204,500,000","195,600,000","182,300,000","153,000,000","148,000,000","143,400,000","144,800,000","128,100,000","131,300,000","136,000,000","135,300,000","128,100,000","134,200,000","148,000,000","135,600,000","129,700,000","125,700,000","142,900,000","124,000,000","107,900,000","109,100,000","101,300,000","93,100,000","90,000,000","85,300,000","92,900,000","93,800,000","99,900,000","100,000,000","52,700,000","39,800,000","41,300,000","39,000,000","46,300,000","41,000,000","41,400,000","40,200,000","58,100,000","51,400,000","45,200,000","47,100,000","43,400,000","34,300,000","35,100,000","39,000,000","54,500,000","34,500,000","38,800,000","33,700,000","44,300,000"
			Payables,"124,200,000","118,600,000","124,300,000","119,200,000","71,500,000","63,200,000","69,800,000","56,500,000","70,700,000","69,200,000","65,200,000","62,300,000","73,500,000","67,300,000","59,700,000","63,300,000","66,500,000","63,400,000","58,800,000","59,300,000","70,600,000","55,600,000","56,500,000","45,700,000","56,900,000","54,300,000","41,100,000","39,900,000","42,900,000","44,800,000","46,800,000","50,000,000","48,600,000","47,000,000","35,800,000","47,600,000","50,300,000","49,300,000","48,200,000","49,500,000","60,000,000","57,700,000","57,300,000","56,800,000","59,000,000","73,800,000","50,400,000","49,600,000","45,500,000","46,700,000","46,800,000","51,000,000","49,500,000","64,500,000","69,900,000","84,400,000","84,800,000","84,300,000","70,400,000","64,200,000","60,900,000","62,500,000","58,400,000","54,400,000","57,200,000","64,300,000","59,000,000","57,600,000","57,700,000","71,300,000","58,900,000","60,700,000","55,300,000","68,800,000","53,900,000","47,800,000","47,100,000","45,900,000","39,400,000","41,000,000","39,300,000","44,100,000","37,100,000","47,000,000","48,000,000","52,700,000","39,800,000","41,300,000","39,000,000","46,300,000","41,000,000","41,400,000","40,200,000","58,100,000","51,400,000","45,200,000","47,100,000","43,400,000","34,300,000","35,100,000","39,000,000","54,500,000","34,500,000","38,800,000","33,700,000","44,300,000"
				AccountsPayable,"122,800,000","116,000,000","116,700,000","113,400,000","66,600,000","60,500,000","66,900,000","53,100,000","67,700,000","66,400,000","64,100,000","60,900,000","72,100,000","65,700,000","58,600,000","60,800,000","61,200,000","59,400,000","56,900,000","58,800,000","66,200,000","50,300,000","47,100,000","42,400,000","45,200,000","49,000,000","39,900,000","37,200,000","42,900,000","44,800,000","46,800,000","50,000,000","48,600,000","47,000,000","35,800,000","47,600,000","43,300,000","45,600,000","48,200,000","49,500,000","54,800,000","53,700,000","57,300,000","56,800,000","59,000,000","66,400,000","50,400,000","49,600,000","45,500,000","46,700,000","46,800,000","51,000,000","49,500,000","64,500,000","69,900,000","84,400,000","84,800,000","84,300,000","70,400,000","64,200,000","60,900,000","62,500,000","58,400,000","54,400,000","57,200,000","64,300,000","59,000,000","57,600,000","57,700,000","71,300,000","58,900,000","60,700,000","55,300,000","68,800,000","53,900,000","47,800,000","47,100,000","45,900,000","39,400,000","41,000,000","39,300,000","44,100,000","37,100,000","47,000,000","48,000,000","52,700,000","39,800,000","41,300,000","39,000,000","46,300,000","41,000,000","41,400,000","40,200,000","58,100,000","51,400,000","45,200,000","47,100,000","43,400,000","34,300,000","35,100,000","39,000,000","54,500,000","34,500,000","38,800,000","33,700,000","44,300,000"
				TotalTaxPayable,"1,400,000","2,600,000","7,600,000","5,800,000","4,900,000","2,700,000","2,900,000","3,400,000","3,000,000","2,800,000","1,100,000","1,400,000","1,400,000","1,600,000","1,100,000","2,500,000","5,300,000","4,000,000","1,900,000","500,000","4,400,000","5,300,000","9,400,000","3,300,000","11,700,000","5,300,000","1,200,000","2,700,000",,,,,,"0","0","0","7,000,000","3,700,000",,,"5,200,000","4,000,000",,,,"7,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"1,400,000","2,600,000","7,600,000","5,800,000","4,900,000","2,700,000","2,900,000","3,400,000","3,000,000","2,800,000","1,100,000","1,400,000","1,400,000","1,600,000","1,100,000","2,500,000","5,300,000","4,000,000","1,900,000","500,000","4,400,000","5,300,000","9,400,000","3,300,000","11,700,000","5,300,000","1,200,000","2,700,000",,,,,,"0","0","0","7,000,000","1,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"116,300,000","109,300,000","104,300,000","106,900,000","83,500,000","100,900,000","86,800,000","77,600,000","69,800,000","86,500,000","77,400,000","77,900,000","63,100,000","72,900,000","73,400,000","69,900,000","68,800,000","78,600,000","79,200,000","71,100,000","70,400,000","77,200,000","70,700,000","66,900,000","76,100,000","85,500,000","77,800,000","76,500,000","78,300,000","75,800,000","80,700,000","81,400,000","86,300,000","92,700,000","81,700,000","74,800,000","75,400,000","73,300,000","75,400,000","73,200,000","78,400,000","35,800,000","87,000,000","90,300,000","94,100,000","62,300,000","99,000,000","89,400,000","100,700,000","115,500,000","115,500,000","96,200,000","86,900,000","91,700,000","94,500,000","100,000,000","119,700,000","111,300,000","111,900,000","88,800,000","87,100,000","80,900,000","86,400,000","73,700,000","74,100,000","71,700,000","76,300,000","70,500,000","76,500,000","76,700,000","76,700,000","69,000,000","70,400,000","74,100,000","70,100,000","60,100,000","62,000,000","55,400,000","53,700,000","49,000,000","46,000,000","48,800,000","56,700,000","52,900,000","52,000,000",,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40,000,000",,,,"35,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"2,900,000","3,200,000","18,000,000","18,300,000","2,700,000","2,800,000","2,700,000","2,600,000","1,900,000","1,900,000","1,900,000","1,900,000","3,100,000","3,300,000","3,200,000","3,000,000","3,800,000","5,100,000","3,500,000","4,300,000","2,900,000","3,000,000","3,200,000","3,700,000","3,500,000","3,300,000","3,100,000","3,200,000","3,200,000","2,900,000","8,900,000","4,200,000","8,200,000","4,200,000","4,600,000","3,300,000","4,600,000","4,200,000","7,400,000","3,200,000","3,300,000","5,000,000","5,000,000","8,700,000","9,200,000","8,700,000","8,600,000","7,100,000","6,300,000","17,700,000","12,400,000","26,900,000","20,500,000","34,900,000","16,900,000","16,200,000","34,800,000","13,600,000","11,700,000","20,100,000","15,300,000","17,100,000","19,800,000","27,300,000","96,300,000","30,000,000","30,400,000","41,600,000","67,000,000","50,900,000","65,200,000","66,100,000","59,900,000","30,700,000","25,800,000","19,700,000","15,000,000","9,900,000","16,100,000","11,000,000","10,100,000","46,500,000","57,300,000","33,900,000","32,100,000","5,600,000","4,900,000","10,700,000","5,600,000","12,000,000","12,200,000","16,000,000","20,400,000","15,700,000","15,900,000","14,400,000","17,100,000","3,000,000","2,800,000","2,700,000","3,300,000","4,200,000","3,600,000","5,200,000","5,100,000","4,900,000"
			CurrentDebt,"2,900,000","3,200,000","18,000,000","18,300,000","2,700,000","2,800,000","2,700,000","2,600,000","1,900,000","1,500,000","1,500,000","1,900,000","3,100,000","3,300,000","3,200,000","3,000,000","3,800,000","5,100,000","3,500,000","4,300,000","2,900,000","3,000,000","3,200,000","3,700,000","3,500,000","3,300,000","3,100,000","3,200,000","3,200,000","2,900,000","8,900,000","4,200,000","8,200,000","4,200,000","4,600,000","3,300,000","4,600,000","4,200,000","7,400,000","3,200,000","3,300,000","5,000,000","5,000,000","8,700,000","9,200,000","8,700,000","8,600,000","7,100,000","6,300,000","17,700,000","12,400,000","26,900,000","20,500,000","34,900,000","16,900,000","16,200,000","34,800,000","13,600,000","11,700,000","20,100,000","15,300,000","17,100,000","19,800,000","27,300,000","96,300,000","30,000,000","30,400,000","41,600,000","67,000,000","50,900,000","65,200,000","66,100,000","59,900,000","30,700,000","25,800,000","19,700,000","15,000,000","9,900,000","16,100,000","11,000,000","10,100,000","46,500,000","57,300,000","33,900,000","32,100,000","5,600,000","4,900,000","10,700,000","5,600,000","12,000,000","12,200,000","16,000,000","20,400,000","15,700,000","15,900,000","14,400,000","17,100,000","3,000,000","2,800,000","2,700,000","3,300,000","4,200,000","3,600,000","5,200,000","5,100,000","4,900,000"
				CurrentNotesPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"41,400,000",,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,,,,,"1,500,000","1,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,100,000",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,,,,,,,,,"400,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,,,"2,300,000",,"1,100,000","3,600,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,300,000","6,700,000","7,100,000","7,500,000","6,000,000","6,000,000","6,000,000","6,000,000","5,300,000","5,500,000","5,600,000","5,600,000","5,600,000","6,000,000","5,700,000","6,100,000","8,700,000",,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000",,,,"2,300,000","0","1,100,000","3,600,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,300,000","6,700,000","7,100,000","7,500,000","6,000,000","6,000,000","6,000,000","6,000,000","5,300,000","5,500,000","5,600,000","5,600,000","5,600,000","6,000,000","5,700,000","6,100,000","8,700,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,"227,900,000",,,,"164,100,000",,,,"155,700,000",,,,"140,100,000",,,,"142,000,000",,,,"132,800,000",,,,"139,800,000",,,,"120,600,000",,,,"139,700,000",,,,"122,700,000",,,,,,,,,"155,400,000",,,,,,,,"3,100,000",,,,,,,,,,,,,"3,600,000",,,,,,,,,"1,000,000","1,200,000",,,"600,000",,,,,"52,100,000","56,600,000","49,800,000","50,500,000","49,100,000","57,900,000","56,300,000","52,200,000","50,700,000","56,200,000","54,800,000","54,100,000","44,100,000","48,700,000","42,700,000","45,700,000","43,100,000","47,800,000","44,100,000","50,200,000","44,900,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"1,497,100,000","1,507,000,000","1,537,500,000","1,525,900,000","776,900,000","768,400,000","802,800,000","834,000,000","920,800,000","716,400,000","730,900,000","774,700,000","783,900,000","765,100,000","782,300,000","806,400,000","846,000,000","848,700,000","821,400,000","831,600,000","825,900,000","529,600,000","549,100,000","610,900,000","690,700,000","679,000,000","537,900,000","531,100,000","575,000,000","574,100,000","571,300,000","583,200,000","578,300,000","519,100,000","251,700,000","263,800,000","252,100,000","248,000,000","255,700,000","264,200,000","236,800,000","228,500,000","247,800,000","259,300,000","200,000,000","139,500,000","129,500,000","119,300,000","123,200,000","123,800,000","223,400,000","239,400,000","243,500,000","254,200,000","244,300,000","275,300,000","268,300,000","192,000,000","202,700,000","205,800,000","213,300,000","210,500,000","194,100,000","203,200,000","143,600,000","212,100,000","234,500,000","229,600,000","196,900,000","204,700,000","197,600,000","194,100,000","193,300,000","196,600,000","180,900,000","178,300,000","162,800,000","162,300,000","149,600,000","164,000,000","160,300,000","166,400,000","138,700,000","157,100,000","138,400,000","145,000,000","135,700,000","136,700,000","135,600,000","137,900,000","140,500,000","140,000,000","141,100,000","145,200,000","149,200,000","140,600,000","138,100,000","113,900,000","114,000,000","112,700,000","112,100,000","115,800,000","116,500,000","116,400,000","116,400,000","120,000,000"
		LongTermDebtAndCapitalLeaseObligation,"1,273,500,000","1,267,100,000","1,288,200,000","1,262,600,000","615,200,000","590,500,000","630,200,000","666,400,000","752,800,000","540,800,000","559,700,000","604,700,000","617,200,000","618,800,000","637,600,000","639,800,000","670,800,000","679,100,000","690,500,000","716,800,000","723,200,000","437,400,000","441,100,000","506,800,000","578,800,000","568,200,000","397,000,000","394,900,000","439,600,000","437,200,000","437,900,000","444,900,000","439,400,000","381,200,000","146,600,000","161,200,000","157,300,000","151,800,000","159,000,000","170,900,000","144,200,000","141,000,000","159,900,000","157,300,000","101,500,000","43,100,000","44,000,000","39,700,000","42,300,000","42,400,000","121,100,000","136,100,000","141,400,000","144,900,000","152,500,000","171,800,000","160,000,000","87,300,000","80,900,000","80,400,000","85,200,000","80,200,000","72,600,000","79,400,000","15,100,000","83,700,000","102,800,000","97,300,000","62,000,000","63,000,000","63,700,000","64,800,000","65,900,000","66,200,000","54,800,000","52,800,000","38,700,000","37,400,000","36,600,000","47,000,000","49,100,000","56,400,000","42,200,000","66,400,000","67,900,000","97,700,000","94,500,000","98,800,000","98,000,000","100,900,000","104,700,000","102,200,000","103,600,000","108,400,000","108,600,000","104,000,000","102,900,000","80,800,000","81,500,000","81,700,000","82,200,000","86,600,000","87,700,000","87,800,000","88,900,000","91,600,000"
