name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008
		NetOtherFinancingCharges,"-18,000,000","-14,000,000","-1,000,000","-3,000,000","-1,000,000","-13,000,000","-1,000,000","0","-7,000,000","-7,000,000","2,000,000","1,000,000","-32,000,000","-2,000,000","2,000,000","-1,000,000","-7,000,000","-15,000,000","-8,000,000","3,000,000","-4,000,000","6,000,000","-4,000,000","5,000,000","-3,000,000","-4,000,000","-5,000,000","8,000,000","-4,000,000","-6,000,000","-5,000,000","2,000,000","-4,000,000","-7,000,000","-1,000,000","-1,000,000","-2,000,000","-2,000,000","-1,000,000","6,000,000",,,"0",,,,,,,,"0",,,,"0","2,000,000"
OtherCashAdjustmentInsideChangeinCash,,"-7,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"1,122,000,000","1,119,000,000","1,065,000,000","2,481,000,000","1,203,000,000","1,106,000,000","1,237,000,000","1,810,000,000","1,479,000,000","1,232,000,000","1,063,000,000","820,000,000","567,000,000","591,000,000","622,000,000","1,056,000,000","901,000,000","1,629,000,000","503,000,000","383,000,000","400,000,000","374,000,000","482,000,000","544,000,000","642,000,000","771,000,000","457,000,000","569,000,000","644,000,000","563,000,000","685,000,000","263,000,000","553,000,000","765,000,000","454,000,000","774,000,000","718,000,000","330,000,000","413,000,000","446,000,000","404,000,000","542,000,000","534,000,000","690,000,000","876,000,000","1,136,000,000","1,110,000,000","1,006,000,000","1,179,000,000","1,308,000,000","1,327,000,000","1,297,000,000","968,000,000","364,000,000","428,000,000","437,000,000"
	ChangesInCash,"16,000,000","49,000,000","-1,416,000,000","1,274,000,000","109,000,000","-136,000,000","-568,000,000","334,000,000","246,000,000","166,000,000","248,000,000","251,000,000","-28,000,000","-31,000,000","-436,000,000","144,000,000","-723,000,000","880,000,000","127,000,000","-15,000,000","25,000,000","-109,000,000","-59,000,000","-97,000,000","-134,000,000","303,000,000","-110,000,000","-65,000,000","88,000,000","-137,000,000","414,000,000","-292,000,000","-195,000,000","312,000,000","-316,000,000","62,000,000","393,000,000","-94,000,000","-31,000,000","42,000,000","-137,000,000","12,000,000","-155,000,000","-177,000,000","-260,000,000","26,000,000","94,000,000","-150,000,000","-138,000,000","-31,000,000","30,000,000","329,000,000","619,000,000","-73,000,000","-28,000,000","-94,000,000"
	EffectOfExchangeRateChanges,"-3,000,000","5,000,000","0","4,000,000","-12,000,000","5,000,000","-5,000,000","-3,000,000","1,000,000","3,000,000","-5,000,000","2,000,000","4,000,000","0","2,000,000","2,000,000","4,000,000","-3,000,000","-7,000,000","-2,000,000","1,000,000","1,000,000","-3,000,000","-1,000,000","5,000,000","11,000,000","-2,000,000","-10,000,000","-7,000,000","15,000,000","-4,000,000","2,000,000","-5,000,000","-1,000,000","-4,000,000","-6,000,000","-5,000,000","11,000,000","-2,000,000","0","-1,000,000","-4,000,000","-1,000,000","-9,000,000","0","0","10,000,000","-23,000,000","9,000,000","12,000,000","0","0","-15,000,000","9,000,000","19,000,000","14,000,000"
	BeginningCashPosition,"1,106,000,000","1,065,000,000","2,481,000,000","1,203,000,000","1,106,000,000","1,237,000,000","1,810,000,000","1,479,000,000","1,232,000,000","1,063,000,000","820,000,000","567,000,000","591,000,000","622,000,000","1,056,000,000","901,000,000","1,629,000,000","752,000,000","383,000,000","400,000,000","374,000,000","482,000,000","544,000,000","642,000,000","771,000,000","457,000,000","569,000,000","644,000,000","563,000,000","685,000,000","263,000,000","553,000,000","765,000,000","454,000,000","774,000,000","718,000,000","330,000,000","413,000,000","446,000,000","404,000,000","542,000,000","534,000,000","690,000,000","876,000,000","1,136,000,000","1,110,000,000","1,006,000,000","1,179,000,000","1,308,000,000","1,327,000,000","1,297,000,000","968,000,000","364,000,000","428,000,000","437,000,000","513,000,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,
IncomeTaxPaidSupplementalData,,"8,000,000",,,,,"9,000,000","23,000,000","0","31,000,000","123,000,000","18,000,000","24,000,000","10,000,000","25,000,000","54,000,000","203,000,000","10,000,000","50,000,000","62,000,000","53,000,000","10,000,000","21,000,000","46,000,000","12,000,000","16,000,000","24,000,000","39,000,000","64,000,000","18,000,000","86,000,000","76,000,000","69,000,000","36,000,000","52,000,000","32,000,000","17,000,000","18,000,000","13,000,000","16,000,000","13,000,000","8,000,000","25,000,000","13,000,000","5,000,000","17,000,000",,,,"9,000,000","23,000,000","25,000,000","8,000,000","4,000,000",,"37,000,000"
InterestPaidSupplementalData,"133,000,000","30,000,000","29,000,000","42,000,000","32,000,000","42,000,000","32,000,000","36,000,000","0","37,000,000","1,000,000","37,000,000","2,000,000","39,000,000","1,000,000","35,000,000","2,000,000","35,000,000","3,000,000","37,000,000","3,000,000","37,000,000","2,000,000","36,000,000","4,000,000","33,000,000","3,000,000","32,000,000","2,000,000","32,000,000","1,000,000","32,000,000","2,000,000","36,000,000","5,000,000","23,000,000","8,000,000","30,000,000","4,000,000","30,000,000","4,000,000","30,000,000","4,000,000","21,000,000","5,000,000","19,000,000",,,,"22,000,000","4,000,000","13,000,000","15,000,000","18,000,000",,"17,000,000"
CapitalExpenditure,"-135,000,000","-43,000,000","-46,000,000","-28,000,000","-18,000,000","-19,000,000","-18,000,000","-16,000,000","-33,000,000","-55,000,000","-125,000,000","-98,000,000","-80,000,000","-66,000,000","-102,000,000","-74,000,000","-61,000,000","-60,000,000","-86,000,000","-79,000,000","-83,000,000","-50,000,000","-71,000,000","-55,000,000","-47,000,000","-38,000,000","-84,000,000","-63,000,000","-61,000,000","-61,000,000","-85,000,000","-57,000,000","-70,000,000","-41,000,000","-82,000,000","-58,000,000","-26,000,000","-66,000,000","-91,000,000","-53,000,000","-62,000,000","-95,000,000","-115,000,000","-98,000,000","-72,000,000","-46,000,000","-370,000,000","-60,000,000","-53,000,000","-37,000,000","-62,000,000","-50,000,000","-46,000,000","-167,000,000","-94,000,000","-49,000,000"
IssuanceOfCapitalStock,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"127,000,000","0",,,"0","0"
IssuanceOfDebt,,,"1,949,000,000","0","0","0","0","745,000,000","890,000,000","400,000,000","220,000,000","60,000,000","0","120,000,000","0","396,000,000","0","20,000,000","50,000,000","200,000,000","240,000,000","180,000,000","100,000,000","1,000,000","93,000,000","426,000,000","0","1,000,000",,,"65,000,000","170,000,000","14,000,000","0","-3,000,000","32,000,000","345,000,000","11,000,000","10,000,000","0","0","0","0","494,000,000","0","25,000,000","0","0","0","0","675,000,000",,,"115,000,000","175,000,000",
RepaymentOfDebt,,,"-960,000,000","-256,000,000","-1,000,000","-1,000,000","-1,000,000","-4,000,000","-350,000,000","-51,000,000","-222,000,000","-145,000,000","-41,000,000","-1,000,000","-1,000,000","-208,000,000","-1,000,000","-21,000,000","-391,000,000","-96,000,000","-292,000,000","-3,000,000","-3,000,000","-7,000,000","-333,000,000","-95,000,000","0","-4,000,000",,,"-165,000,000","-43,000,000",,,"-64,000,000","0",,,"0",,,"0","0","-51,000,000","-2,000,000","-1,000,000","-31,000,000","-3,000,000","-2,000,000","-3,000,000","-679,000,000","-877,000,000","13,000,000","-43,000,000","-169,000,000","-17,000,000"
RepurchaseOfCapitalStock,,,"0","0","0","0","0","0","0","-69,000,000","-141,000,000","-133,000,000","-45,000,000","-102,000,000","-292,000,000","-66,000,000","-513,000,000","-75,000,000","-188,000,000","-207,000,000","0","-348,000,000","-4,000,000","-137,000,000","-68,000,000","-63,000,000","-176,000,000","-195,000,000","-157,000,000","-187,000,000","-215,000,000","-79,000,000","-90,000,000","-59,000,000","-23,000,000","-29,000,000","-196,000,000","-27,000,000","-103,000,000","-33,000,000",,,"0","0",,,,,,,,,,,,
FreeCashFlow,"451,000,000","137,000,000","60,000,000","239,000,000","15,000,000","-110,000,000","-166,000,000","-149,000,000","-263,000,000","-155,000,000","-3,000,000","-3,000,000","86,000,000","-53,000,000","107,000,000","28,000,000","-85,000,000","-6,000,000","84,000,000","52,000,000","86,000,000","100,000,000","67,000,000","57,000,000","141,000,000","13,000,000","58,000,000","149,000,000","108,000,000","-46,000,000","26,000,000","52,000,000","134,000,000","8,000,000","18,000,000","136,000,000","109,000,000","-39,000,000","42,000,000","82,000,000","108,000,000","-34,000,000","-60,000,000","30,000,000","97,000,000","-5,000,000","-220,000,000","56,000,000","70,000,000","24,000,000","-7,000,000","110,000,000","-21,000,000","-131,000,000","-40,000,000","45,000,000"
