name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992
				MachineryFurnitureEquipment,,"640,554,000",,,,"616,301,000",,,,"638,342,000",,,,"552,753,000",,,,"537,800,000",,,,"507,417,000",,,,"485,059,000",,,,"433,899,000",,,,"413,750,000",,,,"411,408,000",,,,"383,973,000",,,,"359,992,000",,,,"349,123,000",,,,"350,325,000",,,,"339,424,000",,,,"285,047,000",,,"826,893,000","252,090,000",,,,"198,754,000",,,,"161,017,000",,,,"137,988,000",,,,"100,511,000",,,,,,,,,,,,"50,147,000",,,,"43,576,000",,,,"35,414,206",,,,,,,,,,,,,,,,,
				OtherProperties,"1,985,303,000","1,241,237,000","2,014,491,000","2,002,786,000","2,006,614,000","1,251,027,000","2,056,874,000","2,074,026,000","2,075,711,000","1,240,976,000","1,744,081,000","1,722,220,000","1,732,625,000",,"940,077,000","936,469,000","935,279,000",,"933,484,000","913,375,000","910,581,000",,"902,581,000","888,849,000","885,964,000",,"874,340,000","851,477,000","828,966,000",,"824,410,000","810,855,000","803,334,000",,"784,319,000","765,620,000","762,884,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209,065,000",,,,"14,025,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"35,071,000",,,,"46,486,000",,,,"23,732,000",,,,"27,975,000",,,,"23,453,000",,,,"20,836,000",,,,"28,732,000",,,,"26,941,000",,,,"21,517,000",,,,"10,727,000",,,,"19,606,000",,,,"14,086,000",,,,"18,612,000",,,,"22,370,000",,,,"22,615,000",,,,"44,728,000",,,,"36,497,000",,,,"30,980,000",,,,"37,509,000",,,,"20,460,000",,,,"25,548,000",,,,,,,,,,,,"10,679,000",,,,"752,000",,,,"5,212,411",,,,,,,,,,,,,,,,,
				Leases,,"1,188,848,000",,,,"1,154,400,000",,,,"1,158,467,000",,,,"1,283,233,000",,,,"1,258,132,000",,,,"1,187,178,000",,,,"1,126,529,000",,,,"1,037,912,000",,,,"977,873,000",,,,"934,493,000",,,,"889,049,000",,,,"832,144,000",,,,"811,125,000",,,,"819,115,000",,,,"776,279,000",,,,"620,129,000",,,,"489,682,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"69,556,000",,,,"58,090,000",,,,"41,737,351",,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-1,182,628,000",,,,"-1,102,951,000",,,,"-1,048,843,000",,,,"-1,010,574,000",,,,"-937,825,000",,,,"-858,756,000",,,,"-784,591,000",,,,"-706,909,000",,,,"-654,448,000",,,,"-627,985,000",,,,"-565,227,000",,,,"-481,856,000",,,,"-421,560,000",,,,"-362,423,000",,,,"-307,089,000",,,,"-248,802,000",,,"-197,948,000","-197,948,000",,"-155,640,000","-155,640,000","-155,640,000","-118,454,000","-118,454,000",,"-118,454,000","-93,547,000","-93,547,000","-93,547,000","-93,547,000","-70,858,000",,,"-70,858,000","-54,410,000",,,"-54,410,000",,,,"-41,200,000","-38,300,000","-35,500,000","-32,800,000","-30,413,000","-28,100,000","-26,000,000","-24,000,000","-22,043,000","-19,900,000","-19,900,000","-18,400,000","-16,934,140","-12,300,000","-12,300,000","-12,300,000","-12,300,000","-9,800,000","-9,800,000","-9,800,000","-9,800,000","-7,900,000","-7,900,000","-7,900,000","-7,900,000","-6,400,000","-6,400,000","-6,400,000","-6,400,000","-4,900,000"
		GoodwillAndOtherIntangibleAssets,"251,655,000","251,701,000","253,154,000","253,143,000","253,152,000","253,160,000","253,577,000","254,330,000","254,401,000","437,207,000","20,271,000","20,157,000","20,094,000","26,209,000","26,327,000","24,524,000","24,233,000","24,065,000","23,546,000","23,392,000","23,214,000","23,054,000","22,844,000","22,597,000","22,471,000","21,972,000","21,607,000","21,504,000","21,215,000","20,781,000","20,504,000","19,084,000","18,881,000","18,647,000","18,320,000","18,429,000","18,186,000","17,829,000","18,010,000","15,721,000","15,789,000","14,674,000","4,720,000","4,650,000","4,566,000","4,498,000","4,451,000","4,417,000","4,386,000","4,338,000","4,293,000","4,254,000","4,218,000","4,177,000","4,121,000","3,878,000","3,625,000","3,490,000","3,388,000","3,262,000","3,200,000","3,120,000","3,061,000","2,897,000","2,841,000","2,730,000","2,633,000","2,549,000","2,445,000","2,327,000","2,231,000","2,174,000","2,087,000","2,046,000","2,017,000","1,990,000","1,965,000","1,940,000","1,997,000","1,988,000","1,980,000","1,965,000","1,955,000","1,943,000","1,919,000","1,905,000","1,899,000","1,855,000","1,845,000","1,800,000","1,700,000","1,700,000","1,600,000","1,614,000","1,500,000","1,500,000","1,500,000","1,256,000",,,,,,,,,,,,,,,,,,,,,
			Goodwill,,"1,451,000",,,,"1,451,000","1,451,000","1,451,000","1,451,000","78,355,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,"250,250,000",,,,"251,709,000","252,126,000","252,879,000","252,950,000","358,852,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,451,000","4,417,000","4,386,000","4,338,000","4,293,000","4,254,000","4,218,000","4,177,000","4,121,000","3,878,000","3,625,000","3,490,000","3,388,000","3,262,000","3,200,000","3,120,000","3,061,000","2,897,000","2,841,000","2,730,000","2,633,000","2,549,000","2,445,000","2,327,000","2,231,000","2,174,000","2,087,000","2,046,000","2,017,000","1,990,000","1,965,000","1,940,000","1,997,000","1,988,000","1,980,000","1,965,000","1,955,000","1,943,000","1,919,000","1,905,000","1,899,000","1,855,000","1,845,000","1,800,000","1,700,000","1,700,000","1,600,000","1,614,000","1,500,000","1,500,000","1,500,000","1,256,000",,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,,,,"0","69,328,000","79,674,000","81,317,000","79,767,000",,,,"59,521,000",,,,"42,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","7,000","35,000","7,348,000","22,062,000","28,592,000","32,276,000","33,256,000","39,903,000","42,585,000",,"83,700,000","92,946,000",,,,,,"71,400,000",,,,,,,"83,965,000","75,136,000",,,"44,108,000","35,197,000",,"31,642,000","27,929,000","17,470,000",,,,,"13,609,000",,,,"1,500,000",,,,"295,700",,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,,,,,,,,,,"0","69,328,000","79,674,000","81,317,000","79,767,000",,,,"59,521,000",,,,"42,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,,,,,,,,,"0","69,328,000","79,674,000","81,317,000","79,767,000",,,,"59,521,000",,,,"42,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,000","35,000","7,348,000","22,062,000","28,592,000","32,276,000","33,256,000","39,903,000","42,585,000",,"83,700,000","92,946,000",,,,,,"71,400,000",,,,,,,"83,965,000","75,136,000",,,"44,108,000","35,197,000",,"31,642,000","27,929,000","17,470,000",,,,,"13,609,000",,,,"1,500,000",,,,"295,700",,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,786,000",,,,,,,"5,562,000","5,215,000",,,"5,463,000","7,304,000",,"4,404,000","3,469,000","3,978,000",,,,,"5,286,000",,,,"6,875,000",,,,"4,805,437",,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,"22,500,000","18,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,"150,222,000",,,,"121,370,000",,,,"80,603,000","4,095,000","4,196,000",,"1,597,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,329,000",,,,"788,220",,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,"57,634,000",,,,"37,885,000",,,,"3,375,000","4,095,000","4,196,000",,"1,597,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,329,000",,,,"788,220",,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,"5,693,000","5,485,000","5,466,000","0","40,450,000","35,814,000","36,759,000","37,875,000","44,895,000","39,652,000","40,736,000","41,362,000","47,679,000","43,251,000","44,386,000","45,521,000","46,881,000","46,844,000","46,109,000","47,067,000","46,212,000","45,764,000","46,178,000","46,598,000","47,064,000","47,641,000","46,933,000","47,515,000","50,793,000","50,340,000","49,682,000","49,571,000","49,490,000","50,106,000","50,074,000","49,681,000","50,391,000","51,387,000","52,256,000","53,251,000","54,243,000","55,239,000","56,234,000","57,312,000","58,323,000","59,292,000","59,393,000","59,313,000","58,101,000","56,164,000","48,550,000","43,203,000","43,870,000","42,575,000","43,219,000",,"38,673,000","40,162,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DefinedPensionBenefit,,,,,,,,,,,"66,869,000","65,885,000",,"57,605,000",,,,"60,901,000",,,,"49,025,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"149,462,000","7,630,000","139,886,000","138,097,000","131,858,000","6,001,000","106,593,000","84,320,000","75,012,000",,,,"84,528,000",,"151,024,000","139,827,000","126,088,000",,"114,005,000","111,320,000","100,091,000",,"52,806,000","50,514,000","48,905,000","46,906,000","45,659,000","47,847,000","42,702,000","41,692,000","40,984,000","40,989,000","38,428,000","37,121,000","34,767,000","32,203,000","31,411,000","28,920,000","27,843,000","26,088,000","25,866,000","23,508,000","32,230,000","34,066,000","33,461,000","31,988,000","30,256,000","28,329,000","28,983,000","27,541,000","27,555,000","25,859,000","23,674,000","29,422,000","33,539,000","35,622,000","32,615,000","33,270,000","32,930,000","30,954,000","27,775,000","24,804,000","23,417,000","21,304,000","106,198,000","18,647,000","17,803,000","149,715,000","158,740,000","155,872,000","111,381,000","122,453,000","12,899,000","107,300,000","114,293,000","117,785,000","118,914,000","106,401,000","98,838,000","4,229,000","4,083,000","78,625,000","69,143,000","3,526,000","3,349,000","42,657,000","2,999,000","2,858,000","2,700,000","16,000,000","16,600,000","16,400,000","21,800,000","2,557,000","23,300,000","15,500,000","13,900,000","1,895,000","10,400,000","9,200,000","9,700,000","1,828,773","10,700,000","10,500,000","8,500,000","7,800,000","12,600,000","22,100,000","24,300,000","24,600,000","27,000,000","30,100,000","30,600,000","5,700,000","6,400,000","8,100,000","9,100,000","11,900,000","300,000"
TotalLiabilitiesNetMinorityInterest,"2,398,415,000","2,467,959,000","2,395,772,000","2,437,682,000","2,205,440,000","2,240,113,000","2,295,861,000","2,311,273,000","2,256,811,000","2,268,851,000","1,847,954,000","1,533,511,000","1,533,836,000","743,074,000","694,657,000","693,857,000","693,150,000","719,530,000","691,969,000","658,784,000","649,293,000","690,112,000","614,848,000","607,476,000","607,091,000","644,807,000","596,317,000","625,671,000","622,222,000","619,942,000","582,940,000","571,383,000","571,238,000","546,761,000","517,967,000","490,591,000","489,266,000","512,441,000","473,380,000","451,993,000","463,464,000","479,817,000","436,445,000","439,060,000","436,597,000","436,060,000","448,837,000","486,527,000","521,764,000","530,638,000","567,640,000","610,578,000","651,981,000","690,064,000","634,451,000","633,998,000","656,792,000","582,827,000","491,295,000","494,541,000","473,343,000","328,189,000","301,748,000","280,145,000","270,691,000","278,222,000","240,822,000","225,026,000","214,558,000","215,865,000","140,666,000","127,960,000","116,700,000","126,905,000","101,816,000","92,231,000","87,858,000","84,278,000","67,148,000","65,783,000","70,212,000","67,456,000","50,384,000","52,176,000","47,667,000","47,556,000","44,410,000","42,658,000","35,922,000","36,200,000","33,100,000","29,500,000","32,300,000","25,129,000","31,000,000","29,100,000","26,500,000","27,398,000","36,800,000","28,000,000","25,600,000","24,643,035","25,600,000","19,000,000","13,500,000","15,600,000","10,600,000","12,300,000","8,800,000","8,900,000","8,300,000","8,200,000","5,400,000","5,600,000","5,200,000","5,500,000","4,900,000","4,400,000","5,300,000"
	CurrentLiabilities,"594,436,000","636,273,000","557,108,000","597,152,000","557,957,000","586,067,000","540,377,000","532,672,000","507,126,000","614,587,000","433,786,000","436,963,000","446,636,000","416,500,000","343,534,000","354,588,000","344,306,000","397,951,000","322,814,000","329,905,000","323,099,000","376,526,000","304,103,000","304,424,000","306,220,000","350,226,000","290,636,000","298,241,000","297,775,000","322,011,000","262,640,000","254,913,000","258,448,000","264,247,000","236,985,000","218,358,000","223,747,000","253,034,000","200,174,000","185,990,000","202,960,000","223,240,000","188,424,000","191,691,000","191,539,000","202,705,000","173,062,000","181,797,000","188,287,000","200,461,000","186,581,000","181,255,000","172,434,000","185,833,000","163,306,000","165,245,000","187,631,000","217,072,000","161,483,000","168,189,000","150,095,000","162,796,000","136,444,000","123,758,000","115,387,000","129,892,000","107,732,000","114,501,000","110,360,000","109,846,000","94,228,000","81,736,000","70,829,000","81,554,000","79,531,000","69,946,000","65,573,000","61,993,000","56,799,000","55,434,000","59,863,000","57,107,000","45,955,000","47,747,000","43,238,000","43,127,000","41,134,000","39,382,000","32,646,000","32,900,000","32,800,000","29,300,000","31,600,000","24,430,000","31,100,000","29,000,000","26,400,000","27,398,000","27,800,000","22,100,000","19,600,000","18,643,035","22,600,000","19,000,000","13,500,000","15,600,000","10,600,000","12,200,000","8,900,000","8,900,000","7,200,000","7,600,000","5,000,000","5,100,000","5,200,000","5,400,000","4,800,000","4,200,000","5,000,000"
		PayablesAndAccruedExpenses,"263,958,000","253,534,000","263,045,000","296,865,000","259,258,000","225,467,000","256,124,000","250,081,000","222,722,000","256,744,000","208,193,000","208,933,000","207,740,000","221,218,000","218,192,000","220,971,000","206,172,000","212,502,000","206,395,000","206,265,000","195,481,000","202,290,000","304,103,000","304,424,000","306,220,000","186,052,000","290,636,000","298,241,000","297,775,000","180,951,000","262,640,000","254,913,000","258,448,000","151,340,000","236,985,000","218,358,000","223,747,000","160,177,000","200,174,000","185,990,000","202,960,000","185,890,000","188,424,000","191,691,000","191,539,000","202,705,000","173,062,000","181,797,000","188,287,000","163,292,000","186,581,000","181,255,000","172,434,000","157,334,000","163,306,000","165,245,000","187,631,000","189,547,000","161,483,000","168,189,000","150,095,000","162,697,000","136,444,000","123,758,000","103,329,000","108,161,000","107,732,000","103,542,000","99,063,000","106,435,000","81,759,000","74,367,000","70,829,000","81,554,000","74,570,000","65,168,000","58,671,000","14,839,000","53,632,000","55,434,000","59,863,000","54,270,000","38,141,000","47,747,000","43,238,000","17,712,000","41,134,000","39,382,000","32,646,000","13,100,000","13,200,000","13,300,000","15,900,000","21,699,000","13,000,000","10,300,000","6,600,000","19,130,000","11,400,000","9,000,000","8,300,000","14,940,937","13,000,000","7,400,000","6,100,000","9,300,000","4,200,000","5,000,000","3,400,000","3,800,000","3,200,000","3,300,000","2,500,000","2,600,000","2,400,000","2,400,000","2,100,000","1,800,000","2,600,000"
			Payables,"61,741,000","77,030,000","52,890,000","55,377,000","56,047,000","82,748,000","61,549,000","57,532,000","55,894,000","84,768,000","36,095,000","35,960,000","36,425,000","65,467,000","39,130,000","38,312,000","38,805,000","67,343,000","46,572,000","46,219,000","40,400,000","64,060,000","38,906,000","38,573,000","38,363,000","62,403,000","44,208,000","52,171,000","54,152,000","72,124,000","50,647,000","47,494,000","49,182,000","49,145,000","43,982,000","35,635,000","39,983,000","60,712,000","33,704,000","22,137,000","36,765,000","51,679,000","35,678,000","38,702,000","38,178,000","32,651,000","29,450,000","31,650,000","32,068,000","44,867,000","39,615,000","36,033,000","33,682,000","47,995,000","44,686,000","41,495,000","58,787,000","80,364,000","49,444,000","63,005,000","46,986,000","45,570,000","52,145,000","39,866,000","24,591,000","48,120,000","29,782,000","25,136,000","22,392,000","32,041,000","21,760,000","19,326,000","13,360,000","25,996,000","22,253,000","16,842,000","11,192,000","14,839,000","13,394,000","15,626,000","23,880,000","18,885,000","12,765,000","22,847,000","19,566,000","17,712,000","22,642,000","20,583,000","16,922,000","13,100,000","13,200,000","13,300,000","15,900,000","14,840,000","13,000,000","10,300,000","6,600,000","14,728,000","11,400,000","9,000,000","8,300,000","10,697,984","13,000,000","7,400,000","6,100,000","9,300,000","4,200,000","5,000,000","3,400,000","3,800,000","3,200,000","3,300,000","2,500,000","2,600,000","2,400,000","2,400,000","2,100,000","1,800,000","2,600,000"
				AccountsPayable,"61,741,000","54,086,000","52,890,000","55,377,000","56,047,000","58,432,000","61,549,000","57,532,000","55,894,000","61,946,000","36,095,000","35,960,000","36,394,000","49,071,000","39,130,000","38,312,000","38,805,000","50,984,000","46,572,000","46,219,000","34,937,000","41,564,000","38,906,000","38,573,000","38,363,000","47,770,000","44,208,000","52,171,000","54,152,000","57,325,000","50,647,000","47,494,000","49,182,000","35,418,000","43,982,000","35,635,000","35,370,000","46,998,000","33,704,000","22,137,000","36,765,000","36,159,000","35,678,000","38,702,000","36,513,000","32,651,000","29,450,000","31,650,000","32,068,000","33,948,000","27,602,000","31,828,000","33,682,000","37,875,000","33,218,000","36,426,000","37,886,000","57,924,000","33,935,000","42,633,000","32,373,000","45,570,000","40,998,000","28,648,000","24,591,000","32,150,000","25,271,000","25,136,000","22,392,000","32,041,000","21,760,000","19,326,000","13,360,000","25,996,000","22,253,000","16,842,000","11,192,000","14,839,000","13,394,000","12,116,000","14,419,000","18,885,000","12,765,000","15,175,000","14,134,000","17,712,000","14,233,000","14,005,000","11,960,000","13,100,000","13,200,000","13,300,000","15,900,000","11,303,000","13,000,000","10,300,000","6,600,000","12,071,000","11,400,000","9,000,000","8,300,000","8,909,100","13,000,000","7,400,000","6,100,000","9,300,000","4,200,000","5,000,000","3,400,000","3,800,000","3,200,000","3,300,000","2,500,000","2,600,000","2,400,000","2,400,000","2,100,000","1,800,000","2,600,000"
				TotalTaxPayable,,"22,944,000",,,,"24,316,000",,,,"22,822,000","0","0","31,000","16,396,000",,,,"16,359,000","0","0","5,463,000","22,496,000",,,,"14,633,000",,,,"14,799,000",,,,"13,727,000","0",,"4,613,000","13,714,000",,,,"15,520,000",,,"1,665,000",,,,,"10,919,000","12,013,000","4,205,000",,"10,120,000","11,468,000","5,069,000","20,901,000","22,440,000","15,509,000","20,372,000","14,613,000","0","11,147,000","11,218,000",,"15,970,000","4,511,000",,,,,,"0",,,,,,,"3,510,000","9,461,000",,,"7,672,000","5,432,000",,"8,409,000","6,578,000","4,962,000",,,,,"3,537,000",,,,"2,657,000",,,,"1,788,884",,,,,,,,,,,,,,,,,
					IncomeTaxPayable,,,,,,,,,,"0","0","0","31,000","712,000",,,,"0","0","0","5,463,000","2,299,000",,,,,,,,,,,,"0","0",,"4,613,000","1,213,000",,,,,,,"1,665,000",,,,,,"12,013,000","4,205,000",,"0","11,468,000","5,069,000","20,901,000","11,536,000","15,509,000","20,372,000","14,613,000","0","11,147,000","11,218,000",,"6,097,000","4,511,000",,,,,,"0",,,,,,,"3,510,000","9,461,000",,,"7,672,000","5,432,000",,"8,409,000","6,578,000","4,962,000",,,,,"1,421,000",,,,"667,000",,,,"835,043",,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"202,217,000","176,504,000","210,155,000","241,488,000","203,211,000","142,719,000","194,575,000","192,549,000","166,828,000","171,976,000","172,098,000","172,973,000","171,315,000","155,751,000","179,062,000","182,659,000","167,367,000","145,159,000","159,823,000","160,046,000","155,081,000","138,230,000","265,197,000","265,851,000","267,857,000","123,649,000","246,428,000","246,070,000","243,623,000","108,827,000","211,993,000","207,419,000","209,266,000","102,195,000","193,003,000","182,723,000","183,764,000","99,465,000","166,470,000","163,853,000","166,195,000","134,211,000","152,746,000","152,989,000","153,361,000","170,054,000","143,612,000","150,147,000","156,219,000","118,425,000","146,966,000","145,222,000","138,752,000","109,339,000","118,620,000","123,750,000","128,844,000","109,183,000","112,039,000","105,184,000","103,109,000","117,127,000","84,299,000","83,892,000","78,738,000","60,041,000","77,950,000","78,406,000","76,671,000","74,394,000","59,999,000","55,041,000","57,469,000","55,558,000","52,317,000","48,326,000","47,479,000",,"40,238,000","39,808,000","35,983,000","35,385,000","25,376,000","24,900,000","23,672,000",,"18,492,000","18,799,000","15,724,000",,,,,"6,859,000",,,,"4,402,000",,,,"4,242,953",,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,"28,489,000",,,,"26,686,000",,,,"25,044,000",,,,"22,946,000",,,,"21,498,000",,,,"20,607,000",,,,"19,980,000",,,,"17,441,000",,,,"15,390,000",,,,"14,591,000",,,,"37,350,000",,,,,,,,"37,169,000",,,,"28,499,000",,,,"27,525,000",,,,,,,,"21,731,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,315,000",,,,"1,859,000",,,,"1,364,967",,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"144,966,000","131,818,000","132,550,000","131,189,000","132,521,000","132,519,000","128,767,000","120,350,000","123,189,000","128,081,000","90,027,000","85,669,000","93,151,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000",,,"1,000,000","1,700,000","100,000","500,000","1,300,000","1,900,000","100,000","300,000","600,000","800,000","200,000","200,000","200,000"
			CurrentDebt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000,000",,,"1,000,000","1,700,000","100,000","500,000","1,300,000","1,900,000","100,000","300,000","600,000","800,000","200,000","200,000","200,000"
			CurrentCapitalLeaseObligation,"144,966,000","131,818,000","132,550,000","131,189,000","132,521,000","132,519,000","128,767,000","120,350,000","123,189,000","128,081,000","90,027,000","85,669,000","93,151,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"185,512,000","222,432,000","161,513,000","169,098,000","166,178,000","201,395,000","155,486,000","162,241,000","161,215,000","204,718,000","135,566,000","142,361,000","145,745,000","172,336,000","125,342,000","133,617,000","138,134,000","163,951,000","116,419,000","123,640,000","127,618,000","153,629,000",,,,"144,194,000",,,,"123,619,000",,,,"97,517,000",,,,"78,266,000",,,,,,,,,,,,,,,,,,,,,"0","0","0","99,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"416,000",,,,"6,409,000",,,,"2,337,131",,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","99,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"416,000",,,,"6,409,000",,,,"2,337,131",,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,"185,512,000","211,182,000","161,513,000","169,098,000","166,178,000","184,655,000","155,486,000","162,241,000","161,215,000","187,978,000","135,566,000","142,361,000","145,745,000","172,336,000","125,342,000","133,617,000","138,134,000","163,951,000","116,419,000","123,640,000","127,618,000","153,629,000",,,,"144,194,000",,,,"123,619,000",,,,"97,517,000",,,,"78,266,000",,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,"184,655,000","155,486,000","162,241,000","161,215,000","187,978,000","135,566,000","142,361,000","145,745,000","172,336,000","125,342,000","133,617,000","138,134,000","163,951,000","116,419,000","123,640,000","127,618,000","153,629,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,058,000",,,"10,959,000","11,297,000","3,411,000","12,469,000","7,369,000",,,"4,961,000","4,778,000","6,902,000","47,154,000","3,167,000",,,"2,837,000","7,814,000",,,"25,415,000",,,,"19,800,000","19,600,000","16,000,000","15,700,000",,"18,100,000","18,700,000","19,800,000",,"16,400,000","13,100,000","11,300,000",,"9,600,000","8,600,000","7,400,000","6,300,000","5,400,000","5,500,000","5,400,000","4,600,000","2,700,000","2,400,000","2,400,000","2,200,000","2,200,000","2,200,000","2,500,000","2,200,000","2,200,000"
