name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002
		OtherNonCurrentAssets,"34,900,000","33,630,000","27,200,000","22,410,000","21,460,000","21,420,000","15,930,000","22,190,000","24,590,000","19,950,000","22,060,000","16,380,000","12,260,000","8,650,000","9,390,000","8,990,000","9,020,000","8,970,000","30,500,000","34,840,000","34,810,000","34,690,000","8,840,000","9,080,000","9,500,000","9,760,000","21,930,000","24,750,000","37,130,000","39,890,000","45,370,000","47,540,000","48,910,000","50,430,000","39,270,000","41,270,000","36,400,000","31,040,000","26,780,000","22,030,000","23,310,000","24,610,000","26,450,000","26,890,000","24,900,000","24,060,000","22,740,000","22,360,000","23,170,000","23,380,000","15,720,000","15,690,000","18,310,000","19,270,000","21,340,000","25,250,000","25,720,000","27,280,000","35,810,000","36,190,000","39,500,000","39,410,000","39,240,000","45,700,000","46,700,000","48,220,000","56,480,000","56,260,000","57,280,000","58,200,000","60,910,000","60,260,000","60,540,000","61,780,000","76,080,000","70,430,000","1,045,660,000","573,980,000"
TotalLiabilitiesNetMinorityInterest,"675,220,000","672,790,000","643,940,000","647,350,000","947,330,000","609,630,000","517,550,000","523,800,000","644,960,000","495,220,000","523,150,000","524,420,000","516,570,000","480,070,000","469,080,000","468,170,000","479,350,000","489,180,000","506,370,000","524,670,000","542,810,000","551,930,000","591,390,000","592,000,000","620,860,000","623,110,000","705,100,000","732,870,000","1,075,220,000","1,071,120,000","740,540,000","778,380,000","794,080,000","751,370,000","887,500,000","898,100,000","904,880,000","827,380,000","803,480,000","784,860,000","843,690,000","812,750,000","795,470,000","795,570,000","804,380,000","811,840,000","794,660,000","784,150,000","776,360,000","763,800,000","770,270,000","783,920,000","838,900,000","875,320,000","935,360,000","931,540,000","927,860,000","919,500,000","942,670,000","939,970,000","1,060,830,000","1,053,280,000","1,063,020,000","1,080,450,000","1,086,600,000","1,079,210,000","1,097,580,000","1,106,170,000","1,135,970,000","1,117,040,000","1,169,190,000","1,137,310,000","1,111,800,000","1,103,370,000","1,137,410,000","1,176,200,000","1,110,400,000","1,022,720,000"
	CurrentLiabilities,"154,830,000","154,900,000","138,410,000","140,100,000","440,490,000","137,190,000","122,880,000","113,340,000","104,500,000","119,790,000","135,270,000","135,930,000","143,590,000","141,730,000","128,040,000","126,010,000","117,740,000","121,880,000","119,320,000","132,980,000","131,500,000","133,270,000","135,930,000","133,330,000","130,830,000","152,750,000","159,790,000","176,690,000","289,030,000","309,920,000","263,510,000","269,310,000","253,700,000","261,510,000","257,150,000","258,790,000","240,370,000","247,200,000","246,320,000","245,700,000","229,470,000","224,360,000","200,430,000","204,370,000","207,360,000","214,430,000","189,880,000","188,680,000","180,580,000","180,050,000","161,240,000","167,280,000","179,980,000","189,850,000","213,150,000","215,460,000","211,500,000","203,530,000","197,660,000","199,850,000","217,300,000","205,270,000","212,580,000","233,190,000","242,290,000","233,230,000","196,820,000","206,280,000","213,170,000","209,050,000","204,050,000","188,100,000","186,750,000","184,550,000","187,590,000","187,600,000","186,050,000","130,570,000"
		PayablesAndAccruedExpenses,"146,430,000","146,780,000","131,810,000","133,570,000","134,140,000","130,450,000","115,940,000","106,860,000","99,120,000","114,690,000","126,740,000","127,260,000","135,550,000","141,730,000","128,040,000","126,010,000","117,740,000","121,880,000","119,320,000","119,220,000","117,730,000","119,460,000","122,090,000","119,510,000","116,990,000","138,900,000","145,930,000","166,230,000","265,440,000","286,060,000","252,080,000","254,740,000","239,700,000","251,220,000","235,550,000","237,950,000","217,840,000","232,830,000","228,370,000","237,340,000","216,490,000","217,070,000","192,040,000","199,470,000","188,090,000","196,700,000","182,940,000","181,500,000","166,820,000","158,590,000","153,360,000","157,520,000","170,100,000","178,150,000","199,460,000","204,390,000","200,980,000","193,690,000","187,470,000","190,890,000","209,070,000","171,420,000","175,400,000","187,210,000","191,620,000","174,050,000","190,640,000","200,770,000","207,540,000","203,410,000","200,750,000","184,720,000","179,890,000","169,230,000","168,310,000","167,260,000","163,620,000","117,620,000"
			Payables,"94,870,000","87,800,000","71,990,000","77,250,000","76,650,000","69,910,000","59,530,000","60,180,000","59,460,000","72,670,000","80,180,000","85,570,000","96,720,000","93,430,000","77,780,000","80,970,000","73,020,000","72,410,000","77,720,000","77,060,000","76,850,000","72,270,000","76,140,000","77,820,000","75,050,000","88,420,000","84,060,000","106,380,000","174,710,000","185,010,000","166,200,000","175,300,000","159,460,000","166,090,000","152,460,000","163,830,000","147,500,000","158,410,000","148,890,000","169,670,000","144,580,000","146,930,000","119,420,000","136,570,000","123,930,000","128,300,000","108,370,000","115,870,000","103,150,000","92,840,000","79,650,000","90,520,000","98,150,000","111,810,000","127,150,000","140,440,000","134,940,000","121,860,000","111,890,000","122,240,000","131,770,000","100,070,000","94,140,000","114,230,000","125,790,000","111,250,000","116,840,000","138,730,000","132,900,000","135,230,000","121,050,000","118,140,000","104,560,000","94,130,000","85,420,000","95,040,000","80,030,000","54,480,000"
				AccountsPayable,"94,870,000","87,800,000","71,990,000","77,250,000","76,650,000","69,910,000","59,530,000","60,180,000","59,460,000","72,670,000","80,180,000","85,570,000","96,720,000","93,430,000","77,780,000","80,970,000","73,020,000","72,410,000","77,720,000","77,060,000","76,850,000","72,270,000","76,140,000","77,820,000","75,050,000","88,420,000","84,060,000","106,380,000","174,710,000","185,010,000","166,200,000","175,300,000","159,460,000","166,090,000","152,460,000","163,830,000","147,500,000","158,410,000","148,890,000","169,670,000","144,580,000","146,930,000","119,420,000","136,570,000","123,930,000","128,300,000","108,370,000","115,870,000","103,150,000","92,840,000","79,650,000","90,520,000","98,150,000","111,810,000","127,150,000","140,440,000","134,940,000","121,860,000","111,890,000","122,240,000","131,770,000","100,070,000","94,140,000","114,230,000","125,790,000","111,250,000","116,840,000","138,730,000","132,900,000","135,230,000","121,050,000","118,140,000","104,560,000","94,130,000","85,420,000","95,040,000","80,030,000","54,480,000"
				OtherPayable,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0",,"0","0","0",,"0","0","0","0",,,"0"
			CurrentAccruedExpenses,"51,560,000","58,980,000","59,820,000","56,320,000","57,490,000","60,540,000","56,410,000","46,680,000","39,660,000","42,020,000","46,560,000","41,690,000","38,830,000","48,300,000","50,260,000","45,040,000","44,720,000","49,470,000","41,600,000","42,160,000","40,880,000","47,190,000","45,950,000","41,690,000","41,940,000","50,480,000","61,870,000","59,850,000","90,730,000","101,050,000","85,880,000","79,440,000","80,240,000","85,130,000","83,090,000","74,120,000","70,340,000","74,420,000","79,480,000","67,670,000","71,910,000","70,140,000","72,620,000","62,900,000","64,160,000","68,400,000","74,570,000","65,630,000","63,670,000","65,750,000","73,710,000","67,000,000","71,950,000","66,340,000","72,310,000","63,950,000","66,040,000","71,830,000","75,580,000","68,650,000","77,300,000","71,350,000","81,260,000","72,980,000","65,830,000","62,800,000","73,800,000","62,040,000","74,640,000","68,180,000","79,700,000","66,580,000","75,330,000","75,100,000","82,890,000","72,220,000","83,590,000","63,140,000"
				InterestPayable,,,,,,,,,,,,,,,,,,"19,060,000",,,,,,,,"16,820,000",,,,"22,340,000",,,,"23,670,000",,,,"22,080,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,"19,060,000",,,,,,,,"16,820,000",,,,"22,340,000",,,,"23,670,000",,,,"22,080,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"8,400,000","8,120,000","6,600,000","6,530,000","306,350,000","6,740,000","6,940,000","6,480,000","5,380,000","5,100,000","8,530,000","8,670,000","8,040,000",,,,,,"0","13,760,000","13,770,000","13,810,000","13,840,000","13,820,000","13,840,000","13,850,000","13,860,000","10,460,000","23,590,000","23,860,000","11,430,000","14,570,000","14,000,000","10,290,000","21,600,000","20,840,000","22,530,000","14,370,000","17,950,000","8,360,000","12,980,000","7,290,000","2,920,000","4,900,000","19,270,000","17,730,000","6,940,000","7,180,000","12,720,000","20,390,000","6,640,000","8,880,000","8,890,000","10,360,000","12,440,000","9,900,000","9,160,000","8,390,000","10,190,000","8,960,000","8,230,000","9,700,000","5,550,000","7,780,000","8,560,000","15,920,000","2,890,000","2,890,000","2,890,000","2,990,000","2,990,000","3,170,000","3,300,000","10,920,000","11,010,000","11,470,000","10,640,000","2,990,000"
			CurrentDebt,,,,,"300,000,000",,,,,,"30,000","60,000","90,000",,,,,,"0","13,760,000","13,770,000","13,810,000","13,840,000","13,820,000","13,840,000","13,850,000","13,860,000","10,460,000","23,590,000","23,860,000","11,430,000","14,570,000","14,000,000","10,290,000","21,600,000","20,840,000","22,530,000","14,370,000","17,950,000","8,360,000","12,980,000","7,290,000","2,920,000","4,900,000","19,270,000","17,730,000","6,940,000","7,180,000","12,720,000","20,390,000","6,640,000","8,880,000","8,890,000","10,360,000","12,440,000","9,900,000","9,160,000","8,390,000","10,190,000","8,960,000","8,230,000","9,700,000","5,550,000","7,780,000","8,560,000","15,920,000","2,890,000","2,890,000","2,890,000","2,990,000","2,990,000","3,170,000","3,300,000","10,920,000","11,010,000","11,470,000","10,640,000","2,990,000"
				OtherCurrentBorrowings,,,,,"300,000,000",,,,,,"30,000","60,000","90,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"8,400,000","8,120,000","6,600,000","6,530,000","6,350,000","6,740,000","6,940,000","6,480,000","5,380,000","5,100,000","8,500,000","8,610,000","7,950,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,"7,950,000",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"5,470,000","0","0","0","0","0","1,040,000","1,070,000","1,240,000","880,000","990,000","1,340,000","1,250,000","1,170,000","1,360,000","1,450,000","0","0",,"24,150,000","31,630,000","38,200,000","42,110,000","43,260,000","3,290,000","2,620,000","2,740,000","2,650,000","310,000","210,000","3,560,000","4,400,000","8,270,000","8,870,000","11,790,000","9,960,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"520,390,000","517,890,000","505,530,000","507,250,000","506,840,000","472,440,000","394,670,000","410,460,000","540,460,000","375,430,000","387,880,000","388,490,000","372,980,000","338,340,000","341,040,000","342,160,000","361,610,000","367,300,000","387,050,000","391,690,000","411,310,000","418,660,000","455,460,000","458,670,000","490,030,000","470,360,000","545,310,000","556,180,000","786,190,000","761,200,000","477,030,000","509,070,000","540,380,000","489,860,000","630,350,000","639,310,000","664,510,000","580,180,000","557,160,000","539,160,000","614,220,000","588,390,000","595,040,000","591,200,000","597,020,000","597,410,000","604,780,000","595,470,000","595,780,000","583,750,000","609,030,000","616,640,000","658,920,000","685,470,000","722,210,000","716,080,000","716,360,000","715,970,000","745,010,000","740,120,000","843,530,000","848,010,000","850,440,000","847,260,000","844,310,000","845,980,000","900,760,000","899,890,000","922,800,000","907,990,000","965,140,000","949,210,000","925,050,000","918,820,000","949,820,000","988,600,000","924,350,000","892,150,000"
		LongTermDebtAndCapitalLeaseObligation,"440,430,000","437,600,000","425,460,000","426,260,000","420,710,000","377,900,000","325,200,000","324,590,000","469,420,000","317,790,000","323,050,000","325,160,000","324,520,000","293,560,000","293,290,000","293,010,000","301,710,000","303,080,000","336,560,000","332,740,000","353,110,000","360,840,000","388,580,000","392,460,000","424,010,000","405,780,000","445,560,000","453,490,000","647,910,000","615,470,000","329,690,000","353,910,000","384,190,000","295,450,000","458,140,000","459,810,000","483,700,000","408,070,000","412,040,000","412,460,000","486,160,000","462,610,000","473,040,000","473,500,000","476,370,000","476,920,000","492,480,000","493,020,000","505,800,000","494,160,000","518,740,000","528,470,000","566,280,000","599,580,000","603,350,000","606,500,000","607,290,000","607,600,000","614,340,000","613,010,000","715,290,000","724,790,000","716,700,000","713,690,000","710,780,000","711,760,000","726,160,000","728,850,000","750,960,000","735,030,000","772,900,000","756,590,000","731,280,000","725,060,000","725,750,000","765,790,000","707,910,000","693,190,000"
			LongTermDebt,"394,040,000","393,820,000","393,600,000","393,370,000","390,190,000","346,290,000","295,550,000","295,260,000","444,980,000","294,690,000","294,410,000","294,120,000","293,840,000","293,560,000","293,290,000","293,010,000","301,710,000","303,080,000","336,560,000","332,740,000","353,110,000","360,840,000","388,580,000","392,460,000","424,010,000","405,780,000","445,560,000","453,490,000","647,910,000","615,470,000","329,690,000","353,910,000","384,190,000","295,450,000","458,140,000","459,810,000","483,700,000","408,070,000","412,040,000","412,460,000","486,160,000","462,610,000","473,040,000","473,500,000","476,370,000","476,920,000","492,480,000","493,020,000","505,800,000","494,160,000","518,740,000","528,470,000","566,280,000","599,580,000","603,350,000","606,500,000","607,290,000","607,600,000","614,340,000","613,010,000","715,290,000","724,790,000","716,700,000","713,690,000","710,780,000","711,760,000","726,160,000","728,850,000","750,960,000","735,030,000","772,900,000","756,590,000","731,280,000","725,060,000","725,750,000","765,790,000","707,910,000","693,190,000"
			LongTermCapitalLeaseObligation,"46,390,000","43,780,000","31,860,000","32,890,000","30,520,000","31,610,000","29,650,000","29,330,000","24,440,000","23,100,000","28,640,000","31,040,000","30,680,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"22,460,000","21,260,000","19,250,000","19,560,000","24,840,000","24,850,000","12,220,000","27,960,000","32,820,000","16,830,000","21,700,000","18,780,000","10,600,000","5,560,000","6,060,000","5,480,000","5,710,000","5,650,000","5,750,000","8,200,000","8,070,000","5,910,000","9,530,000","8,320,000","9,100,000","11,260,000","42,350,000","46,130,000","54,250,000","55,290,000","52,930,000","54,180,000","53,920,000","64,940,000","63,310,000","65,160,000","63,150,000","60,370,000","66,340,000","64,650,000","65,370,000","64,780,000","67,790,000","61,650,000","65,770,000","63,880,000","67,180,000","57,490,000","43,790,000","42,590,000","45,680,000","43,200,000","48,110,000","51,650,000","83,990,000","73,950,000","73,900,000","73,280,000","90,560,000","89,370,000","89,260,000","89,940,000","95,910,000","95,680,000","95,820,000","95,980,000","131,670,000","133,120,000","133,390,000","133,540,000","151,030,000","150,610,000","150,580,000","149,030,000","194,520,000","188,430,000","187,270,000","155,920,000"
			NonCurrentDeferredTaxesLiabilities,"22,460,000","21,260,000","19,250,000","19,560,000","24,840,000","24,850,000","12,220,000","27,960,000","32,820,000","16,830,000","21,700,000","18,780,000","10,600,000","5,560,000","6,060,000","5,480,000","5,710,000","5,650,000","5,750,000","8,200,000","8,070,000","5,910,000","9,530,000","8,320,000","9,100,000","11,260,000","42,350,000","46,130,000","54,250,000","55,290,000","52,930,000","54,180,000","53,920,000","64,940,000","63,310,000","65,160,000","63,150,000","60,370,000","66,340,000","64,650,000","65,370,000","64,780,000","67,790,000","61,650,000","65,770,000","63,880,000","67,180,000","57,490,000","43,790,000","42,590,000","45,680,000","43,200,000","48,110,000","51,650,000","83,990,000","73,950,000","73,900,000","73,280,000","90,560,000","89,370,000","89,260,000","89,940,000","95,910,000","95,680,000","95,820,000","95,980,000","131,670,000","133,120,000","133,390,000","133,540,000","151,030,000","150,610,000","150,580,000","149,030,000","194,520,000","188,430,000","187,270,000","155,920,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","29,480,000","27,960,000","27,200,000","27,090,000","26,780,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,,"0",,,,,,,,,,,,,,,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"57,500,000","59,030,000","60,820,000","61,430,000","61,290,000","69,690,000","57,250,000","57,910,000","38,220,000","40,810,000","43,130,000","44,550,000","37,860,000","39,220,000","41,690,000","43,670,000","54,190,000","58,570,000","44,740,000","50,750,000","50,130,000","51,910,000","57,350,000","57,890,000","56,920,000","53,320,000","57,400,000","56,560,000","84,030,000","90,440,000","94,410,000","100,980,000","102,270,000","99,990,000","80,940,000","87,140,000","90,570,000","84,960,000","78,780,000","62,050,000","62,690,000","61,000,000","54,210,000","56,050,000","54,880,000","56,610,000","45,120,000","44,960,000","46,190,000","47,000,000","44,610,000","44,970,000","44,530,000","34,240,000","34,870,000","35,630,000","35,170,000","35,090,000","40,110,000","37,740,000","38,980,000","33,280,000","37,830,000","37,890,000","37,710,000","38,240,000","42,930,000","37,920,000","38,450,000","39,420,000","41,210,000","42,010,000","43,190,000","44,730,000","29,550,000","34,380,000","29,170,000","43,040,000"
TotalEquityGrossMinorityInterest,"633,830,000","630,850,000","614,320,000","597,600,000","595,970,000","584,250,000","557,970,000","661,100,000","675,460,000","697,480,000","662,060,000","647,360,000","640,510,000","620,450,000","607,490,000","585,690,000","565,780,000","544,020,000","546,960,000","528,460,000","510,080,000","499,720,000","567,010,000","558,200,000","550,720,000","547,190,000","607,860,000","602,140,000","598,520,000","590,630,000","600,710,000","586,260,000","554,870,000","549,410,000","544,820,000","341,220,000","315,740,000","303,580,000","341,810,000","316,710,000","223,570,000","173,790,000","162,390,000","154,310,000","130,940,000","112,320,000","104,840,000","81,150,000","65,590,000","61,980,000","73,740,000","64,890,000","46,460,000","54,900,000","230,650,000","233,570,000","221,580,000","208,490,000","374,340,000","360,760,000","239,320,000","232,780,000","352,310,000","363,960,000","354,170,000","349,300,000","403,900,000","403,350,000","403,960,000","405,160,000","409,180,000","403,200,000","398,270,000","396,660,000","410,220,000","406,330,000","415,380,000","388,050,000"
	StockholdersEquity,"633,830,000","630,850,000","614,320,000","597,600,000","595,970,000","584,250,000","557,970,000","661,100,000","675,460,000","697,480,000","662,060,000","647,360,000","640,510,000","620,450,000","607,490,000","585,690,000","565,780,000","544,020,000","546,960,000","528,460,000","510,080,000","499,720,000","567,010,000","558,200,000","550,720,000","547,190,000","607,860,000","602,140,000","598,520,000","590,630,000","600,710,000","586,260,000","554,870,000","549,410,000","544,820,000","341,220,000","315,740,000","303,580,000","315,440,000","291,220,000","198,180,000","173,790,000","162,390,000","154,310,000","130,940,000","112,320,000","104,840,000","81,150,000","65,590,000","61,980,000","73,740,000","64,890,000","46,460,000","54,900,000","230,650,000","233,570,000","221,580,000","208,490,000","374,340,000","360,760,000","239,320,000","232,780,000","352,310,000","363,960,000","354,170,000","349,300,000","403,900,000","403,350,000","403,960,000","405,160,000","409,180,000","403,200,000","398,270,000","396,660,000","410,220,000","406,330,000","415,380,000","388,050,000"
		CapitalStock,"430,000","430,000","430,000","430,000","430,000","430,000","430,000","440,000","430,000","450,000","450,000","450,000","460,000","460,000","460,000","460,000","460,000","460,000","460,000","460,000","460,000","460,000","460,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","400,000","400,000","390,000","390,000","390,000","350,000","350,000","340,000","340,000","340,000","340,000","340,000","340,000","340,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","210,000","210,000","210,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000",,"190,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0",,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0",,"0"
			CommonStock,"430,000","430,000","430,000","430,000","430,000","430,000","430,000","440,000","430,000","450,000","450,000","450,000","460,000","460,000","460,000","460,000","460,000","460,000","460,000","460,000","460,000","460,000","460,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","450,000","400,000","400,000","390,000","390,000","390,000","350,000","350,000","340,000","340,000","340,000","340,000","340,000","340,000","340,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","330,000","210,000","210,000","210,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000",,"190,000"
			OtherCapitalStock,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0",,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,"723,540,000","732,490,000","733,520,000","735,880,000","747,080,000","749,050,000","749,860,000","753,430,000","751,440,000","782,880,000","796,310,000","800,900,000","814,530,000","816,500,000","822,280,000","821,170,000","822,770,000","823,850,000","822,190,000","820,440,000","818,600,000","817,580,000","815,920,000","815,120,000","812,860,000","812,160,000","810,200,000","808,450,000","807,400,000","806,810,000","805,950,000","803,540,000","800,970,000","816,450,000","815,270,000","637,830,000","635,030,000","634,800,000","631,250,000","627,920,000","546,290,000","538,610,000","537,580,000","536,490,000","532,860,000","531,030,000","529,710,000","529,410,000","529,020,000","528,370,000","527,330,000","527,190,000","527,030,000","527,000,000","527,120,000","526,840,000","526,250,000","525,960,000","525,750,000","525,530,000","399,140,000","399,070,000","398,240,000","397,810,000","397,400,000","396,980,000","396,630,000","399,610,000","399,530,000","399,450,000","399,500,000","399,340,000","399,460,000","399,870,000","396,510,000","396,630,000",,"387,500,000"
		RetainedEarnings,"-88,130,000","-102,300,000","-115,120,000","-134,710,000","-146,550,000","-159,610,000","-183,300,000","-82,430,000","-66,730,000","-79,850,000","-118,250,000","-137,360,000","-159,380,000","-179,660,000","-196,370,000","-219,040,000","-238,640,000","-262,960,000","-258,950,000","-272,080,000","-286,930,000","-293,920,000","-226,560,000","-235,340,000","-245,820,000","-254,120,000","-193,320,000","-205,030,000","-212,870,000","-226,850,000","-228,320,000","-250,550,000","-276,750,000","-295,320,000","-302,170,000","-330,800,000","-357,690,000","-370,870,000","-356,930,000","-375,600,000","-392,260,000","-404,750,000","-418,000,000","-436,270,000","-453,360,000","-465,110,000","-470,800,000","-483,520,000","-504,950,000","-510,380,000","-499,020,000","-504,850,000","-513,840,000","-510,160,000","-348,330,000","-356,650,000","-366,100,000","-373,970,000","-204,900,000","-211,480,000","-208,290,000","-215,220,000","-92,190,000","-79,470,000","-82,330,000","-86,310,000","-33,640,000","-33,870,000","-37,920,000","-40,430,000","-24,890,000","-25,410,000","-35,700,000","-38,240,000","-12,080,000","-15,750,000",,"-6,940,000"
		GainsLossesNotAffectingRetainedEarnings,"-2,010,000","230,000","-4,510,000","-4,000,000","-4,990,000","-5,620,000","-9,020,000","-10,340,000","-9,680,000","-6,000,000","-16,450,000","-16,630,000","-15,100,000","-16,850,000","-18,880,000","-16,900,000","-18,810,000","-17,330,000","-16,740,000","-20,360,000","-22,050,000","-24,400,000","-22,810,000","-22,030,000","-16,770,000","-11,300,000","-9,470,000","-1,730,000","3,540,000","10,220,000","22,630,000","32,820,000","30,200,000","27,830,000","31,270,000","33,790,000","38,000,000","39,260,000","40,730,000","38,510,000","43,800,000","39,580,000","42,470,000","53,750,000","51,100,000","46,060,000","45,590,000","34,920,000","41,180,000","43,660,000","45,100,000","42,220,000","32,940,000","37,730,000","51,530,000","63,050,000","61,100,000","56,170,000","53,160,000","46,380,000","48,260,000","48,720,000","46,050,000","45,420,000","38,900,000","38,430,000","40,710,000","37,410,000","42,150,000","45,940,000","34,370,000","29,070,000","34,310,000","34,830,000","25,590,000","25,250,000",,"7,300,000"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61,530,000",,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-5,360,000",,,,,,,,,,,,,,,,,,,,
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","29,480,000","27,960,000","27,200,000","27,090,000","26,780,000","26,370,000","25,490,000","25,390,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"1,027,870,000","1,024,670,000","1,007,920,000","990,970,000","986,160,000","930,540,000","853,520,000","956,360,000","1,120,440,000","992,170,000","956,470,000","941,480,000","934,350,000","914,010,000","900,780,000","878,700,000","867,490,000","847,100,000","883,520,000","861,200,000","863,190,000","860,560,000","955,590,000","950,660,000","974,730,000","952,970,000","1,053,420,000","1,055,630,000","1,246,430,000","1,206,100,000","930,400,000","940,170,000","939,060,000","844,860,000","1,002,960,000","801,030,000","799,440,000","711,650,000","727,480,000","703,680,000","684,340,000","636,400,000","635,430,000","627,810,000","607,310,000","589,240,000","597,320,000","574,170,000","571,390,000","556,140,000","592,480,000","593,360,000","612,740,000","654,480,000","834,000,000","840,070,000","828,870,000","816,090,000","988,680,000","973,770,000","954,610,000","957,570,000","1,069,010,000","1,077,650,000","1,064,950,000","1,061,060,000","1,130,060,000","1,132,200,000","1,154,920,000","1,140,190,000","1,182,080,000","1,159,790,000","1,129,550,000","1,121,720,000","1,135,970,000","1,172,120,000","1,123,290,000","1,081,240,000"
CommonStockEquity,"633,830,000","630,850,000","614,320,000","597,600,000","595,970,000","584,250,000","557,970,000","661,100,000","675,460,000","697,480,000","662,060,000","647,360,000","640,510,000","620,450,000","607,490,000","585,690,000","565,780,000","544,020,000","546,960,000","528,460,000","510,080,000","499,720,000","567,010,000","558,200,000","550,720,000","547,190,000","607,860,000","602,140,000","598,520,000","590,630,000","600,710,000","586,260,000","554,870,000","549,410,000","544,820,000","341,220,000","315,740,000","303,580,000","315,440,000","291,220,000","198,180,000","173,790,000","162,390,000","154,310,000","130,940,000","112,320,000","104,840,000","81,150,000","65,590,000","61,980,000","73,740,000","64,890,000","46,460,000","54,900,000","230,650,000","233,570,000","221,580,000","208,490,000","374,340,000","360,760,000","239,320,000","232,780,000","352,310,000","363,960,000","354,170,000","349,300,000","403,900,000","403,350,000","403,960,000","405,160,000","409,180,000","403,200,000","398,270,000","396,660,000","410,220,000","406,330,000","415,380,000","388,050,000"
