name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002
			LongTermEquityInvestment,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","277,000,000","259,000,000","239,000,000","221,000,000","229,000,000","239,000,000","224,850,000","235,631,000","228,475,000","216,369,000","204,129,000","194,003,000","184,374,000","176,513,000","169,532,000","164,107,000","155,701,000","109,391,000","72,045,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","277,000,000","259,000,000","239,000,000","221,000,000","229,000,000","239,000,000","224,850,000","235,631,000","228,475,000","216,369,000","204,129,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,"0","0","0","11,000,000","125,000,000","193,000,000","313,000,000","93,000,000","66,000,000","151,000,000","187,000,000","168,000,000","420,000,000","319,000,000","23,000,000","21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				HeldToMaturitySecurities,,,,,,,,,,"0","0","0","11,000,000","125,000,000","193,000,000","313,000,000","93,000,000","66,000,000","151,000,000","187,000,000","168,000,000","420,000,000","319,000,000","23,000,000","21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,,"0","0","0","11,000,000","125,000,000","193,000,000","313,000,000","93,000,000","66,000,000","151,000,000","187,000,000","168,000,000","420,000,000","319,000,000","23,000,000","21,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		FinancialAssets,,,"1,000,000","2,000,000","3,000,000","3,000,000",,"3,000,000","43,000,000",,"16,000,000","10,000,000",,,,,,,"7,000,000","29,000,000","9,000,000","0","8,000,000","12,000,000","50,000,000","64,000,000","147,000,000","89,000,000","181,000,000","181,000,000","57,000,000","10,000,000","62,000,000","90,854,000","86,574,000","137,898,000","95,121,000","55,257,000","101,023,000","260,929,000","264,362,000","243,240,000","224,754,000","142,361,000","106,210,000","151,011,000","210,823,000","142,450,000","118,318,000","43,631,000","35,772,000","40,337,000","82,041,000","72,594,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,358,000","1,878,000",,"0","15,045,000","2,356,000","491,000","387,000","2,572,000","1,134,000","336,000","553,000","1,176,000","241,000","9,780,000","10,263,000","3,817,000","478,000","2,261,000","345,000",,,,,,,"2,038,000","2,963,000","3,300,000","182,142,000","198,587,000","192,344,000","188,712,000","75,195,000","76,449,000","76,840,000"
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,358,000","1,878,000",,"0","15,045,000","2,356,000","491,000","387,000","2,572,000","1,134,000","336,000","553,000","1,176,000","241,000","9,780,000","10,263,000","3,817,000","478,000","2,261,000","345,000",,,,,,,"2,038,000","2,963,000","3,300,000","182,142,000","198,587,000","192,344,000","188,712,000","75,195,000","76,449,000","76,840,000"
		OtherNonCurrentAssets,"131,000,000","171,000,000","157,000,000","156,000,000","154,000,000","150,000,000","144,000,000","164,000,000","174,000,000","258,000,000","231,000,000","290,000,000","102,000,000","95,000,000","109,000,000","113,000,000","108,000,000","132,000,000","106,000,000","103,000,000","101,000,000","99,000,000","89,000,000","85,000,000","82,000,000","79,000,000","101,000,000","98,000,000","95,000,000","94,000,000","101,000,000","113,000,000","133,000,000","123,773,000","163,114,000","173,694,000","134,118,000","165,103,000","113,409,000","160,376,000","151,391,000","160,008,000","133,167,000","135,924,000","122,337,000","113,353,000","159,451,000","174,981,000","171,231,000","176,184,000","191,919,000","248,336,000","300,517,000","271,289,000","214,053,000","201,662,000","162,566,000","155,162,000","132,118,000","89,029,000","84,643,000","94,104,000","106,569,000","108,442,000","55,272,000","68,581,000","60,184,000","59,783,000","59,610,000","56,436,000","50,544,000","75,812,000","40,669,000","38,786,000","37,426,000","64,169,000","44,149,000","39,970,000"
TotalLiabilitiesNetMinorityInterest,"13,192,000,000","13,974,000,000","14,356,000,000","14,146,000,000","12,205,000,000","7,660,000,000","7,323,000,000","6,166,000,000","6,840,000,000","6,948,000,000","6,222,000,000","6,230,000,000","6,146,000,000","5,792,000,000","6,130,000,000","5,965,000,000","5,921,000,000","5,724,000,000","5,868,000,000","5,669,000,000","5,401,000,000","6,048,000,000","5,894,000,000","6,422,000,000","6,476,000,000","6,779,000,000","5,984,000,000","5,694,000,000","5,848,000,000","6,337,000,000","6,119,000,000","5,960,000,000","5,741,000,000","5,678,030,000","6,782,193,000","6,514,430,000","6,495,226,000","7,201,722,000","7,013,892,000","6,812,758,000","6,192,888,000","5,873,023,000","5,788,376,000","5,537,124,000","5,472,419,000","5,453,077,000","5,139,282,000","5,054,189,000","5,089,027,000","5,224,234,000","5,146,836,000","5,331,756,000","5,421,544,000","5,521,803,000","5,497,874,000","5,987,780,000","5,695,063,000","5,574,259,000","5,488,858,000","5,047,641,000","4,717,537,000","4,370,728,000","4,028,951,000","4,152,501,000","4,153,438,000","5,112,132,000","5,103,363,000","4,268,944,000","4,375,397,000","3,815,461,000","3,955,315,000","2,159,548,000","2,170,457,000","2,191,800,000","2,125,705,000","2,286,702,000","2,310,452,000","2,080,219,000"
	CurrentLiabilities,"4,056,000,000","4,073,000,000","4,535,000,000","4,273,000,000","3,243,000,000","1,906,000,000","1,688,000,000","1,584,000,000","2,080,000,000","2,496,000,000","2,460,000,000","2,525,000,000","2,532,000,000","1,818,000,000","2,225,000,000","2,262,000,000","2,250,000,000","2,128,000,000","1,715,000,000","1,558,000,000","952,000,000","1,566,000,000","1,377,000,000","1,831,000,000","1,783,000,000","1,462,000,000","1,147,000,000","1,033,000,000","1,162,000,000","1,580,000,000","1,439,000,000","1,465,000,000","1,238,000,000","1,250,106,000","1,214,811,000","1,012,128,000","971,866,000","1,034,790,000","991,848,000","1,128,991,000","1,110,122,000","1,011,798,000","776,117,000","755,641,000","695,864,000","769,220,000","596,221,000","587,285,000","521,687,000","571,191,000","517,820,000","579,759,000","493,391,000","694,997,000","814,050,000","1,339,299,000","1,023,351,000","994,169,000","1,003,472,000","880,191,000","932,369,000","886,979,000","878,487,000","881,088,000","995,081,000","1,033,355,000","1,132,176,000","885,081,000","922,999,000","544,459,000","636,860,000","459,172,000","463,578,000","429,752,000","322,831,000","359,179,000","356,468,000","274,592,000"
		PayablesAndAccruedExpenses,"2,809,000,000","2,657,000,000","2,454,000,000","2,521,000,000","1,831,000,000","1,069,000,000","1,027,000,000","882,000,000","1,094,000,000","1,467,000,000","1,442,000,000","1,625,000,000","1,744,000,000","1,679,000,000","1,582,000,000","1,576,000,000","1,309,000,000","1,341,000,000","1,143,000,000","1,003,000,000","841,000,000","943,000,000","822,000,000","825,000,000","779,000,000","950,000,000","912,000,000","891,000,000","899,000,000","1,361,000,000","1,367,000,000","1,208,000,000","1,016,000,000","1,123,096,000","1,097,022,000","941,085,000","858,149,000","895,168,000","845,818,000","868,368,000","874,817,000","783,239,000","681,363,000","580,689,000","436,347,000","497,326,000","416,310,000","409,220,000","309,376,000","318,003,000","261,556,000","266,865,000","237,864,000","403,837,000","399,459,000","417,414,000","335,613,000","378,416,000","362,458,000","323,602,000","392,409,000","349,820,000","333,475,000","238,410,000","237,402,000","345,204,000","273,541,000","266,877,000","282,854,000","216,051,000","177,585,000","170,269,000","175,901,000","186,418,000","141,674,000","121,543,000","158,884,000","117,582,000"
			Payables,"2,786,000,000","2,604,000,000","2,424,000,000","2,469,000,000","1,804,000,000","1,034,000,000","1,010,000,000","856,000,000","1,076,000,000","1,414,000,000","1,417,000,000","1,572,000,000","1,719,000,000","1,626,000,000","1,557,000,000","1,523,000,000","1,271,000,000","1,282,000,000","1,105,000,000","944,000,000","802,000,000","875,000,000","783,000,000","741,000,000","730,000,000","885,000,000","876,000,000","829,000,000","879,000,000","1,321,000,000","1,331,000,000","1,146,000,000","980,000,000","1,060,722,000","1,060,513,000","879,621,000","820,655,000","827,085,000","804,858,000","811,039,000","839,494,000","725,999,000","647,408,000","523,323,000","402,405,000","438,318,000","382,512,000","355,197,000","275,681,000","270,994,000","233,075,000","223,517,000","210,193,000","360,590,000","399,459,000","417,414,000","335,613,000","378,416,000","362,458,000","323,602,000","392,409,000","349,820,000","333,475,000","238,410,000","237,402,000","345,204,000","273,541,000","266,877,000","282,854,000","216,051,000","177,585,000","170,269,000","175,901,000","186,418,000","141,674,000","121,543,000","158,884,000","117,582,000"
				AccountsPayable,"2,724,000,000","2,559,000,000","2,395,000,000","2,451,000,000","1,793,000,000","1,030,000,000","1,008,000,000","852,000,000","1,073,000,000","1,411,000,000","1,417,000,000","1,572,000,000","1,717,000,000","1,624,000,000","1,555,000,000","1,523,000,000","1,270,000,000","1,282,000,000","1,105,000,000","944,000,000","802,000,000","875,000,000","783,000,000","741,000,000","728,000,000","883,000,000","849,000,000","829,000,000","878,000,000","1,320,000,000","1,330,000,000","1,145,000,000","971,000,000","1,060,557,000","1,060,384,000","878,683,000","820,363,000","826,877,000","736,381,000","769,611,000","790,679,000","647,455,000","583,383,000","490,434,000","350,030,000","354,890,000","321,256,000","342,256,000","259,806,000","253,583,000","220,330,000","205,804,000","198,034,000","356,972,000","399,459,000","417,414,000","335,613,000","378,416,000","362,458,000","323,602,000","392,409,000","349,820,000","333,475,000","238,410,000","237,402,000","345,204,000","273,541,000","266,877,000","282,854,000","216,051,000","177,585,000","170,269,000","175,901,000","186,418,000","141,674,000","121,543,000","158,884,000","117,582,000"
				TotalTaxPayable,"62,000,000","45,000,000","29,000,000","18,000,000","11,000,000","4,000,000","2,000,000","4,000,000","3,000,000","3,000,000","0","0","2,000,000","2,000,000","2,000,000",,"1,000,000",,,,,"0",,"0","2,000,000","2,000,000","27,000,000","0","1,000,000","1,000,000","1,000,000","1,000,000","9,000,000","165,000","129,000","938,000","292,000","208,000","222,000","1,881,000","22,017,000","9,788,000","15,604,000","5,927,000","33,072,000","19,168,000","18,718,000","12,941,000","15,875,000","17,411,000","12,745,000","17,713,000","12,159,000","3,618,000",,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"62,000,000","45,000,000","29,000,000","18,000,000","11,000,000","4,000,000","2,000,000","4,000,000","3,000,000","3,000,000","0","0","2,000,000","2,000,000","2,000,000",,"1,000,000",,,,,"0",,"0","2,000,000","2,000,000","27,000,000","0","1,000,000","1,000,000","1,000,000","1,000,000","9,000,000","165,000","129,000","938,000","292,000","208,000","222,000","1,881,000","22,017,000","9,788,000","15,604,000","5,927,000","33,072,000","19,168,000","18,718,000","12,941,000","15,875,000","17,411,000","12,745,000","17,713,000","12,159,000","3,618,000",,,,,,,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,"95,000,000","102,000,000","137,000,000","65,000,000","100,000,000","190,000,000","215,000,000","248,000,000","181,000,000","183,000,000","108,000,000","91,000,000","48,000,000","108,000,000","90,000,000","63,000,000","51,000,000","134,000,000","98,000,000","67,000,000","28,000,000","85,000,000","58,000,000","58,000,000","37,000,000","123,000,000","102,000,000","71,000,000","46,000,000","150,164,000","106,073,000","65,151,000","39,968,000","96,935,000","68,255,000","39,547,000","26,798,000","68,756,000","48,421,000","26,962,000","19,303,000","64,260,000","42,538,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"23,000,000","53,000,000","30,000,000","52,000,000","27,000,000","35,000,000","17,000,000","26,000,000","18,000,000","53,000,000","25,000,000","53,000,000","25,000,000","53,000,000","25,000,000","53,000,000","38,000,000","59,000,000","38,000,000","59,000,000","39,000,000","68,000,000","39,000,000","84,000,000","49,000,000","65,000,000","36,000,000","62,000,000","20,000,000","40,000,000","36,000,000","62,000,000","36,000,000","62,374,000","36,509,000","61,464,000","37,494,000","68,083,000","40,960,000","57,329,000","35,323,000","57,240,000","33,955,000","57,366,000","33,942,000","59,008,000","33,798,000","54,023,000","33,695,000","47,009,000","28,481,000","43,348,000","27,671,000","43,247,000",,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,"23,000,000","53,000,000","30,000,000","52,000,000","27,000,000","35,000,000","17,000,000","26,000,000","18,000,000","53,000,000","25,000,000","53,000,000","25,000,000","53,000,000","25,000,000","53,000,000","38,000,000","59,000,000","38,000,000","59,000,000","39,000,000","68,000,000","39,000,000","84,000,000","49,000,000","65,000,000","36,000,000","62,000,000","20,000,000","40,000,000","36,000,000","62,000,000","36,000,000","62,374,000","36,509,000","61,464,000","37,494,000","68,083,000","40,960,000","57,329,000","35,323,000","57,240,000","33,955,000","57,366,000","33,942,000","59,008,000","33,798,000","54,023,000","33,695,000","47,009,000","28,481,000","43,348,000","27,671,000","43,247,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"357,000,000","365,000,000","359,000,000","123,000,000","125,000,000","240,000,000","239,000,000","249,000,000","627,000,000","586,000,000","589,000,000","590,000,000","594,000,000",,,,"449,000,000","449,000,000","449,000,000","449,000,000",,"485,000,000","485,000,000","939,000,000","936,000,000","448,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDebt,"244,000,000","244,000,000","244,000,000",,,"140,000,000","140,000,000","139,000,000","499,000,000","450,000,000","450,000,000","449,000,000","449,000,000",,,,"449,000,000","449,000,000","449,000,000","449,000,000",,"485,000,000","485,000,000","939,000,000","936,000,000","448,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"244,000,000","244,000,000","244,000,000",,,"140,000,000","140,000,000","139,000,000","499,000,000","450,000,000","450,000,000","449,000,000","449,000,000",,,,"449,000,000","449,000,000","449,000,000","449,000,000",,,"485,000,000","939,000,000","936,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"113,000,000","121,000,000","115,000,000","123,000,000","125,000,000","100,000,000","99,000,000","110,000,000","128,000,000","136,000,000","139,000,000","141,000,000","145,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,"17,000,000",,,"77,000,000","7,000,000","8,000,000","2,000,000","0","172,000,000","81,000,000","185,000,000","161,000,000","0","36,000,000","20,000,000","19,169,000","60,340,000","25,344,000","51,783,000","86,481,000","74,502,000","110,806,000","31,610,000","42,069,000","42,825,000","63,168,000","44,327,000","46,095,000","108,140,000","110,594,000","0","90,343,000","105,050,000","119,651,000","133,669,000","147,905,000","150,396,000","152,897,000","155,379,000","158,138,000","163,941,000","169,812,000","175,676,000","181,232,000","183,031,000","184,848,000","187,412,000","190,327,000","165,063,000","139,544,000","84,469,000",,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,"17,000,000",,,"77,000,000","7,000,000","8,000,000","2,000,000","0","172,000,000","81,000,000","185,000,000","161,000,000","0","36,000,000","20,000,000","19,169,000","60,340,000","25,344,000","51,783,000","86,481,000","63,927,000","89,656,000",,"0","0","19,588,000","0","1,144,000","52,043,000","43,158,000","0","128,000","307,000","370,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","10,575,000","21,150,000","31,610,000","42,069,000","42,825,000","43,580,000","44,327,000","44,951,000","56,097,000","67,436,000","78,816,000","90,215,000","104,743,000","119,281,000","133,669,000","147,905,000","150,396,000","152,897,000","155,379,000","158,138,000","163,941,000","169,812,000","175,676,000","181,232,000","183,031,000","184,848,000","187,412,000","190,327,000","165,063,000","139,544,000","84,469,000",,,,,,,,,
		OtherCurrentLiabilities,"890,000,000","1,051,000,000","1,722,000,000","1,629,000,000","1,287,000,000","597,000,000","422,000,000","453,000,000","359,000,000","443,000,000","429,000,000","310,000,000","194,000,000","139,000,000","643,000,000","686,000,000","492,000,000","338,000,000","123,000,000","106,000,000","111,000,000","61,000,000","63,000,000","59,000,000","66,000,000","64,000,000","63,000,000","61,000,000","78,000,000","58,000,000","72,000,000","221,000,000","202,000,000","107,841,000","57,449,000","45,699,000","61,934,000","53,141,000","71,528,000","149,817,000","203,695,000","186,490,000","51,929,000","111,784,000","215,190,000","225,799,000","71,771,000","67,471,000","212,311,000","162,845,000","151,214,000","193,243,000","121,858,000","143,255,000","264,195,000","768,988,000","532,359,000","457,615,000","477,073,000","386,777,000","364,284,000","355,927,000","361,981,000","457,830,000","570,267,000","497,824,000","693,572,000","478,660,000","555,676,000","328,408,000","459,275,000","288,903,000","287,677,000","243,334,000","181,157,000","237,636,000","197,584,000","157,010,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"9,136,000,000","9,901,000,000","9,821,000,000","9,873,000,000","8,962,000,000","5,754,000,000","5,635,000,000","4,582,000,000","4,760,000,000","4,452,000,000","3,762,000,000","3,705,000,000","3,614,000,000","3,974,000,000","3,905,000,000","3,703,000,000","3,671,000,000","3,596,000,000","4,153,000,000","4,111,000,000","4,449,000,000","4,482,000,000","4,517,000,000","4,591,000,000","4,693,000,000","5,317,000,000","4,837,000,000","4,661,000,000","4,686,000,000","4,757,000,000","4,680,000,000","4,495,000,000","4,503,000,000","4,427,924,000","5,567,382,000","5,502,302,000","5,523,360,000","6,166,932,000","6,022,044,000","5,683,767,000","5,082,766,000","4,861,225,000","5,012,259,000","4,781,483,000","4,776,555,000","4,683,857,000","4,543,061,000","4,466,904,000","4,567,340,000","4,653,043,000","4,629,016,000","4,751,997,000","4,928,153,000","4,826,806,000","4,683,824,000","4,648,481,000","4,671,712,000","4,580,090,000","4,485,386,000","4,167,450,000","3,785,168,000","3,483,749,000","3,150,464,000","3,271,413,000","3,158,357,000","4,078,777,000","3,971,187,000","3,383,863,000","3,452,398,000","3,271,002,000","3,318,455,000","1,700,376,000","1,706,879,000","1,762,048,000","1,802,874,000","1,927,523,000","1,953,984,000","1,805,627,000"
		LongTermDebtAndCapitalLeaseObligation,"5,668,000,000","6,931,000,000","6,905,000,000","7,164,000,000","6,435,000,000","3,270,000,000","3,261,000,000","2,178,000,000","2,286,000,000","2,009,000,000","2,021,000,000","2,032,000,000","2,053,000,000","2,284,000,000","2,286,000,000","2,285,000,000","2,284,000,000","2,283,000,000","2,282,000,000","2,281,000,000","2,729,000,000","2,728,000,000","2,726,000,000","2,725,000,000","2,724,000,000","3,207,000,000","2,675,000,000","2,672,000,000","2,668,000,000","2,665,000,000","2,662,000,000","2,659,000,000","2,706,000,000","2,653,059,000","2,851,212,000","2,823,428,000","3,017,280,000","3,721,193,000","3,562,070,000","3,285,497,000","2,620,615,000","2,528,905,000","2,587,371,000","2,570,978,000","2,562,688,000","2,601,670,000","2,539,416,000","2,531,431,000","2,647,604,000","2,761,011,000","2,867,298,000","2,978,819,000","3,075,486,000","2,964,047,000","2,823,371,000","2,642,443,000","2,803,558,000","2,755,491,000","2,610,683,000","2,229,988,000","1,859,255,000","1,497,162,000","1,194,556,000","1,263,994,000","1,159,763,000","2,058,412,000","1,939,296,000","1,394,739,000","1,831,938,000","2,385,950,000","2,464,902,000","1,391,363,000","1,456,695,000","1,555,461,000","1,621,364,000","1,710,737,000","1,767,650,000","1,668,536,000"
			LongTermDebt,"5,446,000,000","6,688,000,000","6,685,000,000","6,926,000,000","6,177,000,000","3,160,000,000","3,148,000,000","2,054,000,000","2,140,000,000","1,839,000,000","1,838,000,000","1,837,000,000","1,836,000,000","2,284,000,000","2,286,000,000","2,285,000,000","2,284,000,000","2,283,000,000","2,282,000,000","2,281,000,000","2,729,000,000","2,728,000,000","2,726,000,000","2,725,000,000","2,724,000,000","3,207,000,000","2,675,000,000","2,672,000,000","2,668,000,000","2,665,000,000","2,662,000,000","2,659,000,000","2,706,000,000","2,653,059,000","2,851,212,000","2,823,428,000","3,017,280,000","3,721,193,000","3,562,070,000","3,285,497,000","2,620,615,000","2,528,905,000","2,587,371,000","2,570,978,000","2,562,688,000","2,601,670,000","2,539,416,000","2,531,431,000","2,647,604,000","2,761,011,000","2,867,298,000","2,978,819,000","3,075,486,000","2,964,047,000","2,823,371,000","2,642,443,000","2,803,558,000","2,755,491,000","2,610,683,000","2,229,988,000","1,859,255,000","1,497,162,000","1,194,556,000","1,263,994,000","1,159,763,000","2,058,412,000","1,939,296,000","1,394,739,000","1,831,938,000","2,385,950,000","2,464,902,000","1,391,363,000","1,456,695,000","1,555,461,000","1,621,364,000","1,710,737,000","1,767,650,000","1,668,536,000"
			LongTermCapitalLeaseObligation,"222,000,000","243,000,000","220,000,000","238,000,000","258,000,000","110,000,000","113,000,000","124,000,000","146,000,000","170,000,000","183,000,000","195,000,000","217,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"2,571,000,000","2,038,000,000","1,833,000,000","1,541,000,000","1,435,000,000","1,366,000,000","1,406,000,000","1,403,000,000","1,465,000,000","1,389,000,000","1,279,000,000","1,208,000,000","1,255,000,000","1,152,000,000","1,064,000,000","947,000,000","928,000,000","899,000,000","1,475,000,000","1,487,000,000","1,366,000,000","1,397,000,000","1,437,000,000","1,494,000,000","1,635,000,000","1,776,000,000","1,925,000,000","1,714,000,000","1,738,000,000","1,803,000,000","1,734,000,000","1,475,000,000","1,496,000,000","1,472,717,000","2,415,663,000","2,390,144,000","2,202,637,000","2,140,416,000","2,209,472,000","2,154,301,000","2,181,381,000","2,077,164,000","2,179,848,000","1,865,653,000","1,795,586,000","1,793,379,000","1,747,975,000","1,702,790,000","1,665,212,000","1,557,920,000","1,517,978,000","1,556,935,000","1,648,934,000","1,654,766,000","1,421,980,000","1,338,254,000","1,291,212,000","1,229,677,000","1,289,401,000","1,264,590,000","1,193,070,000","1,172,507,000","1,105,118,000","1,050,236,000","989,564,000","767,329,000","618,343,000","653,593,000","518,291,000","526,189,000","438,236,000","11,329,000","12,832,000","12,121,000","12,713,000","12,224,000","11,889,000","8,760,000"
			NonCurrentDeferredTaxesLiabilities,"2,571,000,000","2,038,000,000","1,833,000,000","1,541,000,000","1,435,000,000","1,366,000,000","1,406,000,000","1,403,000,000","1,465,000,000","1,389,000,000","1,279,000,000","1,208,000,000","1,255,000,000","1,152,000,000","1,064,000,000","947,000,000","928,000,000","899,000,000","1,475,000,000","1,487,000,000","1,366,000,000","1,397,000,000","1,437,000,000","1,494,000,000","1,635,000,000","1,776,000,000","1,925,000,000","1,714,000,000","1,738,000,000","1,803,000,000","1,734,000,000","1,475,000,000","1,496,000,000","1,472,717,000","2,415,663,000","2,390,144,000","2,202,637,000","2,140,416,000","2,209,472,000","2,154,301,000","2,181,381,000","2,077,164,000","2,133,147,000","1,844,503,000","1,763,976,000","1,751,310,000","1,694,575,000","1,638,060,000","1,589,275,000","1,470,899,000","1,408,481,000","1,424,769,000","1,494,181,000","1,477,530,000","1,421,980,000","1,338,254,000","1,291,212,000","1,229,677,000","1,289,401,000","1,264,590,000","1,193,070,000","1,172,507,000","1,105,118,000","1,050,236,000","989,564,000","767,329,000","618,343,000","653,593,000","518,291,000","526,189,000","438,236,000","11,329,000","12,832,000","12,121,000","12,713,000","12,224,000","11,889,000","8,760,000"
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","46,701,000","21,150,000","31,610,000","42,069,000","53,400,000","64,730,000","75,937,000","87,021,000","109,497,000","132,166,000","154,753,000","177,236,000",,,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"1,000,000","25,000,000","151,000,000","155,000,000","111,000,000","66,000,000","14,000,000","27,000,000","3,000,000","8,000,000",,,,"0","70,000,000","89,000,000","54,000,000","23,000,000","12,000,000","1,000,000","2,000,000","7,000,000","20,000,000","43,000,000","6,000,000","1,000,000","1,000,000","1,000,000","0","2,000,000","0","66,000,000","5,000,000","9,933,000","7,719,000","0","13,372,000","12,307,000","27,938,000","17,785,000","58,176,000","33,561,000","16,946,000","108,075,000","179,914,000","56,574,000","31,477,000","13,968,000","76,819,000","133,645,000","65,664,000","47,645,000","15,720,000","20,584,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"896,000,000","907,000,000","932,000,000","1,013,000,000","981,000,000","1,052,000,000","954,000,000","974,000,000","1,006,000,000","1,046,000,000","462,000,000","465,000,000","306,000,000","538,000,000","485,000,000","382,000,000","405,000,000","391,000,000","384,000,000","342,000,000","352,000,000","350,000,000","334,000,000","329,000,000","328,000,000","333,000,000","236,000,000","274,000,000","280,000,000","287,000,000","284,000,000","295,000,000","296,000,000","292,215,000","292,788,000","288,730,000","290,071,000","293,016,000","222,564,000","226,184,000","222,594,000","221,595,000","228,094,000","236,777,000","238,367,000","232,234,000","224,193,000","218,715,000","177,705,000","200,467,000","178,076,000","168,598,000","188,013,000","187,409,000","438,473,000","667,784,000","576,942,000","594,922,000","585,302,000","672,872,000","732,843,000","814,080,000","850,790,000","957,183,000","1,009,030,000","1,253,036,000","1,413,548,000","1,335,531,000","1,102,169,000","358,863,000","415,317,000","297,684,000","237,352,000","194,466,000","168,797,000","204,562,000","174,445,000","128,331,000"
