name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998
			OtherIntangibleAssets,"202,442,000","201,954,000","179,669,000","64,378,000","65,510,000","66,939,000","55,382,000","55,913,000","56,576,000","57,446,000","58,196,000","59,297,000","60,116,000","61,110,000","62,001,000","62,983,000","64,284,000","65,081,000","66,484,000","32,237,000","32,120,000","32,310,000","32,937,000","33,148,000","33,556,000","33,578,000","34,034,000","57,048,000","56,799,000","60,512,000","63,433,000","66,858,000","86,199,000","87,209,000","88,186,000","87,312,000","89,079,000","89,562,000","81,107,000","48,093,000","48,426,000","48,758,000","49,091,000","49,424,000","49,757,000","50,089,000","50,422,000","50,755,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10,587,000","10,815,000","49,561,000","51,550,000","54,740,000","58,214,000","60,455,000","62,488,000","6,511,000","6,600,000","10,700,000","11,200,000","11,600,000","12,000,000","5,800,000","5,500,000"
		NonCurrentDeferredAssets,"22,456,000","22,433,000","17,156,000","11,342,000","11,669,000","11,113,000","8,728,000","8,743,000","7,648,000","7,904,000",,,,,,,,,,,,,,,,,"41,000","39,246,000","36,387,000","37,877,000","45,207,000","51,016,000","51,888,000","50,666,000","49,582,000","48,594,000","48,757,000","49,631,000","39,645,000","47,707,000","47,115,000","48,429,000","45,350,000","43,363,000","43,558,000","43,582,000","53,246,000","51,829,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"22,456,000","22,433,000","17,156,000","11,342,000","11,669,000","11,113,000","8,728,000","8,743,000","7,648,000","7,904,000",,,,,,,,,,,,,,,,,"41,000","39,246,000","36,387,000","37,877,000","45,207,000","51,016,000","51,888,000","50,666,000","49,582,000","48,594,000","48,757,000","49,631,000","39,645,000","47,707,000","47,115,000","48,429,000","45,350,000","43,363,000","43,558,000","43,582,000","53,246,000","51,829,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"20,157,000","19,578,000","23,616,000","10,229,000","9,815,000","6,846,000","33,365,000","2,570,000","3,100,000","3,034,000","3,748,000","3,897,000","3,300,000","2,026,000","1,489,000","1,572,000","812,000","834,000","350,000","32,000","32,000","147,000","386,000","438,000","1,865,000","1,843,000","2,276,000","2,492,000","2,406,000","2,821,000","2,436,000","1,882,000","1,965,000","2,063,000","2,216,000","2,219,000","2,221,000","2,062,000","1,747,000","1,228,000","1,321,000","1,298,000","1,055,000","1,143,000","1,075,000","1,064,000","702,000","325,000",,,"0",,,,"0",,,,,"0",,"0",,,,"956,000","43,000","41,000","41,000","42,000","40,000","1,536,000","38,000","38,000","37,000","60,000",,"68,000","45,000","592,000","555,000","786,000","10,012,000","12,378,000","13,019,000","16,381,000","17,732,000","10,848,000","8,226,000","5,700,000","1,300,000",,"200,000","200,000","300,000","100,000"
TotalLiabilitiesNetMinorityInterest,"277,976,000","261,659,000","303,146,000","79,029,000","69,068,000","76,097,000","72,551,000","51,173,000","53,607,000","49,073,000","56,124,000","48,764,000","42,592,000","46,923,000","48,102,000","43,288,000","38,636,000","44,467,000","60,278,000","30,163,000","28,722,000","49,649,000","52,696,000","50,091,000","50,899,000","52,590,000","66,503,000","49,623,000","49,802,000","58,320,000","70,206,000","84,442,000","77,127,000","74,173,000","82,433,000","67,957,000","72,209,000","72,780,000","67,479,000","35,112,000","32,593,000","55,553,000","60,734,000","52,220,000","51,348,000","49,757,000","54,598,000","41,769,000","1,958,000","2,159,000","753,000","546,000","597,000","793,000","955,000","805,000","730,000","961,000","874,000","781,000","981,000","957,000","752,000","514,000","711,000","1,669,000","796,000","903,000","1,598,000","1,583,000","2,533,000","4,504,000","2,323,000","2,626,000","3,007,000","3,117,000","8,355,000","8,404,000","12,708,000","15,361,000","15,954,000","18,946,000","15,302,000","18,679,000","20,263,000","20,082,000","27,221,000","21,737,000","15,874,000","16,100,000","18,500,000","16,400,000","17,400,000","18,000,000","18,400,000","15,900,000"
	CurrentLiabilities,"78,221,000","72,983,000","67,629,000","48,378,000","36,661,000","39,621,000","33,646,000","23,247,000","19,905,000","24,564,000","28,275,000","28,373,000","20,482,000","21,740,000","21,793,000","23,112,000","20,046,000","19,784,000","23,534,000","21,048,000","19,732,000","40,607,000","43,444,000","40,611,000","19,522,000","21,446,000","38,387,000","24,205,000","24,537,000","32,540,000","46,043,000","60,485,000","25,932,000","29,259,000","33,650,000","25,165,000","23,458,000","26,237,000","49,371,000","16,338,000","16,137,000","17,017,000","20,134,000","20,654,000","17,311,000","19,516,000","18,722,000","15,581,000","1,500,000","1,713,000","319,000","125,000","188,000","383,000","562,000","428,000","370,000","618,000","547,000","471,000","688,000","680,000","492,000","270,000","484,000","1,461,000","606,000","732,000","1,446,000","1,468,000","2,455,000","4,463,000","2,323,000","2,626,000","3,007,000","3,117,000","8,355,000","8,404,000","7,385,000","9,999,000","9,352,000","11,712,000","9,178,000","12,407,000","13,380,000","13,354,000","20,961,000","15,834,000","10,465,000","15,500,000","16,500,000","14,400,000","14,900,000","15,300,000","14,400,000","12,200,000"
		PayablesAndAccruedExpenses,"66,118,000","60,574,000","58,639,000","43,368,000","31,664,000","35,621,000","29,646,000","19,247,000","19,905,000","24,564,000","28,275,000","28,373,000","20,482,000","21,699,000","21,752,000","23,072,000","20,006,000","19,784,000","23,534,000","21,048,000","19,732,000","18,709,000","22,005,000","19,623,000","19,412,000","21,446,000","21,576,000","21,426,000","21,113,000","28,639,000","38,703,000","27,675,000","23,940,000","27,349,000","27,691,000","22,361,000","21,316,000","22,178,000","23,355,000","16,284,000","15,476,000","16,344,000","19,429,000","20,363,000","17,009,000","19,208,000","17,363,000","14,211,000","1,500,000","1,713,000","319,000","125,000","188,000","383,000","562,000","428,000","370,000","618,000","547,000","471,000","688,000","680,000","492,000","270,000","484,000","1,461,000","606,000","732,000","1,446,000","1,468,000","2,455,000","3,357,000","1,217,000","1,520,000","1,875,000","1,948,000","2,160,000","1,936,000","5,200,000","8,155,000","5,385,000","1,974,000","5,997,000","8,870,000","10,549,000","11,059,000","17,144,000","11,964,000","6,394,000","6,400,000","7,500,000","6,900,000","6,600,000","7,400,000","6,800,000","5,100,000"
			Payables,"35,942,000","36,649,000","58,639,000","43,368,000","31,664,000","35,621,000","29,646,000","19,247,000","19,905,000","24,564,000","28,275,000","28,373,000","20,482,000","21,699,000","21,752,000","23,072,000","20,006,000","19,784,000","23,534,000","21,048,000","19,732,000","18,709,000","22,005,000","19,623,000","19,412,000","21,446,000","21,576,000","21,426,000","21,113,000","28,639,000","38,703,000","27,675,000","23,940,000","27,349,000","27,691,000","22,361,000","21,316,000","22,178,000","23,355,000","16,284,000","15,476,000","16,344,000",,,,,,"14,211,000",,,,,,,,,,,,,,,,,,,,,,,"2,455,000","3,357,000","1,217,000","1,520,000","1,875,000","1,948,000","2,160,000","1,936,000","5,200,000","8,155,000","5,385,000","588,000","5,997,000","8,870,000","10,549,000","11,059,000","17,144,000","11,964,000","6,394,000","6,400,000","7,500,000","6,900,000","6,600,000","7,400,000","6,800,000","5,100,000"
				AccountsPayable,"34,098,000","31,488,000","54,389,000","42,167,000","30,350,000","34,665,000","29,157,000","19,151,000","19,817,000","24,304,000","28,275,000","28,373,000","20,293,000","21,489,000","21,504,000","22,908,000","19,761,000","19,456,000","23,021,000","20,862,000","18,621,000","17,740,000","20,925,000","19,027,000","19,412,000","21,446,000","21,576,000","21,426,000","21,113,000","28,639,000","26,286,000","27,675,000","23,940,000","27,349,000","27,691,000","22,361,000","21,316,000","22,178,000","23,355,000","16,284,000","15,402,000","16,090,000",,,,,,"13,254,000",,,,,,,,,,,,,,,,,,,,,,,"2,455,000","3,357,000","1,217,000","1,520,000","1,875,000","1,948,000","2,160,000","1,936,000","5,200,000","8,155,000","5,385,000","588,000","5,997,000","8,870,000","10,549,000","11,059,000","17,144,000","11,964,000","6,394,000","6,400,000","7,500,000","6,900,000","6,600,000","7,400,000","6,800,000","5,100,000"
				TotalTaxPayable,"1,844,000","5,161,000","4,250,000","1,201,000","1,314,000","956,000","489,000","96,000","88,000","260,000","0","0","189,000","210,000","248,000","164,000","245,000","328,000","513,000","186,000","1,111,000","969,000","1,080,000","596,000",,,,,,,"12,417,000",,,,,,,"0","0","0","74,000","254,000",,,,,,"957,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"1,844,000","4,437,000","4,250,000","1,201,000","1,314,000","956,000","489,000","96,000","88,000","260,000","0","0","189,000","210,000","248,000","164,000","245,000","328,000","513,000","186,000","1,111,000","969,000","1,080,000","596,000",,,,,,,"12,417,000",,,,,,,"0","0","0","74,000","254,000",,,,,,"957,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,"0",,,,,,"0",,,,,,,,,"0",
			CurrentAccruedExpenses,"30,176,000","23,925,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,386,000",,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"12,103,000","12,409,000","8,990,000","5,010,000","4,997,000","4,000,000","4,000,000","4,000,000",,,,,,"41,000","41,000","40,000","40,000",,,,,"21,898,000","21,439,000","20,988,000","110,000",,,"2,649,000","3,011,000","3,875,000","7,340,000","29,437,000","1,992,000","1,910,000","5,959,000","2,804,000","2,142,000","4,059,000","26,016,000","54,000","661,000","673,000","705,000","291,000","302,000","308,000","185,000","196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000","5,000,000",,,,,,,,,"3,000","7,000","15,000","6,000,000","2,400,000","400,000","400,000","500,000","1,200,000","1,200,000"
			CurrentDebt,"12,103,000","9,585,000","8,990,000","5,010,000","4,997,000","4,000,000","4,000,000","4,000,000",,,,,,"41,000","41,000","40,000","40,000",,"0",,,"21,898,000","21,439,000","20,988,000","110,000",,,"2,649,000","3,011,000","3,875,000","7,340,000","29,437,000","1,992,000","1,910,000","5,959,000","2,804,000","2,142,000","4,059,000","26,016,000","54,000","661,000","673,000","705,000","291,000","302,000","308,000","185,000","196,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000","5,000,000",,,,,,,,,"3,000","7,000","15,000","6,000,000","2,400,000","400,000","400,000","500,000","1,200,000","1,200,000"
				OtherCurrentBorrowings,,"9,585,000",,,,"4,000,000",,,,,,,,,,,,,,,,,"21,439,000",,"110,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,"2,824,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,000","130,000","413,000","26,000",,,,,,,,,,,,,,,,,"1,174,000","1,174,000",,,,,,,,,,,,,,,,,,,,,,,,"1,106,000","1,106,000","1,106,000","1,132,000","1,169,000","1,195,000","1,248,000","2,185,000","1,844,000","3,967,000","5,206,000","3,181,000","3,537,000","2,831,000",,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,"77,000","130,000","413,000","26,000",,,,,,,,,,,,,,,,,"1,174,000","1,174,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,106,000","1,106,000","1,106,000","1,132,000","1,169,000","1,195,000","1,248,000","2,185,000","1,844,000","3,967,000","5,206,000","3,181,000","3,537,000","2,831,000",,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,"0",,,,,,,,"16,734,000",,,,,"3,373,000",,"0",,,,,,,,,,,,,,,,,"0",,,,"0",,,,,"0",,"0",,,,"0",,"0",,,,,"0","0","0",,,"220,000",,"0",,"4,532,000",,,,"2,295,000","3,814,000","3,863,000","4,056,000","3,100,000","6,600,000","7,100,000","7,900,000","7,400,000","6,400,000","5,900,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"199,755,000","188,676,000","235,517,000","30,651,000","32,407,000","36,476,000","38,905,000","27,926,000","33,702,000","24,509,000","27,849,000","20,391,000","22,110,000","25,183,000","26,309,000","20,176,000","18,590,000","24,683,000","36,744,000","9,115,000","8,990,000","9,042,000","9,252,000","9,480,000","31,377,000","31,144,000","28,116,000","25,418,000","25,265,000","25,780,000","24,163,000","23,957,000","51,195,000","44,914,000","48,783,000","42,792,000","48,751,000","46,543,000","18,108,000","18,774,000","16,456,000","38,536,000","40,600,000","31,566,000","34,037,000","30,241,000","35,876,000","26,188,000","458,000","446,000","434,000","421,000","409,000","410,000","393,000","377,000","360,000","343,000","327,000","310,000","293,000","277,000","260,000","244,000","227,000","208,000","190,000","171,000","152,000","115,000","78,000","41,000",,,,,,,"5,323,000","5,362,000","6,602,000","7,234,000","6,124,000","6,272,000","6,883,000","6,728,000","6,260,000","5,903,000","5,409,000","600,000","2,000,000","2,000,000","2,500,000","2,700,000","4,000,000","3,700,000"
		LongTermDebtAndCapitalLeaseObligation,"139,829,000","147,059,000","181,042,000","22,112,000","23,651,000","30,621,000","37,062,000","26,521,000","32,063,000","22,670,000","24,908,000","16,650,000","18,271,000","22,105,000","22,655,000","16,064,000","14,812,000","20,842,000","27,353,000",,,,,,"20,447,000","20,133,000","19,731,000","19,339,000","18,959,000","18,562,000","18,221,000","17,896,000","43,378,000","36,131,000","40,089,000","33,971,000","39,351,000","36,429,000","16,328,000","17,659,000","15,270,000","37,397,000","39,768,000","30,670,000","33,227,000","29,456,000","32,741,000","23,371,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000",,,"100,000","100,000","200,000","300,000","400,000"
			LongTermDebt,"139,829,000","131,948,000","181,042,000","22,112,000","23,651,000","30,621,000","37,062,000","26,521,000","32,063,000","22,670,000","24,908,000","16,650,000","18,271,000","22,105,000","22,655,000","16,064,000","14,812,000","20,842,000","27,353,000",,,,,,"20,447,000","20,133,000","19,731,000","19,339,000","18,959,000","18,562,000","18,221,000","17,896,000","43,378,000","36,131,000","40,089,000","33,971,000","39,351,000","36,429,000","16,328,000","17,659,000","15,270,000","37,397,000","39,768,000","30,670,000","33,227,000","29,456,000","32,741,000","23,371,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000","5,000,000",,,"100,000","100,000","200,000","300,000","400,000"
			LongTermCapitalLeaseObligation,,"15,111,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"36,892,000","39,810,000","35,025,000","1,215,000","1,424,000","1,227,000","1,219,000","1,071,000","1,188,000","1,224,000","2,144,000","2,729,000","2,979,000","2,919,000","3,553,000","4,011,000","3,675,000","3,666,000","9,169,000","8,978,000","8,914,000","8,966,000","8,864,000","8,784,000","8,861,000","8,969,000","5,973,000","3,822,000","4,120,000","5,076,000","4,377,000","4,442,000","6,190,000","6,786,000","6,654,000","6,860,000","7,461,000","8,114,000",,,,,,,,"0","1,794,000","1,795,000","458,000","446,000","434,000","421,000","409,000","410,000","393,000","377,000","360,000","343,000","327,000","310,000","293,000","277,000","260,000","244,000","227,000","208,000","190,000","171,000","152,000","115,000",,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"36,892,000","35,280,000","35,025,000","1,215,000","1,424,000","1,227,000","1,219,000","1,071,000","1,188,000","1,224,000","2,144,000","2,729,000","2,979,000","2,919,000","3,553,000","4,011,000","3,675,000","3,666,000","9,169,000","8,978,000","8,914,000","8,966,000","8,864,000","8,784,000","8,861,000","8,969,000","5,973,000","3,822,000","4,120,000","5,076,000","4,377,000","4,442,000","6,190,000","6,786,000","6,654,000","6,860,000","7,461,000","8,114,000",,,,,,,,"0","1,794,000","1,795,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","458,000","446,000","434,000","421,000","409,000","410,000","393,000","377,000","360,000","343,000","327,000","310,000","293,000","277,000","260,000","244,000",,,"190,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"23,034,000","1,807,000","19,450,000","7,324,000","7,332,000","4,628,000","624,000","334,000","451,000","615,000","797,000","1,012,000","860,000","159,000","101,000","101,000","103,000","175,000","222,000","137,000","76,000","76,000","388,000","696,000","2,069,000","2,042,000","2,412,000","2,257,000","2,186,000","2,142,000","1,565,000","1,619,000","1,627,000","1,997,000","2,040,000","1,961,000","1,939,000","2,000,000","1,780,000","1,115,000","1,186,000","1,139,000","832,000","896,000","810,000","785,000","1,341,000","1,022,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"323,000","362,000","1,602,000","2,234,000","1,124,000","1,272,000","1,883,000","1,728,000","1,260,000","903,000","409,000",,,"1,900,000","2,400,000","2,500,000","3,700,000","3,300,000"
TotalEquityGrossMinorityInterest,"383,106,000","370,168,000","268,597,000","215,180,000","210,487,000","204,594,000","195,287,000","179,560,000","181,509,000","181,192,000","168,824,000","167,940,000","169,569,000","166,205,000","163,994,000","163,968,000","164,598,000","162,982,000","155,515,000","156,267,000","159,309,000","160,808,000","162,657,000","165,591,000","170,568,000","176,003,000","197,553,000","247,743,000","251,673,000","257,193,000","260,124,000","240,069,000","246,138,000","247,250,000","245,370,000","242,890,000","245,195,000","248,006,000","243,658,000","236,357,000","237,775,000","172,174,000","167,831,000","166,003,000","165,208,000","162,922,000","162,344,000","163,748,000","79,391,000","81,632,000","83,988,000","84,806,000","85,620,000","86,384,000","86,266,000","86,889,000","87,603,000","87,719,000","86,629,000","86,476,000","86,214,000","85,716,000","85,608,000","85,373,000","85,338,000","86,609,000","84,961,000","84,749,000","85,069,000","84,854,000","85,252,000","85,802,000","86,703,000","86,819,000","86,610,000","87,077,000","87,267,000","89,360,000","95,494,000","99,314,000","119,693,000","126,328,000","185,819,000","202,275,000","222,830,000","246,822,000","277,579,000","290,691,000","274,411,000","32,600,000","15,500,000","19,300,000","20,900,000","22,100,000","25,200,000","24,100,000"
	StockholdersEquity,"383,106,000","370,168,000","268,597,000","215,180,000","210,487,000","204,594,000","195,287,000","179,560,000","181,509,000","181,192,000","168,824,000","167,940,000","169,569,000","166,205,000","163,994,000","163,968,000","164,598,000","162,982,000","155,515,000","156,267,000","159,309,000","160,808,000","162,657,000","165,591,000","170,568,000","176,003,000","197,553,000","247,743,000","251,673,000","257,193,000","260,124,000","240,069,000","246,138,000","247,250,000","245,370,000","242,890,000","245,195,000","248,006,000","243,658,000","236,357,000","237,775,000","172,174,000","167,831,000","166,003,000","165,208,000","162,922,000","162,344,000","163,748,000","79,391,000","81,632,000","83,988,000","84,806,000","85,620,000","86,384,000","86,266,000","86,889,000","87,603,000","87,719,000","86,629,000","86,476,000","86,214,000","85,716,000","85,608,000","85,373,000","85,338,000","86,609,000","84,961,000","84,749,000","85,069,000","84,854,000","85,252,000","85,802,000","86,703,000","86,819,000","86,610,000","87,077,000","87,267,000","89,360,000","95,494,000","99,314,000","119,693,000","126,328,000","185,819,000","202,275,000","222,830,000","246,822,000","277,579,000","290,691,000","274,411,000","32,600,000","15,500,000","19,300,000","20,900,000","22,100,000","25,200,000","24,100,000"
		CapitalStock,"4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","1,000","0","0",,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","1,000","0","0",,,,,
			OtherCapitalStock,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,,,"0",,,,,,"0",,,,,,,,,,
		AdditionalPaidInCapital,"666,489,000","662,996,000","577,378,000","518,981,000","515,749,000","513,979,000","511,331,000","494,793,000","492,966,000","492,353,000","491,546,000","490,776,000","489,189,000","488,404,000","487,819,000","486,440,000","485,784,000","485,285,000","484,833,000","484,267,000","483,958,000","483,925,000","483,891,000","483,849,000","483,734,000","483,698,000","484,478,000","484,115,000","483,499,000","482,985,000","482,281,000","479,070,000","478,392,000","477,890,000","476,942,000","475,113,000","473,998,000","473,628,000","470,951,000","466,512,000","465,784,000","402,716,000","402,129,000","401,457,000","400,374,000","399,475,000","398,790,000","397,660,000","371,112,000","370,994,000","370,875,000","370,847,000","370,643,000","370,504,000","370,364,000","370,224,000","370,026,000","369,827,000","368,514,000","368,447,000","368,251,000","367,945,000","367,865,000","367,792,000","367,719,000","370,704,000","368,929,000","368,688,000","368,488,000","368,385,000","367,857,000","369,232,000","368,452,000","367,031,000","366,393,000","365,987,000","362,116,000","361,715,000","361,018,000","360,845,000","360,758,000","360,670,000","360,642,000","360,400,000","361,085,000","362,415,000","367,390,000","367,070,000","319,673,000","64,000,000","62,000,000",,,,,
		RetainedEarnings,"-258,963,000","-263,342,000","-276,463,000","-280,148,000","-281,206,000","-286,100,000","-292,393,000","-292,757,000","-289,300,000","-288,592,000","-300,235,000","-302,978,000","-301,536,000","-304,577,000","-307,378,000","-310,764,000","-309,987,000","-310,390,000","-316,409,000","-314,826,000","-311,172,000","-309,717,000","-308,328,000","-306,352,000","-303,181,000","-299,168,000","-278,438,000","-230,319,000","-224,872,000","-223,197,000","-223,111,000","-243,514,000","-238,531,000","-237,204,000","-237,940,000","-236,634,000","-234,366,000","-231,334,000","-231,878,000","-232,604,000","-230,696,000","-233,286,000","-236,814,000","-237,821,000","-237,010,000","-238,178,000","-237,723,000","-234,430,000","-291,723,000","-289,368,000","-286,895,000","-286,045,000","-285,124,000","-284,523,000","-284,036,000","-283,321,000","-282,538,000","-282,121,000","-281,919,000","-281,955,000","-282,036,000","-282,238,000","-282,254,000","-282,353,000","-282,329,000","-280,947,000","-280,689,000","-280,562,000","-280,046,000","-279,656,000","-278,733,000","-278,201,000","-277,238,000","-276,767,000","-276,562,000","-275,888,000","-274,848,000","-272,436,000","-265,640,000","-261,651,000","-241,080,000","-234,623,000","-175,214,000","-158,317,000","-137,530,000","-114,769,000","-86,072,000","-72,456,000","-55,553,000","-44,100,000","-46,000,000","-41,700,000","-40,000,000","-38,700,000","-26,900,000","-28,100,000"
		TreasuryStock,"25,537,000","24,440,000","24,440,000","24,440,000","24,440,000","23,789,000","23,789,000","22,406,000","22,269,000","22,269,000","22,269,000","19,607,000","18,102,000","18,102,000","17,124,000","12,632,000","12,415,000","12,415,000","12,415,000","12,415,000","12,412,000","12,398,000","12,398,000","11,143,000","8,838,000","7,320,000","186,000","186,000","186,000","186,000","186,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","3,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000",,,,,,,
