name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001
			SaleOfPPE,,,,,,,,,,,,,,,"0",,,,"6,000,000","0",,,,,,,"0",,,,,,,,"39,200,000","0",,,"0","100,000",,,"2,400,000","-1,700,000","3,000,000","0","-5,200,000","600,000","2,300,000","3,100,000","0","0","200,000","200,000","1,400,000","0","6,800,000","4,500,000","4,700,000","45,000,000","7,600,000","0","-4,900,000","11,300,000","-1,400,000","1,400,000","2,200,000","1,300,000","5,200,000","1,500,000","7,600,000","1,300,000","100,000","100,000","4,200,000","1,000,000","1,300,000","2,900,000","8,100,000","4,100,000","600,000","900,000","2,000,000"
		NetBusinessPurchaseAndSale,"-3,510,000,000","-61,000,000","-34,000,000","0","-3,415,000,000","-27,000,000","-3,000,000","-67,000,000","2,000,000","-1,908,000,000","0","0","0","0","-28,000,000","-9,500,000","-376,400,000","-1,346,100,000","-2,045,700,000",,,,,,,,"-2,700,000","5,400,000","-5,800,000","-635,800,000","0","0","0","740,000,000",,"0","0","0","-3,604,700,000","-87,000,000","-904,100,000","-1,200,000","2,300,000","-602,300,000","0","0","-100,000","100,000","0","-300,000","4,672,300,000","0","-65,200,000","-1,100,000","10,000,000","-91,200,000","-111,100,000","-400,000","0",,,,"-400,000","-25,000,000","0","0","-2,259,500,000","-17,600,000","-202,300,000","-110,300,000","-2,239,900,000","0","-1,809,500,000","1,809,500,000","2,800,000","600,000","-5,800,000","-1,100,000","-400,000","-771,100,000","-7,500,000","-10,600,000","-45,300,000"
			PurchaseOfBusiness,"-3,510,000,000","-61,000,000","-34,000,000","0","-3,415,000,000","-27,000,000","-3,000,000","-67,000,000","2,000,000","-1,908,000,000","0","0","0","0","-28,000,000","-9,500,000","-376,400,000","-1,346,100,000","-2,045,700,000",,,,,,,,"-2,700,000","5,400,000","-5,800,000","-635,800,000",,,,,,"0","0","0","-3,604,700,000","-87,000,000","-904,100,000","-1,200,000","2,300,000","-602,300,000","0","0","-100,000","100,000","0","-300,000","0","0","-65,200,000","-1,100,000","10,000,000","-91,200,000","-116,100,000","-400,000","0",,,,"-400,000","-25,000,000","0","0","-2,259,500,000","-17,600,000","-202,300,000","-110,300,000","-2,239,900,000","0","0","0","2,800,000","600,000","-5,800,000","-1,100,000","900,000","-772,400,000","-7,500,000","-10,600,000","-300,000"
			SaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","740,000,000",,,,,,,,,,,,,,,,,"4,672,300,000","0",,,"0","0",,,,,,,,,,,,,,,,,,"1,809,500,000",,,,,,"1,300,000",,,
		NetInvestmentPurchaseAndSale,"-3,520,000,000","-794,000,000","-653,000,000","-773,000,000","-1,300,000,000","-1,330,000,000","773,000,000","369,000,000","-4,004,000,000","-571,000,000","976,000,000","-1,511,000,000","-944,000,000","-440,000,000","1,072,000,000","-208,600,000","-86,600,000","1,152,200,000","-1,749,700,000","752,300,000","-895,200,000","-956,400,000","558,500,000","537,600,000","-126,300,000","-1,119,100,000","647,800,000","188,800,000","526,500,000","-1,479,000,000","693,100,000","-216,600,000","-25,500,000","-993,600,000","178,500,000","302,300,000","-628,900,000","-1,075,200,000","2,367,600,000","-1,147,300,000","-930,500,000","-10,900,000","662,300,000","-153,100,000","-619,000,000","285,800,000","52,300,000","-553,700,000","-257,900,000","519,000,000","-364,200,000","2,975,200,000","-3,163,800,000","-772,800,000","190,300,000","333,200,000","147,200,000","471,100,000","451,400,000","94,500,000","39,600,000","-747,600,000","153,800,000","-221,300,000","4,722,800,000","-4,985,200,000","-16,343,000,000","-535,700,000","75,800,000","-704,700,000","331,400,000","-715,900,000","2,263,300,000","-1,900,800,000","-545,700,000","20,200,000","-93,500,000","-386,700,000","-418,100,000","-208,200,000","208,600,000","-95,900,000","-132,300,000"
			PurchaseOfInvestment,"-16,741,000,000","-5,050,000,000","-3,539,000,000","-3,909,000,000","-4,243,000,000","-6,978,000,000","-2,784,000,000","-5,573,000,000","-7,239,000,000","-3,896,000,000","-5,644,000,000","-6,197,000,000","-5,044,000,000","-6,069,000,000","-1,745,000,000","-2,135,600,000","-2,916,400,000","-2,874,000,000","-5,370,100,000","-2,697,200,000","-3,836,600,000","-4,470,800,000","-2,930,000,000","-2,368,900,000","-2,621,500,000","-4,181,200,000","-2,268,000,000","-2,514,500,000","-2,708,300,000","-4,404,900,000","-2,563,200,000","-2,254,800,000","-2,585,500,000","-3,395,000,000","-2,609,700,000","-5,139,700,000","-2,943,900,000","-4,192,800,000","-3,429,100,000","-4,646,300,000","-4,173,800,000","-3,387,500,000","-2,102,200,000","-3,768,800,000","-3,474,300,000","-3,133,000,000","-2,537,100,000","-3,626,900,000","-3,137,200,000","-1,708,300,000","-1,991,700,000","-1,204,100,000","-2,257,800,000","-2,101,100,000","-918,000,000","-1,195,500,000","-2,562,400,000","-2,487,800,000","-1,622,100,000","-2,065,800,000","-3,420,300,000","-2,793,000,000","-2,186,200,000","-1,928,400,000","-3,883,800,000","-5,634,100,000","-8,313,600,000","-3,357,200,000","-7,585,300,000","-2,731,500,000","-2,379,200,000","-1,801,400,000","641,600,000","-3,710,300,000","-1,497,400,000","-1,021,100,000","-1,250,700,000","-1,351,500,000","-1,522,400,000","-2,091,100,000","-620,100,000","-826,200,000","-1,043,400,000"
			SaleOfInvestment,"13,221,000,000","4,256,000,000","2,886,000,000","3,136,000,000","2,943,000,000","5,648,000,000","3,557,000,000","5,942,000,000","3,235,000,000","3,325,000,000","6,620,000,000","4,686,000,000","4,100,000,000","5,629,000,000","2,817,000,000","1,927,000,000","2,829,800,000","4,026,200,000","3,620,400,000","3,449,500,000","2,941,400,000","3,514,400,000","3,488,500,000","2,906,500,000","2,495,200,000","3,062,100,000","2,915,800,000","2,703,300,000","3,234,800,000","2,925,900,000","3,256,300,000","2,038,200,000","2,560,000,000","2,401,400,000","2,788,200,000","5,442,000,000","2,315,000,000","3,117,600,000","5,796,700,000","3,499,000,000","3,243,300,000","3,376,600,000","2,764,500,000","3,615,700,000","2,855,300,000","3,418,800,000","2,589,400,000","3,073,200,000","2,879,300,000","2,227,300,000","1,627,500,000","4,179,300,000","-906,000,000","1,328,300,000","1,108,300,000","1,528,700,000","2,709,600,000","2,958,900,000","2,073,500,000","2,160,300,000","3,459,900,000","2,045,400,000","2,340,000,000","1,707,100,000","8,606,600,000","648,900,000","-8,029,400,000","2,821,500,000","7,661,100,000","2,026,800,000","2,710,600,000","1,085,500,000","1,621,700,000","1,809,500,000","951,700,000","1,041,300,000","1,157,200,000","964,800,000","1,104,300,000","1,882,900,000","828,700,000","730,300,000","911,100,000"
		NetOtherInvestingChanges,"-742,000,000","-469,000,000","61,000,000","-409,000,000","75,000,000","-746,000,000","-187,000,000","93,000,000","-699,000,000","-101,000,000","98,000,000","84,000,000","0","22,000,000","49,000,000","-114,200,000","-1,000,000","-153,800,000","452,000,000","307,400,000","19,700,000","-142,700,000","280,400,000","149,800,000","-56,800,000","-154,400,000","215,500,000","193,600,000","305,100,000","-508,000,000","183,000,000","248,300,000","-622,000,000","-355,000,000","-126,900,000","-167,100,000","-96,900,000","-12,900,000","140,400,000","65,400,000","-50,800,000","156,000,000","-100,700,000","31,900,000","-31,600,000","98,200,000","-31,800,000","-185,200,000","-153,600,000","-209,700,000","-38,700,000","-3,062,400,000","3,149,800,000","51,700,000",,"-155,600,000","33,500,000","61,400,000","-25,900,000","84,400,000","-244,100,000","142,000,000","-380,700,000","-195,300,000","-3,746,000,000","4,407,500,000",,,,,"-4,600,000",,,,,,,,,,,,
FinancingCashFlow,"-2,643,000,000","322,000,000","-1,315,000,000","-830,000,000","-820,000,000","3,388,000,000","-2,367,000,000","-984,000,000","105,000,000","679,000,000","-1,304,000,000","144,000,000","-677,000,000","-429,000,000","-1,561,000,000","-340,600,000","288,300,000","-627,700,000","2,433,200,000","-1,676,800,000","-1,563,800,000","1,234,300,000","581,500,000","-524,100,000","-437,100,000","-353,200,000","-1,012,400,000","-593,900,000","-1,703,000,000","311,900,000","-528,900,000","-560,900,000","-474,100,000","-258,600,000","-725,800,000","-536,800,000","123,900,000","-579,100,000","547,800,000","1,566,300,000","1,141,800,000","-1,167,000,000","-744,000,000","234,100,000","-723,500,000","-785,800,000","-939,800,000","167,500,000","-1,239,300,000","-1,157,700,000","-1,210,200,000","-1,121,400,000","-864,300,000","-206,900,000","-736,700,000","-902,500,000","-389,200,000","-1,707,200,000","-1,480,100,000","-1,748,400,000","337,600,000","-519,000,000","-762,700,000","168,400,000","-1,345,600,000","-1,785,100,000","2,427,700,000","-133,100,000","-21,900,000","173,800,000","2,082,800,000","-62,100,000","12,500,000","30,200,000","-53,900,000","-130,000,000","2,100,000","-78,400,000","-133,200,000","879,800,000","-37,400,000","100,000","46,600,000"
	CashFlowFromContinuingFinancingActivities,"-2,643,000,000","322,000,000","-1,315,000,000","-830,000,000","-820,000,000","3,388,000,000","-2,367,000,000","-984,000,000","105,000,000","679,000,000","-1,304,000,000","144,000,000","-677,000,000","-429,000,000","-1,561,000,000","-340,600,000","288,300,000","-627,700,000","2,433,200,000","-1,676,800,000","-1,563,800,000","1,234,300,000","581,500,000","-524,100,000","-437,100,000","-353,200,000","-1,012,400,000","-593,900,000","-1,703,000,000","311,900,000","-528,900,000","-560,900,000","-474,100,000","-258,600,000","-725,800,000","-536,800,000","123,900,000","-579,100,000","547,800,000","1,566,300,000","1,141,800,000","-1,167,000,000","-744,000,000","234,100,000","-723,500,000","-785,800,000","-939,800,000","167,500,000","-1,239,300,000","-1,157,700,000","-1,210,200,000","-1,121,400,000","-864,300,000","-206,900,000","-736,700,000","-902,500,000","-389,200,000","-1,707,200,000","-1,480,100,000","-1,748,400,000","337,600,000","-519,000,000","-762,700,000","168,400,000","-1,345,600,000","-1,785,100,000","2,427,700,000","-133,100,000","-21,900,000","173,800,000","2,082,800,000","-62,100,000","12,500,000","30,200,000","-53,900,000","-130,000,000","2,100,000","-78,400,000","-133,200,000","879,800,000","-37,400,000","100,000",
		NetIssuancePaymentsOfDebt,"-282,000,000","211,000,000","186,000,000","-452,000,000","-227,000,000","3,212,000,000","-869,000,000","-658,000,000","-299,000,000","1,528,000,000","-729,000,000","1,089,000,000","-8,000,000","87,000,000","-776,000,000","97,400,000","-408,300,000","-209,100,000","3,353,200,000","-41,600,000","-837,400,000","1,249,100,000","326,600,000","344,000,000","-119,500,000","-190,500,000","-651,000,000","-144,300,000","-663,500,000","566,500,000","75,200,000","288,900,000","-220,600,000","620,200,000","-428,200,000","-268,900,000","279,600,000","-166,200,000","1,314,900,000","2,468,700,000","1,627,200,000","-289,800,000","-91,700,000","1,313,700,000","-192,000,000","90,200,000","45,000,000","943,000,000","-108,300,000","139,600,000","-436,400,000","-466,100,000","-453,700,000","455,700,000","-525,900,000","-786,000,000","718,000,000","-2,700,000","296,600,000","498,600,000","1,329,800,000","-153,600,000","-261,900,000","-174,200,000","277,800,000","358,400,000","3,311,300,000","-352,400,000","191,400,000","11,000,000","1,759,200,000",,,,"0",,,,"0",,,,"0"
			NetLongTermDebtIssuance,"-1,082,000,000","-14,000,000","-114,000,000","-2,000,000","-952,000,000","3,462,000,000","-719,000,000","-1,208,000,000","2,081,000,000","248,000,000","-300,000,000","1,223,000,000","13,000,000","117,000,000","-344,000,000","-80,200,000","-597,100,000","65,300,000","3,060,700,000","-661,300,000","-900,100,000","1,318,000,000","124,300,000","47,700,000","-147,900,000","-77,300,000","-594,300,000","-190,300,000","-626,300,000","622,400,000","-425,000,000","572,900,000","87,600,000","355,200,000","-415,800,000","-121,900,000","90,700,000","-296,600,000","1,304,600,000","2,412,200,000","1,622,600,000","-350,800,000","-1,300,000","1,096,300,000","-1,900,000","-700,800,000","-1,700,000","580,300,000","43,300,000","-15,100,000","-316,400,000","-209,700,000","-165,100,000","762,200,000","-39,000,000","6,200,000","521,800,000","-2,700,000","-303,500,000","299,200,000","1,475,100,000","-2,200,000","-3,300,000","-2,800,000","-452,900,000","965,100,000","2,503,100,000","-352,400,000","196,900,000","5,500,000","966,000,000",,,,"0",,,,"0",,,,
				LongTermDebtIssuance,"0","0","0","0","0","3,462,000,000","-1,000,000","1,000,000","2,184,000,000","300,000,000","0","2,270,000,000","23,000,000","180,000,000","0","100,000","-1,100,000","836,000,000","4,945,900,000","-661,300,000","-371,300,000","1,719,100,000",,,,,"-283,600,000","266,200,000","1,287,300,000","638,800,000","-46,500,000","2,258,600,000","108,500,000","379,400,000","-224,100,000","1,123,100,000","90,700,000","260,300,000","1,533,700,000","3,212,300,000",,,"0","1,097,400,000",,,"0","988,500,000","100,000,000","0","0","0","0","990,300,000","0","0","192,200,000","332,800,000","0","500,000,000","1,478,300,000","0","-700,000","0","0","2,668,900,000","2,508,200,000","-202,400,000","196,900,000","5,500,000","1,764,500,000",,,,"0",,,,"0",,,,"0"
				LongTermDebtPayments,"-1,082,000,000","-14,000,000","-114,000,000","-2,000,000","-952,000,000","0","-718,000,000","-1,209,000,000","-103,000,000","-52,000,000","-300,000,000","-1,047,000,000","-10,000,000","-63,000,000","-344,000,000","-80,300,000","-596,000,000","-770,700,000","-1,885,200,000","0","-528,800,000","-401,100,000","124,300,000","47,700,000","-147,900,000","-77,300,000","-310,700,000","-456,500,000","-1,913,600,000","-16,400,000","-378,500,000","-1,685,700,000","-20,900,000","-24,200,000","-191,700,000","-1,245,000,000","0","-556,900,000","-229,100,000","-800,100,000","-100,300,000","-350,800,000","-1,300,000","-1,100,000","-1,900,000","-700,800,000","-1,700,000","-408,200,000","-56,700,000","-15,100,000","-316,400,000","-209,700,000","-165,100,000","-228,100,000","-29,500,000","-3,300,000","329,600,000","-335,500,000","-303,500,000","-200,800,000","-3,200,000","-2,200,000","-2,600,000","-2,800,000","-452,900,000","-1,703,800,000","-5,100,000",,,,"-798,500,000",,,,"0",,,,,,,,"0"
			NetShortTermDebtIssuance,"800,000,000","225,000,000","300,000,000","-450,000,000","725,000,000","-250,000,000","-150,000,000","550,000,000","-2,380,000,000","1,280,000,000","-429,000,000","-134,000,000","-21,000,000","-30,000,000","-432,000,000","177,600,000","188,800,000","-274,400,000","292,500,000","619,700,000","62,700,000","-68,900,000","202,300,000","296,300,000","28,400,000","-113,200,000","-56,700,000","46,000,000","-37,200,000","-55,900,000","500,200,000","-284,000,000","-308,200,000","265,000,000","-12,400,000","-147,000,000","188,900,000","130,400,000","10,300,000","56,500,000","4,600,000","61,000,000","-90,400,000","217,400,000","-190,100,000","791,000,000","46,700,000","362,700,000","-151,600,000","154,700,000","-120,000,000","-256,400,000","-288,600,000","-306,500,000","-486,900,000","-792,200,000",,,"600,100,000","199,400,000","-145,300,000","-151,400,000","-258,600,000","-171,400,000","730,700,000","-606,700,000",,,,"5,500,000",,,,,,,,,,,,,
				ShortTermDebtIssuance,,,"1,200,000,000","-300,000,000","475,000,000","0","0","150,000,000","-1,160,000,000","1,980,000,000","860,000,000","1,841,000,000","2,159,000,000","2,730,000,000","3,723,000,000","1,997,600,000","1,894,400,000","1,505,000,000","2,056,000,000","1,660,000,000","1,020,000,000","1,170,000,000","742,300,000","736,300,000","455,200,000","980,000,000","100,000,000","540,000,000","1,270,000,000","850,000,000","473,000,000","-6,800,000","711,800,000","1,045,000,000","437,600,000","353,000,000","188,900,000","130,400,000","219,900,000","122,100,000","139,000,000","161,000,000","-90,400,000","217,400,000","-162,200,000","863,100,000","88,100,000","389,300,000","-106,000,000","205,500,000",,"0","-19,500,000","21,500,000","42,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,"-900,000,000","-150,000,000","250,000,000","-250,000,000","-150,000,000","400,000,000","-1,220,000,000","-700,000,000","-1,289,000,000","-1,975,000,000","-2,180,000,000","-2,760,000,000","-4,155,000,000","-1,820,000,000","-1,705,600,000","-1,779,400,000","-1,763,500,000","-1,040,300,000","-957,300,000","-1,238,900,000","-540,000,000","-440,000,000","-426,800,000","-1,093,200,000","-156,700,000","-494,000,000","-1,307,200,000","-905,900,000","27,200,000","-277,200,000","-1,020,000,000","-780,000,000","-450,000,000","-500,000,000","0","0","-209,600,000","-65,600,000","-134,400,000","-100,000,000","0","0","-27,900,000","-72,100,000","-41,400,000","-26,600,000","-45,600,000","-50,800,000","-118,000,000","-256,400,000","-269,100,000","-328,000,000","-529,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"-1,998,000,000","-545,000,000","-522,000,000","-451,000,000","-480,000,000","-447,000,000","-1,358,000,000","-758,000,000","-55,000,000","-529,000,000","-305,000,000","-644,000,000","-458,000,000","-294,000,000","-493,000,000","-397,000,000","849,700,000","-394,700,000","-362,300,000","-1,126,400,000","-458,300,000","-50,700,000",,,,,"0","-105,200,000","-636,500,000","-774,100,000","-343,000,000","-578,600,000","-814,400,000","-1,262,800,000","-449,700,000","-554,900,000","-275,300,000","-340,200,000","-668,000,000","-655,200,000","-493,800,000","-679,800,000","-685,600,000","-897,900,000","-714,700,000","-741,600,000","-1,015,200,000","-463,700,000","-1,493,000,000","-1,388,400,000","-827,000,000","-693,200,000","-437,000,000","-681,200,000","-229,200,000",,,"-1,950,900,000","-1,647,000,000","-2,300,600,000","-784,400,000","-634,900,000","-550,200,000","-399,600,000","-1,688,400,000","-1,912,000,000","-3,600,000","-281,800,000","-219,900,000","168,300,000","331,900,000","-67,800,000","12,500,000","30,200,000","-53,900,000","-30,000,000","2,100,000","-78,400,000","-133,200,000","-54,600,000",,,
			CommonStockIssuance,,,,,,,,,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47,500,000",,,,,,,,,,,,"57,700,000","179,100,000","67,000,000","276,400,000","262,000,000","97,200,000","196,500,000","68,700,000","197,100,000","56,100,000","92,500,000","25,000,000","256,800,000","331,900,000","14,400,000","12,500,000","30,200,000","19,400,000","6,100,000","18,900,000","12,600,000","13,800,000",,,,
			CommonStockPayments,"-1,998,000,000","-545,000,000","-522,000,000","-451,000,000","-480,000,000","-447,000,000","-1,358,000,000","-758,000,000","-55,000,000","-529,000,000","-305,000,000","-644,000,000","-458,000,000","-294,000,000","-493,000,000","-397,000,000","-400,300,000","-394,700,000","-362,300,000","-1,126,400,000","-458,300,000","-50,700,000",,,,,"0","-105,200,000","-636,500,000","-774,100,000","-343,000,000","-578,600,000","-814,400,000","-1,262,800,000","-449,700,000","-554,900,000","-275,300,000","-340,200,000","-668,000,000","-655,200,000","-493,800,000","-679,800,000","-685,600,000","-897,900,000","-714,700,000","-741,600,000","-1,015,200,000","-463,700,000","-1,493,000,000","-1,388,400,000","-827,000,000","-693,200,000","-437,000,000","-681,200,000","-229,200,000",,,"-2,008,600,000","-1,826,100,000","-2,367,600,000","-1,060,800,000","-896,900,000","-647,400,000","-596,100,000","-1,757,100,000","-2,109,100,000","-59,700,000","-374,300,000","-244,900,000","-88,500,000","0","-82,200,000","0","0","-73,300,000","-36,100,000","-16,800,000","-91,000,000","-147,000,000","-71,700,000",,,
		CashDividendsPaid,"-1,136,000,000","-309,000,000","-273,000,000","-276,000,000","-278,000,000","-277,000,000","-234,000,000","-238,000,000","-242,000,000","-240,000,000","-202,000,000","-204,000,000","-206,000,000","-206,000,000","-193,000,000","-194,700,000","-196,400,000","-191,900,000","-179,500,000","-181,400,000","-171,800,000","-172,200,000","-171,300,000","-171,100,000","-170,900,000","-170,700,000","-163,100,000","-163,000,000","-163,900,000","-166,600,000","-117,600,000","-119,200,000","-120,500,000","-123,400,000","-110,500,000","-111,400,000","-112,700,000","-113,400,000","-87,100,000","-90,700,000","-93,500,000","-95,800,000","-85,700,000","-88,200,000","-91,100,000","-92,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,,,,,,,"-234,000,000","-238,000,000","-242,000,000","-240,000,000","-202,000,000","-204,000,000","-206,000,000","-206,000,000","-193,000,000","-194,700,000","-196,400,000","-191,900,000","-179,500,000","-181,400,000","-171,800,000","-172,200,000","-171,300,000","-171,100,000","-170,900,000","-170,700,000","-163,100,000","-163,000,000","-163,900,000","-166,600,000","-117,600,000","-119,200,000","-120,500,000","-123,400,000","-110,500,000","-111,400,000","-112,700,000","-113,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"190,000,000","76,000,000","42,000,000","20,000,000","52,000,000","89,000,000","64,000,000","20,000,000","48,000,000","44,000,000","50,000,000","37,000,000","24,000,000","76,000,000","40,000,000","38,200,000","35,400,000","59,400,000","47,700,000","26,600,000","47,500,000","103,500,000","28,200,000","19,500,000","20,800,000","50,900,000","16,100,000","14,700,000","45,900,000","109,300,000","32,900,000","85,900,000","52,400,000","130,100,000","149,800,000","221,600,000","129,600,000","23,700,000","24,100,000","3,000,000","48,000,000","35,700,000","15,800,000","14,000,000","167,700,000","47,500,000","27,400,000","23,800,000","22,900,000","69,500,000","48,900,000","34,300,000","25,400,000","17,900,000","17,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-83,000,000","448,000,000","-674,000,000","-59,000,000","202,000,000","80,000,000","-151,000,000","-18,000,000","653,000,000","-124,000,000","-3,000,000","-35,000,000","-3,000,000","-78,000,000","-2,000,000","-1,600,000","-4,600,000","-48,800,000","26,100,000","-46,700,000","-124,100,000","-49,900,000","678,400,000","-563,800,000","-224,200,000","-197,300,000","3,300,000","3,500,000","20,200,000","68,700,000","6,500,000","10,600,000","6,900,000","22,400,000","-19,200,000","9,700,000","9,600,000","4,200,000","271,700,000","-159,500,000","53,900,000","-137,300,000","103,200,000","-107,500,000","106,600,000","-89,100,000","3,000,000","-335,600,000","339,100,000","21,600,000","4,300,000","3,600,000","1,000,000","700,000","1,100,000","2,826,600,000","-3,058,100,000","246,400,000","-129,700,000","53,600,000","-207,800,000","269,500,000","49,400,000","742,200,000","65,000,000","-231,500,000","-880,000,000","501,100,000","6,600,000","-5,500,000",,,,,,,,,"0","-4,100,000",,,
EndCashPosition,"6,174,000,000","6,161,000,000","4,880,000,000","5,490,000,000","5,258,000,000","9,326,000,000","5,741,000,000","3,984,000,000","6,028,000,000","5,345,000,000","4,937,000,000","4,190,000,000","4,078,000,000","4,482,000,000","3,934,000,000","4,260,000,000","4,682,000,000","4,630,600,000","3,608,900,000","6,097,200,000","4,561,200,000","6,772,400,000","4,075,300,000","2,546,000,000","1,582,700,000","1,676,000,000","2,113,500,000","1,547,800,000","1,553,000,000","1,397,000,000","2,151,700,000","1,717,900,000","1,784,600,000","1,971,200,000","1,586,900,000","2,185,700,000","1,347,300,000","1,665,300,000","2,484,600,000","2,442,100,000","1,953,100,000","2,279,100,000","2,201,600,000","2,508,400,000","1,699,800,000","2,402,000,000","1,788,800,000","2,246,200,000","2,027,900,000","3,526,200,000","4,816,100,000","1,842,200,000","1,724,600,000","2,378,100,000","2,183,900,000","2,270,600,000","2,273,800,000","2,552,100,000","2,767,900,000","2,824,000,000","4,205,100,000","3,402,000,000","2,602,100,000","2,229,500,000","1,934,400,000","2,140,000,000","2,740,200,000","2,163,300,000","1,953,300,000","1,490,900,000","1,457,200,000","710,600,000","1,090,400,000","686,300,000","464,500,000","670,100,000","475,900,000","463,900,000","694,900,000","912,000,000","665,700,000","456,300,000","406,400,000"
	ChangesInCash,"-3,152,000,000","1,285,000,000","-609,000,000","234,000,000","-4,062,000,000","3,586,000,000","1,751,000,000","-2,045,000,000","681,000,000","410,000,000","746,000,000","113,000,000","-405,000,000","549,000,000","-325,000,000","-421,500,000","52,200,000","1,021,300,000","-2,488,700,000","1,535,000,000","-2,212,500,000","2,695,500,000","1,527,100,000","962,400,000","-91,900,000","-439,900,000","567,400,000","-6,000,000","154,900,000","-749,200,000","436,300,000","-62,900,000","-186,100,000","384,600,000","-600,600,000","837,200,000","-318,700,000","-817,800,000","41,100,000","488,600,000","-324,000,000","76,200,000","-304,900,000","810,900,000","-704,000,000","611,200,000","-455,400,000","215,000,000","-1,495,000,000","-1,288,700,000","2,982,800,000","116,600,000","-654,700,000","194,200,000","-86,700,000","-3,200,000","-278,300,000","-215,800,000","-56,100,000","-1,381,100,000","803,100,000","799,900,000","372,600,000","295,100,000","-205,600,000","-600,200,000","576,900,000","210,000,000","462,400,000","33,700,000","746,600,000","-379,800,000","404,100,000","221,800,000","-205,600,000","194,200,000","12,000,000","-231,000,000","-217,100,000","246,300,000","209,400,000","49,900,000","41,800,000"
	EffectOfExchangeRateChanges,"-13,000,000","-4,000,000","-1,000,000","-2,000,000","-6,000,000","-1,000,000","6,000,000",,,"-2,000,000","1,000,000",,,"-1,000,000","-1,000,000","-600,000","-800,000","400,000","400,000","1,000,000","1,300,000","1,600,000","2,200,000","900,000","-1,400,000","2,400,000","-1,700,000","800,000","1,100,000","-5,500,000","-2,500,000","-3,800,000","-500,000","-300,000","1,800,000","1,200,000","700,000","-1,500,000","1,400,000","400,000","-2,000,000","1,300,000","-1,900,000","-2,300,000","1,800,000","2,000,000","-2,000,000","3,300,000","-3,300,000","-1,200,000","-8,900,000","1,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	BeginningCashPosition,"9,326,000,000","4,880,000,000","5,490,000,000","5,258,000,000","9,326,000,000","5,741,000,000","3,984,000,000","6,028,000,000","5,345,000,000","4,937,000,000","4,190,000,000","4,078,000,000","4,482,000,000","3,934,000,000","4,260,000,000","4,682,000,000","4,630,600,000","3,608,900,000","6,097,200,000","4,561,200,000","6,772,400,000","4,075,300,000","2,546,000,000","1,582,700,000","1,676,000,000","2,113,500,000","1,547,800,000","1,553,000,000","1,397,000,000","2,151,700,000","1,717,900,000","1,784,600,000","1,971,200,000","1,586,900,000","2,185,700,000","1,347,300,000","1,665,300,000","2,484,600,000","2,442,100,000","1,953,100,000","2,279,100,000","2,201,600,000","2,508,400,000","1,699,800,000","2,402,000,000","1,788,800,000","2,246,200,000","2,027,900,000","3,526,200,000","4,816,100,000","1,842,200,000","1,724,600,000","2,378,100,000","2,183,900,000","2,270,600,000","2,273,800,000","2,552,100,000","2,767,900,000","2,824,000,000","4,205,100,000","3,402,000,000","2,602,100,000","2,229,500,000","1,934,400,000","2,140,000,000","2,740,200,000","2,163,300,000","1,953,300,000","1,490,900,000","1,457,200,000","710,600,000","1,090,400,000","686,300,000","464,500,000","670,100,000","475,900,000","463,900,000","694,900,000","912,000,000","665,700,000","456,300,000","406,400,000","364,600,000"
