name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,12/31/2008
			CurrentDebt,,,"17,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"1,893,300,000","1,777,400,000","1,616,100,000","1,533,000,000","1,465,100,000","1,392,800,000","1,300,000,000","1,275,800,000","1,230,200,000","1,173,600,000","1,063,600,000","1,031,500,000","991,100,000","965,900,000","876,200,000","849,500,000","817,100,000","793,820,000","734,313,000","706,672,000","677,114,000","645,342,000","582,145,000","563,195,000","538,449,000","514,652,000","471,118,000","441,177,000","406,526,000","368,929,000","329,132,000","321,359,000","305,702,000","293,664,000","271,302,000","265,639,000","257,332,000","247,268,000","230,562,000","226,510,000","216,558,000","206,928,000","192,927,000","192,450,000","187,517,000","169,648,000","158,430,000","154,271,000","145,140,000","140,537,000","133,004,000","130,688,000","118,297,000"
			CurrentDeferredRevenue,"1,893,300,000","1,777,400,000","1,616,100,000","1,533,000,000","1,465,100,000","1,392,800,000","1,300,000,000","1,275,800,000","1,230,200,000","1,173,600,000","1,063,600,000","1,031,500,000","991,100,000","965,900,000","876,200,000","849,500,000","817,100,000","793,820,000","734,313,000","706,672,000","677,114,000","645,342,000","582,145,000","563,195,000","538,449,000","514,652,000","471,118,000","441,177,000","406,526,000","368,929,000","329,132,000","321,359,000","305,702,000","293,664,000","271,302,000","265,639,000","257,332,000","247,268,000","230,562,000","226,510,000","216,558,000","206,928,000","192,927,000","192,450,000","187,517,000","169,648,000","158,430,000","154,271,000","145,140,000","140,537,000","133,004,000","130,688,000","118,297,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,907,400,000","2,802,600,000","2,637,000,000","2,510,200,000","2,421,700,000","1,359,000,000","1,227,400,000","1,174,800,000","1,126,900,000","1,090,000,000","1,003,300,000","953,400,000","893,300,000","811,400,000","760,000,000","710,300,000","677,500,000","641,316,000","582,415,000","553,033,000","512,549,000","472,820,000","436,712,000","423,588,000","381,776,000","356,463,000","308,653,000","288,750,000","259,923,000","252,352,000","228,879,000","213,805,000","195,071,000","169,643,000","160,863,000","158,080,000","153,292,000","145,259,000","136,105,000","129,624,000","119,156,000","109,529,000","102,453,000","101,426,000","93,737,000","94,586,000","79,764,000","74,121,000","69,233,000","64,196,000","58,257,000","55,179,000","54,066,000"
		LongTermDebtAndCapitalLeaseObligation,"988,900,000","988,400,000","988,000,000","987,500,000","987,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermDebt,"988,900,000","988,400,000","988,000,000","987,500,000","987,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"1,764,600,000","1,675,500,000","1,490,300,000","1,372,400,000","1,280,500,000","1,212,500,000","1,092,000,000","1,047,000,000","996,600,000","962,300,000","882,000,000","835,000,000","774,700,000","720,900,000","668,200,000","621,300,000","579,300,000","542,494,000","484,644,000","454,799,000","420,937,000","390,007,000","352,647,000","340,786,000","298,739,000","276,651,000","235,793,000","216,384,000","193,645,000","189,828,000","170,880,000","158,843,000","145,601,000","138,964,000","128,871,000","124,043,000","119,082,000","115,917,000","109,516,000","104,858,000","98,014,000","87,905,000","82,199,000","80,749,000","78,512,000","82,983,000","76,820,000","71,250,000","66,397,000","61,393,000","57,371,000","54,381,000","53,320,000"
			NonCurrentDeferredRevenue,"1,764,600,000","1,675,500,000","1,490,300,000","1,372,400,000","1,280,500,000","1,212,500,000","1,092,000,000","1,047,000,000","996,600,000","962,300,000","882,000,000","835,000,000","774,700,000","720,900,000","668,200,000","621,300,000","579,300,000","542,494,000","484,644,000","454,799,000","420,937,000","390,007,000","352,647,000","340,786,000","298,739,000","276,651,000","235,793,000","216,384,000","193,645,000","189,828,000","170,880,000","158,843,000","145,601,000","138,964,000","128,871,000","124,043,000","119,082,000","115,917,000","109,516,000","104,858,000","98,014,000","87,905,000","82,199,000","80,749,000","78,512,000","82,983,000","76,820,000","71,250,000","66,397,000","61,393,000","57,371,000","54,381,000","53,320,000"
		TradeandOtherPayablesNonCurrent,"82,700,000","79,500,000","96,500,000","95,200,000","97,700,000","90,300,000","79,300,000","77,300,000","81,300,000","82,800,000","83,100,000","82,300,000","80,700,000","77,500,000","80,700,000","76,800,000","84,800,000","90,213,000","87,993,000","81,718,000","72,993,000","68,551,000","67,996,000","66,304,000","65,163,000","60,624,000","56,906,000","56,765,000","50,280,000","45,139,000","40,532,000","36,551,000","32,860,000","30,208,000","30,568,000","32,628,000",,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"71,200,000","59,200,000","62,200,000","55,100,000","56,500,000","56,200,000","56,100,000","50,500,000","49,000,000","44,900,000","38,200,000","36,100,000","37,900,000","13,000,000","11,100,000","12,200,000","13,400,000","8,609,000","9,778,000","16,516,000","18,619,000","14,262,000","16,069,000","16,498,000","17,874,000","19,188,000","15,954,000","15,601,000","15,998,000","17,385,000","17,467,000","18,411,000","16,610,000","471,000","1,424,000","1,409,000","34,210,000","29,342,000","26,589,000","24,766,000","21,142,000","21,624,000","20,254,000","20,677,000","15,225,000","11,603,000","2,944,000","2,871,000","2,836,000","2,803,000","886,000","798,000","746,000"
TotalEquityGrossMinorityInterest,"233,200,000","798,400,000","1,135,600,000","1,050,200,000","980,800,000","856,000,000","713,200,000","543,900,000","536,300,000","1,321,900,000","1,200,400,000","1,122,300,000","1,058,100,000","1,010,200,000","891,600,000","780,200,000","693,500,000","589,377,000","902,225,000","922,139,000","898,249,000","837,681,000","823,088,000","804,626,000","742,403,000","755,377,000","795,386,000","750,827,000","719,747,000","675,966,000","649,226,000","625,219,000","610,094,000","585,760,000","599,953,000","567,185,000","547,709,000","510,934,000","478,469,000","426,644,000","398,327,000","358,354,000","316,867,000","287,520,000","258,092,000","232,454,000","206,451,000","176,354,000","151,106,000","142,452,000","3,888,000","-7,809,000","-5,229,000"
	StockholdersEquity,"217,700,000","781,700,000","1,118,100,000","1,050,200,000","980,800,000","856,000,000","713,200,000","543,900,000","536,300,000","1,321,900,000","1,200,400,000","1,122,300,000","1,058,100,000","1,010,200,000","891,600,000","780,200,000","693,500,000","589,377,000","902,225,000","922,139,000","898,249,000","837,681,000","823,088,000","804,626,000","742,403,000","755,377,000","795,386,000","750,827,000","719,747,000","675,966,000","649,226,000","625,219,000","610,094,000","585,760,000","599,953,000","567,185,000","547,709,000","510,934,000","478,469,000","426,644,000","398,327,000","358,354,000","316,867,000","287,520,000","258,092,000","232,454,000","206,451,000","176,354,000","151,106,000","142,452,000","3,888,000","-7,809,000","-5,229,000"
		CapitalStock,"200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","168,000","175,000","175,000","175,000","173,000","173,000","172,000","171,000","171,000","172,000","170,000","169,000","166,000","165,000","163,000","163,000","161,000","163,000","164,000","164,000","162,000","161,000","159,000","158,000","156,000","155,000","154,000","77,000","75,000","74,000","71,000","68,000","67,000","91,206,000","91,206,000","94,389,000"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","91,185,000","91,185,000","94,368,000"
			CommonStock,"200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","168,000","175,000","175,000","175,000","173,000","173,000","172,000","171,000","171,000","172,000","170,000","169,000","166,000","165,000","163,000","163,000","161,000","163,000","164,000","164,000","162,000","161,000","159,000","158,000","156,000","155,000","154,000","77,000","75,000","74,000","71,000","68,000","67,000","21,000","21,000","21,000"
		AdditionalPaidInCapital,"1,236,300,000","1,254,200,000","1,257,700,000","1,245,800,000","1,225,200,000","1,207,200,000","1,178,500,000","1,154,300,000","1,128,400,000","1,180,300,000","1,152,600,000","1,130,200,000","1,108,100,000","1,068,300,000","1,048,400,000","996,100,000","957,900,000","909,636,000","912,053,000","880,142,000","850,226,000","800,653,000","779,669,000","744,922,000","718,849,000","687,658,000","671,138,000","634,969,000","604,147,000","562,504,000","537,450,000","507,053,000","486,174,000","462,644,000","455,279,000","437,837,000","425,524,000","400,075,000","388,632,000","356,438,000","341,096,000","317,026,000","292,440,000","277,823,000","263,394,000","251,920,000","242,165,000","227,587,000","208,596,000","204,268,000","18,549,000","15,587,000","20,833,000"
		RetainedEarnings,"-1,003,400,000","-467,900,000","-138,600,000","-195,700,000","-244,900,000","-352,100,000","-466,900,000","-613,100,000","-589,200,000","140,300,000","46,500,000","-9,000,000","-50,000,000","-57,500,000","-156,000,000","-214,700,000","-262,600,000","-319,580,000","-9,587,000","42,345,000","48,337,000","37,620,000","43,093,000","58,808,000","23,089,000","68,481,000","124,166,000","115,997,000","115,205,000","113,645,000","111,497,000","116,822,000","123,680,000","121,863,000","142,858,000","131,829,000","122,850,000","110,601,000","89,094,000","71,888,000","57,938,000","43,765,000","27,271,000","9,354,000","-5,140,000","-18,727,000","-34,868,000","-48,885,000","-55,754,000","-59,972,000","-103,912,000","-111,801,000","-120,151,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","2,995,000","2,995,000","2,995,000","2,995,000","2,995,000","2,995,000","2,995,000","2,995,000","2,995,000","2,995,000","2,995,000","2,995,000","2,995,000","2,995,000","2,995,000","2,995,000","2,995,000","0"
		GainsLossesNotAffectingRetainedEarnings,"-15,400,000","-4,800,000","-1,200,000","-100,000","300,000","700,000","1,400,000","2,500,000","-3,100,000","1,100,000","1,100,000","900,000","-200,000","-800,000","-1,000,000","-1,400,000","-2,000,000","-847,000","-416,000","-523,000","-489,000","-765,000","153,000","724,000","294,000","-933,000","-90,000","-309,000","226,000","-349,000","114,000","1,181,000","77,000","1,092,000","1,653,000","350,000","2,166,000","3,091,000","3,577,000","1,154,000","2,130,000","402,000","-4,000","3,184,000","2,756,000","2,181,000","2,075,000","576,000","1,191,000","1,084,000","1,040,000","194,000","-300,000"
	MinorityInterest,"15,500,000","16,700,000","17,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"1,206,600,000","1,770,100,000","2,106,100,000","2,037,700,000","1,967,800,000","856,000,000","713,200,000","543,900,000","536,300,000","1,321,900,000","1,200,400,000","1,122,300,000","1,058,100,000","1,010,200,000","891,600,000","780,200,000","693,500,000","589,377,000","902,225,000","922,139,000","898,249,000","837,681,000","823,088,000","804,626,000","742,403,000","755,377,000","795,386,000","750,827,000","719,747,000","675,966,000","649,226,000","625,219,000","610,094,000","585,760,000","599,953,000","567,185,000","547,709,000","510,934,000","478,469,000","426,644,000","398,327,000","358,354,000","316,867,000","287,520,000","258,092,000","232,454,000","206,451,000","176,354,000","151,106,000","142,452,000","3,888,000","-7,809,000","-5,229,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91,185,000","91,185,000","94,368,000"
CommonStockEquity,"217,700,000","781,700,000","1,118,100,000","1,050,200,000","980,800,000","856,000,000","713,200,000","543,900,000","536,300,000","1,321,900,000","1,200,400,000","1,122,300,000","1,058,100,000","1,010,200,000","891,600,000","780,200,000","693,500,000","589,377,000","902,225,000","922,139,000","898,249,000","837,681,000","823,088,000","804,626,000","742,403,000","755,377,000","795,386,000","750,827,000","719,747,000","675,966,000","649,226,000","625,219,000","610,094,000","585,760,000","599,953,000","567,185,000","547,709,000","510,934,000","478,469,000","426,644,000","398,327,000","358,354,000","316,867,000","287,520,000","258,092,000","232,454,000","206,451,000","176,354,000","151,106,000","142,452,000","-87,297,000","-98,994,000","-99,597,000"
NetTangibleAssets,"38,800,000","593,000,000","919,500,000","922,300,000","849,300,000","731,400,000","619,700,000","453,300,000","442,000,000","1,223,600,000","1,148,200,000","1,067,900,000","1,000,800,000","949,900,000","847,800,000","733,700,000","664,400,000","558,569,000","869,381,000","887,258,000","861,161,000","798,300,000","780,686,000","758,903,000","721,254,000","733,045,000","772,159,000","747,310,000","714,364,000","670,310,000","643,298,000","619,018,000","601,052,000","576,047,000","589,307,000","557,612,000","537,711,000","508,817,000","478,469,000","426,644,000","398,327,000","358,354,000","316,867,000","287,520,000","258,092,000","232,454,000","206,451,000","176,354,000","151,106,000","142,452,000","3,888,000","-7,809,000","-5,229,000"
WorkingCapital,"697,800,000","1,282,500,000","1,765,500,000","1,909,700,000","1,901,500,000","910,900,000","739,000,000","596,800,000","492,300,000","1,295,400,000","1,124,300,000","1,067,000,000","1,059,000,000","964,500,000","966,200,000","799,600,000","706,100,000","689,597,000","740,012,000","719,115,000","759,497,000","709,276,000","644,513,000","621,920,000","598,359,000","591,873,000","648,606,000","630,211,000","593,170,000","550,409,000","461,944,000","380,861,000","386,594,000","322,485,000","338,641,000","311,919,000","281,932,000","249,970,000","215,958,000","249,534,000","280,539,000","256,706,000","252,259,000","208,123,000","168,217,000","201,776,000","180,373,000","148,285,000","142,683,000","161,652,000","45,522,000","31,631,000","34,723,000"
InvestedCapital,"1,206,600,000","1,770,100,000","2,123,700,000","2,037,700,000","1,967,800,000","856,000,000","713,200,000","543,900,000","536,300,000","1,321,900,000","1,200,400,000","1,122,300,000","1,058,100,000","1,010,200,000","891,600,000","780,200,000","693,500,000","589,377,000","902,225,000","922,139,000","898,249,000","837,681,000","823,088,000","804,626,000","742,403,000","755,377,000","795,386,000","750,827,000","719,747,000","675,966,000","649,226,000","625,219,000","610,094,000","585,760,000","599,953,000","567,185,000","547,709,000","510,934,000","478,469,000","426,644,000","398,327,000","358,354,000","316,867,000","287,520,000","258,092,000","232,454,000","206,451,000","176,354,000","151,106,000","142,452,000","-87,297,000","-98,994,000","-99,597,000"
TangibleBookValue,"38,800,000","593,000,000","919,500,000","922,300,000","849,300,000","731,400,000","619,700,000","453,300,000","442,000,000","1,223,600,000","1,148,200,000","1,067,900,000","1,000,800,000","949,900,000","847,800,000","733,700,000","664,400,000","558,569,000","869,381,000","887,258,000","861,161,000","798,300,000","780,686,000","758,903,000","721,254,000","733,045,000","772,159,000","747,310,000","714,364,000","670,310,000","643,298,000","619,018,000","601,052,000","576,047,000","589,307,000","557,612,000","537,711,000","508,817,000","478,469,000","426,644,000","398,327,000","358,354,000","316,867,000","287,520,000","258,092,000","232,454,000","206,451,000","176,354,000","151,106,000","142,452,000","-87,297,000","-98,994,000","-99,597,000"
TotalDebt,"988,900,000","988,400,000","1,005,600,000","987,500,000","987,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetDebt,"65,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"801,500,000","810,000,000","817,000,000","816,500,000","816,500,000","812,500,000","811,500,000","809,000,000","813,000,000","858,500,000","856,500,000","855,000,000","853,500,000","849,000,000","851,500,000","845,000,000","840,000,000","839,450,000","873,125,000","878,675,000","877,215,000","865,390,000","867,565,000","862,180,000","857,940,000","856,995,000","862,010,000","852,245,000","846,235,000","832,215,000","824,520,000","817,840,000","814,905,000","807,675,000","816,645,000","818,865,000","817,750,000","808,785,000","806,085,000","795,830,000","792,455,000","782,005,000","775,030,000","771,610,000","765,120,000","750,850,000","738,580,000","711,710,000","680,820,000","675,170,000","643,939,690","643,939,690","643,939,690"
OrdinarySharesNumber,"801,500,000","810,000,000","817,000,000","816,500,000","816,500,000","812,500,000","811,500,000","809,000,000","813,000,000","858,500,000","856,500,000","855,000,000","853,500,000","849,000,000","851,500,000","845,000,000","840,000,000","839,450,000","873,125,000","878,675,000","877,215,000","865,390,000","867,565,000","862,180,000","857,940,000","856,995,000","862,010,000","852,245,000","846,235,000","832,215,000","824,520,000","817,840,000","814,905,000","807,675,000","816,645,000","811,820,000","810,705,000","801,740,000","799,040,000","788,785,000","785,410,000","774,960,000","767,985,000","764,565,000","758,080,000","743,810,000","731,540,000","704,660,000","673,770,000","668,130,000","643,939,690","643,939,690","643,939,690"
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,045,000","7,045,000","7,045,000","7,045,000","7,045,000","7,045,000","7,045,000","7,045,000","7,045,000","7,040,000","7,040,000","7,040,000","7,050,000","7,050,000","7,040,000",,,
