name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011
			LongTermDebt,"2,503,000,000","2,504,000,000","2,504,000,000","2,505,000,000","2,506,000,000","2,507,000,000","2,510,000,000","2,786,000,000","2,512,000,000","2,512,000,000","2,513,000,000","2,514,000,000","2,514,000,000","2,523,000,000","2,522,000,000","2,520,000,000","2,532,000,000","2,534,000,000","2,536,000,000","2,348,000,000","2,390,000,000","2,146,800,000","2,148,800,000","2,343,900,000","2,348,300,000","2,352,700,000","2,386,400,000","2,392,000,000","2,450,900,000","2,502,600,000","2,572,000,000","2,651,500,000","2,656,000,000","2,660,400,000","2,719,800,000","2,785,500,000","2,791,400,000","2,801,300,000","2,899,100,000","3,012,600,000","3,166,000,000","3,345,000,000","3,421,800,000","3,523,500,000"
		NonCurrentDeferredLiabilities,"622,000,000","613,000,000","607,000,000","576,000,000","566,000,000","551,000,000","531,000,000","532,000,000","521,000,000","491,000,000","483,000,000","454,000,000","436,000,000","417,000,000","411,000,000","388,000,000","361,000,000","351,000,000","468,000,000","432,000,000","404,000,000","378,200,000","342,800,000","317,900,000","284,500,000","261,000,000","341,200,000","325,800,000","307,700,000","286,900,000","260,000,000","212,900,000","142,100,000","119,400,000","78,700,000","50,600,000","40,700,000","42,700,000","43,100,000","43,400,000","276,600,000","255,000,000","249,400,000","236,900,000"
			NonCurrentDeferredTaxesLiabilities,"525,000,000","514,000,000","506,000,000","473,000,000","459,000,000","442,000,000","424,000,000","421,000,000","415,000,000","387,000,000","380,000,000","355,000,000","339,000,000","329,000,000","322,000,000","301,000,000","289,000,000","276,000,000","393,000,000","364,000,000","336,000,000","311,900,000","281,800,000","257,600,000","227,300,000","204,600,000","287,200,000","273,000,000","256,300,000","238,200,000","212,100,000","165,800,000","98,400,000","76,200,000","37,000,000","10,400,000","100,000","100,000","0","0","235,100,000","214,200,000","209,100,000","195,400,000"
			NonCurrentDeferredRevenue,"97,000,000","99,000,000","101,000,000","103,000,000","107,000,000","109,000,000","107,000,000","111,000,000","106,000,000","104,000,000","103,000,000","99,000,000","97,000,000","88,000,000","89,000,000","87,000,000","72,000,000","75,000,000","75,000,000","68,000,000","68,000,000","66,300,000","61,000,000","60,300,000","57,200,000","56,400,000","54,000,000","52,800,000","51,400,000","48,700,000","47,900,000","47,100,000","43,700,000","43,200,000","41,700,000","40,200,000","40,600,000","42,600,000","43,100,000","43,400,000","41,500,000","40,800,000","40,300,000","41,500,000"
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81,500,000",,
		OtherNonCurrentLiabilities,"211,000,000","227,000,000","248,000,000","249,000,000","250,000,000","260,000,000","246,000,000","245,000,000","246,000,000","221,000,000","226,000,000","219,000,000","194,000,000","172,000,000","179,000,000","182,000,000","187,000,000","181,000,000","231,000,000","235,000,000","234,000,000","233,300,000","253,200,000","255,800,000","257,600,000","248,100,000","251,700,000","225,100,000","224,300,000","211,400,000","189,700,000","171,700,000","158,800,000","153,700,000","193,500,000","188,900,000","208,600,000","213,800,000","311,300,000","314,600,000","326,200,000","239,500,000","310,100,000","305,200,000"
TotalEquityGrossMinorityInterest,"679,000,000","634,000,000","707,000,000","732,000,000","764,000,000","756,000,000","746,000,000","695,000,000","693,000,000","781,000,000","743,000,000","668,000,000","746,000,000","659,000,000","684,000,000","602,000,000","706,000,000","689,000,000","555,000,000","696,000,000","737,000,000","1,080,300,000","1,116,700,000","1,162,700,000","1,182,800,000","1,188,600,000","1,214,500,000","1,365,600,000","1,419,000,000","1,397,800,000","1,353,500,000","1,294,000,000","1,393,800,000","1,438,800,000","1,367,800,000","1,429,000,000","1,394,800,000","1,356,900,000","1,324,200,000","1,283,800,000","888,300,000","821,700,000","809,500,000","779,100,000"
	StockholdersEquity,"679,000,000","634,000,000","707,000,000","732,000,000","764,000,000","756,000,000","746,000,000","695,000,000","693,000,000","781,000,000","743,000,000","668,000,000","746,000,000","659,000,000","684,000,000","602,000,000","706,000,000","689,000,000","555,000,000","696,000,000","737,000,000","1,080,300,000","1,116,700,000","1,162,700,000","1,182,800,000","1,188,600,000","1,214,500,000","1,365,600,000","1,419,000,000","1,397,800,000","1,353,500,000","1,294,000,000","1,393,800,000","1,438,800,000","1,367,800,000","1,429,000,000","1,394,800,000","1,356,900,000","1,324,200,000","1,283,800,000","888,300,000","821,700,000","809,500,000","779,100,000"
		CapitalStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","2,000,000","1,600,000","1,700,000","1,700,000","1,700,000","1,700,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,900,000","1,900,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,500,000","1,500,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0",,"0",,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0"
			CommonStock,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","2,000,000","1,600,000","1,700,000","1,700,000","1,700,000","1,700,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,900,000","1,900,000","1,800,000","1,800,000","1,800,000","1,800,000","1,800,000","1,500,000","1,500,000"
		AdditionalPaidInCapital,"1,832,000,000","1,832,000,000","1,829,000,000","1,826,000,000","1,820,000,000","1,818,000,000","1,812,000,000","1,806,000,000","1,804,000,000","1,802,000,000","1,799,000,000","1,796,000,000","1,788,000,000","1,788,000,000","1,784,000,000","1,764,000,000","1,762,000,000","1,758,000,000","1,750,000,000","1,745,000,000","1,736,000,000","1,728,000,000","1,707,100,000","1,696,900,000","1,692,500,000","1,690,200,000","1,688,500,000","1,685,000,000","1,681,500,000","1,651,000,000","1,618,100,000","1,598,000,000","1,625,500,000","1,631,800,000","1,611,400,000","1,638,000,000","1,625,500,000","1,601,500,000","1,577,000,000","1,564,300,000","1,562,500,000","1,560,800,000","1,559,500,000","1,557,300,000"
		RetainedEarnings,"-1,098,000,000","-1,126,000,000","-1,038,000,000","-1,012,000,000","-971,000,000","-974,000,000","-985,000,000","-1,027,000,000","-1,031,000,000","-970,000,000","-997,000,000","-1,082,000,000","-1,010,000,000","-1,100,000,000","-1,075,000,000","-1,136,000,000","-1,046,000,000","-1,055,000,000","-1,144,000,000","-993,000,000","-941,000,000","-586,400,000","-535,700,000","-478,600,000","-455,200,000","-444,500,000","-422,400,000","-270,700,000","-212,900,000","-215,500,000","-239,100,000","-286,700,000","-214,600,000","-173,800,000","-194,900,000","-157,700,000","-185,900,000","-202,300,000","-202,500,000","-223,800,000","-625,700,000","-683,700,000","-728,200,000","-767,100,000"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000","200,000"
		GainsLossesNotAffectingRetainedEarnings,"-56,000,000","-73,000,000","-85,000,000","-83,000,000","-86,000,000","-89,000,000","-82,000,000","-85,000,000","-81,000,000","-52,000,000","-60,000,000","-47,000,000","-33,000,000","-30,000,000","-26,000,000","-27,000,000","-11,000,000","-15,000,000","-52,000,000","-57,000,000","-60,000,000","-62,900,000","-56,400,000","-57,300,000","-56,200,000","-58,800,000","-53,400,000","-50,500,000","-51,400,000","-39,500,000","-27,300,000","-19,100,000","-18,900,000","-21,000,000","-50,500,000","-53,000,000","-46,500,000","-43,900,000","-51,900,000","-58,300,000","-50,100,000","-57,000,000","-23,100,000","-12,400,000"
TotalCapitalization,"3,182,000,000","3,138,000,000","3,211,000,000","3,237,000,000","3,270,000,000","3,263,000,000","3,256,000,000","3,481,000,000","3,205,000,000","3,293,000,000","3,256,000,000","3,182,000,000","3,260,000,000","3,182,000,000","3,206,000,000","3,122,000,000","3,238,000,000","3,223,000,000","3,091,000,000","3,044,000,000","3,127,000,000","3,227,100,000","3,265,500,000","3,506,600,000","3,531,100,000","3,541,300,000","3,600,900,000","3,757,600,000","3,869,900,000","3,900,400,000","3,925,500,000","3,945,500,000","4,049,800,000","4,099,200,000","4,087,600,000","4,214,500,000","4,186,200,000","4,158,200,000","4,223,300,000","4,296,400,000","4,054,300,000","4,166,700,000","4,231,300,000","4,302,600,000"
CommonStockEquity,"679,000,000","634,000,000","707,000,000","732,000,000","764,000,000","756,000,000","746,000,000","695,000,000","693,000,000","781,000,000","743,000,000","668,000,000","746,000,000","659,000,000","684,000,000","602,000,000","706,000,000","689,000,000","555,000,000","696,000,000","737,000,000","1,080,300,000","1,116,700,000","1,162,700,000","1,182,800,000","1,188,600,000","1,214,500,000","1,365,600,000","1,419,000,000","1,397,800,000","1,353,500,000","1,294,000,000","1,393,800,000","1,438,800,000","1,367,800,000","1,429,000,000","1,394,800,000","1,356,900,000","1,324,200,000","1,283,800,000","888,300,000","821,700,000","809,500,000","779,100,000"
CapitalLeaseObligations,"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","5,000,000","5,000,000","5,000,000","4,000,000","4,000,000","3,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-2,311,000,000","-2,347,000,000","-2,285,000,000","-2,272,000,000","-2,251,000,000","-2,271,000,000","-2,292,000,000","-2,353,000,000","-2,374,000,000","-2,302,000,000","-2,358,000,000","-2,430,000,000","-2,239,000,000","-2,348,000,000","-2,344,000,000","-2,448,000,000","-2,366,000,000","-2,405,000,000","-2,561,000,000","-2,442,000,000","-2,424,000,000","-2,103,100,000","-2,089,800,000","-2,066,800,000","-2,069,700,000","-2,087,200,000","-2,165,600,000","-2,038,800,000","-2,009,700,000","-2,055,200,000","-2,124,200,000","-2,208,400,000","-2,133,300,000","-2,113,000,000","-2,209,200,000","-2,173,100,000","-2,232,400,000","-2,300,200,000","-2,370,400,000","-2,448,300,000","-2,881,300,000","-2,985,400,000","-3,035,600,000","-3,103,900,000"
WorkingCapital,"256,000,000","212,000,000","362,000,000","369,000,000","402,000,000","383,000,000","328,000,000","531,000,000","240,000,000","269,000,000","271,000,000","237,000,000","416,000,000","299,000,000","316,000,000","191,000,000","280,000,000","215,000,000","221,000,000","130,000,000","159,000,000","205,400,000","214,200,000","403,300,000","370,800,000","312,200,000","325,800,000","403,700,000","461,100,000","412,100,000","356,100,000","269,200,000","241,500,000","219,700,000","208,700,000","272,600,000","181,900,000","112,500,000","114,600,000","168,200,000","197,800,000","252,800,000","268,000,000","274,000,000"
InvestedCapital,"3,188,000,000","3,144,000,000","3,217,000,000","3,243,000,000","3,276,000,000","3,269,000,000","3,262,000,000","3,487,000,000","3,211,000,000","3,299,000,000","3,262,000,000","3,188,000,000","3,265,000,000","3,182,000,000","3,206,000,000","3,122,000,000","3,250,000,000","3,235,000,000","3,103,000,000","3,056,000,000","3,139,000,000","3,239,000,000","3,277,400,000","3,531,100,000","3,555,600,000","3,565,800,000","3,623,500,000","3,780,200,000","3,887,800,000","3,918,300,000","3,943,400,000","3,963,400,000","4,069,300,000","4,117,100,000","4,099,000,000","4,238,000,000","4,209,700,000","4,177,700,000","4,239,800,000","4,304,400,000","4,062,300,000","4,200,300,000","4,264,900,000","4,336,100,000"
TangibleBookValue,"-2,311,000,000","-2,347,000,000","-2,285,000,000","-2,272,000,000","-2,251,000,000","-2,271,000,000","-2,292,000,000","-2,353,000,000","-2,374,000,000","-2,302,000,000","-2,358,000,000","-2,430,000,000","-2,239,000,000","-2,348,000,000","-2,344,000,000","-2,448,000,000","-2,366,000,000","-2,405,000,000","-2,561,000,000","-2,442,000,000","-2,424,000,000","-2,103,100,000","-2,089,800,000","-2,066,800,000","-2,069,700,000","-2,087,200,000","-2,165,600,000","-2,038,800,000","-2,009,700,000","-2,055,200,000","-2,124,200,000","-2,208,400,000","-2,133,300,000","-2,113,000,000","-2,209,200,000","-2,173,100,000","-2,232,400,000","-2,300,200,000","-2,370,400,000","-2,448,300,000","-2,881,300,000","-2,985,400,000","-3,035,600,000","-3,103,900,000"
TotalDebt,"2,513,000,000","2,514,000,000","2,514,000,000","2,515,000,000","2,516,000,000","2,517,000,000","2,520,000,000","2,797,000,000","2,523,000,000","2,523,000,000","2,523,000,000","2,524,000,000","2,522,000,000","2,523,000,000","2,522,000,000","2,520,000,000","2,544,000,000","2,546,000,000","2,548,000,000","2,360,000,000","2,402,000,000","2,158,700,000","2,160,700,000","2,368,400,000","2,372,800,000","2,377,200,000","2,409,000,000","2,414,600,000","2,468,800,000","2,520,500,000","2,589,900,000","2,669,400,000","2,675,500,000","2,678,300,000","2,731,200,000","2,809,000,000","2,814,900,000","2,820,800,000","2,915,600,000","3,020,600,000","3,174,000,000","3,378,600,000","3,455,400,000","3,557,000,000"
NetDebt,"2,364,000,000","2,383,000,000","2,249,000,000","2,273,000,000","2,217,000,000","2,203,000,000","2,265,000,000","2,358,000,000","2,404,000,000","2,326,000,000","2,367,000,000","2,367,000,000","2,195,000,000","2,292,000,000","2,301,000,000","2,424,000,000","2,349,000,000","2,347,000,000","2,338,000,000","2,275,000,000","2,282,000,000","1,954,000,000","1,996,000,000","2,004,000,000","2,073,700,000","2,125,600,000","2,260,600,000","2,197,800,000","2,203,700,000","2,257,500,000","2,381,800,000","2,542,700,000","2,515,600,000","2,493,600,000","2,578,900,000","2,581,600,000","2,694,000,000","2,740,600,000","2,833,700,000","2,908,500,000","2,981,100,000","3,064,600,000","3,101,600,000","3,285,200,000"
ShareIssued,"99,262,951","99,262,951","104,259,765","107,158,758","110,164,720","112,033,477","112,779,811","113,200,028","113,176,677","118,199,782","119,528,870","120,503,416","125,255,892","126,251,266","129,638,240","131,226,301","137,474,990","139,990,865","142,735,480","149,319,380","152,003,332","163,795,604","165,643,283","168,058,218","169,774,480","171,157,004","171,029,830","177,091,171","179,990,818","179,488,247","177,524,277","176,578,210","180,991,651","183,376,621","182,327,789","186,171,796","185,418,591","184,108,578","182,321,295","181,399,483","181,375,783","181,375,783","181,375,783","181,375,783"
OrdinarySharesNumber,"99,262,951","99,262,951","104,259,765","107,158,758","110,164,720","112,033,477","112,779,811","113,200,028","113,176,677","118,199,782","119,528,870","120,503,416","125,255,892","126,251,266","129,638,240","131,226,301","137,474,990","139,990,865","142,735,480","149,319,380","152,003,332","163,795,604","165,643,283","168,058,218","169,774,480","171,157,004","171,029,830","177,091,171","179,990,818","179,488,247","177,524,277","176,578,210","180,991,651","183,376,621","182,327,789","186,148,096","185,394,891","184,084,878","182,297,595","181,399,483","181,375,783","181,375,783","181,375,783","181,375,783"
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"23,700","23,700","23,700","23,700",,,,,
