name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991
		RetainedEarnings,"3,114,405,000","2,920,440,000","2,757,669,000","2,582,434,000","2,379,852,000","2,175,595,000","2,000,805,000","1,854,586,000","1,705,646,000","1,595,648,000","1,505,152,000","1,396,315,000","1,270,609,000","1,167,928,000","1,082,292,000","989,039,000","880,348,000","803,545,000","765,288,000","694,777,000","609,420,000","540,401,000","488,033,000","431,577,000","364,375,000","318,356,000","274,005,000","231,070,000","1,721,893,000","1,675,299,000","1,649,337,000","1,597,196,000","1,539,978,000","1,493,393,000","1,450,135,000","1,404,448,000","1,350,453,000","1,305,593,000","1,262,239,000","1,219,386,000","1,168,069,000","1,127,326,000","1,089,316,000","1,050,809,000","1,002,152,000","965,540,000","929,169,000","894,475,000","857,282,000","824,256,000","793,305,000","761,769,000","728,102,000","702,031,000","678,476,000","652,777,000","613,413,000","585,862,000","560,334,000","534,539,000","512,875,000","490,614,000","465,942,000","440,989,000","415,209,000","396,936,000","376,909,000","356,305,000","336,372,000","318,682,000","301,747,000","282,051,000","258,141,000","240,350,000","227,985,000","212,012,000","195,322,000","183,260,000","170,503,000","158,020,000","145,056,000","137,871,000","128,043,000","117,826,000","107,860,000","100,251,000","90,450,000","81,181,000","71,653,000","63,600,000","54,800,000","46,300,000","38,300,000","31,000,000","61,100,000","55,100,000","50,000,000","46,300,000","49,300,000","66,200,000","68,300,000","67,400,000","58,100,000","60,100,000","52,200,000","45,200,000","38,100,000","32,700,000","27,800,000","23,700,000","19,400,000","15,800,000","13,200,000","10,400,000","6,000,000","41,500,000","2,100,000","400,000","-1,300,000","-2,900,000","-4,100,000","-4,500,000","-5,700,000","-6,800,000"
		TreasuryStock,"3,843,749,000","3,570,691,000","3,326,021,000","3,142,301,000","2,953,923,000","2,799,890,000","2,788,412,000","2,788,052,000","2,788,310,000","2,600,543,000","2,461,698,000","2,370,377,000","2,350,034,000","2,288,899,000","2,185,152,000","2,111,647,000","2,005,813,000","1,911,528,000","1,856,307,000","1,805,523,000","1,691,204,000","1,633,443,000","1,408,183,000","1,392,875,000","1,369,412,000","1,316,417,000","1,222,812,000","1,137,616,000","2,591,714,000","2,453,266,000","2,303,575,000","2,031,125,000","1,904,604,000","1,829,378,000","1,744,319,000","1,667,709,000","1,525,023,000","1,457,184,000","1,415,940,000","1,379,676,000","1,352,169,000","1,320,376,000","1,230,848,000","1,163,102,000","1,104,504,000","1,060,647,000","1,034,658,000","1,001,081,000","975,061,000","914,759,000","889,581,000","871,206,000","846,448,000","830,390,000","820,468,000","800,325,000","749,318,000","696,668,000","677,509,000","670,359,000","612,644,000","577,826,000","565,947,000","557,339,000","514,791,000","472,096,000","437,127,000","398,718,000","377,867,000","348,327,000","313,140,000","277,206,000","241,545,000","219,449,000","206,759,000","206,759,000","192,512,000","178,357,000","178,357,000","178,357,000","147,465,000","147,465,000","147,465,000","147,465,000","147,465,000","134,479,000","117,067,000","83,573,000","72,247,000","64,200,000","30,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-47,348,000","-53,484,000","-52,057,000","-48,391,000","-59,536,000","-53,615,000","-61,925,000","-57,032,000","-55,246,000","-46,182,000","-45,565,000","-40,583,000","-40,015,000","-41,791,000","-42,187,000","-42,559,000","-34,206,000","-36,470,000","-34,648,000","-38,388,000","-38,379,000","-43,053,000","-35,081,000","-35,465,000","-37,515,000","-42,265,000","-37,493,000","-22,275,000","-24,049,000","-8,071,000","1,990,000","15,031,000","14,445,000","13,622,000","15,562,000","10,493,000","11,687,000","15,954,000","14,579,000","8,858,000","19,481,000","15,443,000","18,709,000","26,468,000","19,587,000","13,467,000","11,429,000","2,924,000","6,543,000","10,341,000","8,440,000","4,766,000","-2,981,000","5,675,000","25,711,000","33,557,000","33,885,000","24,906,000","20,333,000","15,225,000","13,761,000","12,418,000","8,394,000","5,548,000","2,350,000","2,182,000","4,792,000","6,258,000","10,010,000","11,966,000","7,097,000","7,073,000","6,856,000","4,703,000","1,411,000","411,000","-2,529,000","-2,511,000","-3,770,000","-4,362,000","-6,574,000","-6,694,000","-5,641,000","-6,627,000","-5,990,000","-4,964,000","-5,334,000","-4,351,000","-4,105,000","-3,500,000","-3,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24,188,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"718,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,"5,765,000","5,719,000","5,669,000","5,630,000","4,549,000","4,503,000","5,411,000","5,402,000","4,508,000","4,462,000","4,416,000","4,381,000","4,592,000","4,524,000","4,455,000","4,398,000","5,772,000","5,988,000","5,944,000","5,931,000","5,552,000","5,514,000","5,470,000","5,482,000","5,432,000","5,409,000","5,387,000","5,376,000","5,084,000","5,066,000","5,253,000","5,253,000","5,104,000","5,110,000","5,055,000","5,055,000","4,815,000","4,630,000","4,616,000","4,776,000","4,759,000","4,688,000","4,654,000","4,622,000","4,742,000","4,433,000","4,391,000","4,798,000","4,753,000","4,301,000","4,264,000","4,208,000","4,146,000","2,678,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,"283,200,000","279,500,000","276,800,000","260,900,000","258,900,000","256,500,000","256,400,000","255,700,000","255,900,000","255,100,000","255,300,000","251,000,000","238,700,000","236,500,000","233,900,000","232,800,000","79,300,000","77,700,000","76,100,000","74,800,000","74,600,000","73,900,000","73,200,000","73,000,000","34,400,000","71,700,000","70,000,000","70,100,000","70,200,000","41,200,000","36,000,000","35,300,000","35,500,000"
	MinorityInterest,,"0","706,000","763,000","739,000","707,000","539,000","437,000","381,000","352,000","304,000","303,000","308,000","280,000","241,000","278,000","290,000","264,000","231,000","228,000","178,000","139,000","136,000","140,000","135,000","130,000","89,000","83,000","57,000","73,000","83,000","62,000","36,000","28,000","49,000","45,000","41,000","34,000","28,000","8,000","5,000","14,000","26,000","37,000","40,000","46,000","38,000","16,000","12,000","10,000",,,,,,,,,,,,,,,"188,000","300,000","362,000","232,000",,,"471,000",,,,"240,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"1,413,179,000","1,465,197,000","1,532,779,000","1,527,539,000","1,481,443,000","1,490,580,000","1,293,892,000","1,172,525,000","805,037,000","876,383,000","899,052,000","871,798,000","750,896,000","591,835,000","600,812,000","562,003,000","559,733,000","551,969,000","555,527,000","514,556,000","520,778,000","484,758,000","653,987,000","589,320,000","526,099,000","512,960,000","560,664,000","607,393,000","534,022,000","467,516,000","579,388,000","602,868,000","662,306,000","668,545,000","535,470,000","550,430,000","632,395,000","637,617,000","619,283,000","591,954,000","569,139,000","542,080,000","588,677,000","611,740,000","600,062,000","577,653,000","550,253,000","528,117,000","501,190,000","518,850,000","584,123,000","555,268,000","450,724,000","443,288,000","442,484,000","433,811,000","439,176,000","444,050,000","426,051,000","390,644,000","418,355,000","416,308,000","394,210,000","363,829,000","363,059,000","369,010,000","380,764,000","392,229,000","387,445,000","398,052,000","409,229,000","424,557,000","427,598,000","414,078,000","402,819,000","372,094,000","353,351,000","340,973,000","319,698,000","305,299,000","314,262,000","301,730,000","288,867,000","275,991,000","257,145,000","261,747,000","266,404,000","289,050,000","288,813,000","284,600,000","312,900,000","333,700,000","322,000,000","312,000,000","322,000,000","314,000,000","306,500,000","302,700,000","305,000,000","322,100,000","323,400,000","322,700,000","309,100,000","298,800,000","288,700,000","279,100,000","270,900,000","112,000,000","105,500,000","99,800,000","94,200,000","90,400,000","87,100,000","83,600,000","79,000,000","75,900,000","73,800,000","70,400,000","68,800,000","67,300,000","37,100,000","31,500,000","29,600,000","28,700,000"
CommonStockEquity,"639,798,000","689,992,000","754,754,000","747,460,000","702,696,000","632,088,000","440,576,000","272,963,000","107,674,000","177,473,000","202,418,000","171,246,000","51,562,000","-9,513,000","-1,604,000","-41,127,000","-49,272,000","-54,106,000","-48,622,000","-86,335,000","-74,090,000","-108,352,000","54,850,000","-8,638,000","-73,922,000","-84,125,000","-38,892,000","8,468,000","34,022,000","117,516,000","229,388,000","452,868,000","512,216,000","518,186,000","534,846,000","549,546,000","631,254,000","636,223,000","617,507,000","589,933,000","566,876,000","539,579,000","585,942,000","608,774,000","596,868,000","574,235,000","546,614,000","524,261,000","497,120,000","514,569,000","499,634,000","470,574,000","445,828,000","438,194,000","437,327,000","428,461,000","433,636,000","438,323,000","420,140,000","384,552,000","412,084,000","409,861,000","387,585,000","357,034,000","363,059,000","369,010,000","380,764,000","392,229,000","387,445,000","397,660,000","408,729,000","424,057,000","426,945,000","413,292,000","402,819,000","372,094,000","353,351,000","340,973,000","319,698,000","305,299,000","314,262,000","301,730,000","288,867,000","275,991,000","257,145,000","261,747,000","266,404,000","289,050,000","288,813,000","284,300,000","308,700,000","329,500,000","317,800,000","307,800,000","322,000,000","314,000,000","306,500,000","302,700,000","305,000,000","322,100,000","323,400,000","322,700,000","309,100,000","298,800,000","288,700,000","279,100,000","270,900,000","112,000,000","105,500,000","99,800,000","94,200,000","90,400,000","87,100,000","83,600,000","79,000,000","75,900,000","73,800,000","70,400,000","68,800,000","67,300,000","37,100,000","31,500,000","29,600,000","28,700,000"
CapitalLeaseObligations,"110,195,000","107,308,000","110,158,000","107,565,000","96,100,000","94,772,000","87,253,000","85,070,000","80,836,000","82,753,000","81,143,000","84,334,000","82,887,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"173,642,000","231,612,000","304,538,000","296,861,000","406,141,000","336,198,000","149,009,000","-18,082,000","-183,485,000","-120,719,000","-45,415,000","-81,900,000","-202,454,000","-265,827,000","-260,070,000","-276,137,000","-292,187,000","-297,825,000","-293,394,000","-329,094,000","-300,377,000","-332,735,000","-173,668,000","-239,024,000","-309,120,000","-318,968,000","-277,934,000","-228,754,000","-202,821,000","-132,056,000","-6,359,000","215,699,000","274,469,000","278,821,000","292,471,000","320,040,000","397,759,000","398,396,000","379,530,000","354,377,000","323,345,000","297,760,000","385,317,000","401,539,000","389,655,000","369,371,000","340,463,000","323,136,000","289,282,000","301,957,000","284,660,000","262,892,000","245,080,000","231,099,000","205,948,000","186,324,000","188,855,000","201,909,000","184,259,000","153,990,000","184,715,000","261,682,000","254,862,000","224,001,000","243,804,000","250,264,000","260,860,000","276,856,000","266,635,000","273,166,000","339,066,000","356,000,000","359,190,000","351,526,000","344,881,000","314,830,000","297,253,000","284,816,000","267,917,000","305,299,000","314,262,000","301,730,000","288,867,000","275,991,000","257,145,000","261,747,000","266,404,000","289,050,000","288,813,000","284,300,000","308,700,000","329,500,000","317,800,000","307,800,000","322,000,000","314,000,000","306,500,000","302,700,000","305,000,000","322,100,000","323,400,000","322,700,000","309,100,000","298,800,000","288,700,000","279,100,000","260,600,000","101,200,000","97,400,000","91,600,000","85,600,000","82,300,000","78,800,000","74,700,000","69,800,000","66,400,000","63,800,000","60,100,000","58,500,000","56,600,000","26,300,000","31,500,000","29,600,000","28,700,000"
WorkingCapital,"118,431,000","192,076,000","304,188,000","349,417,000","477,136,000","479,977,000","341,838,000","239,028,000","-124,890,000","-45,698,000","76,755,000","93,389,000","8,027,000","-116,272,000","-55,340,000","-34,484,000","-27,131,000","-32,582,000","-53,821,000","-82,835,000","-57,489,000","-88,984,000","67,892,000","-1,666,000","-69,662,000","-35,127,000","8,630,000","57,606,000","5,464,000","-61,508,000","72,357,000","101,355,000","165,993,000","174,353,000","32,271,000","63,231,000","154,818,000","163,204,000","154,928,000","136,156,000","107,582,000","87,348,000","174,383,000","195,434,000","192,871,000","175,479,000","158,978,000","139,352,000","109,202,000","120,033,000","187,164,000","171,227,000","75,640,000","60,598,000","45,627,000","40,012,000","57,340,000","82,271,000","84,579,000","68,899,000","108,341,000","177,520,000","175,162,000","148,473,000","182,591,000","192,679,000","202,158,000","214,080,000","201,293,000","201,640,000","266,443,000","282,192,000","280,278,000","269,853,000","269,401,000","243,971,000","239,889,000","213,441,000","179,104,000","163,483,000","172,049,000","164,199,000","161,915,000","156,664,000","141,119,000","141,781,000","146,211,000","178,709,000","168,856,000","156,900,000","174,000,000","195,500,000","183,900,000","184,800,000","219,400,000","213,500,000","196,200,000","199,900,000","201,100,000","229,500,000","225,600,000","250,600,000","238,200,000","245,800,000","240,400,000","228,600,000","235,000,000","79,400,000","79,600,000","76,500,000","71,200,000","68,800,000","66,500,000","62,500,000","57,400,000","53,800,000","51,500,000","48,000,000","46,700,000","45,100,000","14,700,000","19,800,000","22,300,000","24,200,000"
InvestedCapital,"1,813,179,000","1,613,693,000","1,607,769,000","1,652,521,000","1,606,414,000","1,540,568,000","1,343,875,000","1,294,121,000","1,291,861,000","1,165,148,000","1,128,552,000","1,123,326,000","1,097,894,000","990,772,000","1,015,312,000","999,003,000","967,233,000","1,206,969,000","1,241,777,000","1,218,556,000","1,191,778,000","1,095,758,000","1,141,987,000","1,147,320,000","1,148,099,000","1,085,960,000","1,103,164,000","1,105,393,000","1,083,522,000","1,016,516,000","954,388,000","986,868,000","978,356,000","946,580,000","933,689,000","919,067,000","893,517,000","850,724,000","852,243,000","836,899,000","824,070,000","785,997,000","743,580,000","745,178,000","727,529,000","707,515,000","677,015,000","662,817,000","659,403,000","638,453,000","647,521,000","630,854,000","617,018,000","594,673,000","607,180,000","592,526,000","579,858,000","517,006,000","504,041,000","475,091,000","494,259,000","416,986,000","394,875,000","364,484,000","363,059,000","369,561,000","381,306,000","392,760,000","387,971,000","399,343,000","409,903,000","425,272,000","428,342,000","414,572,000","403,308,000","372,576,000","354,335,000","341,946,000","320,662,000","306,249,000","322,660,000","310,110,000","297,374,000","284,486,000","265,618,000","270,219,000","274,929,000","292,426,000","292,332,000","287,900,000","317,100,000","339,000,000","327,600,000","317,200,000","323,500,000","316,500,000","309,100,000","306,800,000","308,500,000","326,600,000","327,900,000","325,700,000","312,100,000","298,800,000","288,700,000","280,800,000","272,600,000","113,700,000","105,500,000","99,800,000","94,200,000","90,400,000","87,100,000","83,600,000","79,000,000","75,900,000","73,800,000","70,400,000","68,800,000","67,300,000","37,100,000","31,500,000","29,600,000","28,700,000"
TangibleBookValue,"173,642,000","231,612,000","304,538,000","296,861,000","406,141,000","336,198,000","149,009,000","-18,082,000","-183,485,000","-120,719,000","-45,415,000","-81,900,000","-202,454,000","-265,827,000","-260,070,000","-276,137,000","-292,187,000","-297,825,000","-293,394,000","-329,094,000","-300,377,000","-332,735,000","-173,668,000","-239,024,000","-309,120,000","-318,968,000","-277,934,000","-228,754,000","-202,821,000","-132,056,000","-6,359,000","215,699,000","274,469,000","278,821,000","292,471,000","320,040,000","397,759,000","398,396,000","379,530,000","354,377,000","323,345,000","297,760,000","385,317,000","401,539,000","389,655,000","369,371,000","340,463,000","323,136,000","289,282,000","301,957,000","284,660,000","262,892,000","245,080,000","231,099,000","205,948,000","186,324,000","188,855,000","201,909,000","184,259,000","153,990,000","184,715,000","261,682,000","254,862,000","224,001,000","243,804,000","250,264,000","260,860,000","276,856,000","266,635,000","273,166,000","339,066,000","356,000,000","359,190,000","351,526,000","344,881,000","314,830,000","297,253,000","284,816,000","267,917,000","305,299,000","314,262,000","301,730,000","288,867,000","275,991,000","257,145,000","261,747,000","266,404,000","289,050,000","288,813,000","284,300,000","308,700,000","329,500,000","317,800,000","307,800,000","322,000,000","314,000,000","306,500,000","302,700,000","305,000,000","322,100,000","323,400,000","322,700,000","309,100,000","298,800,000","288,700,000","279,100,000","260,600,000","101,200,000","97,400,000","91,600,000","85,600,000","82,300,000","78,800,000","74,700,000","69,800,000","66,400,000","63,800,000","60,100,000","58,500,000","56,600,000","26,300,000","31,500,000","29,600,000","28,700,000"
TotalDebt,"1,283,576,000","1,031,009,000","963,173,000","1,012,626,000","999,818,000","1,003,252,000","990,552,000","1,106,228,000","1,265,023,000","1,070,428,000","1,007,277,000","1,036,414,000","1,129,219,000","1,000,285,000","1,016,916,000","1,040,130,000","1,016,505,000","1,261,075,000","1,290,399,000","1,304,891,000","1,265,868,000","1,204,110,000","1,087,137,000","1,155,958,000","1,222,021,000","1,170,085,000","1,142,056,000","1,096,925,000","1,049,500,000","899,000,000","725,000,000","534,000,000","466,140,000","428,394,000","398,843,000","369,521,000","262,263,000","214,501,000","234,736,000","246,966,000","257,194,000","246,418,000","157,638,000","136,404,000","130,661,000","133,280,000","130,401,000","138,556,000","162,283,000","123,884,000","147,887,000","160,280,000","171,190,000","156,479,000","169,853,000","164,065,000","146,222,000","78,683,000","83,901,000","90,539,000","82,175,000","7,125,000","7,290,000","7,450,000",,"551,000","542,000","531,000","526,000","1,683,000","1,174,000","1,215,000","1,397,000","1,280,000","489,000","482,000","984,000","973,000","964,000","950,000","8,398,000","8,380,000","8,507,000","8,495,000","8,473,000","8,472,000","8,525,000","3,376,000","3,519,000","3,600,000","8,400,000","9,500,000","9,800,000","9,400,000","1,500,000","2,500,000","2,600,000","4,100,000","3,500,000","4,500,000","4,500,000","3,000,000","3,000,000",,,"1,700,000","1,700,000","1,700,000",,,,,,,,,,,,,,,,
NetDebt,"968,763,000","779,247,000","707,812,000","672,927,000","552,555,000","524,552,000","727,712,000","915,865,000","1,102,792,000","897,349,000","822,138,000","841,235,000","929,716,000","876,491,000","870,039,000","865,571,000","857,276,000","1,073,400,000","1,121,380,000","1,138,916,000","1,105,460,000","1,049,209,000","937,065,000","1,014,819,000","1,089,068,000","1,041,091,000","1,000,906,000","933,773,000","867,340,000","576,464,000","432,265,000","228,952,000","179,937,000","149,336,000","134,032,000","118,508,000","33,899,000",,"13,295,000","45,153,000","71,703,000","62,523,000",,,,,,"20,581,000","55,929,000","17,156,000","41,159,000","56,536,000","84,895,000","77,611,000","85,267,000","88,800,000","86,002,000","18,323,000","25,394,000","40,951,000","28,238,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"107,003,000","106,879,000","106,806,000","106,748,000","106,676,000","106,457,000","106,282,000","106,031,000","105,914,000","105,711,000","105,594,000","105,478,000","105,344,000","105,088,000","105,043,000","104,837,000","104,676,000","104,275,000","104,120,000","103,951,000","103,740,000","103,341,000","103,120,000","102,831,000","102,546,000","102,237,000","102,126,000","102,347,000","204,516,000","203,894,000","203,408,000","203,256,000","203,108,000","202,376,000","201,610,000","201,366,000","201,216,000","200,320,000","199,828,000","199,386,000","199,136,000","198,458,000","198,190,000","197,670,000","197,122,000","195,936,000","195,236,000","194,588,000","193,588,000","192,668,000","192,322,000","191,652,000","191,350,176","190,585,818","190,853,938","119,086,000","120,794,000","122,008,000","122,454,052","122,367,572","123,908,520","124,660,000","125,004,000","124,744,000","126,468,000","127,280,000","128,676,000","130,256,000","130,704,000","132,368,000","134,860,000","137,644,000","138,968,000","138,716,000","138,640,000","136,376,000","135,856,000","134,724,000","133,312,000","133,108,000","135,798,056","134,960,000","134,395,828","132,844,000","130,992,000","132,912,000","135,376,000","140,272,000","141,744,000","151,168,000","151,168,000","158,104,000","156,276,000","155,324,000","154,568,000","154,396,000","153,612,000","152,676,000","152,236,000","152,076,000","152,520,000","151,096,000","150,444,000","150,444,000","152,243,484","146,196,000","145,896,000","127,152,000","135,200,000","126,168,000","125,896,000","125,560,000","125,232,000","124,408,000","123,304,000","122,784,000","122,464,000","81,808,000","110,160,000","110,128,000","85,744,000","81,808,000","75,960,000","75,168,000"
OrdinarySharesNumber,"84,164,000","84,562,000","84,880,000","85,095,000","85,365,000","85,449,000","85,300,000","85,050,000","84,929,000","85,471,000","85,887,000","86,103,000","86,054,000","86,100,000","86,546,000","86,642,000","86,997,000","87,104,000","87,301,000","87,447,000","87,933,000","87,974,000","89,707,000","89,560,000","89,546,000","89,995,000","91,200,000","92,636,000","93,592,000","94,746,000","96,536,000","100,778,000","102,580,000","103,078,000","103,940,000","105,300,000","108,454,000","109,016,000","109,398,000","109,730,000","110,122,000","110,202,000","112,406,000","113,662,000","114,634,000","114,622,000","114,738,000","115,228,000","115,072,000","116,432,000","117,060,000","117,140,000","118,026,176","118,257,818","119,119,938","119,086,000","120,794,000","122,008,000","122,454,052","122,367,572","123,908,520","124,660,000","125,004,000","124,744,000","126,468,000","127,280,000","128,676,000","130,256,000","130,704,000","132,368,000","134,860,000","137,644,000","138,968,000","138,716,000","138,640,000","136,376,000","135,856,000","134,724,000","133,312,000","133,108,000","135,798,056","134,960,000","134,395,828","132,844,000","130,992,000","132,912,000","135,376,000","140,272,000","141,744,000","151,168,000","151,168,000","158,104,000","156,276,000","155,324,000","154,568,000","154,396,000","153,612,000","152,676,000","152,236,000","152,076,000","152,520,000","151,096,000","150,444,000","150,444,000","152,243,484","146,196,000","145,896,000","127,152,000","135,200,000","126,168,000","125,896,000","125,560,000","125,232,000","124,408,000","123,304,000","122,784,000","122,464,000","81,808,000","110,160,000","110,128,000","85,744,000","81,808,000","75,960,000","75,168,000"
TreasurySharesNumber,"22,839,000","22,317,000","21,926,000","21,653,000","21,311,000","21,008,000","20,982,000","20,981,000","20,985,000","20,240,000","19,707,000","19,375,000","19,290,000","18,988,000","18,497,000","18,195,000","17,679,000","17,171,000","16,819,000","16,504,000","15,807,000","15,367,000","13,413,000","13,271,000","13,000,000","12,242,000","10,926,000","9,711,000","110,924,000","109,148,000","106,872,000","102,478,000","100,528,000","99,298,000","97,670,000","96,066,000","92,762,000","91,304,000","90,430,000","89,656,000","89,014,000","88,256,000","85,784,000","84,008,000","82,488,000","81,314,000","80,498,000","79,360,000","78,516,000","76,236,000","75,262,000","74,512,000","73,324,000","72,328,000","71,734,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
