name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008
		NonCurrentDeferredLiabilities,"191,962,000","182,349,000","183,750,000","185,871,000","196,250,000","206,342,000","217,653,000","225,043,000","237,321,000","255,745,000","284,593,000","287,061,000","295,979,000","316,078,000","321,140,000","319,208,000","307,958,000","293,782,000","444,418,000","428,477,000","417,065,000","398,073,000","376,930,000","354,570,000","340,442,000","325,399,000","319,854,000","298,132,000","293,243,000","265,731,000","241,530,000","219,017,000","208,637,000","202,825,000","184,776,000","174,633,000","175,168,000","167,821,000","144,655,000","134,251,000","126,300,000","127,297,000","119,497,000","110,405,000","104,363,000","100,728,000","94,112,000","95,254,000","92,894,000","94,999,000",,"3,112,387","11,288,137",,,,
			NonCurrentDeferredTaxesLiabilities,"144,706,000","134,279,000","134,563,000","136,163,000","146,233,000","155,084,000","165,053,000","170,970,000","175,672,000","188,653,000","222,863,000","223,681,000","231,549,000","241,422,000","259,248,000","260,643,000","253,394,000","246,170,000","400,462,000","390,974,000","379,447,000","361,656,000","344,676,000","326,937,000","311,904,000","296,832,000","290,850,000","277,312,000","272,717,000","245,042,000","241,530,000","219,017,000","208,637,000","202,825,000","184,776,000","174,633,000","175,168,000","167,821,000","144,655,000","134,251,000","126,300,000","127,297,000","119,497,000","110,405,000","104,363,000","100,728,000","94,112,000","95,254,000","92,894,000","94,999,000",,,,,,,
			NonCurrentDeferredRevenue,"47,256,000","48,070,000","49,187,000","49,708,000","50,017,000","51,258,000","52,600,000","54,073,000","61,649,000","67,092,000","61,730,000","63,380,000","64,430,000","74,656,000","61,892,000","58,565,000","54,564,000","47,612,000","43,956,000","37,503,000","37,618,000","36,417,000","32,254,000","27,633,000","28,538,000","28,567,000","29,004,000","20,820,000","20,526,000","20,689,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,"0","0","0","13,138,000","13,401,000","13,650,000","13,908,000","14,182,000","14,442,000","14,716,000","14,716,000","15,051,000","15,385,000","15,720,000","16,054,000","16,389,000","16,723,000","17,058,000","17,392,000","17,727,000","18,061,000","18,396,000","18,730,000","19,065,000",,,,"20,402,000","20,928,000","13,260,000","14,280,000","15,300,000","15,218,000",,,,,,
		RestrictedCommonStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,987,999","119,987,999",,,,
		OtherNonCurrentLiabilities,"19,201,000","20,147,000","22,467,000","23,376,000","24,258,000","25,203,000","31,351,000","34,085,000","43,744,000","29,284,000","28,593,000","29,336,000","30,127,000","4,160,000","4,134,000","4,150,000","4,188,000","59,519,000","32,331,000","33,075,000","4,237,000","4,317,000","27,540,000","13,702,000","25,496,000","12,492,000","22,538,000","3,311,000","3,207,000","3,284,000","16,877,000","17,951,000","10,960,000","10,385,000","20,433,000","20,601,000","20,712,000","13,796,000","602,991,000","581,962,000","454,648,000","430,667,000","355,178,000","292,938,000","200,180,000","137,959,000","2,765,000","2,248,000","1,263,000","923,000","89,653,000","1,827,750",,,,,
TotalEquityGrossMinorityInterest,"1,191,776,000","1,287,947,000","1,321,781,000","1,314,178,000","1,363,778,000","1,419,439,000","1,415,463,000","1,409,160,000","1,413,793,000","1,459,282,000","1,559,258,000","1,572,951,000","1,586,699,000","1,601,577,000","1,599,781,000","1,606,713,000","1,608,218,000","1,596,469,000","1,448,963,000","1,412,544,000","1,383,127,000","1,343,758,000","1,318,884,000","1,286,431,000","1,257,629,000","1,228,721,000","1,301,216,000","1,276,700,000","1,250,639,000","1,231,864,000","1,210,045,000","1,190,899,000","956,311,000","939,495,000","925,170,000","907,608,000","891,852,000","876,558,000","764,923,000","735,278,000","715,507,000","701,267,000","691,418,000","678,836,000","665,358,000","655,519,000","643,938,000","631,756,000","627,307,000","627,700,000","612,613,000","276,627,767","270,296,422","270,263,276","271,150,153","270,053,110","269,201,897"
	StockholdersEquity,"1,191,776,000","1,287,947,000","1,321,781,000","1,314,178,000","1,363,778,000","1,419,439,000","1,415,463,000","1,409,160,000","1,413,793,000","1,459,282,000","1,559,258,000","1,572,951,000","1,586,699,000","1,601,577,000","1,599,781,000","1,606,713,000","1,608,218,000","1,596,469,000","1,448,963,000","1,412,544,000","1,383,127,000","1,343,758,000","1,318,884,000","1,286,431,000","1,257,629,000","1,228,721,000","1,301,216,000","1,276,700,000","1,250,639,000","1,231,864,000","1,210,045,000","1,190,899,000","956,311,000","939,495,000","925,170,000","907,608,000","891,852,000","876,558,000","764,923,000","735,278,000","715,507,000","701,267,000","691,418,000","678,836,000","665,358,000","655,519,000","643,938,000","631,756,000","627,307,000","627,700,000","612,613,000","276,627,767","270,296,422","270,263,276","271,150,153","270,053,110","269,201,897"
		CapitalStock,"128,000","131,000","132,000","132,000","133,000","134,000","133,000","133,000","132,000","132,000","131,000","131,000","113,000","112,000","111,000","111,000","110,000","98,000","98,000","98,000","97,000","96,000","96,000","96,000","96,000","95,000","95,000","95,000","95,000","94,000","94,000","93,000","77,000","77,000","77,000","77,000","77,000","76,000","75,000","73,000","73,000","73,000","73,000","73,000","70,000","70,000","70,000","70,000","70,000","70,000","68,000","48,500","48,500","48,500","36,500","36,500","48,500"
			PreferredStock,,,,,,"0",,,,"0","0","0","0","0","0",,,"0","0","0","0","0","0","0",,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0","0",,"0","0",,,,
			CommonStock,"128,000","131,000","132,000","132,000","133,000","134,000","133,000","133,000","132,000","132,000","131,000","131,000","113,000","112,000","111,000","111,000","110,000","98,000","98,000","98,000","97,000","96,000","96,000","96,000","96,000","95,000","95,000","95,000","95,000","94,000","94,000","93,000","77,000","77,000","77,000","77,000","77,000","76,000","75,000","73,000","73,000","73,000","73,000","73,000","70,000","70,000","70,000","70,000","70,000","70,000","68,000","48,500","48,500","48,500","36,500","36,500","48,500"
		AdditionalPaidInCapital,"1,126,514,000","1,154,058,000","1,155,414,000","1,146,160,000","1,152,569,000","1,160,570,000","1,151,606,000","1,141,744,000","1,136,135,000","1,134,048,000","1,126,796,000","1,121,613,000","1,110,970,000","1,108,550,000","1,098,137,000","1,091,116,000","1,085,257,000","1,081,373,000","1,075,535,000","1,069,436,000","1,063,347,000","1,060,311,000","1,055,982,000","1,051,339,000","1,046,738,000","1,044,488,000","1,041,798,000","1,040,013,000","1,036,130,000","1,033,176,000","1,028,426,000","1,025,198,000","803,069,000","801,262,000","800,879,000","798,277,000","795,725,000","793,511,000","696,844,000","685,796,000","683,571,000","681,781,000","680,183,000","678,563,000","676,911,000","675,402,000","673,986,000","672,558,000","671,297,000","670,116,000","650,304,000","274,910,770","268,562,770","268,562,770","268,569,126","268,569,126","268,612,817"
		RetainedEarnings,"42,919,000","140,810,000","176,464,000","180,563,000","225,170,000","275,915,000","283,840,000","287,845,000","300,267,000","331,969,000","439,826,000","457,838,000","483,688,000","501,712,000","509,294,000","522,150,000","526,568,000","518,794,000","376,916,000","347,664,000","322,886,000","288,797,000","268,553,000","240,857,000","217,862,000","193,201,000","266,491,000","240,803,000","218,674,000","201,514,000","182,334,000","165,805,000","153,638,000","138,845,000","124,992,000","110,157,000","96,494,000","83,328,000","68,309,000","49,719,000","32,056,000","19,638,000","11,276,000","-61,000","-11,744,000","-20,043,000","-30,165,000","-40,851,000","-44,051,000","-42,508,000","-37,759,000","1,668,497","1,685,152","1,652,006","2,544,527","1,447,484","540,580"
		GainsLossesNotAffectingRetainedEarnings,"22,215,000","-7,052,000","-10,229,000","-12,677,000","-14,094,000","-17,180,000","-20,116,000","-20,562,000","-22,741,000","-6,867,000","-7,495,000","-6,631,000","-8,072,000","-8,797,000","-7,761,000","-6,664,000","-3,717,000","-3,796,000","-3,586,000","-4,654,000","-3,203,000","-5,446,000","-5,747,000","-5,861,000","-7,067,000","-9,063,000","-7,168,000","-4,211,000","-4,260,000","-2,920,000","-809,000","-197,000","-473,000","-689,000","-778,000","-903,000","-444,000","-357,000","-305,000","-310,000","-193,000","-225,000","-114,000","261,000","121,000","90,000","47,000","-21,000","-9,000","22,000",,,,,,,
TotalCapitalization,"2,770,279,000","2,869,463,000","2,906,292,000","2,904,933,000","2,957,733,000","3,016,332,000","3,015,850,000","3,012,784,000","3,020,674,000","3,224,777,000","3,190,756,000","3,315,765,000","3,323,761,000","3,431,314,000","3,456,260,000","3,528,828,000","3,586,102,000","3,214,524,000","3,144,795,000","3,100,964,000","3,067,506,000","3,000,903,000","2,865,661,000","2,805,626,000","2,718,076,000","2,750,543,000","2,745,254,000","2,669,849,000","2,564,408,000","2,523,265,000","2,299,585,000","2,275,324,000","2,020,798,000","1,978,698,000","1,861,460,000","1,761,160,000","1,643,639,000","1,628,345,000","764,923,000","735,278,000","715,507,000","701,267,000","691,418,000","678,836,000","665,358,000","655,519,000","643,938,000","631,756,000","627,307,000","627,700,000","612,613,000","276,627,767","270,296,422","270,263,276","271,150,153","270,053,110","269,201,897"
CommonStockEquity,"1,191,776,000","1,287,947,000","1,321,781,000","1,314,178,000","1,363,778,000","1,419,439,000","1,415,463,000","1,409,160,000","1,413,793,000","1,459,282,000","1,559,258,000","1,572,951,000","1,586,699,000","1,601,577,000","1,599,781,000","1,606,713,000","1,608,218,000","1,596,469,000","1,448,963,000","1,412,544,000","1,383,127,000","1,343,758,000","1,318,884,000","1,286,431,000","1,257,629,000","1,228,721,000","1,301,216,000","1,276,700,000","1,250,639,000","1,231,864,000","1,210,045,000","1,190,899,000","956,311,000","939,495,000","925,170,000","907,608,000","891,852,000","876,558,000","764,923,000","735,278,000","715,507,000","701,267,000","691,418,000","678,836,000","665,358,000","655,519,000","643,938,000","631,756,000","627,307,000","627,700,000","612,613,000","276,627,767","270,296,422","270,263,276","271,150,153","270,053,110","269,201,897"
NetTangibleAssets,"1,148,165,000","1,243,948,000","1,277,420,000","1,269,430,000","1,318,661,000","1,373,935,000","1,369,582,000","1,362,892,000","1,367,202,000","1,412,305,000","1,511,913,000","1,525,203,000","1,538,585,000","1,553,037,000","1,550,885,000","1,557,463,000","1,558,566,000","1,546,450,000","1,398,580,000","1,361,760,000","1,331,984,000","1,297,962,000","1,272,892,000","1,240,242,000","1,211,240,000","1,182,132,000","1,167,390,000","1,142,677,000","1,116,433,000","1,097,409,000","1,075,341,000","1,052,933,000","815,082,000","795,004,000","777,416,000","756,592,000","737,573,000","719,017,000","604,119,000","571,212,000","548,178,000","530,676,000","517,564,000","501,720,000","484,979,000","471,878,000","464,351,000","449,859,000","442,396,000","443,308,000","537,149,000","276,627,767","270,296,422","270,263,276","271,150,153","270,053,110","269,201,897"
WorkingCapital,"255,737,000","315,574,000","299,106,000","234,868,000","233,996,000","234,749,000","185,868,000","127,367,000","90,935,000","229,184,000","-29,146,000","35,846,000","20,446,000","127,665,000","172,262,000","268,228,000","358,652,000","196,846,000","289,719,000","254,895,000","412,430,000","433,576,000","416,511,000","451,280,000","424,817,000","380,104,000","509,479,000","481,620,000","496,459,000","470,763,000","525,888,000","514,176,000","254,474,000","268,059,000","268,199,000","274,894,000","263,570,000","278,514,000","189,356,000","141,709,000","45,045,000","131,352,000","136,740,000","77,575,000","81,341,000","75,888,000","20,750,000","101,992,000","129,033,000","151,146,000","142,872,000","-898,338","-1,705,645","-1,467,374","-12,752,266","-11,474,113","-12,011,120"
InvestedCapital,"2,786,779,000","2,885,963,000","2,922,792,000","2,920,854,000","2,974,233,000","3,033,098,000","3,032,350,000","3,029,284,000","3,037,174,000","3,235,652,000","3,406,756,000","3,486,765,000","3,548,761,000","3,557,314,000","3,636,260,000","3,636,828,000","3,658,102,000","3,300,024,000","3,144,795,000","3,100,964,000","3,067,506,000","3,000,903,000","2,865,661,000","2,805,626,000","2,718,076,000","2,750,543,000","2,745,254,000","2,669,849,000","2,564,408,000","2,523,265,000","2,299,585,000","2,275,324,000","2,020,798,000","1,978,698,000","1,861,460,000","1,761,160,000","1,643,639,000","1,628,345,000","764,923,000","735,278,000","715,507,000","701,267,000","691,418,000","678,836,000","687,581,000","677,742,000","643,938,000","631,756,000","627,307,000","627,700,000","612,613,000","276,627,767","270,296,422","270,263,276","271,150,153","270,053,110","269,201,897"
TangibleBookValue,"1,148,165,000","1,243,948,000","1,277,420,000","1,269,430,000","1,318,661,000","1,373,935,000","1,369,582,000","1,362,892,000","1,367,202,000","1,412,305,000","1,511,913,000","1,525,203,000","1,538,585,000","1,553,037,000","1,550,885,000","1,557,463,000","1,558,566,000","1,546,450,000","1,398,580,000","1,361,760,000","1,331,984,000","1,297,962,000","1,272,892,000","1,240,242,000","1,211,240,000","1,182,132,000","1,167,390,000","1,142,677,000","1,116,433,000","1,097,409,000","1,075,341,000","1,052,933,000","815,082,000","795,004,000","777,416,000","756,592,000","737,573,000","719,017,000","604,119,000","571,212,000","548,178,000","530,676,000","517,564,000","501,720,000","484,979,000","471,878,000","464,351,000","449,859,000","442,396,000","443,308,000","537,149,000","276,627,767","270,296,422","270,263,276","271,150,153","270,053,110","269,201,897"
TotalDebt,"1,595,003,000","1,598,016,000","1,601,011,000","1,606,676,000","1,610,455,000","1,613,659,000","1,616,887,000","1,620,124,000","1,623,381,000","1,776,370,000","1,847,498,000","1,913,814,000","1,962,062,000","1,955,737,000","2,036,479,000","2,030,115,000","2,049,884,000","1,703,555,000","1,695,832,000","1,688,420,000","1,684,379,000","1,657,145,000","1,546,777,000","1,519,195,000","1,460,447,000","1,521,822,000","1,444,038,000","1,393,149,000","1,313,769,000","1,291,401,000","1,089,540,000","1,084,425,000","1,064,487,000","1,039,203,000","936,290,000","853,552,000","751,787,000","751,787,000",,,,,,,"22,223,000","22,223,000",,,,,,,,,,,
NetDebt,"1,362,988,000","1,277,103,000","1,314,007,000","1,393,268,000","1,395,620,000","1,376,481,000","1,434,185,000","1,501,009,000","1,556,092,000","1,552,809,000","1,675,869,000","1,737,968,000","1,686,403,000","1,682,385,000","1,655,025,000","1,854,010,000","1,619,163,000","1,417,682,000","1,365,771,000","1,353,221,000","1,298,178,000","1,285,978,000","1,172,771,000","1,152,214,000","1,173,245,000","1,336,157,000","1,153,356,000","1,194,275,000","1,095,991,000","1,080,152,000","782,419,000","748,097,000","880,003,000","852,861,000","739,293,000","656,704,000","546,477,000","497,369,000",,,,,,,,,,,,,,,,,,,
ShareIssued,"128,031,000","131,342,000","132,188,000","131,928,000","133,476,000","134,056,000","133,279,000","132,526,000","132,227,000","131,632,000","131,093,000","130,820,000","113,240,000","112,200,000","111,321,000","110,750,000","110,371,000","98,203,000","97,957,000","97,657,000","97,388,000","95,879,000","95,763,000","95,624,000","95,515,000","95,126,000","94,946,000","94,850,074","94,536,000","93,905,000","93,742,000","93,097,000","76,839,000","76,690,000","76,660,000","76,630,000","76,594,000","76,461,000","75,073,000","73,210,000","73,205,000","73,205,000","73,205,008","73,205,008","70,257,507","70,253,501","70,251,001","70,247,701","70,247,701","70,247,701","68,252,072","48,500,000","48,500,000","48,500,000","48,500,000","48,500,000","48,500,000"
OrdinarySharesNumber,"128,031,000","131,342,000","132,188,000","131,928,000","133,476,000","134,056,000","133,279,000","132,526,000","132,227,000","131,632,000","131,093,000","130,820,000","113,240,000","112,200,000","111,321,000","110,750,000","110,371,000","98,203,000","97,957,000","97,657,000","97,388,000","95,879,000","95,763,000","95,624,000","95,515,000","95,126,000","94,946,000","94,850,074","94,536,000","93,905,000","93,742,000","93,097,000","76,839,000","76,690,000","76,660,000","76,630,000","76,594,000","76,461,000","75,073,000","73,210,000","73,205,000","73,205,000","73,205,008","73,205,008","70,257,507","70,253,501","70,251,001","70,247,701","70,247,701","70,247,701","68,252,072","48,500,000","48,500,000","48,500,000","48,500,000","48,500,000","48,500,000"
PreferredSharesNumber,,,,,,"497",,,,"497","497","497","497","497","497","500","500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,500","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000","1,000",,,"1,000","1,000",,"1,000","1,000",,,,
