name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008
EndCashPosition,"125,200,000","123,900,000","130,100,000","159,200,000","165,400,000","104,000,000","174,800,000","107,300,000","124,100,000","107,000,000","92,500,000","56,100,000","80,600,000","117,800,000","65,100,000","54,700,000","42,300,000","170,500,000","164,900,000","142,800,000","132,400,000","142,700,000","181,176,000","201,947,000","221,673,000","280,997,000","103,497,000","137,716,000","121,897,000","132,003,000","145,167,000","193,749,000","154,120,000","207,673,000","228,891,000","220,171,000","203,727,000","182,978,000","176,956,000","196,375,000","200,878,000","214,474,000","196,725,000","182,094,000","150,297,000","118,974,000","155,573,000","124,610,000","119,874,000","30,311,000","43,659,000","34,272,000","37,789,000","27,339,000","51,656,000","43,714,000"
	ChangesInCash,"21,200,000","-5,300,000","-29,200,000","-6,200,000","61,900,000","-70,700,000","67,200,000","-17,300,000","17,100,000","15,700,000","36,300,000","-23,900,000","-37,300,000","52,500,000","10,200,000","12,700,000","-127,800,000","4,300,000","21,900,000","10,400,000","-10,000,000","-39,200,000","-20,208,000","-20,051,000","-59,263,000","177,445,000","-34,286,000","16,164,000","-9,931,000","-13,117,000","-48,304,000","39,816,000","-53,563,000","-21,413,000","8,625,000","16,873,000","21,007,000","5,941,000","-19,372,000","-4,597,000","-13,536,000","17,766,000","14,790,000","32,060,000","31,378,000","-36,563,000","31,042,000","4,855,000","89,697,000","-13,401,000","9,403,000","-3,693,000","10,457,000","-24,309,000","8,023,000","1,870,000"
	EffectOfExchangeRateChanges,"-1,300,000","-900,000","100,000","0","-500,000","-100,000","300,000","500,000","0","-1,200,000","100,000","-600,000","100,000","200,000","200,000","-300,000","-400,000","-200,000","200,000","0","-300,000","700,000","-563,000","325,000","-61,000","55,000","67,000","-345,000","-175,000","-47,000","-278,000","-187,000","10,000","195,000","95,000","-429,000","-258,000","81,000","-47,000","94,000","-60,000","-17,000","-159,000","-263,000","-55,000","-36,000","-79,000","-119,000","-134,000","53,000","-16,000","176,000","-7,000","-8,000","-81,000","-52,000"
	BeginningCashPosition,"104,000,000","130,100,000","159,200,000","165,400,000","104,000,000","174,800,000","107,300,000","124,100,000","107,000,000","92,500,000","56,100,000","80,600,000","117,800,000","65,100,000","54,700,000","42,300,000","170,500,000","166,400,000","142,800,000","132,400,000","142,700,000","181,200,000","201,947,000","221,673,000","280,997,000","103,497,000","137,716,000","121,897,000","132,003,000","145,167,000","193,749,000","154,120,000","207,673,000","228,891,000","220,171,000","203,727,000","182,978,000","176,956,000","196,375,000","200,878,000","214,474,000","196,725,000","182,094,000","150,297,000","118,974,000","155,573,000","124,610,000","119,874,000","30,311,000","43,659,000","34,272,000","37,789,000","27,339,000","51,656,000","43,714,000","41,896,000"
IncomeTaxPaidSupplementalData,,,,,"1,100,000","600,000","800,000","900,000","1,600,000","900,000","500,000","900,000","2,100,000","500,000","800,000","1,200,000","900,000","400,000","500,000","500,000","300,000","300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"911,000","238,000","-199,000","7,822,000","393,000","499,000","102,000"
InterestPaidSupplementalData,,,,,"3,600,000","3,800,000","4,000,000","4,400,000","4,200,000","3,200,000","3,900,000","4,900,000","12,600,000","5,100,000","15,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","10,000","150,000","0","0","0","0"
CapitalExpenditure,"-52,100,000","-10,000,000","-18,300,000","-15,000,000","-8,800,000","-9,600,000","-7,000,000","-11,200,000","-17,800,000","-13,300,000","-17,900,000","-10,800,000","-17,500,000","-14,800,000","-13,400,000","-4,800,000","-11,900,000","-3,400,000","-3,500,000","-6,900,000","-14,000,000","-9,200,000","-2,240,000","-3,298,000","-5,022,000","-2,075,000","-2,971,000","-9,956,000","-4,946,000","-3,402,000","-2,828,000","-1,556,000","-473,000","-1,177,000","-754,000","-345,000","-585,000","-193,000",,"-8,757,000","-5,609,000","-4,567,000","-4,341,000","-2,236,000","-4,785,000","-1,996,000","-5,367,000","-4,655,000","-3,383,000","-1,620,000","-2,788,000","-2,247,000","-1,750,000","-1,077,000","-2,623,000","-1,593,000"
IssuanceOfCapitalStock,,,,,,,,,,,"0","0","0","0","0","-100,000","0","19,300,000",,"0","0","0","0","0","0","178,669,000",,,,,,,,,,,,,,"1,650,000","381,000","4,463,000","3,109,000","15,039,000","-4,777,000","4,777,000","-82,674,000","5,000","83,906,000","16,000","2,000","61,000","0","151,000","0","0"
IssuanceOfDebt,,,"0","818,600,000","0","0","0","0","190,600,000","50,000,000","0","0",,,"0","-400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"-596,800,000","-4,400,000","-24,300,000","-561,700,000","-6,400,000","-6,500,000","-6,400,000","-6,600,000","-6,500,000","-24,700,000","-14,300,000","-14,200,000","-380,400,000","-900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-94,900,000","-22,100,000","-38,500,000","-29,800,000","-4,500,000","-105,000,000","-64,400,000","-6,400,000",,,"-6,300,000","0","-1,400,000","-3,300,000","-100,000","0","-1,000,000","-1,900,000","0","-1,300,000","-1,000,000","-2,100,000","-427,000","-43,000","-1,620,000","-349,000","-225,000","-865,000","-43,000","-474,000","-90,000","-63,000","-140,000","-77,000","-75,000","-86,000","0","0","-37,000,000",,,,,,,,,,,"0","-13,000","0","0","0","0","-1,510,000"
FreeCashFlow,"197,600,000","20,900,000","27,700,000","75,300,000","73,700,000","36,400,000","4,300,000","-6,000,000","26,900,000","-12,700,000","52,700,000","-11,500,000","-44,600,000","56,300,000","10,900,000","10,300,000","-23,100,000","-13,300,000","21,700,000","11,700,000","-9,000,000","-37,100,000","-19,858,000","-20,008,000","-58,677,000","-952,000","-33,254,000","15,698,000","-9,888,000","-17,643,000","-48,214,000","39,879,000","-53,423,000","-21,512,000","8,680,000","16,959,000","21,007,000","5,900,000","15,781,000","6,856,000","-13,928,000","9,913,000","9,398,000","28,897,000","12,059,000","-47,306,000","19,625,000","4,688,000","4,361,000","-11,703,000","10,748,000","10,969,000","10,247,000","-24,727,000","8,253,000","17,144,000"
