name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995
			CommonStockPayments,"-2,415,000,000","-570,000,000","-871,000,000","-557,000,000","-417,000,000","-214,000,000","-77,000,000","-25,000,000","-10,000,000","-70,000,000","-500,000,000","-313,000,000","-211,000,000","-218,000,000","-596,000,000","-530,000,000","-83,000,000","-278,000,000","-287,000,000","-111,000,000","-50,000,000","0","-141,000,000","-222,000,000","-186,800,000","-75,300,000","-240,800,000","-387,000,000","-356,700,000","-147,500,000","-271,600,000","-207,000,000","-66,900,000","-395,400,000","-145,400,000","-59,500,000","-24,500,000","-36,700,000","-161,100,000","-165,400,000","-42,700,000","-27,600,000",,,,,"-29,200,000","-143,800,000","-119,000,000","-69,600,000","-77,700,000","-400,000","0","0","-5,600,000","-57,000,000","-36,000,000","-13,500,000","-25,700,000","-54,400,000","0","-750,000,000","-143,800,000","-110,500,000","-48,000,000","-46,700,000","-234,700,000","-71,100,000","-221,500,000","-29,400,000","-99,400,000","-88,300,000","-17,600,000","-78,700,000","-7,300,000","-12,300,000","-137,000,000","-49,600,000","-27,800,000","-138,100,000","100,000","-15,600,000","0","-34,200,000",,,,,"0","-13,800,000","-1,100,000","-8,700,000","0","0","-9,900,000","-2,800,000",,,,,,,,,,,,
		CashDividendsPaid,"-816,000,000","-215,000,000","-217,000,000","-192,000,000","-192,000,000","-193,000,000","-194,000,000","-174,000,000","-1,000,000","-172,000,000","-174,000,000","-156,000,000","-156,000,000","-156,000,000","-156,000,000","-141,000,000","-139,000,000","-140,000,000","-141,000,000","-126,000,000","-125,000,000","-125,000,000","-125,000,000","-111,000,000","-110,600,000","-110,700,000","-111,500,000","-89,700,000","-90,100,000","-90,900,000","-91,400,000","-77,500,000","-76,600,000","-76,800,000","-78,600,000","-69,800,000","-69,900,000","-69,800,000","-279,000,000","-500,000","0","0","-203,700,000","-300,000","0","0","-147,900,000","-100,000","-6,000,000","-5,400,000","-109,000,000","-100,000","-8,300,000","0","-108,300,000","-100,000","0","0",,,"0","0",,,"0","0","-84,500,000","-900,000","-8,400,000","0","-87,100,000","-3,000,000","-5,000,000",,,,"-5,800,000","-52,300,000","-5,900,000","-17,700,000","-17,700,000","-17,700,000","-17,800,000","-17,800,000","-17,800,000","-17,700,000","-17,800,000","-17,700,000","-17,800,000","-17,700,000","-17,700,000","-17,700,000","-15,900,000","-15,900,000","-15,900,000","-15,900,000","-15,900,000","-16,000,000","-5,800,000","-15,900,000","-15,900,000","-25,800,000","-5,900,000","-15,800,000","-15,800,000","-15,900,000","-69,300,000","-6,300,000"
			CommonStockDividendPaid,,,,,,,"-194,000,000","-174,000,000","-1,000,000","-172,000,000","-174,000,000","-156,000,000","-156,000,000","-156,000,000","-156,000,000","-141,000,000","-139,000,000","-140,000,000","-141,000,000","-126,000,000","-125,000,000","-125,000,000","-125,000,000","-111,000,000","-110,600,000","-110,700,000","-111,500,000","-89,700,000","-90,100,000","-90,900,000","-91,400,000","-77,500,000","-76,600,000","-76,800,000","-78,600,000","-69,800,000","-69,900,000","-69,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"162,000,000","50,000,000","41,000,000","36,000,000","35,000,000","76,000,000","46,000,000","58,000,000","32,000,000","77,000,000","16,000,000","55,000,000","38,000,000","95,000,000","26,000,000","33,000,000","25,000,000","74,000,000","35,000,000","48,000,000","47,000,000","53,000,000","15,000,000","26,000,000","29,500,000","32,500,000","16,200,000","6,200,000","17,900,000","59,700,000","11,200,000","12,600,000","29,400,000","27,200,000","20,100,000","8,100,000","19,800,000","34,200,000","20,900,000","16,200,000","18,900,000","34,400,000","33,900,000","3,600,000","27,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-6,000,000","0",,,"-5,000,000","-7,000,000",,,"-22,000,000","0","-22,000,000","-2,000,000","-26,000,000","0","-2,000,000","-1,000,000","-38,000,000","0",,,"6,000,000","11,000,000","4,000,000","10,000,000","0","4,500,000","7,700,000","2,700,000","2,000,000","25,300,000","4,200,000","5,800,000","4,800,000","3,900,000","15,500,000","9,800,000","2,700,000","13,600,000","17,800,000","11,500,000","5,100,000","14,100,000","426,000,000","-393,000,000","-44,000,000","-388,100,000","64,100,000","15,500,000","35,100,000","179,700,000","600,000","400,000","100,000","109,500,000","-109,300,000","110,700,000","-8,700,000","200,000","-2,300,000","2,700,000","-7,200,000","3,800,000","-10,100,000","2,300,000","-500,000","5,900,000","-5,800,000","4,200,000",,"-200,000",,,"1,800,000","16,000,000","-600,000","-2,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EndCashPosition,"3,826,000,000","3,836,000,000","4,603,000,000","3,995,000,000","4,958,000,000","6,399,000,000","5,545,000,000","4,267,000,000","5,022,000,000","4,876,000,000","3,596,000,000","2,259,000,000","2,987,000,000","2,902,000,000","1,876,000,000","1,443,000,000","2,181,000,000","2,140,000,000","2,105,000,000","1,444,000,000","1,136,000,000","1,139,000,000","1,262,000,000","664,000,000","914,100,000","556,300,000","868,100,000","408,500,000","1,021,400,000","1,288,300,000","1,241,200,000","1,395,400,000","1,629,100,000","1,530,200,000","1,748,000,000","1,322,200,000","1,495,700,000","1,438,600,000","1,323,600,000","1,053,700,000","1,347,700,000","1,192,800,000","999,100,000","719,500,000","1,253,000,000","1,099,000,000","1,043,100,000","693,500,000","1,120,700,000","1,381,200,000","1,223,600,000","799,200,000","864,500,000","640,600,000","728,900,000","328,800,000","401,700,000","410,000,000","319,500,000","211,400,000","253,700,000","202,000,000","251,800,000","180,700,000","368,600,000","268,300,000","370,300,000","389,500,000","553,300,000","518,000,000","577,900,000","387,100,000","611,600,000","867,800,000","869,900,000","482,700,000","364,100,000","528,000,000","654,800,000","357,200,000","546,900,000","469,000,000","442,400,000","157,400,000","346,700,000","383,500,000","424,000,000","233,800,000","320,300,000","367,600,000","347,700,000","250,200,000","347,500,000","0","0","0","277,500,000","0","0","0","255,600,000","0","0","0","0","0","0","0"
	ChangesInCash,"-2,573,000,000","-767,000,000","605,000,000","-948,000,000","-1,463,000,000","876,000,000","1,236,000,000","-774,000,000","130,000,000","1,321,000,000","1,306,000,000","-714,000,000","101,000,000","1,014,000,000","432,000,000","-730,000,000","78,000,000","10,000,000","642,000,000","302,000,000","-13,000,000","-138,000,000","619,000,000","-252,000,000","360,500,000","-310,800,000","465,100,000","-600,300,000","-266,100,000","63,700,000","-140,100,000","-225,200,000","86,200,000","-172,100,000","432,500,000","-179,900,000","62,400,000","120,500,000","266,600,000","-300,200,000","163,800,000","186,200,000","278,900,000","-515,600,000","148,000,000","51,300,000","346,400,000","-438,700,000","-242,300,000","158,400,000","425,400,000","-72,300,000","211,300,000","-76,600,000","411,900,000","-64,300,000","-11,900,000","84,800,000","106,200,000","-45,600,000","46,600,000","-49,600,000","68,100,000","-188,900,000","96,700,000","-103,700,000","-16,200,000","-164,800,000","44,000,000","-59,100,000","180,900,000","-225,100,000","-254,900,000","-700,000","377,900,000","121,000,000","-168,600,000","-135,100,000","296,700,000","-187,400,000","64,400,000","29,200,000","286,600,000","-201,000,000","-24,200,000","-46,700,000","190,000,000","-83,500,000","-46,800,000","27,300,000","103,200,000","-103,400,000","-12,300,000","-26,200,000","198,800,000","-81,500,000","-2,400,000","-2,500,000","86,300,000","-55,200,000","-5,200,000","-20,600,000","83,700,000","-52,300,000","10,900,000","-71,300,000","93,700,000","-49,200,000"
	EffectOfExchangeRateChanges,"10,000,000","0","3,000,000","-15,000,000","22,000,000","-22,000,000","42,000,000","19,000,000","16,000,000","-41,000,000","31,000,000","-14,000,000","-16,000,000","12,000,000","1,000,000","-8,000,000","-37,000,000","25,000,000","19,000,000","6,000,000","10,000,000","15,000,000","-21,000,000","2,000,000","-2,700,000","-1,000,000","-5,500,000","-12,600,000","-800,000","-16,600,000","-14,100,000","-8,500,000","12,700,000","-45,700,000","-6,700,000","6,400,000","-5,300,000","-5,500,000","3,300,000","6,200,000","-8,900,000","7,500,000","700,000","-17,900,000","6,000,000","4,600,000","3,200,000","11,500,000","-18,200,000","-800,000","-1,000,000","7,000,000","12,600,000","-11,700,000","-11,800,000","-8,600,000","3,600,000","5,700,000","1,900,000","3,300,000","5,100,000","-200,000","3,000,000","1,000,000","3,600,000","1,700,000","-3,000,000","1,000,000","-8,700,000","-800,000","9,900,000","600,000","-1,300,000","-1,400,000","9,300,000","-2,400,000","4,700,000","8,300,000","900,000","-2,300,000","13,500,000","-2,600,000","-1,600,000","11,700,000","-12,600,000","6,200,000","200,000","-3,000,000","-500,000","-7,400,000","-5,700,000","6,100,000","-10,300,000","-6,400,000","-500,000","8,400,000","-3,500,000","-6,700,000","8,800,000","-2,900,000","-4,400,000","-2,700,000","1,900,000","400,000","100,000","2,400,000","-5,200,000","5,500,000"
	BeginningCashPosition,"6,399,000,000","4,603,000,000","3,995,000,000","4,958,000,000","6,399,000,000","5,545,000,000","4,267,000,000","5,022,000,000","4,876,000,000","3,596,000,000","2,259,000,000","2,987,000,000","2,902,000,000","1,876,000,000","1,443,000,000","2,181,000,000","2,140,000,000","2,105,000,000","1,444,000,000","1,136,000,000","1,139,000,000","1,262,000,000","664,000,000","914,000,000","556,300,000","868,100,000","408,500,000","1,021,400,000","1,288,300,000","1,241,200,000","1,395,400,000","1,629,100,000","1,530,200,000","1,748,000,000","1,322,200,000","1,495,700,000","1,438,600,000","1,323,600,000","1,053,700,000","1,347,700,000","1,192,800,000","999,100,000","719,500,000","1,253,000,000","1,099,000,000","1,043,100,000","693,500,000","1,120,700,000","1,381,200,000","1,223,600,000","799,200,000","864,500,000","640,600,000","728,900,000","328,800,000","401,700,000","410,000,000","319,500,000","211,400,000","253,700,000","202,000,000","251,800,000","180,700,000","368,600,000","268,300,000","370,300,000","389,500,000","553,300,000","518,000,000","577,900,000","387,100,000","611,600,000","867,800,000","869,900,000","482,700,000","364,100,000","528,000,000","654,800,000","357,200,000","546,900,000","469,000,000","442,400,000","157,400,000","346,700,000","383,500,000","424,000,000","233,800,000","320,300,000","367,600,000","347,700,000","250,200,000","347,500,000","0","0","0","277,500,000","0","0","0","255,600,000","0","0","0","254,800,000","0","0","0","267,900,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,600,000","-198,300,000","-204,400,000",,"9,200,000","-95,100,000","-197,500,000",,"23,300,000","-85,600,000","-202,900,000","-11,000,000","68,900,000","-88,500,000","-224,200,000"
CapitalExpenditure,"-909,000,000","-199,000,000","-254,000,000","-205,000,000","-251,000,000","-136,000,000","-134,000,000","-116,000,000","-155,000,000","-177,000,000","-166,000,000","-125,000,000","-303,000,000","-149,000,000","-164,000,000","-128,000,000","-261,000,000","-105,000,000","-147,000,000","-116,000,000","-188,000,000","-108,000,000","-123,000,000","-85,000,000","-190,900,000","-111,000,000","-133,500,000","-89,900,000","-193,200,000","-92,400,000","-108,700,000","-78,700,000","-167,400,000","-125,900,000","-131,200,000","-85,700,000","-155,500,000","-100,100,000","-109,900,000","-95,500,000","-148,800,000","-90,400,000","-100,700,000","-80,800,000","-127,100,000",,"-343,200,000","-57,700,000","-109,200,000","-57,200,000","-58,800,000","-45,400,000","-63,900,000","-58,400,000","-81,600,000","-75,900,000","-107,500,000","-89,900,000","-81,900,000","-78,500,000","-100,100,000","-71,500,000","-73,200,000","-67,300,000","-90,500,000","-66,100,000","-58,100,000","-45,900,000","-75,400,000","-50,400,000","-68,300,000","-35,500,000","-75,600,000","-43,200,000","-45,500,000","-42,200,000","-56,000,000","-36,000,000","-34,900,000","-36,200,000","-63,300,000","-41,800,000","-48,000,000","-50,100,000","-58,700,000","-45,600,000","-49,200,000","-38,700,000","-59,600,000",,"-64,300,000","-134,000,000","-35,300,000","-110,000,000","-28,500,000","-19,100,000","-30,900,000","-499,500,000","-30,500,000","-19,600,000","-24,100,000","-28,100,000","-13,200,000","-17,500,000","-12,200,000","-13,700,000","-20,600,000","-16,900,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"356,700,000",,,,,,,"59,500,000","24,500,000","36,700,000",,,,,,,,,,,,,,,,,,,"46,400,000","44,800,000",,,"32,500,000","84,500,000",,,"23,500,000","11,800,000","7,100,000","24,900,000","6,200,000","32,700,000","36,700,000","5,000,000","17,700,000","4,900,000","9,300,000","29,500,000","14,700,000","800,000","200,000","1,000,000","2,900,000","2,100,000","1,600,000","1,100,000","5,700,000","4,100,000","2,000,000","1,500,000","2,000,000","7,800,000","3,800,000","400,000","1,800,000","12,300,000","300,000","200,000","0",,,,"4,200,000","38,100,000","600,000","100,000","-100,000","-2,900,000",,
IssuanceOfDebt,"0",,,,"0","596,000,000",,,"698,000,000","0",,,,,,,"0",,,,"0",,,,,,,,,,,,"0","0","0","0","0","0","0","498,700,000",,"-3,500,000","2,300,000","1,200,000","0","0","-7,100,000","54,500,000","0","0",,,"-15,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepaymentOfDebt,"273,000,000","-6,000,000","-10,000,000","-4,000,000","-453,000,000","-2,000,000","-2,000,000","-2,000,000","-2,000,000","-503,000,000","-3,000,000","-5,000,000","0","-1,000,000",,,"-1,000,000","0","-1,000,000","0","-302,000,000","-1,000,000","-1,000,000","-2,000,000","-1,700,000","-1,800,000","-1,700,000","-2,400,000","-2,300,000","-1,100,000","-1,300,000","-3,600,000","-2,700,000","-2,400,000","-3,000,000","-3,700,000","-3,300,000","1,000,000","-3,300,000","-235,900,000","-1,200,000","-122,300,000","-2,900,000","-2,400,000","-1,400,000","-2,400,000","-3,200,000","-9,500,000","-200,300,000","-19,400,000","5,200,000","-20,200,000","-94,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RepurchaseOfCapitalStock,"-2,415,000,000","-570,000,000","-871,000,000","-557,000,000","-417,000,000","-214,000,000","-77,000,000","-25,000,000","-10,000,000","-70,000,000","-500,000,000","-313,000,000","-211,000,000","-218,000,000","-596,000,000","-530,000,000","-83,000,000","-278,000,000","-287,000,000","-111,000,000","-50,000,000","0","-141,000,000","-222,000,000","-186,800,000","-75,300,000","-240,800,000","-387,000,000","-356,700,000","-147,500,000","-271,600,000","-207,000,000","-66,900,000","-395,400,000","-145,400,000","-59,500,000","-24,500,000","-36,700,000","-161,100,000","-165,400,000","-42,700,000","-27,600,000",,,,,"-29,200,000","-143,800,000","-119,000,000","-69,600,000","-77,700,000","-400,000","0","0","-5,600,000","-57,000,000","-36,000,000","-13,500,000","-25,700,000","-54,400,000","0","-750,000,000","-143,800,000","-110,500,000","-48,000,000","-46,700,000","-234,700,000","-71,100,000","-221,500,000","-29,400,000","-99,400,000","-88,300,000","-17,600,000","-78,700,000","-7,300,000","-12,300,000","-137,000,000","-49,600,000","-27,800,000","-138,100,000","100,000","-15,600,000","0","-34,200,000",,,,,"0","-13,800,000","-1,100,000","-8,700,000","0","0","-9,900,000","-2,800,000",,,,,,,,,,,,
FreeCashFlow,"1,914,000,000","-76,000,000","1,673,000,000","-286,000,000","603,000,000","663,000,000","1,486,000,000","242,000,000","180,000,000","513,000,000","1,259,000,000","-295,000,000","458,000,000","334,000,000","1,228,000,000","-247,000,000","381,000,000","376,000,000","1,210,000,000","-23,000,000","360,000,000","320,000,000","851,000,000","-235,000,000","281,600,000","242,900,000","820,600,000","-81,700,000","365,100,000","298,900,000","757,300,000","49,000,000","198,400,000","261,100,000","621,300,000","-55,800,000","136,600,000","179,000,000","670,400,000","-220,700,000","108,200,000","169,100,000","545,700,000","-117,000,000","172,300,000","396,600,000","203,900,000","-96,800,000","49,300,000","124,100,000","555,400,000","-42,700,000","325,400,000","31,600,000","331,300,000","-272,100,000","64,100,000","66,700,000","412,800,000","-211,300,000","110,900,000","72,100,000","305,100,000","-138,600,000","149,800,000","19,600,000","391,800,000","-112,000,000","116,200,000","-61,900,000","331,100,000","-136,900,000","42,100,000","123,800,000","384,000,000","-89,100,000","76,600,000","9,900,000","332,000,000","-33,100,000","89,100,000","62,300,000","317,900,000","-154,500,000","2,200,000","-36,800,000","213,200,000","-65,400,000","38,300,000","176,700,000","229,500,000","-182,900,000","5,400,000","-17,500,000","249,500,000","-78,000,000","-12,500,000","-441,600,000","185,000,000","-53,200,000","29,600,000","16,800,000","206,800,000","-83,000,000","1,300,000","-26,700,000","211,100,000","-77,100,000"
