name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,03/31/1990,03/31/1989,03/31/1988
		NetPPE,"46,212,000","47,855,000","214,327,000","210,861,000","216,455,000","223,344,000","224,026,000","226,279,000","224,964,000","231,738,000","232,319,000","219,396,000","210,364,000","86,736,000","86,325,000","85,833,000","85,478,000","85,516,000","83,594,000","80,994,000","80,367,000","80,448,000","77,887,000","71,904,000","73,608,000","75,632,000","76,367,000","79,448,000","82,293,000","84,112,000","86,622,000","80,332,000","81,090,000","79,258,000","58,035,000","58,067,000","58,181,000","57,153,000","56,909,000","58,277,000","56,042,000","56,556,000","55,898,000","55,068,000","55,283,000","55,412,000","50,227,000","46,341,000","43,821,000","44,026,000","45,851,000","46,942,000","48,927,000","50,691,000","52,318,000","51,848,000","53,106,000","54,432,000","56,095,000","57,552,000","59,028,000","59,921,000","62,192,000","58,631,000","61,348,000","62,523,000","62,615,000","64,305,000","63,750,000","65,357,000","120,889,000","122,385,000","139,652,000","143,596,000","146,091,000","180,261,000","179,849,000","181,972,000","128,779,000","127,457,000","122,733,000","102,185,000","85,582,000","82,298,000","67,110,000","48,539,000","47,562,000","166,765,000","159,430,000","154,300,000","137,200,000","132,600,000","108,900,000","93,500,000","57,800,000","53,600,000","47,600,000","45,900,000","36,500,000","31,600,000","30,200,000","80,300,000","68,300,000","60,300,000","53,800,000","49,100,000","27,700,000","26,500,000","25,100,000","25,800,000","24,600,000","25,600,000","26,400,000","27,500,000","28,300,000","29,600,000","36,700,000","58,000,000","63,000,000","63,700,000","66,700,000","67,900,000","71,800,000","69,100,000","21,200,000","20,000,000","20,600,000"
			GrossPPE,"46,212,000","199,646,000","214,327,000","210,861,000","216,455,000","422,390,000","224,026,000","226,279,000","224,964,000","424,254,000","232,319,000","219,396,000","210,364,000","268,514,000",,,,"254,465,000",,,,"234,494,000",,,,"216,623,000",,,,"201,162,000",,,,"194,196,000",,,,"163,057,000",,,,"153,034,000",,,,"144,569,000",,,,"125,814,000",,,,"123,637,000","119,655,000","119,185,000","120,443,000","121,769,000","121,029,000","122,282,000","122,209,000","120,567,000","122,811,000","118,831,000","119,600,000","118,857,000","117,592,000","117,066,000","115,607,000","114,834,000","177,987,000","176,399,000","191,864,000","191,954,000","190,990,000","230,589,000","227,459,000","225,281,000","168,363,000","163,085,000","155,454,000","135,598,000","123,741,000","119,594,000","107,615,000","89,052,000","88,046,000","209,865,000","204,791,000","197,400,000","171,100,000","171,800,000","144,300,000","127,400,000","90,700,000","85,600,000","79,200,000","79,100,000","68,300,000","63,800,000","61,600,000","111,300,000","98,500,000","89,400,000","82,000,000","77,000,000","54,500,000","52,300,000","50,500,000","50,300,000","47,900,000","45,600,000","46,400,000","47,500,000","48,100,000","49,100,000","56,400,000","104,100,000","110,200,000","108,000,000","108,600,000","109,400,000","112,700,000","106,200,000","28,500,000","25,000,000","23,600,000"
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"1,624,000",,,,"1,624,000",,,,"1,624,000",,,,"1,624,000",,,,"1,442,000",,,,"1,442,000",,,,"1,442,000",,,,"1,442,000",,,,"1,418,000",,,,"1,418,000",,,,"1,418,000",,,,"1,418,000",,,,"1,493,000",,,,"1,418,000",,,,"1,418,000","1,418,000","1,418,000","1,418,000","1,418,000","1,418,000","1,418,000","1,418,000","1,418,000","1,418,000","1,418,000","1,418,000","1,418,000","9,263,000","9,339,000","10,019,000","10,019,000","10,019,000","10,019,000","10,019,000","10,019,000","2,383,000","2,382,000","2,252,000","2,252,000","1,560,000","1,550,000","1,550,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"18,060,000",,,,"17,772,000",,,,"17,733,000",,,,"16,919,000",,,,"16,280,000",,,,"16,010,000",,,,"15,908,000",,,,"15,418,000",,,,"14,950,000",,,,"14,945,000",,,,"14,410,000",,,,"13,575,000",,,,"13,575,000",,,,"15,844,000",,,,"15,784,000","15,431,000","15,406,000","15,405,000","15,383,000","16,958,000","16,947,000","16,587,000","16,442,000","16,224,000","16,219,000","16,219,000","16,476,000","66,187,000","65,857,000","75,349,000","75,349,000","75,375,000","75,054,000","75,040,000","74,958,000","27,833,000","27,122,000","25,403,000","24,486,000","30,525,000","25,409,000","15,886,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"167,713,000",,,,"204,194,000",,,,"202,667,000",,,,"198,649,000",,,,"190,983,000",,,,"184,623,000",,,,"178,131,000",,,,"167,090,000",,,,"161,214,000",,,,"142,826,000",,,,"134,168,000",,,,"127,371,000",,,,"107,607,000",,,,"105,645,000",,,,"103,416,000","102,140,000","104,764,000","103,252,000","103,241,000","97,299,000","95,945,000","97,876,000","98,037,000","97,343,000","92,332,000","94,276,000","93,700,000","100,037,000","99,620,000","104,509,000","105,032,000","103,590,000","141,039,000","138,056,000","136,738,000","128,046,000","121,510,000","109,961,000","81,396,000","91,656,000","92,635,000","90,179,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"46,212,000","10,972,000","214,327,000","210,861,000","216,455,000","145,356,000","224,026,000","226,279,000","224,964,000","149,578,000","232,319,000","219,396,000","210,364,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"924,000",,,,"730,000",,,,"1,151,000","2,040,000","694,000","2,134,000","525,000","7,136,000","4,521,000","3,719,000","2,960,000","2,607,000","7,097,000","3,694,000","3,240,000","2,500,000","1,583,000","1,987,000","1,554,000","2,006,000","4,477,000","4,344,000","3,566,000","10,101,000","12,071,000","17,838,000","27,464,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,"1,277,000",,,,"53,444,000",,,,"52,652,000",,,,"51,322,000",,,,"45,760,000",,,,"32,419,000",,,,"21,142,000",,,,"17,212,000",,,,"16,614,000",,,,"3,868,000",,,,"3,038,000",,,,"2,205,000",,,,"2,215,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-151,791,000",,,,"-199,046,000",,,,"-192,516,000",,,,"-181,778,000",,,,"-168,949,000",,,,"-154,046,000",,,,"-140,991,000",,,,"-117,050,000",,,,"-114,938,000",,,,"-105,904,000",,,,"-96,478,000",,,,"-89,157,000",,,,"-81,788,000",,,,"-72,946,000","-67,337,000","-67,337,000","-67,337,000","-67,337,000","-64,934,000","-64,730,000","-63,181,000","-60,646,000","-60,619,000","-60,200,000","-58,252,000","-56,334,000","-54,977,000","-52,761,000","-51,857,000","-49,477,000","-57,098,000","-54,014,000","-52,212,000","-48,358,000","-44,899,000","-50,328,000","-47,610,000","-43,309,000","-39,584,000","-35,628,000","-32,721,000","-33,413,000","-38,159,000","-37,296,000","-40,505,000","-40,513,000","-40,484,000","-43,100,000","-45,361,000","-43,100,000","-33,900,000","-39,200,000","-35,400,000","-33,900,000","-32,900,000","-32,000,000","-31,600,000","-33,200,000","-31,800,000","-32,200,000","-31,400,000","-31,000,000","-30,200,000","-29,100,000","-28,200,000","-27,900,000","-26,800,000","-25,800,000","-25,400,000","-24,500,000","-23,300,000","-20,000,000","-20,000,000","-20,000,000","-19,800,000","-19,500,000","-19,700,000","-46,100,000","-47,200,000","-44,300,000","-41,900,000","-41,500,000","-40,900,000","-37,100,000","-7,300,000","-5,000,000","-3,000,000"
		GoodwillAndOtherIntangibleAssets,"107,511,000","107,511,000","214,701,000","207,497,000","207,536,000","207,577,000","207,618,000","207,659,000","207,699,000","265,993,000","266,034,000","266,082,000","266,065,000","266,611,000","267,033,000","267,455,000","267,286,000","267,708,000","268,179,000","261,189,000","261,553,000","261,918,000","261,919,000","262,866,000","263,413,000","263,959,000","265,480,000","267,000,000","268,521,000","269,972,000","268,141,000","269,247,000","268,574,000","271,006,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000",,,"19,389,000","19,557,000",,,,,,,,,"200,000","200,000","300,000","800,000","2,200,000","2,600,000","3,100,000","3,500,000","4,000,000","4,400,000","4,200,000","6,700,000","5,000,000","5,500,000","5,500,000","5,900,000","6,300,000","6,700,000","7,200,000","7,600,000","8,000,000","8,400,000","8,800,000","9,300,000","10,300,000","160,700,000","162,500,000","164,900,000","166,400,000","173,200,000","175,400,000","180,700,000","19,900,000","18,000,000","18,000,000"
			Goodwill,,,"32,571,000","31,756,000","31,756,000","31,756,000","31,756,000","31,756,000","31,756,000","78,008,000","78,008,000","78,008,000","78,008,000","77,568,000","77,568,000","77,568,000","77,059,000","77,059,000","77,059,000","70,815,000","70,815,000","70,815,000","70,406,000","70,791,000","70,791,000","70,791,000","70,791,000","70,791,000","70,791,000","70,791,000","72,976,000","72,976,000","71,681,000","72,135,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,"107,511,000","182,130,000","175,741,000","175,780,000","175,821,000","175,862,000","175,903,000","175,943,000","187,985,000","188,026,000","188,074,000","188,057,000","189,043,000","189,465,000","189,887,000","190,227,000","190,649,000","191,120,000","190,374,000","190,738,000","191,103,000","191,513,000","192,075,000","192,622,000","193,168,000","194,689,000","196,209,000","197,730,000","199,181,000","195,165,000","196,271,000","196,893,000","198,871,000",,,,,"107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000","107,511,000",,,"19,389,000","19,557,000",,,,,,,,,"200,000","200,000","300,000","800,000","2,200,000","2,600,000","3,100,000","3,500,000","4,000,000","4,400,000","4,200,000","6,700,000","5,000,000","5,500,000","5,500,000","5,900,000","6,300,000","6,700,000","7,200,000","7,600,000","8,000,000","8,400,000","8,800,000","9,300,000","10,300,000","160,700,000","162,500,000","164,900,000","166,400,000","173,200,000","175,400,000","180,700,000","19,900,000","18,000,000","18,000,000"
		InvestmentProperties,"9,039,000","9,098,000","9,551,000","9,608,000","15,802,000","15,631,000","9,786,000","28,876,000","28,646,000","28,317,000","28,009,000","27,212,000","26,777,000","26,220,000","25,198,000","24,781,000",,"23,952,000","23,742,000","23,675,000","23,618,000","23,640,000","23,630,000","23,328,000","23,366,000","23,318,000","22,963,000","23,043,000","10,592,000","10,643,000","10,643,000","10,669,000",,"20,911,000",,,,,,,,,,,"7,812,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,"161,302,000","158,135,000","136,173,000","131,554,000","140,979,000","137,928,000","150,317,000","163,426,000","171,996,000","193,279,000","226,484,000","208,580,000","205,161,000","207,364,000","219,440,000","244,900,000","292,847,000","269,422,000","284,565,000","276,527,000","301,045,000","274,455,000","265,830,000","265,508,000","284,521,000","279,894,000","247,700,000","245,245,000","215,939,000","203,752,000","200,497,000","178,710,000","185,587,000","157,585,000","229,289,000","194,041,000","166,070,000","155,313,000","159,571,000","165,928,000","167,634,000","159,923,000","127,927,000","132,475,000","150,491,000","167,032,000","143,710,000","126,425,000","115,620,000","112,093,000","109,002,000","107,142,000","95,176,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"111,503,000","105,062,000","74,199,000","76,192,000","83,984,000","85,400,000","118,698,000","130,194,000","124,867,000","131,556,000","159,569,000","144,766,000","138,393,000","141,105,000","142,988,000","151,364,000","205,239,000","188,131,000","210,089,000","201,356,000","227,249,000","221,258,000","211,825,000","206,139,000","225,033,000","217,168,000","194,052,000","199,026,000","170,780,000","163,460,000","168,258,000","151,471,000","163,800,000","136,797,000","207,996,000","172,749,000","149,703,000","138,946,000",,,"161,959,000",,,,"109,208,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinSubsidiariesatCost,,,,,,,,,,,,,,,,,"24,228,000",,,,,,,,,,,,,,,,"21,087,000",,"23,241,000","23,200,000","22,733,000","13,295,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13,236,000",,,,"13,308,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,"111,503,000","105,062,000","74,199,000","76,192,000","83,984,000","85,400,000","118,698,000","130,194,000","124,867,000","131,556,000","159,569,000","144,766,000","138,393,000","141,105,000","142,988,000","151,364,000","181,011,000","188,131,000","210,089,000","201,356,000","227,249,000","221,258,000","211,825,000","206,139,000","225,033,000","217,168,000","194,052,000","199,026,000","170,780,000","163,460,000","168,258,000","151,471,000","142,713,000","136,797,000","184,755,000","149,549,000","126,970,000","125,651,000",,,"148,723,000",,,,"95,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,"31,619,000","33,232,000",,"61,723,000","66,915,000","63,814,000","66,768,000","66,259,000","76,452,000","93,536,000","87,608,000","81,291,000","74,476,000","75,171,000","73,796,000","53,197,000","54,005,000","59,369,000","59,488,000","62,726,000","53,648,000","46,219,000","45,159,000","40,292,000","32,239,000","27,239,000","21,787,000","20,788,000","21,293,000","21,292,000","16,367,000","16,367,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				FinancialAssetsDesignatedasFairValueThroughProfitorLossTotal,,,,,,,,,,"61,723,000","66,915,000","63,814,000","66,768,000","66,259,000","76,452,000","93,536,000",,"81,291,000","74,476,000","75,171,000","73,796,000","53,197,000","54,005,000","59,369,000","59,488,000","62,726,000","53,648,000","46,219,000","45,159,000","40,292,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherInvestments,"49,799,000","53,073,000","61,974,000","55,362,000","56,995,000","52,528,000",,,"47,129,000","61,723,000","66,915,000","63,814,000","66,768,000","66,259,000","76,452,000","93,536,000",,"81,291,000","74,476,000","75,171,000","73,796,000","53,197,000","54,005,000","59,369,000","59,488,000","62,726,000","53,648,000","46,219,000","45,159,000","40,292,000",,,,,,,,,,,"5,675,000",,,,"41,283,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,"28,688,000","23,538,000","24,183,000","24,002,000","26,083,000","25,957,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","12,704,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,595,000","51,129,000","70,316,000","64,712,000","59,015,000","51,474,000","65,357,000","54,140,000","51,182,000","49,142,000","50,647,000","43,015,000","30,153,000","31,017,000","28,013,000","28,620,000","35,157,000","37,828,000","39,627,000","37,662,000",,,,,,"45,222,000","30,958,000","27,417,000","27,160,000","26,637,000","25,937,000","39,437,000","41,451,000","43,973,000","51,228,000","57,345,000","66,644,000","69,988,000","17,937,000","18,381,000","18,121,000","18,119,000","16,045,000","14,326,000","13,679,000","13,200,000","12,121,000","12,019,000","11,820,000","12,501,000","11,215,000","10,418,000","10,417,000","9,778,000","16,124,000","14,196,000","7,531,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49,595,000","51,129,000","70,316,000","64,712,000","59,015,000","51,474,000","65,357,000","54,140,000","51,182,000","49,142,000","50,647,000","43,015,000","30,153,000","31,017,000","28,013,000","28,620,000","35,157,000","37,828,000","39,627,000","37,662,000",,,,,,"45,222,000","30,958,000","27,417,000","27,160,000","26,637,000","25,937,000","39,437,000","41,451,000","43,973,000","51,228,000","57,345,000","66,644,000","69,988,000","17,937,000","18,381,000","18,121,000","18,119,000","16,045,000","14,326,000","13,679,000","13,200,000","12,121,000","12,019,000","11,820,000","12,501,000","11,215,000","10,418,000","10,417,000","9,778,000","16,124,000","14,196,000","7,531,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"44,866,000","44,585,000","36,022,000","35,751,000","35,480,000","35,209,000","32,467,000","32,207,000","31,946,000",,"24,800,000","24,489,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"11,171,000","10,796,000","10,421,000","10,047,000","15,098,000","14,710,000","14,322,000","13,935,000","9,723,000","9,480,000","9,237,000","8,994,000","3,171,000","3,081,000","2,991,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DefinedPensionBenefit,,,,,,,,,,,,,"24,179,000","23,869,000","28,838,000","28,458,000","28,077,000","27,697,000","23,186,000","22,882,000","22,577,000","22,273,000","21,628,000","21,302,000","20,976,000","20,650,000","27,440,000","26,635,000","25,833,000","25,032,000","28,165,000","27,663,000","26,872,000","26,080,000","14,246,000","13,787,000","13,329,000","12,870,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"36,018,000","32,100,000","38,494,000","39,382,000","37,922,000","35,815,000","40,258,000","48,605,000","75,703,000","104,148,000","74,670,000","70,908,000","69,249,000","66,483,000","58,372,000","53,472,000","53,750,000","40,274,000","26,706,000","38,496,000","37,460,000","35,838,000","30,111,000","31,371,000","36,260,000","63,564,000","72,663,000","76,414,000","77,149,000","70,906,000","72,861,000","71,009,000","71,229,000","65,534,000","60,040,000","61,778,000","67,696,000","65,686,000","52,649,000","51,933,000","50,785,000","52,973,000","37,106,000","37,959,000","38,954,000","41,114,000","37,017,000","36,752,000","72,287,000","73,710,000","92,580,000","91,925,000","80,494,000","159,005,000","228,239,000","221,658,000","217,841,000","201,083,000","182,394,000","130,302,000","126,517,000","122,901,000","93,343,000","54,811,000","46,168,000","44,009,000","57,605,000","54,355,000","48,940,000","102,784,000","46,113,000","70,508,000","50,457,000","48,528,000","33,439,000","31,325,000","32,852,000","25,420,000","42,996,000","50,388,000","61,356,000","61,213,000","159,269,000","151,809,000","128,660,000","143,494,000","114,201,000","123,076,000","160,827,000","161,400,000","138,900,000","174,400,000","13,000,000","12,700,000","10,600,000","12,600,000","12,200,000","10,000,000","13,400,000","4,700,000","5,400,000","12,400,000","9,800,000","51,000,000","53,000,000","75,100,000","91,200,000","102,000,000","84,500,000","109,400,000","15,700,000","16,400,000","18,300,000","14,500,000","17,800,000","17,800,000","20,500,000","74,600,000","56,000,000","56,100,000","48,600,000","71,200,000","72,200,000","70,800,000","5,000,000","6,900,000","2,900,000"
TotalLiabilitiesNetMinorityInterest,"1,753,222,000","1,712,640,000","2,109,090,000","2,088,422,000","2,060,086,000","2,003,096,000","2,105,097,000","2,200,951,000","2,213,820,000","2,190,105,000","2,115,357,000","2,061,856,000","2,019,257,000","2,096,870,000","1,819,324,000","1,762,630,000","1,693,341,000","1,660,038,000","1,728,078,000","1,704,807,000","1,651,342,000","1,657,307,000","1,663,327,000","1,654,936,000","1,382,649,000","1,432,917,000","1,455,628,000","1,464,509,000","1,524,577,000","1,551,340,000","1,651,250,000","1,673,775,000","1,471,820,000","1,281,768,000","1,313,531,000","1,199,045,000","1,175,064,000","1,165,983,000","988,589,000","1,005,275,000","1,018,751,000","1,016,798,000","997,622,000","991,228,000","985,916,000","995,829,000","896,700,000","869,584,000","756,443,000","740,224,000","765,358,000","754,566,000","677,653,000","684,107,000","700,663,000","693,417,000","701,180,000","684,437,000","661,827,000","512,977,000","554,719,000","542,485,000","502,069,000","505,794,000","586,653,000","569,727,000","574,062,000","560,551,000","536,282,000","567,269,000","576,135,000","592,739,000","617,009,000","631,209,000","624,474,000","653,707,000","670,061,000","642,161,000","575,600,000","583,792,000","511,987,000","519,389,000","630,635,000","455,922,000","355,560,000","377,492,000","374,628,000","628,226,000","625,869,000","637,500,000","588,400,000","656,000,000","628,400,000","623,200,000","611,300,000","650,500,000","598,200,000","614,900,000","614,300,000","588,600,000","585,900,000","632,700,000","597,800,000","607,200,000","591,000,000","581,700,000","537,700,000","547,900,000","577,100,000","604,300,000","620,300,000","652,900,000","670,500,000","679,500,000","680,800,000","669,900,000","720,400,000","1,012,000,000","1,017,000,000","1,043,900,000","910,100,000","876,300,000","857,600,000","874,900,000","142,400,000","135,500,000","122,200,000"
	CurrentLiabilities,"215,950,000","165,290,000","387,716,000","366,003,000","332,898,000","283,315,000","391,782,000","498,111,000","515,321,000","461,133,000","606,842,000","558,067,000","302,617,000","484,920,000","524,096,000","464,107,000","404,337,000","204,639,000","268,202,000","241,113,000","191,088,000","196,148,000","217,357,000","218,403,000","191,317,000","216,292,000","228,790,000","230,676,000","243,698,000","270,095,000","344,620,000","380,312,000","344,415,000","405,005,000","269,780,000","195,373,000","180,565,000","195,159,000","204,196,000","200,098,000","317,947,000","315,198,000","306,816,000","307,203,000","220,191,000","226,872,000","225,883,000","196,974,000","163,074,000","149,008,000","158,539,000","242,567,000","290,527,000","296,159,000","197,077,000","195,412,000","199,482,000","109,337,000","95,275,000","122,076,000","170,298,000","168,786,000","146,170,000","156,196,000","129,100,000","128,100,000","122,676,000","110,203,000","114,499,000","119,835,000","127,716,000","131,540,000","157,771,000","173,086,000","166,055,000","196,752,000","215,160,000","184,384,000","129,575,000","136,655,000","118,888,000","141,545,000","136,939,000","141,188,000","122,590,000","138,775,000","149,882,000","359,893,000","347,825,000","226,700,000","198,200,000","240,200,000","267,200,000","273,400,000","271,100,000","320,400,000","285,600,000","140,500,000","174,500,000","186,400,000","182,600,000","204,500,000","166,200,000","169,400,000","155,100,000","119,200,000","99,300,000","107,900,000","143,100,000","144,400,000","164,800,000","195,200,000","207,700,000","220,200,000","219,400,000","177,400,000","185,800,000","425,100,000","440,600,000","465,200,000","467,000,000","431,300,000","353,500,000","416,200,000","75,300,000","66,600,000","58,200,000"
