name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003
			SaleOfInvestment,"621,000,000","60,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134,100,000","411,900,000","212,100,000","152,700,000","78,000,000","104,900,000","217,800,000","228,841,000","18,000,000","121,972,000","220,933,000","223,298,000","31,531,000","38,818,000","217,962,000","729,037,000","30,744,000","39,249,000","43,323,000","27,042,000","32,419,000","58,678,000","22,860,000","27,717,000","19,507,000","26,011,000","3,316,096,000","219,358,000","160,822,000","186,038,000","511,396,000","105,400,000","618,268,000","214,134,000","285,658,000","323,694,000","275,893,000","666,336,000","571,042,000","522,972,000","851,794,000","790,327,000","687,182,000","5,071,093,000","0"
		NetOtherInvestingChanges,,,,,,,,,,,,,,,,,,,,,,,,,,,"300,000","100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,,,"7,835,000",,"-8,535,000",,"1,388,000","-220,000",,"490,000","-3,567,368,000","1,729,091,000"
FinancingCashFlow,"-194,500,000","-214,500,000","-9,500,000","1,700,000","-8,000,000","-5,200,000","-1,700,000","-1,600,000","-24,600,000","20,700,000","15,700,000","-2,000,000","-17,700,000","-3,200,000","-2,400,000","-2,600,000","-2,500,000","-8,500,000","-2,600,000","-10,400,000","-1,500,000","-1,600,000","-27,200,000","-6,000,000","-5,100,000","-4,400,000","-2,400,000","-2,800,000","-2,500,000","-2,500,000","-10,100,000","-11,600,000","-10,700,000","-1,700,000","-2,000,000","-1,800,000","-1,500,000","3,600,000","-398,000","-400,000","-374,000","-353,000","-56,671,000","352,000","-61,385,000","183,000","-74,585,000","-29,902,000","-59,558,000","1,076,000","-85,000,000","-30,625,000","-70,625,000","-625,000","-625,000","-625,000","-625,000","1,293,723,000","-5,325,000","184,100,000","-21,531,000","-17,187,000","-26,308,000","-16,774,000","-7,180,000","-7,398,000","-8,433,000","-11,252,000","556,000","-20,133,000","-20,025,000","-171,155,000","84,425,000","-5,224,000","57,220,000","150,000"
	CashFlowFromContinuingFinancingActivities,"-194,500,000","-214,500,000","-9,500,000","1,700,000","-8,000,000","-5,200,000","-1,700,000","-1,600,000","-24,600,000","20,700,000","15,700,000","-2,000,000","-17,700,000","-3,200,000","-2,400,000","-2,600,000","-2,500,000","-8,500,000","-2,600,000","-10,400,000","-1,500,000","-1,600,000","-27,200,000","-6,000,000","-5,100,000","-4,400,000","-2,400,000","-2,800,000","-2,500,000","-2,500,000","-10,100,000","-11,600,000","-10,700,000","-1,700,000","-2,000,000","-1,800,000","-1,500,000","3,600,000","-398,000","-400,000","-374,000","-353,000","-56,671,000","352,000","-61,385,000","183,000","-74,585,000","-29,902,000","-59,558,000","1,076,000","-85,000,000","-30,625,000","-70,625,000","-625,000","-625,000","-625,000","-625,000","1,293,723,000","-5,325,000","184,100,000","-21,531,000","-17,187,000","-26,308,000","-16,774,000","-7,180,000","-7,398,000","-8,433,000","-11,252,000","556,000","-20,133,000","-20,025,000","-171,155,000","84,425,000","-5,224,000","-22,948,000","150,000"
		NetIssuancePaymentsOfDebt,"-97,500,000","-1,000,000","-16,000,000","21,100,000","-101,600,000","-1,600,000","-1,700,000","-1,600,000","-24,600,000","21,400,000","-1,600,000","-1,600,000","-25,900,000","-2,500,000","-2,400,000","-2,500,000","-2,500,000","-2,400,000","-2,500,000","-2,400,000","-2,400,000","-2,500,000","-23,000,000","-2,400,000","-2,400,000","-2,500,000","-2,400,000","-2,400,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","127,400,000","-2,100,000","-2,100,000","-2,200,000","-2,100,000","36,900,000","-375,000","-400,000","-375,000","-375,000","-28,379,000","0","180,713,000",,"-75,000,000","-30,000,000","-60,000,000","0","-85,000,000","-30,625,000","-70,625,000","-625,000","-625,000","-625,000","-625,000","633,750,000","-2,000,000","197,000,000",,,,,,,"0","0","0","0","-1,753,000","-79,000","-56,858,000","1,753,000","-16,473,000","6,263,000"
			NetLongTermDebtIssuance,"-97,500,000","-1,000,000","-16,000,000","21,100,000","-101,600,000","-1,600,000","-1,700,000","-1,600,000","-1,600,000","-1,600,000","-1,600,000","-1,600,000","-25,900,000","-2,500,000","-2,400,000","-2,500,000","-2,500,000","-2,400,000","-2,500,000","-2,400,000","-2,400,000","-2,500,000","-23,000,000","-2,400,000","-2,400,000","-2,500,000","-2,400,000","-2,400,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","127,400,000","-2,100,000","-2,100,000","-2,200,000","-2,100,000","36,900,000","-1,500,000","-400,000","0",,"146,996,000","0","371,963,000",,,"-30,000,000","-60,000,000","0","-85,000,000","-30,625,000","-70,625,000","-625,000","-625,000","-625,000","-625,000","633,750,000",,,,,,,,,"0","0","0","0",,"-79,000","-56,858,000","-247,000","-11,473,000","6,263,000"
				LongTermDebtIssuance,,,"0",,,"0","0","0","0","23,000,000",,,,,,,,,,,,,,,,,,"0","0",,"0","0","129,800,000","0","0","0","0","850,000,000","0","0","0",,"147,000,000","0","389,025,000",,,,,,"0","0","0","0","0","0","0","733,750,000",,,,,,,,,"0","0","0",,,"0","150,000,000",,"0","0"
				LongTermDebtPayments,"-905,300,000","-1,000,000","-16,000,000","-786,700,000","-101,600,000","-1,600,000","-1,700,000","-1,600,000","-1,600,000","-1,600,000","-1,600,000","-1,600,000","-25,900,000","-2,500,000","-2,400,000","-2,500,000","-2,500,000","-2,400,000","-2,500,000","-2,400,000","-2,400,000","-2,500,000","-23,000,000","-2,400,000","-2,400,000","-2,500,000","-2,400,000","-2,400,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,400,000","-2,100,000","-2,100,000","-2,200,000","-2,100,000","-813,100,000","-1,500,000","-400,000","0",,"-4,000","0","-17,062,000",,,"-30,000,000","-60,000,000","0","-85,000,000","-30,625,000","-70,625,000","-625,000","-625,000","-625,000","-625,000","-100,000,000",,,,,,,,,"0","0","0","0",,"-79,000","-206,858,000","-247,000","-11,473,000","6,263,000"
			NetShortTermDebtIssuance,,,"0","0","0","0","0","0","-23,000,000","23,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"197,000,000",,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,,,"0","0","0","0","0","0","0","23,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,"0","0",,,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,"-6,400,000","-300,000",,,"0","0",,,"20,000,000","0",,,,,,,,"0","0","0","-4,200,000","-2,900,000","-2,700,000","-1,900,000","0","-400,000","0",,"-7,600,000","-9,100,000","-133,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,"0","-12,482,000","-18,777,000","-14,733,000","-21,620,000","-17,504,000","-15,198,000","-13,536,000","-15,098,000","-14,089,000",,"-20,816,000","-17,390,000",,,,"-3,033,000","1,593,000"
			CommonStockIssuance,,,"-200,000","-300,000",,,"0","0",,,"20,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,209,000",,,,,"1,593,000"
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,"0","0","0","-4,200,000","-2,900,000","-2,700,000","-1,900,000","0","-400,000","0",,"-7,600,000","-9,100,000","-133,000,000",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-12,482,000","-18,777,000","-14,733,000","-21,620,000","-17,504,000","-15,198,000","-13,536,000","-15,098,000","-14,089,000","0","-20,816,000","-16,181,000","0","0","0","0","0"
		NetPreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","760,000,000",,,,,,,,,"0","0","0",,,"0","-23,895,000",,"0","0"
			PreferredStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","760,000,000",,,,,,,,,,,,,,,,,,
			PreferredStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0",,,"0","-23,895,000",,"0","0"
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,"0","0","-20,477,000",,,,,,,,,,"0","0","0","0","-4,132,000","-4,154,000","-4,113,000","-4,226,000","-4,203,000","-3,405,000","-3,424,000","-3,413,000","-3,462,000","-855,000","-877,000","-863,000","-882,000","-899,000","-7,822,000","-7,807,000","-7,819,000","-7,706,000"
		ProceedsFromStockOptionExercised,,,,,,,,,,,,,,,"0",,,,"-100,000","0","900,000","900,000",,,,,,"0","0","0","0","0","0","400,000","100,000","400,000","600,000",,"-23,000","0","1,000","22,000","0","352,000","181,000","183,000","415,000","98,000","442,000","1,076,000",,,,,"0","0","0","0","807,000","3,736,000","1,359,000","1,772,000","4,451,000","2,964,000","9,098,000","8,130,000","10,842,000","3,322,000","1,224,000","1,410,000",,"2,488,000","0","457,000",,
		NetOtherFinancingCharges,"-187,900,000","-213,500,000","12,900,000","-19,100,000","-4,000,000","-3,600,000","0","0","0","-700,000","-2,700,000","-400,000","-21,300,000","-700,000","0","-100,000","0","-6,100,000","0",,,,"0",,,,,,,,"0",,"-5,100,000",,"0",,,"-33,300,000",,,,,"-28,292,000","0","-221,802,000",,,,,,,,,,"0",,,"-100,027,000",,,"0",,"-4,936,000","1,171,000","2,344,000","1,421,000","-715,000","370,000","209,000","136,000",,"-172,665,000","173,000,000","373,000","-12,096,000","6,263,000"
CashFlowFromDiscontinuedOperation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,"-113,564,000","4,706,000",,
EndCashPosition,"1,791,900,000","1,791,900,000","2,050,900,000","152,600,000","117,000,000","152,800,000","196,100,000","162,900,000","130,600,000","131,000,000","146,800,000","119,100,000","133,500,000","129,900,000","145,500,000","208,800,000","200,400,000","199,700,000","190,000,000","170,400,000","145,100,000","127,400,000","157,200,000","173,100,000","148,600,000","141,500,000","164,500,000","151,600,000","128,600,000","175,200,000","250,600,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33,832,000","23,199,000"
	ChangesInCash,"-207,300,000","-259,000,000","15,100,000","35,600,000","-35,800,000","-43,300,000","33,200,000","32,300,000","-400,000","-15,800,000","27,700,000","-14,400,000","3,600,000","-15,600,000","-63,300,000","8,400,000","700,000","9,700,000","19,600,000","25,300,000","17,700,000","-29,800,000","-15,900,000","24,500,000","7,100,000","-23,000,000","12,900,000","23,000,000","-46,600,000","-75,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0",,,,"0",,,,"108,858,000",,,"-33,832,000","19,316,000","-1,180,000"
	BeginningCashPosition,"1,999,200,000","2,050,900,000","152,600,000","117,000,000","152,800,000","196,100,000","162,900,000","130,600,000","131,000,000","146,800,000","119,100,000","133,500,000","129,900,000","145,500,000","208,800,000","200,400,000","199,700,000","190,000,000","170,400,000","145,100,000","127,400,000","157,200,000","173,100,000","148,600,000","141,500,000","164,500,000","151,600,000","128,600,000","175,200,000","250,600,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33,832,000","23,199,000","18,140,000"
	OtherCashAdjustmentOutsideChangeinCash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,239,000"
IncomeTaxPaidSupplementalData,,"3,300,000",,,,,,,,,,,,,,,,,"-1,400,000","2,800,000","2,900,000","700,000","2,400,000","2,500,000","2,200,000","2,400,000","-2,800,000","1,900,000","57,700,000","7,600,000","1,500,000","4,500,000","300,000","100,000","7,800,000","0","100,000","100,000",,"100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestPaidSupplementalData,"56,500,000","16,600,000","5,200,000","7,600,000","27,100,000","11,900,000","19,900,000","23,200,000","16,800,000","17,600,000","18,100,000",,,,,,,,"10,800,000","10,700,000","10,400,000","10,000,000","10,200,000","10,500,000","10,500,000","10,400,000","10,500,000","10,600,000","10,600,000","10,400,000","10,700,000","10,700,000","10,600,000","9,100,000","9,300,000","9,600,000","9,400,000","15,600,000",,"16,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CapitalExpenditure,"-40,500,000","-10,300,000","-10,000,000","-10,200,000","-10,000,000","-11,200,000","-10,200,000","-10,700,000","-9,800,000","-10,100,000","-12,000,000","-13,300,000","-16,500,000","-12,700,000","-13,300,000","-16,000,000","-16,200,000","-12,300,000","-20,500,000","-23,000,000","-21,500,000","-18,600,000","-22,400,000","-22,300,000","-20,100,000","-18,000,000","-21,100,000","-29,100,000","-32,800,000","-26,900,000","-21,100,000","-25,200,000","-22,400,000","-17,100,000","-11,600,000","-10,800,000","-11,200,000","-15,200,000","-16,387,000","-12,900,000","-11,663,000","-18,632,000","-12,790,000","-7,243,000","-15,217,000","-8,973,000","-11,366,000","-13,349,000","-9,152,000","-6,324,000","-14,800,000","-6,829,000","-9,148,000","-7,171,000","-11,801,000","-9,232,000","-11,883,000","-5,554,000","-17,015,000","-23,431,000","-15,082,000","-14,929,000","-23,734,000","-17,102,000","-19,428,000","-20,597,000","-15,131,000","-6,877,000","-8,564,000","-16,787,000","-7,423,000","-9,097,000","-7,045,000","-6,023,000","-8,350,000","-7,547,000"
IssuanceOfCapitalStock,,,"-200,000","-300,000",,,"0","0",,,"20,000,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","0","760,000,000",,,,,,,,,,,,,"-1,209,000",,,,,"1,593,000"
IssuanceOfDebt,,,"0","807,800,000","0","0","0","0","0","23,000,000",,,,,,,,,,,,,,,,,,"0","0",,"0","0","129,800,000","0","0","0","0","850,000,000","0","0","0",,"147,000,000","0","389,025,000",,,,,,"0","0","0","0","0","0","0","733,750,000",,,,,,,,,"0","0","0",,,"0","150,000,000",,"0","0"
RepaymentOfDebt,"-905,300,000","-1,000,000","-16,000,000","-786,700,000","-101,600,000","-1,600,000","-1,700,000","-1,600,000","-24,600,000","-1,600,000","-1,600,000","-1,600,000","-25,900,000","-2,500,000","-2,400,000","-2,500,000","-2,500,000","-2,400,000","-2,500,000","-2,400,000","-2,400,000","-2,500,000","-23,000,000","-2,400,000","-2,400,000","-2,500,000","-2,400,000","-2,400,000","-2,500,000","-2,500,000","-2,500,000","-2,500,000","-2,400,000","-2,100,000","-2,100,000","-2,200,000","-2,100,000","-813,100,000","-1,500,000","-400,000","0",,"-4,000","0","-17,062,000",,,"-30,000,000","-60,000,000","0","-85,000,000","-30,625,000","-70,625,000","-625,000","-625,000","-625,000","-625,000","-100,000,000",,,,,,,,,"0","0","0","0",,"-79,000","-206,858,000","-247,000","-11,473,000","6,263,000"
RepurchaseOfCapitalStock,,,,,,,,,,,,,,,,,,,,"0","0","0","-4,200,000","-2,900,000","-2,700,000","-1,900,000","0","-400,000","0",,"-7,600,000","-9,100,000","-133,000,000",,,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","-12,482,000","-18,777,000","-14,733,000","-21,620,000","-17,504,000","-15,198,000","-13,536,000","-15,098,000","-14,089,000","0","-20,816,000","-16,181,000","0","-23,895,000","0","0","0"
FreeCashFlow,"-6,600,000","-40,300,000","27,700,000","33,900,000","-27,800,000","-38,100,000","34,900,000","33,900,000","24,200,000","-36,500,000","12,000,000","-12,400,000","21,300,000","-12,400,000","-60,900,000","11,000,000","3,200,000","18,200,000","22,200,000","35,700,000","19,200,000","-28,200,000","11,300,000","30,500,000","12,200,000","-18,600,000","15,000,000","25,700,000","-44,100,000","-72,900,000","-131,000,000","113,800,000","68,300,000","-74,600,000","82,400,000","39,700,000","396,300,000","43,300,000","-90,743,000","-6,800,000","-9,084,000","-8,996,000","44,716,000","-22,271,000","133,879,000","-12,704,000","52,685,000","-8,379,000","20,298,000","-44,058,000","57,958,000","-6,294,000","11,947,000","-19,025,000","-27,034,000","-16,012,000","-25,386,000","-4,609,819,000","-182,637,000","-315,531,000","229,276,000","-157,369,000","-40,499,000","-431,117,000","135,179,000","-115,238,000","89,785,000","93,261,000","-73,302,000","-55,148,000","199,042,000","2,652,000","74,670,000","248,817,000","-571,122,000","-264,129,000"
