name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997
		GoodwillAndOtherIntangibleAssets,"910,100,000","896,600,000","315,075,000","291,598,000","283,495,000","278,277,000","271,597,000","272,091,000","272,091,000","540,091,000","551,606,000","551,606,000","551,606,000","579,297,000","582,117,000","582,269,000","599,503,000","600,369,000","605,268,000","551,404,000","552,465,000","552,670,000","553,555,000","552,048,000","552,208,000","552,369,000","554,550,000","554,711,000","559,718,000","559,649,000","556,537,000","551,603,000","563,712,000","564,181,000","568,306,000","523,968,000","524,357,000","524,745,000","532,679,000","539,635,000","540,376,000","544,741,000","546,372,000","546,786,000","547,200,000","547,665,000","548,079,000","549,971,000","550,543,000","550,288,000","482,733,000","483,099,000","408,921,000","409,335,000","1,350,377,000","1,359,047,000","1,360,160,000","1,387,416,000","1,386,722,000","1,350,020,000","1,260,332,000","1,249,564,000","1,250,444,000","1,233,368,000","1,222,223,000","1,211,234,000","1,184,710,000","1,183,502,000","1,152,209,000","1,141,701,000","1,142,629,000","1,058,211,000","1,009,888,000","984,321,000","983,817,000","961,155,000","948,901,000","937,694,000","933,187,000","885,019,000","885,266,000","738,103,000","689,200,000","691,434,000","685,808,000","668,782,000","635,797,000","634,851,000","638,438,000","592,700,000","360,400,000","258,500,000","231,700,000","180,100,000","163,300,000","102,900,000","86,100,000","74,400,000","23,700,000"
			Goodwill,"423,500,000","416,400,000","237,575,000","223,398,000","219,195,000","213,977,000","207,297,000","207,791,000","207,791,000","475,791,000","487,306,000","487,306,000","487,306,000","509,592,000","510,160,000","510,160,000","525,142,000","525,780,000","526,918,000","471,493,000","472,393,000","472,437,000","473,161,000","471,493,000","471,493,000","471,493,000","472,613,000","473,713,000","476,159,000","475,929,000","474,088,000","469,949,000","477,034,000","476,315,000","478,951,000","454,224,000","454,224,000","454,224,000","458,969,000","464,136,000","464,488,000","468,465,000","468,465,000","468,465,000","468,465,000","468,516,000","468,516,000","469,993,000","470,151,000","469,482,000","403,048,000","402,999,000","327,007,000","327,007,000","1,254,403,000","1,250,363,000","1,248,854,000","1,276,074,000","1,274,443,000","1,247,721,000","1,162,562,000","1,155,428,000","1,154,653,000","1,153,168,000","1,143,844,000",,,,,,,,,,,,"883,501,000",,,,,"738,103,000",,"691,434,000",,,,,,,,,,,,,,,
			OtherIntangibleAssets,"486,600,000","480,200,000","77,500,000","68,200,000","64,300,000","64,300,000","64,300,000","64,300,000","64,300,000","64,300,000","64,300,000","64,300,000","64,300,000","69,705,000","71,957,000","72,109,000","74,361,000","74,589,000","78,350,000","79,911,000","80,072,000","80,233,000","80,394,000","80,555,000","80,715,000","80,876,000","81,937,000","80,998,000","83,559,000","83,720,000","82,449,000","81,654,000","86,678,000","87,866,000","89,355,000","69,744,000","70,133,000","70,521,000","73,710,000","75,499,000","75,888,000","76,276,000","77,907,000","78,321,000","78,735,000","79,149,000","79,563,000","79,978,000","80,392,000","80,806,000","79,685,000","80,100,000","81,914,000","82,328,000","95,974,000","108,684,000","111,306,000","111,342,000","112,279,000","102,299,000","97,770,000","94,136,000","95,791,000","80,200,000","78,379,000","1,211,234,000","1,184,710,000","1,183,502,000","1,152,209,000","1,141,701,000","1,142,629,000","1,058,211,000","1,009,888,000","984,321,000","983,817,000","961,155,000","65,400,000","937,694,000","933,187,000","885,019,000","885,266,000",,"689,200,000",,"685,808,000","668,782,000","635,797,000","634,851,000","638,438,000","592,700,000","360,400,000","258,500,000","231,700,000","180,100,000","163,300,000","102,900,000","86,100,000","74,400,000","23,700,000"
		OtherNonCurrentAssets,"59,600,000","62,500,000","88,997,000","83,018,000","74,993,000","74,180,000","92,344,000","91,435,000","87,636,000","43,554,000","43,440,000","43,148,000","43,663,000","45,634,000","50,576,000","50,064,000","51,509,000","51,471,000","55,714,000","46,223,000","46,119,000","45,242,000","40,147,000","40,104,000","39,529,000","39,998,000","54,088,000","55,778,000","56,334,000","55,208,000","57,769,000","53,704,000","51,880,000","52,793,000","51,681,000","57,148,000","47,224,000","45,820,000","47,559,000","45,329,000","57,785,000","62,122,000","82,156,000","77,225,000","74,813,000","76,489,000","61,633,000","59,944,000","59,510,000","51,099,000","22,674,000","31,462,000","22,195,000","37,243,000","21,705,000","28,565,000","32,336,000","28,676,000","26,747,000","36,312,000","44,774,000","41,517,000","40,006,000","58,380,000","57,090,000","49,300,000","43,555,000","39,206,000","35,981,000","33,877,000","32,025,000","29,567,000","31,227,000","22,355,000","18,861,000","18,156,000","16,030,000","14,051,000","14,711,000","14,112,000","16,375,000","12,555,000","12,004,000","10,958,000","10,904,000","10,097,000","12,205,000","10,917,000","10,043,000","9,100,000","7,600,000","6,000,000","5,800,000","4,900,000","6,600,000","600,000","600,000","600,000","1,200,000"
TotalLiabilitiesNetMinorityInterest,"3,871,200,000","3,898,700,000","2,500,214,000","2,709,991,000","2,865,768,000","2,931,188,000","2,729,815,000","2,850,723,000","3,254,757,000","3,126,271,000","3,215,467,000","3,243,602,000","3,286,804,000","2,973,691,000","2,900,087,000","2,917,834,000","3,019,778,000","3,031,758,000","2,891,595,000","2,931,746,000","2,885,357,000","2,914,172,000","2,743,747,000","2,836,297,000","2,764,914,000","2,833,333,000","2,599,248,000","2,590,061,000","2,450,195,000","2,516,417,000","2,330,342,000","2,416,555,000","2,377,971,000","2,437,531,000","2,312,202,000","2,318,630,000","2,146,745,000","2,250,177,000","1,944,239,000","1,908,153,000","1,870,255,000","1,816,887,000","1,732,852,000","1,758,444,000","1,846,278,000","1,786,069,000","1,675,978,000","1,717,052,000","1,904,248,000","1,700,103,000","1,654,114,000","1,879,406,000","1,994,512,000","2,220,912,000","2,250,616,000","2,448,205,000","2,514,664,000","2,351,916,000","2,294,708,000","2,361,669,000","2,261,000,000","2,220,924,000","2,112,759,000","2,338,333,000","2,304,163,000","2,194,703,000","1,950,095,000","2,204,297,000","2,150,939,000","2,131,924,000","2,028,410,000","2,137,008,000","2,025,714,000","1,987,896,000","1,741,372,000","1,784,351,000","1,740,222,000","1,738,130,000","1,593,031,000","1,622,176,000","1,642,021,000","1,288,665,000","1,199,395,000","1,312,145,000","1,322,727,000","1,338,326,000","1,210,767,000","1,265,655,000","1,220,843,000","1,098,500,000","576,300,000","502,500,000","517,700,000","433,700,000","358,600,000","266,200,000","216,700,000","207,100,000","131,800,000"
	CurrentLiabilities,"1,869,200,000","1,891,700,000","1,428,402,000","1,635,802,000","1,781,332,000","1,831,413,000","1,629,018,000","1,748,177,000","2,013,044,000","2,066,156,000","1,945,948,000","1,965,409,000","1,966,280,000","1,945,847,000","1,812,940,000","1,847,262,000","1,887,067,000","1,954,832,000","1,731,746,000","1,904,884,000","1,847,979,000","1,936,880,000","1,752,827,000","1,834,235,000","1,804,153,000","1,914,621,000","1,656,578,000","1,673,001,000","1,561,494,000","1,647,006,000","1,439,783,000","1,535,803,000","1,497,680,000","1,594,536,000","1,454,071,000","1,486,093,000","1,406,247,000","1,524,155,000","1,224,200,000","1,262,030,000","1,202,264,000","1,156,675,000","1,044,297,000","1,028,474,000","1,117,577,000","1,105,587,000","1,002,715,000","1,024,666,000","1,203,168,000","1,006,901,000","988,309,000","1,135,323,000","1,346,545,000","2,149,780,000","1,389,492,000","1,576,286,000","1,493,545,000","1,426,117,000","1,407,465,000","1,488,911,000","1,459,769,000","1,431,693,000","1,339,183,000","1,524,798,000","1,453,912,000","1,320,494,000","1,132,998,000","1,326,340,000","1,310,828,000","1,333,375,000","1,179,302,000","1,312,540,000","1,230,151,000","1,196,929,000","1,017,202,000","1,098,360,000","1,021,868,000","1,038,384,000","913,995,000","981,654,000","976,794,000","737,253,000","710,365,000","779,994,000","781,371,000","818,321,000","693,141,000","774,777,000","732,428,000","657,900,000","345,000,000","361,100,000","320,200,000","285,700,000","208,900,000","194,100,000","151,100,000","152,700,000","100,300,000"
		PayablesAndAccruedExpenses,"604,300,000","573,600,000","432,499,000","477,463,000","974,518,000","978,296,000","889,060,000","1,016,050,000","1,149,431,000","1,273,129,000","1,133,649,000","1,138,205,000","1,154,463,000","1,206,577,000","1,123,295,000","1,089,243,000","1,128,003,000","1,184,420,000","1,071,892,000","1,158,578,000","1,166,293,000","1,218,524,000","1,120,967,000","1,149,494,000","1,168,547,000","1,255,817,000","1,102,943,000","1,088,564,000","981,338,000","1,065,086,000","946,475,000","988,771,000","931,071,000","1,005,659,000","949,859,000","944,281,000","893,217,000","981,545,000","242,057,000","259,064,000","278,229,000","276,726,000","275,249,000","270,396,000","259,103,000","234,552,000","203,450,000","201,232,000","209,009,000","216,200,000","224,377,000","213,634,000","204,869,000","277,938,000","223,288,000","230,421,000","239,041,000","247,658,000","281,047,000","267,427,000","265,608,000","268,236,000","282,628,000","271,442,000","256,927,000","275,539,000","276,914,000","283,843,000","256,916,000","279,547,000","249,962,000","231,697,000","197,707,000","199,172,000","227,343,000","222,370,000","181,594,000","185,458,000","212,575,000","54,330,000","178,453,000","146,753,000","150,467,000","149,697,000","134,809,000","50,274,000","55,239,000","79,807,000","57,851,000","48,400,000","22,200,000","17,900,000","15,700,000","15,000,000","9,200,000","8,000,000","7,600,000","6,600,000","5,500,000"
			Payables,"198,000,000","223,100,000","133,786,000","179,412,000","675,082,000","690,323,000","635,750,000","708,995,000","905,686,000","996,088,000","862,310,000","881,818,000","890,533,000","935,337,000","869,594,000","855,628,000","888,992,000","934,141,000","821,081,000","925,265,000","939,182,000","968,277,000","871,097,000","917,074,000","949,922,000","1,024,670,000","875,558,000","877,144,000","764,961,000","844,023,000","733,473,000","802,937,000","739,920,000","807,055,000","760,265,000","766,881,000","712,741,000","776,176,000","67,302,000","98,389,000","90,385,000","86,902,000","87,360,000","87,468,000","87,486,000","59,719,000","47,968,000","53,188,000","54,715,000","55,345,000","51,977,000","52,095,000","53,688,000","53,215,000","49,903,000","61,636,000","65,995,000","66,026,000","69,797,000","68,048,000","71,063,000","68,016,000","69,978,000","80,583,000","82,045,000","91,101,000","77,468,000","86,400,000","87,466,000","88,616,000","64,322,000","65,851,000","64,635,000","63,577,000","62,358,000","64,193,000","51,908,000","58,560,000","43,054,000","54,330,000","54,959,000","44,802,000","44,669,000","51,706,000","49,742,000","50,274,000","55,239,000","79,807,000","57,851,000","48,400,000","22,200,000","17,900,000","15,700,000","15,000,000","9,200,000","8,000,000","7,600,000","6,600,000","5,500,000"
				AccountsPayable,"124,200,000","133,300,000","105,181,000","146,634,000","136,314,000","105,098,000","92,624,000","105,784,000","78,394,000","135,217,000","119,790,000","128,579,000","127,443,000","114,263,000","119,082,000","111,128,000","113,705,000","129,903,000","102,122,000","123,010,000","125,279,000","117,740,000","108,210,000","129,944,000","138,511,000","131,204,000","113,527,000","113,621,000","115,384,000","132,405,000","102,806,000","110,452,000","108,329,000","126,025,000","107,909,000","99,554,000","99,663,000","120,981,000","67,302,000","98,389,000","90,385,000","86,902,000","87,360,000","87,468,000","87,486,000","59,719,000","47,968,000","53,188,000","54,715,000","55,345,000","51,977,000","52,095,000","53,688,000","53,215,000","49,903,000","61,636,000","65,995,000","66,026,000","69,797,000","68,048,000","71,063,000","68,016,000","69,978,000","80,583,000","82,045,000","91,101,000","77,468,000","86,400,000","87,466,000","88,616,000","64,322,000","65,851,000","64,635,000","63,577,000","62,358,000","64,193,000","51,908,000","58,560,000","43,054,000","54,330,000","54,959,000","44,802,000","44,669,000","51,706,000","49,742,000","50,274,000","55,239,000","79,807,000","57,851,000","48,400,000","22,200,000","17,900,000","15,700,000","15,000,000","9,200,000","8,000,000","7,600,000","6,600,000","5,500,000"
				OtherPayable,"73,800,000","89,800,000","28,605,000","32,778,000","538,768,000","585,225,000","543,126,000","603,211,000","827,292,000","860,871,000","742,520,000","753,239,000","763,090,000","821,074,000","750,512,000","744,500,000","775,287,000","804,238,000","718,959,000","802,255,000","813,903,000","850,537,000","762,887,000","787,130,000","811,411,000","893,466,000","762,031,000","763,523,000","649,577,000","711,618,000","630,667,000","692,485,000","631,591,000","681,030,000","652,356,000","667,327,000","613,078,000","655,195,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"406,300,000","350,500,000","298,713,000","298,051,000","299,436,000","287,973,000","253,310,000","307,055,000","243,745,000","277,041,000","271,339,000","256,387,000","263,930,000","271,240,000","253,701,000","233,615,000","239,011,000","250,279,000","250,811,000","233,313,000","227,111,000","250,247,000","249,870,000","232,420,000","218,625,000","231,147,000","227,385,000","211,420,000","216,377,000","221,063,000","213,002,000","185,834,000","191,151,000","198,604,000","189,594,000","177,400,000","180,476,000","205,369,000","174,755,000","160,675,000","187,844,000","189,824,000","187,889,000","182,928,000","171,617,000","174,833,000","155,482,000","148,044,000","154,294,000","160,855,000","172,400,000","161,539,000","151,181,000","224,723,000","173,385,000","168,785,000","173,046,000","181,632,000","211,250,000","199,379,000","194,545,000","200,220,000","212,650,000","190,859,000","174,882,000","184,438,000","199,446,000","197,443,000","169,450,000","190,931,000","185,640,000","165,846,000","133,072,000","135,595,000","164,985,000","158,177,000","129,686,000","126,898,000","169,521,000",,"123,494,000","101,951,000","105,798,000","97,991,000","85,067,000",,,,,,,,,,,,,,
				InterestPayable,,,"3,431,000","7,365,000","4,105,000","8,496,000","6,352,000","13,341,000","6,534,000","10,830,000","11,872,000","12,518,000","12,892,000","13,417,000","12,258,000","12,435,000","12,481,000","12,316,000","11,144,000","11,924,000","11,633,000","13,265,000","12,987,000","12,874,000","13,154,000","12,640,000","12,485,000","12,524,000","12,531,000","12,409,000","12,163,000","12,299,000","12,552,000","12,653,000","12,893,000","12,717,000","7,986,000","16,643,000","8,251,000","10,672,000","9,294,000","12,117,000","9,283,000","13,625,000","10,590,000","14,070,000","10,035,000","13,924,000","13,010,000","16,146,000","9,456,000","15,174,000","12,320,000","17,096,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"1,264,900,000","1,318,100,000","995,903,000","1,158,339,000","806,814,000","853,117,000","739,958,000","732,127,000","863,613,000","793,027,000","812,299,000","827,204,000","811,817,000","739,270,000","689,645,000","758,019,000","759,064,000","770,412,000","659,854,000","746,306,000","681,686,000","718,356,000","631,860,000","684,741,000","635,606,000","658,804,000","553,635,000","584,437,000","580,156,000","581,920,000","486,721,000","535,391,000","566,609,000","588,877,000","504,212,000","541,812,000","513,030,000","542,610,000","982,143,000","1,002,966,000","924,035,000","879,949,000","769,048,000","758,078,000","858,474,000","871,035,000","799,265,000","822,073,000","990,102,000","787,355,000","710,809,000","842,172,000","991,686,000","1,672,360,000","1,123,276,000","1,294,936,000","1,190,461,000","1,129,867,000","1,062,302,000","1,136,821,000","1,099,944,000","1,067,165,000","962,451,000","1,102,699,000","1,047,345,000","992,065,000","796,462,000","965,356,000","988,035,000","1,053,828,000","929,340,000","1,080,843,000","1,022,875,000","997,757,000","789,859,000","875,990,000","840,274,000","852,926,000","701,420,000","774,942,000","798,341,000","590,500,000","559,898,000","630,297,000","646,562,000","687,315,000","543,338,000","606,449,000","578,928,000","520,000,000","278,100,000","304,600,000","266,300,000","235,900,000","174,800,000","150,500,000","128,700,000","133,800,000","85,500,000"
			CurrentDebt,"1,175,400,000","1,229,200,000","920,535,000","1,105,006,000","762,070,000","807,263,000","692,891,000","686,145,000","800,249,000","748,131,000","767,092,000","777,577,000","761,223,000","739,270,000","689,645,000","758,019,000","759,064,000","770,412,000","659,854,000","746,306,000","681,686,000","718,356,000","631,860,000","684,741,000","635,606,000","658,804,000","553,635,000","584,437,000","580,156,000","581,920,000","486,721,000","535,391,000","566,609,000","588,877,000","504,212,000","541,812,000","513,030,000","542,610,000","982,143,000","1,002,966,000","924,035,000","879,949,000","769,048,000","758,078,000","858,474,000","871,035,000","799,265,000","822,073,000","990,102,000","787,355,000","710,809,000","842,172,000","991,686,000","1,672,360,000","1,123,276,000","1,294,936,000","1,190,461,000","1,129,867,000","1,062,302,000","1,136,821,000","1,099,944,000","1,067,165,000","962,451,000","1,102,699,000","1,047,345,000","992,065,000","796,462,000","965,356,000","988,035,000","1,053,828,000","929,340,000","1,080,843,000","1,022,875,000","997,757,000","789,859,000","875,990,000","840,274,000","852,926,000","701,420,000","774,942,000","798,341,000","590,500,000","559,898,000","630,297,000","646,562,000","687,315,000","543,338,000","606,449,000","578,928,000","520,000,000","278,100,000","304,600,000","266,300,000","235,900,000","174,800,000","150,500,000","128,700,000","133,800,000","85,500,000"
				CurrentNotesPayable,"1,122,300,000","1,178,600,000","867,152,000","1,053,325,000","687,550,000","739,019,000","628,978,000","614,102,000","719,446,000","678,223,000","704,238,000","714,609,000","722,807,000","712,966,000","656,535,000","720,233,000","705,107,000","709,098,000","600,379,000","679,075,000","631,654,000","675,353,000","588,619,000","655,282,000","608,927,000","625,367,000","521,924,000","545,901,000","541,919,000","551,118,000","462,703,000","515,033,000","546,069,000","570,661,000","486,202,000","521,449,000","493,475,000","524,023,000","969,854,000","990,791,000","911,983,000","868,341,000","757,817,000","746,723,000","848,611,000","861,985,000","775,561,000","798,615,000","766,913,000","763,364,000","605,059,000","754,752,000","780,102,000","921,023,000","991,571,000","1,159,953,000","1,186,123,000","1,125,670,000","1,059,133,000","1,133,597,000","1,097,248,000","1,064,458,000","959,438,000","1,099,972,000","1,044,434,000","989,318,000","793,590,000","962,395,000","985,019,000","1,050,858,000","925,356,000","1,077,296,000","1,021,752,000","996,370,000","787,095,000","873,226,000","837,510,000","850,162,000","699,046,000","772,568,000","796,066,000","587,914,000","557,301,000","627,445,000",,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"53,100,000","50,600,000","53,383,000","51,681,000","74,520,000","68,244,000","63,913,000","72,043,000","80,803,000","69,908,000","62,854,000","62,968,000","38,416,000","26,304,000","33,110,000","37,786,000","53,957,000","61,314,000","59,475,000","67,231,000","50,032,000","43,003,000","43,241,000","29,459,000","26,679,000","33,437,000","31,711,000","38,536,000","38,237,000","30,802,000","24,018,000","20,358,000","20,540,000","18,216,000","18,010,000","20,363,000","19,555,000","18,587,000","12,289,000","12,175,000","12,052,000","11,608,000","11,231,000","11,355,000","9,863,000","9,050,000","23,704,000","23,458,000","223,189,000","23,991,000","105,750,000","87,420,000","211,584,000","751,337,000","131,705,000","134,983,000","4,338,000","4,197,000","3,169,000","3,224,000","2,696,000","2,707,000","3,013,000","2,727,000","2,911,000","2,747,000","2,872,000","2,961,000","3,016,000","2,970,000","3,984,000","3,547,000","1,123,000","1,387,000","2,764,000","2,764,000","2,764,000","2,764,000","2,374,000","2,374,000","2,275,000","2,586,000","2,597,000","2,852,000",,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"89,500,000","88,900,000","75,368,000","53,333,000","44,744,000","45,854,000","47,067,000","45,982,000","63,364,000","44,896,000","45,207,000","49,627,000","50,594,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,587,000","11,641,000",,,,,,,,,,,,,,,,"1,361,000","4,057,000","3,346,000","53,123,000","79,517,000","149,990,000","199,482,000","42,928,000","50,929,000","64,043,000","48,592,000","64,116,000","84,663,000","94,217,000","96,292,000","94,104,000","150,657,000","149,640,000","52,890,000","59,622,000","77,141,000","65,877,000",,,,"9,569,000",,,,,,,"152,382,000",,,,,,"80,732,000","94,564,000","88,521,000","95,649,000","89,500,000","44,700,000","38,600,000","38,200,000","34,800,000","24,900,000","35,600,000","14,800,000","12,300,000","9,300,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,002,000,000","2,007,000,000","1,071,812,000","1,074,189,000","1,084,436,000","1,099,775,000","1,100,797,000","1,102,546,000","1,241,713,000","1,060,115,000","1,269,519,000","1,278,193,000","1,320,524,000","1,027,844,000","1,087,147,000","1,070,572,000","1,132,711,000","1,076,926,000","1,159,849,000","1,026,862,000","1,037,378,000","977,292,000","990,920,000","1,002,062,000","960,761,000","918,712,000","942,670,000","917,060,000","888,701,000","869,411,000","890,559,000","880,752,000","880,291,000","842,995,000","858,131,000","832,537,000","740,498,000","726,022,000","720,039,000","646,123,000","667,991,000","660,212,000","688,555,000","729,970,000","728,701,000","680,482,000","673,263,000","692,386,000","701,080,000","693,202,000","665,805,000","744,083,000","647,967,000","71,132,000","861,124,000","871,919,000","1,021,119,000","925,799,000","887,243,000","872,758,000","801,231,000","789,231,000","773,576,000","813,535,000","850,251,000","874,209,000","817,097,000","877,957,000","840,111,000","798,549,000","849,108,000","824,468,000","795,563,000","790,967,000","724,170,000","685,991,000","718,354,000","699,746,000","679,036,000","640,522,000","665,227,000","551,412,000","489,030,000","532,151,000","541,356,000","520,005,000","517,626,000","490,878,000","488,415,000","440,600,000","231,300,000","141,400,000","197,500,000","148,000,000","149,700,000","72,100,000","65,600,000","54,400,000","31,500,000"
		LongTermDebtAndCapitalLeaseObligation,"1,907,900,000","1,911,000,000","975,392,000","980,730,000","993,354,000","1,010,677,000","1,014,069,000","1,025,290,000","1,175,426,000","977,442,000","1,177,873,000","1,186,512,000","1,225,861,000","918,779,000","957,519,000","933,128,000","1,004,657,000","963,389,000","1,016,390,000","887,327,000","897,352,000","839,675,000","842,894,000","848,802,000","817,065,000","781,145,000","795,871,000","780,883,000","756,388,000","742,610,000","759,463,000","760,527,000","764,510,000","730,157,000","734,064,000","713,087,000","619,742,000","610,798,000","598,890,000","525,395,000","545,028,000","536,011,000","559,709,000","596,410,000","598,969,000","546,401,000","529,632,000","550,182,000","562,520,000","552,150,000","556,243,000","644,260,000","557,278,000",,"638,970,000","647,652,000","783,348,000","697,800,000","687,493,000","672,196,000","601,272,000","598,627,000","607,427,000","644,863,000","685,310,000","712,311,000","686,862,000","749,259,000","707,556,000","668,826,000","747,808,000","721,737,000","698,656,000","694,898,000","662,620,000","621,929,000","654,791,000","637,545,000","632,038,000","595,062,000","620,691,000","511,877,000","448,935,000","493,412,000","504,315,000","485,212,000","491,063,000","466,092,000","464,512,000","417,300,000","214,200,000","123,400,000","180,400,000","131,300,000","131,200,000","54,600,000","50,000,000","38,600,000","25,800,000"
			LongTermDebt,"1,493,200,000","1,510,700,000","637,774,000","634,712,000","637,377,000","651,823,000","669,684,000","677,488,000","830,839,000","636,978,000","846,222,000","851,283,000","880,939,000","918,779,000","957,519,000","933,128,000","1,004,657,000","963,389,000","1,016,390,000","887,327,000","897,352,000","839,675,000","842,894,000","848,802,000","817,065,000","781,145,000","795,871,000","780,883,000","756,388,000","742,610,000","759,463,000","760,527,000","764,510,000","730,157,000","734,064,000","713,087,000","619,742,000","610,798,000","598,890,000","525,395,000","545,028,000","536,011,000","559,709,000","596,410,000","598,969,000","546,401,000","529,632,000","550,182,000","562,520,000","552,150,000","556,243,000","644,260,000","557,278,000",,"638,970,000","647,652,000","783,348,000","697,800,000","687,493,000","672,196,000","601,272,000","598,627,000","607,427,000","644,863,000","685,310,000","712,311,000","686,862,000","749,259,000","707,556,000","668,826,000","747,808,000","721,737,000","698,656,000","694,898,000","662,620,000","621,929,000","654,791,000","637,545,000","632,038,000","595,062,000","620,691,000","511,877,000","448,935,000","493,412,000","504,315,000","485,212,000","491,063,000","466,092,000","464,512,000","417,300,000","214,200,000","123,400,000","180,400,000","131,300,000","131,200,000","54,600,000","50,000,000","38,600,000","25,800,000"
			LongTermCapitalLeaseObligation,"414,700,000","400,300,000","337,618,000","346,018,000","355,977,000","358,854,000","344,385,000","347,802,000","344,587,000","340,464,000","331,651,000","335,229,000","344,922,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,,,"485,000","771,000","345,000","0","1,912,000","0","8,927,000","20,513,000","23,416,000","26,844,000","33,178,000","50,449,000","49,886,000","54,524,000","51,619,000","79,336,000","76,498,000","79,021,000","76,447,000","81,150,000","82,743,000","76,755,000","73,322,000","72,815,000","65,979,000","61,098,000","57,601,000","59,620,000","43,949,000","37,945,000","31,552,000","32,108,000","25,114,000","18,675,000","10,768,000",,,,,,,,,,,,,,,,"0","97,510,000","142,290,000","134,434,000","144,170,000",,,,"151,034,000","130,600,000","131,140,000","131,964,000","132,419,000","101,530,000","101,331,000","101,256,000","100,835,000","78,441,000","78,229,000","76,882,000","76,933,000","41,077,000","40,329,000","40,566,000","40,616,000","24,281,000","27,176,000","28,662,000","28,199,000","26,277,000","24,585,000","22,887,000","21,093,000","13,946,000","12,232,000","10,311,000","8,500,000","6,700,000","5,700,000","4,100,000","4,100,000","1,100,000","1,100,000","1,100,000","4,400,000","1,000,000"
			NonCurrentDeferredTaxesLiabilities,,,,"485,000","771,000","345,000","0","1,912,000","0","8,927,000","20,513,000","23,416,000","26,844,000","33,178,000","50,449,000","49,886,000","54,524,000","51,619,000","79,336,000","76,498,000","79,021,000","76,447,000","81,150,000","82,743,000","76,755,000","73,322,000","72,815,000","65,979,000","61,098,000","57,601,000","59,620,000","43,949,000","37,945,000","31,552,000","32,108,000","25,114,000","18,675,000","10,768,000",,,,,,,,,,,,,,,,"0","97,510,000","142,290,000","134,434,000","144,170,000",,,,"151,034,000","130,600,000","131,140,000","131,964,000","132,419,000","101,530,000","101,331,000","101,256,000","100,835,000","78,441,000","78,229,000","76,882,000","76,933,000","41,077,000","40,329,000","40,566,000","40,616,000","24,281,000","27,176,000","28,662,000","28,199,000","26,277,000","24,585,000","22,887,000","21,093,000","13,946,000","12,232,000","10,311,000","8,500,000","6,700,000","5,700,000","4,100,000","4,100,000","1,100,000","1,100,000","1,100,000","4,400,000","1,000,000"
