name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007
		OtherCurrentLiabilities,"164,600,000","117,100,000","106,800,000","155,500,000","173,000,000","134,000,000","171,100,000","129,100,000","112,700,000","114,000,000","167,900,000","167,400,000","150,100,000","101,000,000","148,900,000","147,000,000","132,700,000","96,400,000","143,200,000","127,100,000","120,700,000","90,600,000","137,200,000","130,100,000","120,500,000","78,600,000","104,600,000","88,600,000","91,300,000","68,000,000","112,100,000","107,200,000","101,400,000","54,300,000","79,800,000","79,500,000","72,200,000","45,700,000","92,100,000","85,200,000","82,400,000","120,200,000","162,700,000","152,800,000","158,100,000","121,300,000","171,100,000","152,800,000","80,000,000","125,500,000","175,800,000","93,500,000","183,000,000","157,400,000","262,900,000","203,000,000","211,600,000","171,200,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"830,400,000","841,000,000","828,400,000","811,700,000","652,800,000","711,300,000","765,900,000","812,100,000","901,400,000","870,900,000","922,300,000","928,300,000","591,700,000","500,300,000","592,400,000","552,400,000","535,300,000","508,100,000","519,300,000","513,200,000","493,300,000","614,500,000","401,100,000","411,000,000","413,200,000","393,300,000","334,700,000","259,700,000","257,600,000","292,200,000","195,700,000","217,500,000","163,500,000","189,200,000","226,100,000","226,000,000","225,500,000","321,600,000","201,500,000","310,700,000","277,500,000","272,700,000","223,200,000","246,700,000","233,700,000","247,200,000","237,900,000","230,500,000","237,700,000","237,700,000","265,100,000","302,600,000","316,400,000","335,700,000","223,000,000","60,100,000","56,200,000","53,500,000"
		LongTermDebtAndCapitalLeaseObligation,"669,900,000","674,400,000","652,900,000","641,100,000","469,300,000","522,500,000","598,000,000","647,600,000","733,600,000","698,300,000","768,700,000","771,500,000","448,200,000","387,100,000","486,100,000","437,200,000","407,400,000","372,700,000","391,800,000","391,900,000","372,600,000","491,600,000","300,200,000","305,400,000","297,400,000","280,600,000","230,700,000","154,300,000","150,600,000","173,800,000","122,900,000","136,800,000","79,200,000","94,100,000","102,600,000","100,500,000","97,800,000","189,100,000","75,700,000","176,300,000","139,300,000","135,700,000","134,300,000","145,200,000","130,800,000","145,400,000","143,700,000","130,100,000","137,000,000","131,800,000","145,000,000","149,000,000","165,000,000","185,000,000","140,000,000",,,
			LongTermDebt,"669,900,000","674,400,000","652,900,000","641,100,000","469,300,000","522,500,000","598,000,000","647,600,000","733,600,000","698,300,000","768,700,000","771,500,000","448,200,000","387,100,000","486,100,000","437,200,000","407,400,000","372,700,000","391,800,000","391,900,000","372,600,000","491,600,000","300,200,000","305,400,000","297,400,000","280,600,000","230,700,000","154,300,000","150,600,000","173,800,000","122,900,000","136,800,000","79,200,000","94,100,000","102,600,000","100,500,000","97,800,000","189,100,000","75,700,000","176,300,000","139,300,000","135,700,000","134,300,000","145,200,000","130,800,000","145,400,000","143,700,000","130,100,000","137,000,000","131,800,000","145,000,000","149,000,000","165,000,000","185,000,000","140,000,000",,,
		NonCurrentDeferredLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,"1,800,000",,,,"1,300,000","15,200,000",,,"10,900,000",,,,"2,400,000",,,,"2,900,000",,,,,,,,"2,300,000",,,,"6,000,000","3,500,000",,,
			NonCurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,"1,800,000",,,,"1,300,000","15,200,000",,,"10,900,000",,,,"2,400,000",,,,"2,900,000",,,,,,,,"2,300,000",,,,"6,000,000","3,500,000",,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19,200,000"
		EmployeeBenefits,"53,200,000","57,600,000","74,100,000","88,800,000","89,900,000","94,100,000","73,200,000","72,300,000","71,400,000","73,900,000","61,200,000","68,000,000","70,300,000","72,500,000","62,500,000","71,500,000","82,700,000","85,900,000","77,900,000","85,100,000","85,400,000","86,100,000","75,300,000","81,400,000","85,600,000","90,700,000","73,900,000","81,900,000","82,900,000","93,100,000","32,500,000","40,900,000","46,100,000","52,500,000","93,300,000","96,600,000","98,900,000","104,600,000","96,100,000","105,000,000","109,600,000","109,200,000","61,200,000","71,700,000","73,500,000","73,000,000","63,200,000","71,600,000","74,900,000","77,100,000","83,300,000","117,600,000","118,100,000","118,300,000",,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"53,200,000","57,600,000","74,100,000","88,800,000","89,900,000","94,100,000","73,200,000","72,300,000","71,400,000","73,900,000","61,200,000","68,000,000","70,300,000","72,500,000","62,500,000","71,500,000","82,700,000","85,900,000","77,900,000","85,100,000","85,400,000","86,100,000","75,300,000","81,400,000","85,600,000","90,700,000","73,900,000","81,900,000","82,900,000","93,100,000","32,500,000","40,900,000","46,100,000","52,500,000","93,300,000","96,600,000","98,900,000","104,600,000","96,100,000","105,000,000","109,600,000","109,200,000","61,200,000","71,700,000","73,500,000","73,000,000","63,200,000","71,600,000","74,900,000","77,100,000","83,300,000","117,600,000","118,100,000","118,300,000",,,,
		OtherNonCurrentLiabilities,"107,300,000","109,000,000","101,400,000","81,800,000","93,600,000","94,700,000","94,700,000","92,200,000","96,400,000","98,700,000","92,400,000","88,800,000","73,200,000","40,700,000","43,800,000","43,700,000","45,200,000","49,500,000","49,600,000","36,200,000","35,300,000","36,800,000","25,600,000","24,200,000","30,200,000","20,200,000","30,100,000","23,500,000","24,100,000","24,000,000","25,100,000","39,800,000","38,200,000","31,700,000","30,200,000","28,900,000","28,800,000","25,500,000","29,700,000","29,400,000","28,600,000","24,900,000","27,700,000","29,800,000","29,400,000","28,800,000","31,000,000","28,800,000","25,800,000","26,500,000","36,800,000","36,000,000","33,300,000","26,400,000","79,500,000",,,"34,300,000"
TotalEquityGrossMinorityInterest,"783,600,000","750,500,000","707,300,000","685,700,000","672,100,000","637,100,000","611,400,000","596,600,000","570,700,000","569,500,000","523,700,000","500,000,000","476,400,000","456,900,000","432,400,000","410,600,000","419,000,000","441,900,000","430,300,000","402,700,000","376,300,000","179,900,000","169,100,000","148,400,000","137,800,000","129,700,000","121,700,000","124,300,000","104,400,000","119,200,000","151,800,000","158,100,000","148,000,000","154,400,000","118,800,000","108,600,000","105,900,000","105,600,000","96,500,000","86,400,000","86,800,000","79,800,000","105,600,000","111,000,000","99,100,000","93,000,000","82,800,000","61,800,000","59,900,000","61,800,000","45,600,000","13,700,000","-6,900,000","-8,800,000","21,400,000","222,900,000","226,500,000","214,200,000"
	StockholdersEquity,"783,600,000","750,500,000","707,300,000","685,700,000","672,100,000","637,100,000","611,400,000","596,600,000","570,700,000","569,500,000","523,700,000","500,000,000","476,400,000","456,900,000","432,400,000","410,600,000","419,000,000","441,900,000","430,300,000","402,700,000","376,300,000","179,900,000","169,100,000","148,400,000","137,800,000","129,700,000","121,700,000","124,300,000","104,400,000","119,200,000","151,800,000","158,100,000","148,000,000","154,400,000","118,500,000","108,600,000","105,900,000","105,600,000","96,500,000","86,400,000","86,800,000","79,800,000","105,600,000","111,000,000","99,100,000","93,000,000","82,800,000","61,800,000","59,900,000","61,800,000","45,600,000","13,700,000","-6,900,000","-8,800,000","21,400,000","222,900,000","226,500,000","214,200,000"
		CapitalStock,"300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","0","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","220,200,000","226,000,000","218,300,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0",,,,,"0",,,,"0","0","0","0",,"0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,
			CommonStock,"300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","0","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","300,000","220,200,000","226,000,000","218,300,000"
		AdditionalPaidInCapital,"215,900,000","214,200,000","214,300,000","212,000,000","231,600,000","229,900,000","228,900,000","236,100,000","244,300,000","241,800,000","241,800,000","239,300,000","248,500,000","245,900,000","245,200,000","242,300,000","254,600,000","252,200,000","251,100,000","249,500,000","247,200,000","77,200,000","74,400,000","71,800,000","69,600,000","71,600,000","70,100,000","70,300,000","68,400,000","71,100,000","69,500,000","69,600,000","67,600,000","67,700,000","65,600,000","63,900,000","62,600,000","66,200,000","64,400,000","62,600,000","61,000,000","60,700,000","59,400,000","58,100,000","56,500,000","59,100,000","57,200,000","55,100,000","53,100,000","53,500,000","51,200,000","46,200,000","44,000,000","41,900,000","37,800,000",,,
		RetainedEarnings,"755,800,000","733,400,000","705,000,000","678,900,000","651,600,000","627,800,000","600,900,000","586,900,000","557,600,000","532,800,000","493,900,000","463,700,000","433,100,000","416,500,000","354,700,000","333,800,000","303,400,000","333,700,000","317,600,000","295,000,000","280,300,000","266,600,000","246,600,000","228,900,000","213,200,000","211,100,000","193,200,000","183,300,000","171,700,000","166,400,000","153,900,000","147,700,000","138,900,000","146,500,000","135,500,000","131,400,000","125,500,000","123,500,000","107,100,000","103,200,000","97,500,000","95,800,000","90,700,000","84,700,000","76,500,000","73,600,000","59,800,000","52,500,000","46,500,000","44,700,000","36,000,000","29,700,000","22,200,000","20,200,000","12,000,000",,,
		TreasuryStock,"0","0","0","0","900,000","1,000,000","1,000,000","7,000,000","12,600,000","12,600,000","14,500,000","14,400,000","19,300,000","19,300,000","12,000,000","12,000,000","4,000,000","4,000,000","4,900,000","0","0","7,200,000","7,200,000","7,300,000","4,000,000","6,100,000","6,400,000","4,100,000","3,100,000","1,500,000","500,000",,,"0","0","0","200,000","3,400,000","300,000","300,000","300,000","300,000","0","0","0","700,000","700,000","700,000","700,000","700,000","700,000","700,000","700,000","800,000","700,000",,,
		GainsLossesNotAffectingRetainedEarnings,"-188,400,000","-197,400,000","-212,300,000","-205,500,000","-210,500,000","-219,900,000","-217,700,000","-219,700,000","-218,900,000","-192,800,000","-197,800,000","-188,900,000","-186,200,000","-186,500,000","-155,800,000","-153,800,000","-135,300,000","-140,300,000","-133,800,000","-142,100,000","-151,500,000","-157,000,000","-145,000,000","-145,300,000","-141,300,000","-147,200,000","-135,500,000","-125,500,000","-132,900,000","-117,100,000","-71,400,000","-59,500,000","-58,800,000","-60,100,000","-82,600,000","-87,000,000","-82,300,000","-81,000,000","-75,000,000","-79,400,000","-71,700,000","-76,700,000","-44,800,000","-32,100,000","-34,200,000","-39,300,000","-33,800,000","-45,400,000","-39,300,000","-36,000,000","-41,200,000","-61,800,000","-72,700,000","-70,400,000","-28,000,000","2,700,000","500,000","-4,100,000"
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116,600,000",,,,"86,800,000","75,500,000",,,,,,
TotalCapitalization,"1,453,500,000","1,424,900,000","1,360,200,000","1,326,800,000","1,141,400,000","1,159,600,000","1,209,400,000","1,244,200,000","1,304,300,000","1,267,800,000","1,292,400,000","1,271,500,000","924,600,000","844,000,000","918,500,000","847,800,000","826,400,000","814,600,000","822,100,000","794,600,000","748,900,000","671,500,000","469,300,000","453,800,000","435,200,000","410,300,000","352,400,000","278,600,000","255,000,000","293,000,000","274,700,000","294,900,000","227,200,000","248,500,000","221,100,000","209,100,000","203,700,000","294,700,000","172,200,000","262,700,000","226,100,000","215,500,000","239,900,000","256,200,000","229,900,000","238,400,000","226,500,000","191,900,000","196,900,000","193,600,000","190,600,000","162,700,000","158,100,000","176,200,000","161,400,000","222,900,000","226,500,000","214,200,000"
CommonStockEquity,"783,600,000","750,500,000","707,300,000","685,700,000","672,100,000","637,100,000","611,400,000","596,600,000","570,700,000","569,500,000","523,700,000","500,000,000","476,400,000","456,900,000","432,400,000","410,600,000","419,000,000","441,900,000","430,300,000","402,700,000","376,300,000","179,900,000","169,100,000","148,400,000","137,800,000","129,700,000","121,700,000","124,300,000","104,400,000","119,200,000","151,800,000","158,100,000","148,000,000","154,400,000","118,500,000","108,600,000","105,900,000","105,600,000","96,500,000","86,400,000","86,800,000","79,800,000","105,600,000","111,000,000","99,100,000","93,000,000","82,800,000","61,800,000","59,900,000","61,800,000","45,600,000","13,700,000","-6,900,000","-8,800,000","21,400,000","222,900,000","226,500,000","214,200,000"
NetTangibleAssets,"-227,400,000","-276,900,000","-292,100,000","-155,600,000","-174,500,000","-205,900,000","-221,500,000","-231,400,000","-260,500,000","-285,300,000","-319,100,000","-356,600,000","-100,100,000","-78,400,000","-110,600,000","-98,300,000","-105,100,000","-76,700,000","-92,000,000","-77,200,000","-98,600,000","-245,600,000","-66,200,000","-89,300,000","-104,500,000","-109,600,000","-46,200,000","2,700,000","-19,600,000","-10,000,000","62,000,000","158,100,000","148,000,000","102,200,000","118,500,000","108,600,000","105,900,000","51,200,000","72,200,000","28,700,000","86,800,000","33,400,000","105,600,000","111,000,000","99,100,000","44,700,000","82,800,000","61,800,000","59,900,000","12,800,000","45,600,000","-35,800,000","-6,900,000","-54,100,000","-26,100,000","178,300,000","181,100,000","169,200,000"
WorkingCapital,"181,200,000","168,800,000","161,600,000","299,200,000","128,000,000","158,600,000","199,900,000","227,900,000","290,900,000","233,700,000","252,300,000","231,400,000","173,300,000","133,200,000","190,300,000","169,100,000","134,900,000","147,200,000","134,000,000","156,700,000","118,300,000","92,000,000","81,900,000","69,300,000","59,300,000","43,100,000","98,500,000","82,700,000","66,300,000","101,500,000","87,100,000","152,800,000","89,200,000","119,000,000","121,100,000","114,300,000","106,600,000","200,300,000","60,700,000","161,000,000","130,200,000","119,400,000","108,700,000","128,000,000","102,400,000","114,400,000","104,200,000","81,400,000","78,000,000","69,800,000","75,500,000","71,900,000","78,100,000","92,600,000","24,900,000","72,900,000","77,500,000","63,600,000"
InvestedCapital,"1,453,600,000","1,424,900,000","1,360,500,000","1,327,400,000","1,141,900,000","1,162,000,000","1,209,600,000","1,244,300,000","1,304,600,000","1,268,700,000","1,294,000,000","1,274,400,000","924,600,000","844,500,000","918,600,000","847,900,000","835,300,000","825,100,000","834,300,000","802,200,000","756,700,000","678,600,000","474,700,000","461,500,000","437,200,000","412,500,000","354,700,000","281,800,000","259,000,000","297,200,000","279,100,000","299,300,000","231,400,000","254,800,000","227,000,000","213,200,000","207,700,000","296,700,000","273,300,000","265,900,000","226,100,000","215,500,000","239,900,000","256,200,000","229,900,000","238,400,000","226,500,000","191,900,000","196,900,000","193,600,000","190,600,000","162,700,000","158,100,000","176,200,000","161,400,000","222,900,000","226,500,000","214,200,000"
TangibleBookValue,"-227,400,000","-276,900,000","-292,100,000","-155,600,000","-174,500,000","-205,900,000","-221,500,000","-231,400,000","-260,500,000","-285,300,000","-319,100,000","-356,600,000","-100,100,000","-78,400,000","-110,600,000","-98,300,000","-105,100,000","-76,700,000","-92,000,000","-77,200,000","-98,600,000","-245,600,000","-66,200,000","-89,300,000","-104,500,000","-109,600,000","-46,200,000","2,700,000","-19,600,000","-10,000,000","62,000,000","158,100,000","148,000,000","102,200,000","118,500,000","108,600,000","105,900,000","51,200,000","72,200,000","28,700,000","86,800,000","33,400,000","105,600,000","111,000,000","99,100,000","44,700,000","82,800,000","61,800,000","59,900,000","12,800,000","45,600,000","-35,800,000","-6,900,000","-54,100,000","-26,100,000","178,300,000","181,100,000","169,200,000"
TotalDebt,"670,000,000","674,400,000","653,200,000","641,700,000","469,800,000","524,900,000","598,200,000","647,700,000","733,900,000","699,200,000","770,300,000","774,400,000","448,200,000","387,600,000","486,200,000","437,300,000","416,300,000","383,200,000","404,000,000","399,500,000","380,400,000","498,700,000","305,600,000","313,100,000","299,400,000","282,800,000","233,000,000","157,500,000","154,600,000","178,000,000","127,300,000","141,200,000","83,400,000","100,400,000","108,500,000","104,600,000","101,800,000","191,100,000","176,800,000","179,500,000","139,300,000","135,700,000","134,300,000","145,200,000","130,800,000","145,400,000","143,700,000","130,100,000","137,000,000","131,800,000","145,000,000","149,000,000","165,000,000","185,000,000","140,000,000",,,
NetDebt,"585,800,000","595,600,000","595,000,000","439,400,000","412,300,000","477,400,000","547,600,000","589,700,000","658,500,000","659,700,000","721,200,000","735,300,000","404,300,000","344,600,000","447,700,000","401,000,000","385,700,000","349,200,000","365,600,000","373,200,000","337,500,000","465,500,000","257,700,000","278,000,000","263,400,000","245,600,000","195,100,000","137,600,000","134,800,000","144,700,000","104,000,000","77,500,000","64,300,000","71,000,000","72,900,000","83,600,000","86,500,000","92,100,000","92,400,000","104,900,000","120,200,000","126,700,000","114,200,000","137,400,000","120,800,000","131,700,000","131,200,000","121,500,000","127,300,000","117,400,000","132,300,000","131,900,000","142,600,000","141,400,000","108,900,000",,,
ShareIssued,"31,770,216","31,769,967","31,768,127","31,766,654","31,741,607","31,741,607","31,741,607","31,741,607","31,741,607","31,741,607","31,741,607","31,741,607","31,741,607","31,741,607","31,741,607","31,741,607","31,623,079","31,623,079","31,623,079","31,623,079","31,623,079","29,316,041","29,316,041","29,316,041","29,316,041","29,316,041","29,316,041","29,316,041","29,316,041","29,138,162","29,138,162","29,138,162","29,138,162","28,979,080","28,957,777","28,955,429","28,946,413","28,946,413","28,946,413","28,946,413","28,946,413","28,661,005","28,654,700","28,642,064","28,237,279","28,237,279","28,238,271","28,206,573","28,206,065","27,663,335","27,663,335","27,632,501","27,591,652","27,594,664","27,539,486","27,558,726","27,601,614","27,601,614"
OrdinarySharesNumber,"31,770,216","31,769,967","31,768,127","31,766,654","31,730,206","31,729,736","31,729,044","31,728,225","31,666,654","31,666,654","31,662,834","31,662,736","31,522,377","31,522,377","31,605,218","31,605,218","31,577,182","31,577,182","31,567,750","31,623,079","31,623,079","29,156,847","29,156,847","29,154,845","29,215,724","29,147,380","29,138,862","29,198,263","29,226,041","29,091,502","29,120,327","29,138,162","29,138,162","28,979,080","28,957,777","28,955,429","28,937,699","28,732,211","28,925,567","28,925,567","28,925,567","28,640,159","28,654,700","28,642,064","28,185,834","28,185,834","28,186,129","28,154,431","28,153,923","27,611,193","27,611,193","27,580,359","27,539,510","27,539,510","27,539,486","27,558,726","27,601,614","27,601,614"
TreasurySharesNumber,,,,,"11,401","11,871","12,563","13,382","74,953","74,953","78,773","78,871","219,230","219,230","136,389","136,389","45,897","45,897","55,329",,,"159,194","159,194","161,196","100,317","168,661","177,179","117,778","90,000","46,660","17,835",,,,,,"8,714","214,202","20,846","20,846","20,846","20,846",,,"51,445","51,445","52,142","52,142","52,142","52,142","52,142","52,142","52,142","55,154",,,,
