name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,12/31/1991
				Properties,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LandAndImprovements,,"175,000,000",,,,"137,200,000",,,,"130,400,000",,,,"134,100,000",,,,"106,200,000",,,,"105,900,000",,,,"101,900,000",,,,"100,900,000",,,,"114,000,000",,,,"123,000,000",,,,"121,500,000",,,,"118,700,000",,,,"134,300,000",,,,"136,200,000",,,,"56,300,000",,,,"59,600,000",,,,"57,100,000",,,,"60,300,000",,,,"61,500,000",,,,"17,381,000",,,,"16,687,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"908,000,000",,,,"671,300,000",,,,"655,500,000",,,,"608,500,000",,,,"431,900,000",,,,"404,100,000",,,,"379,700,000",,,,"378,300,000",,,,"405,800,000",,,,"401,000,000",,,,"344,400,000",,,,"329,700,000",,,,"357,300,000",,,,"405,900,000",,,,"229,000,000",,,,"237,600,000",,,,"227,200,000",,,,"226,400,000",,,,"222,200,000",,,,"122,794,000",,,,"119,439,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,,"6,753,000,000",,,,"6,082,000,000",,,,"5,832,600,000",,,,"5,716,200,000",,,,"4,384,500,000",,,,"4,137,000,000",,,,"3,844,300,000",,,,"3,612,000,000",,,,"3,570,700,000",,,,"3,477,700,000",,,,"3,329,900,000",,,,"3,169,200,000",,,,"3,106,700,000",,,,"2,949,800,000",,,,"2,570,800,000",,,,"2,581,600,000",,,,"2,496,000,000",,,,"2,441,000,000",,,,"2,347,600,000",,,,"522,559,000",,,,"508,814,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,"202,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35,769,000",,,,"7,140,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,"882,000,000",,,,"478,300,000",,,,"202,600,000",,,,"201,200,000",,,,"151,000,000",,,,"106,400,000",,,,"156,400,000",,,,"81,200,000",,,,"130,200,000",,,,"169,500,000",,,,"77,800,000",,,,"63,600,000",,,,"62,600,000",,,,"110,600,000",,,,,,,,,,,,,,,,,,,,,,,,"9,304,000",,,,"42,101,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,,"-4,041,000,000",,,,"-3,808,800,000",,,,"-3,567,300,000",,,,"-3,420,300,000",,,,"-3,206,400,000",,,,"-3,001,500,000",,,,"-2,895,900,000",,,,"-2,625,600,000",,,,"-2,541,800,000",,,,"-2,464,600,000",,,,"-2,251,500,000",,,,"-2,039,700,000",,,,"-1,863,500,000",,,,"-1,667,400,000","-1,479,900,000","-1,479,900,000","-1,479,900,000","-1,479,900,000","-1,390,100,000","-1,390,100,000","-1,390,100,000","-1,390,100,000","-1,228,800,000","-1,228,800,000","-1,228,800,000","-1,228,800,000","-1,203,100,000","-1,158,900,000","-1,078,700,000","-1,078,700,000","-1,028,000,000","-988,600,000","-950,800,000","-908,400,000","-777,000,000","-297,215,000","-297,215,000","-297,215,000","-250,469,000","-250,469,000","-250,469,000","-250,469,000","-196,540,000","-196,540,000","-196,540,000","-196,540,000","-175,482,000","-173,997,000","-155,702,000","-144,700,000","-327,300,000","-331,100,000","-305,800,000","-286,200,000","-299,500,000","-344,900,000","-333,300,000","-267,600,000","-260,100,000","-252,000,000","-243,900,000","-234,200,000","-271,500,000","-254,800,000","-254,800,000","-322,300,000","-313,500,000","-303,800,000","-293,200,000","-291,900,000","-281,100,000","-271,900,000","-265,700,000","-257,300,000","-216,800,000","-242,200,000","-232,600,000","-224,100,000","-216,800,000","-189,100,000"
		GoodwillAndOtherIntangibleAssets,"2,837,000,000","2,883,000,000","1,985,000,000","1,887,000,000","1,901,000,000","1,914,500,000","1,917,700,000","1,926,700,000","1,924,600,000","1,955,200,000","1,949,400,000","1,952,400,000","1,975,800,000","1,984,400,000","2,113,400,000","2,065,400,000","2,122,100,000","1,759,500,000","1,758,900,000","1,690,100,000","1,700,500,000","1,705,600,000","1,727,400,000","1,755,800,000","1,762,100,000","1,554,500,000","1,538,200,000","1,559,200,000","1,555,600,000","1,503,700,000","1,522,500,000","1,543,400,000","1,516,600,000","1,592,400,000","1,604,400,000","1,616,300,000","1,652,400,000","1,664,000,000","1,628,300,000","1,635,600,000","1,660,600,000","1,671,600,000","1,667,600,000","1,779,200,000","1,771,800,000","1,781,800,000","1,791,500,000","1,801,800,000","1,815,300,000","1,824,600,000","1,841,000,000","1,850,400,000","1,865,100,000","1,869,400,000","1,873,800,000","1,861,300,000","1,822,200,000","781,900,000","784,100,000","786,500,000","788,600,000","790,800,000","793,200,000","795,300,000","797,500,000","799,900,000","802,600,000","805,000,000","807,200,000","810,000,000","813,000,000","819,900,000","837,100,000","816,600,000","824,600,000","391,803,000","391,803,000","379,696,000","379,696,000","379,696,000","559,696,000","559,696,000","564,847,000","569,998,000","575,149,000","580,299,000","483,607,000","487,872,000","484,218,000","490,600,000","630,900,000","227,600,000","228,200,000","206,600,000","208,800,000","213,200,000","221,100,000","56,900,000","58,500,000","47,000,000","47,900,000","46,800,000",,,,,,,,,,,,,,,,,,
			Goodwill,"2,006,000,000","2,015,000,000","1,539,000,000","1,478,000,000","1,478,000,000","1,477,600,000","1,469,900,000","1,465,800,000","1,464,100,000","1,477,900,000","1,468,400,000","1,467,000,000","1,468,000,000","1,460,600,000","1,561,900,000","1,557,900,000","1,607,200,000","1,323,000,000","1,309,300,000","1,266,400,000","1,265,800,000","1,260,300,000","1,265,000,000","1,267,800,000","1,280,000,000","1,167,800,000","1,158,500,000","1,162,900,000","1,176,800,000","1,118,100,000","1,121,500,000","1,191,500,000","1,078,000,000","1,125,400,000","1,128,100,000","1,130,700,000","1,163,100,000","1,164,800,000","1,120,700,000","1,120,100,000","1,134,100,000","1,135,700,000","1,121,600,000","1,221,100,000","1,206,300,000","1,205,200,000","1,204,400,000","1,204,000,000","1,205,900,000","1,204,600,000","1,210,400,000","1,209,000,000","1,211,800,000","1,204,800,000","1,198,800,000","1,173,800,000","1,133,500,000","641,500,000","642,300,000","642,300,000","642,300,000","642,300,000","642,700,000","642,700,000","642,700,000",,,,,,,,,,,,,,,,,,"564,847,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"831,000,000","868,000,000","446,000,000","409,000,000","423,000,000","436,900,000","447,800,000","460,900,000","460,500,000","477,300,000","481,000,000","485,400,000","507,800,000","523,800,000","551,500,000","507,500,000","514,900,000","436,500,000","449,600,000","423,700,000","434,700,000","445,300,000","462,400,000","488,000,000","482,100,000","386,700,000","379,700,000","396,300,000","378,800,000","385,600,000","401,000,000","351,900,000","438,600,000","467,000,000","476,300,000","485,600,000","489,300,000","499,200,000","507,600,000","515,500,000","526,500,000","535,900,000","546,000,000","558,100,000","565,500,000","576,600,000","587,100,000","597,800,000","609,400,000","620,000,000","630,600,000","641,400,000","653,300,000","664,600,000","675,000,000","687,500,000","688,700,000","140,400,000","141,800,000","144,200,000","146,300,000","148,500,000","150,500,000","152,600,000","154,800,000","799,900,000","802,600,000","805,000,000","807,200,000","810,000,000","813,000,000","819,900,000","837,100,000","816,600,000","824,600,000","391,803,000","391,803,000","379,696,000","379,696,000","379,696,000","559,696,000","559,696,000",,"569,998,000","575,149,000","580,299,000","483,607,000","487,872,000","484,218,000","490,600,000","630,900,000","227,600,000","228,200,000","206,600,000","208,800,000","213,200,000","221,100,000","56,900,000","58,500,000","47,000,000","47,900,000","46,800,000",,,,,,,,,,,,,,,,,,
		FinancialAssets,,,,,,,,,,"0",,,,"100,000",,,,"0",,,,"700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,"13,900,000",,,,"9,800,000",,,,,,,,,,,,"9,400,000",,,,"10,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,"7,800,000",,,,"14,600,000",,,,"9,700,000",,,,"7,700,000",,,,"9,700,000",,,,"31,800,000",,,,"33,200,000",,,,"31,900,000",,,,,,,,"31,000,000",,,,,,,,,,,,,"344,500,000","345,600,000","345,600,000","345,000,000","352,600,000","352,300,000","350,800,000",,,,,"7,900,000",,,,"12,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,"3,000,000",,,,"8,200,000",,,,"6,800,000",,,,"3,200,000",,,,"3,600,000",,,,"7,400,000",,,,"8,900,000",,,,"6,200,000",,,,,,,,"6,300,000",,,,,,,,,,,,,"344,500,000","345,600,000","345,600,000","345,000,000","352,600,000","352,300,000","350,800,000",,,,,"7,900,000",,,,"12,300,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DefinedPensionBenefit,,,,,,,,,,"25,600,000",,,,"19,000,000",,,,"20,400,000",,,,"3,000,000",,,,"10,400,000",,,,"100,000",,,,"700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"374,000,000","395,000,000","314,000,000","325,000,000","304,000,000","309,900,000","308,500,000","310,300,000","295,200,000","25,200,000","265,700,000","272,500,000","273,700,000","27,800,000","89,500,000","82,600,000","79,000,000","36,300,000","37,500,000","35,800,000","30,600,000","19,600,000","48,700,000","48,300,000","49,200,000","18,900,000","66,700,000","72,500,000","62,800,000","17,800,000","63,600,000","65,500,000","62,600,000","12,800,000","52,900,000","44,800,000","43,400,000","15,200,000","46,600,000","52,000,000","49,100,000","41,900,000","45,500,000","46,700,000","47,700,000","16,700,000","52,000,000","53,300,000","58,600,000","58,500,000","47,000,000","48,200,000","45,000,000","50,000,000","51,500,000","79,900,000","95,900,000","32,900,000","34,200,000","38,100,000","42,200,000","44,800,000","85,000,000","88,000,000","96,400,000","451,000,000","108,800,000","110,300,000","112,600,000","106,100,000","120,600,000","120,600,000","120,200,000","110,500,000","110,000,000","28,099,000","28,564,000","29,477,000","30,033,000","31,195,000","31,572,000","34,123,000","36,047,000","41,185,000","45,624,000","54,695,000","249,499,000","255,246,000","265,260,000","274,900,000","125,500,000","24,500,000","23,600,000","22,700,000","35,700,000","28,300,000","175,500,000","124,700,000","96,000,000","87,300,000","90,600,000","113,400,000","175,100,000","175,600,000","174,400,000","66,200,000","67,800,000","67,300,000","72,800,000","64,000,000","69,800,000","39,400,000","31,200,000","32,700,000","24,400,000","23,500,000","23,100,000","23,700,000","29,700,000","23,200,000"
TotalLiabilitiesNetMinorityInterest,"8,592,000,000","8,564,000,000","6,434,000,000","6,028,000,000","6,010,000,000","5,964,300,000","5,848,100,000","5,586,000,000","5,397,700,000","4,927,600,000","4,888,200,000","4,958,600,000","5,000,000,000","4,764,900,000","4,752,700,000","4,623,800,000","4,687,400,000","3,571,100,000","3,706,100,000","3,594,700,000","3,581,000,000","3,546,900,000","3,614,100,000","3,633,400,000","3,591,300,000","3,154,400,000","3,403,500,000","3,423,200,000","3,479,200,000","3,319,000,000","3,332,300,000","3,484,000,000","3,439,000,000","3,485,700,000","3,510,900,000","3,576,900,000","3,623,200,000","3,637,700,000","3,071,100,000","3,146,600,000","3,258,000,000","3,468,200,000","3,497,800,000","3,607,100,000","3,732,400,000","3,737,600,000","3,887,700,000","3,927,000,000","3,948,400,000","3,973,000,000","4,299,900,000","4,321,900,000","4,474,400,000","4,457,900,000","4,226,200,000","4,114,900,000","4,127,900,000","2,633,300,000","3,062,400,000","3,068,700,000","3,079,600,000","3,051,900,000","3,090,300,000","3,132,000,000","3,125,700,000","3,087,300,000","2,713,800,000","2,749,200,000","2,688,900,000","2,654,700,000","2,670,300,000","2,689,000,000","2,748,500,000","2,711,300,000","2,716,700,000","720,867,000","719,941,000","709,972,000","706,469,000","728,072,000","745,734,000","727,331,000","753,011,000","772,140,000","808,093,000","811,943,000","872,851,000","993,195,000","987,553,000","1,198,600,000","1,351,000,000","563,400,000","563,500,000","499,800,000","556,000,000","535,700,000","660,400,000","257,800,000","268,700,000","257,700,000","260,900,000","264,200,000","267,300,000","287,100,000","271,400,000","297,100,000","306,400,000","318,100,000","338,400,000","302,900,000","328,700,000","259,900,000","255,700,000","237,700,000","245,800,000","240,000,000","250,500,000","231,800,000","340,700,000","346,300,000"
	CurrentLiabilities,"1,946,000,000","2,049,000,000","1,499,000,000","1,457,000,000","1,318,000,000","1,856,600,000","1,719,700,000","1,612,800,000","1,044,000,000","1,198,700,000","1,091,800,000","1,094,000,000","1,022,200,000","1,172,300,000","1,169,300,000","1,026,300,000","1,003,300,000","851,400,000","817,400,000","769,300,000","757,400,000","779,800,000","732,000,000","726,300,000","670,800,000","732,200,000","692,800,000","671,500,000","677,200,000","676,700,000","706,300,000","667,000,000","686,900,000","711,200,000","739,700,000","716,800,000","714,600,000","752,900,000","688,200,000","651,300,000","665,900,000","645,500,000","616,700,000","627,300,000","592,600,000","595,700,000","598,200,000","606,800,000","610,800,000","644,300,000","656,900,000","644,000,000","637,300,000","685,600,000","610,100,000","648,700,000","607,900,000","406,800,000","412,300,000","389,400,000","391,300,000","420,300,000","437,800,000","427,900,000","392,100,000","420,600,000","383,500,000","393,500,000","369,600,000","416,000,000","361,900,000","360,300,000","353,600,000","385,100,000","348,800,000","163,375,000","149,869,000","154,989,000","159,881,000","137,722,000","140,036,000","169,401,000","163,409,000","191,783,000","178,753,000","176,748,000","210,227,000","323,697,000","302,956,000","541,200,000","606,500,000","226,300,000","231,900,000","205,600,000","322,200,000","306,100,000","431,700,000","111,500,000","123,300,000","112,100,000","113,500,000","117,300,000","113,000,000","134,400,000","118,200,000","123,700,000","121,700,000","133,700,000","135,100,000","120,800,000","236,900,000","188,500,000","186,500,000","169,000,000","179,800,000","184,100,000","192,100,000","175,700,000","104,400,000","114,600,000"
		PayablesAndAccruedExpenses,"1,459,000,000","1,447,000,000","1,311,000,000","1,260,000,000","1,108,000,000","1,056,200,000","1,030,500,000","962,800,000","883,600,000","901,400,000","893,200,000","898,400,000","851,900,000","950,600,000","954,600,000","824,800,000","800,700,000","663,900,000","651,300,000","616,000,000","592,600,000","596,900,000","569,700,000","551,100,000","534,500,000","542,200,000","541,600,000","532,100,000","543,100,000","495,300,000","638,300,000","594,000,000","607,900,000","506,900,000","655,800,000","629,600,000","626,600,000","523,100,000","623,800,000","587,000,000","616,100,000","450,100,000","597,300,000","607,600,000","565,700,000","461,300,000","569,400,000","579,700,000","593,500,000","521,100,000","519,400,000","516,400,000","524,600,000","579,800,000","603,900,000","603,700,000","570,100,000","289,800,000","366,300,000","365,700,000","375,600,000","297,000,000","421,100,000","410,400,000","380,000,000","282,600,000","365,800,000","375,000,000","355,900,000","259,200,000","319,200,000","321,500,000","313,800,000","244,900,000","308,000,000","93,673,000","89,150,000","140,440,000","89,633,000","47,665,000","56,388,000","122,495,000","43,491,000","40,985,000","43,282,000","58,910,000","40,472,000",,,"56,200,000",,,,"40,500,000","155,900,000",,,"43,300,000",,,,"33,800,000",,,,"53,300,000","51,100,000","59,500,000","55,400,000","47,900,000","50,700,000","42,400,000","41,700,000","42,100,000","45,500,000","48,400,000","47,600,000","36,400,000","48,400,000","49,600,000"
			Payables,"1,028,000,000","1,254,000,000","890,000,000","837,000,000","781,000,000","939,200,000","738,500,000","681,800,000","625,700,000","807,700,000","628,700,000","644,700,000","612,800,000","871,400,000","642,700,000","629,400,000","613,600,000","595,300,000","486,700,000","465,300,000","447,000,000","490,100,000","426,800,000","422,000,000","406,500,000","457,900,000","411,600,000","410,700,000","435,400,000","424,900,000","422,100,000","407,000,000","419,200,000","428,300,000","451,900,000","453,400,000","439,200,000","453,700,000","401,000,000","393,300,000","409,900,000","411,400,000","382,200,000","393,600,000","359,000,000","361,500,000","336,100,000","319,400,000","336,200,000","350,800,000","313,500,000","299,900,000","304,900,000","333,400,000","337,300,000","343,100,000","360,000,000","222,400,000","204,500,000","191,000,000","211,200,000","214,400,000","421,100,000","410,400,000","380,000,000","209,600,000","365,800,000","375,000,000","355,900,000","200,000,000","319,200,000","321,500,000","313,800,000","176,600,000","308,000,000","93,673,000","89,150,000","82,106,000","89,633,000","47,665,000","56,388,000","59,002,000","43,491,000","40,985,000","43,282,000","58,910,000","40,472,000",,,"56,200,000",,,,"40,500,000","155,900,000",,,"43,300,000",,,,"33,800,000",,,,"53,300,000","51,100,000","59,500,000","55,400,000","47,900,000","50,700,000","42,400,000","41,700,000","42,100,000","45,500,000","48,400,000","47,600,000","36,400,000","48,400,000","49,600,000"
				AccountsPayable,"1,028,000,000","1,125,000,000","890,000,000","837,000,000","781,000,000","825,000,000","738,500,000","681,800,000","625,700,000","716,100,000","628,700,000","644,700,000","612,800,000","711,600,000","642,700,000","629,400,000","613,600,000","516,500,000","486,700,000","465,300,000","447,000,000","466,500,000","426,800,000","422,000,000","406,500,000","457,900,000","411,600,000","410,700,000","435,400,000","424,900,000","422,100,000","407,000,000","419,200,000","428,300,000","451,900,000","453,400,000","439,200,000","453,700,000","401,000,000","393,300,000","409,900,000","411,400,000","382,200,000","393,600,000","359,000,000","361,500,000","336,100,000","319,400,000","336,200,000","350,800,000","313,500,000","299,900,000","304,900,000","333,400,000","337,300,000","343,100,000","360,000,000","222,400,000","204,500,000","191,000,000","211,200,000","214,400,000","421,100,000","410,400,000","380,000,000","209,600,000","365,800,000","375,000,000","355,900,000","200,000,000","319,200,000","321,500,000","313,800,000","176,600,000","308,000,000","93,673,000","89,150,000","82,106,000","89,633,000","47,665,000","56,388,000","59,002,000","43,491,000","40,985,000","43,282,000","58,910,000","40,472,000",,,"56,200,000",,,,"40,500,000","155,900,000",,,"43,300,000",,,,"33,800,000",,,,"53,300,000","51,100,000","59,500,000","55,400,000","47,900,000","50,700,000","42,400,000","41,700,000","42,100,000","45,500,000","48,400,000","47,600,000","36,400,000","48,400,000","49,600,000"
				TotalTaxPayable,,"50,000,000",,,,"56,500,000",,,,"38,400,000",,,,"44,400,000",,,,"29,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,,"23,000,000",,,,"20,100,000",,,,"21,800,000",,,,"22,500,000",,,,"23,300,000",,,,"23,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,"56,000,000",,,,"37,600,000",,,,"31,400,000",,,,"92,900,000",,,,"25,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"431,000,000","193,000,000","421,000,000","423,000,000","327,000,000","117,000,000","292,000,000","281,000,000","257,900,000","93,700,000","264,500,000","253,700,000","239,100,000","79,200,000","311,900,000","195,400,000","187,100,000","68,600,000","164,600,000","150,700,000","145,600,000","106,800,000","142,900,000","129,100,000","128,000,000","84,300,000","130,000,000","121,400,000","107,700,000","70,400,000","216,200,000","187,000,000","188,700,000","78,600,000","203,900,000","176,200,000","187,400,000","69,400,000","222,800,000","193,700,000","206,200,000","38,700,000","215,100,000","214,000,000","206,700,000","99,800,000","233,300,000","260,300,000","257,300,000","170,300,000","205,900,000","216,500,000","219,700,000","246,400,000","266,600,000","260,600,000","210,100,000","67,400,000","161,800,000","174,700,000","164,400,000","82,600,000",,,,"73,000,000",,,,"59,200,000",,,,"68,300,000",,,,"58,334,000",,,,"63,493,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,"37,000,000","35,000,000",,,,"30,300,000",,,,"24,700,000",,,,"13,600,000",,,,"14,900,000",,,"18,400,000","15,400,000",,,"16,600,000","9,200,000","16,600,000","8,600,000","16,400,000","9,400,000",,,,"15,200,000","23,500,000","13,900,000","25,600,000","10,100,000","24,900,000","13,300,000","26,700,000","23,000,000","35,800,000","24,700,000","41,300,000","28,400,000","34,600,000","36,700,000","37,200,000","42,700,000","43,700,000","47,800,000","34,500,000","57,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"201,000,000","221,000,000","166,000,000","177,000,000","158,000,000","213,100,000","193,400,000","166,800,000","111,300,000","168,400,000","144,200,000","136,700,000","121,300,000","154,400,000","162,800,000","150,000,000","147,000,000","113,400,000","116,500,000","105,800,000","95,800,000","107,300,000","98,200,000","113,400,000","103,000,000","119,700,000","117,400,000","104,700,000","99,100,000","118,600,000",,,,"112,900,000",,,,"133,900,000",,,,"103,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"286,000,000","352,000,000","22,000,000","20,000,000","52,000,000","557,700,000","495,800,000","483,200,000","49,100,000","105,200,000","54,400,000","58,900,000","49,000,000","52,000,000","51,900,000","51,500,000","55,600,000","61,300,000","49,600,000","47,500,000","69,000,000","63,400,000","64,100,000","61,800,000","33,300,000","36,600,000","33,800,000","34,700,000","35,000,000","32,200,000","68,000,000","73,000,000","79,000,000","77,400,000","83,900,000","87,200,000","88,000,000","79,800,000","64,400,000","64,300,000","49,800,000","30,100,000","19,400,000","19,700,000","26,900,000","26,000,000","28,800,000","27,100,000","17,300,000","17,600,000","29,200,000","27,600,000","18,900,000","18,600,000","6,200,000","23,300,000","20,300,000","6,600,000","18,800,000","23,700,000","15,700,000","12,000,000","16,700,000","17,500,000","12,100,000","11,000,000","17,700,000","18,500,000","13,700,000","14,200,000","42,700,000","38,800,000","39,800,000","38,400,000","40,800,000","3,626,000","3,593,000","3,432,000","3,610,000","3,831,000","3,948,000","37,373,000","32,500,000","61,644,000","61,000,000","58,500,000","87,250,000","206,000,000","199,250,000","400,000,000","416,000,000","85,900,000","105,100,000","86,300,000",,"168,500,000","290,500,000",,,,,,,"10,000,000",,,,,,"3,600,000","109,000,000","81,500,000","86,600,000","71,000,000","68,000,000","72,000,000","85,000,000","73,000,000","3,500,000","6,800,000"
			CurrentDebt,"277,000,000","272,000,000","22,000,000","20,000,000","52,000,000","492,200,000","495,800,000","483,200,000","49,100,000","45,800,000","54,400,000","58,900,000","49,000,000","48,200,000","51,900,000","51,500,000","55,600,000","59,100,000","49,600,000","47,500,000","69,000,000","62,100,000","64,100,000","61,800,000","33,300,000","35,800,000","33,800,000","34,700,000","35,000,000","30,600,000","68,000,000","73,000,000","79,000,000","75,000,000","83,900,000","87,200,000","88,000,000","77,600,000","64,400,000","64,300,000","49,800,000","30,100,000","19,400,000","19,700,000","26,900,000","26,000,000","28,800,000","27,100,000","17,300,000","17,600,000","29,200,000","27,600,000","18,900,000","18,600,000","6,200,000","23,300,000","20,300,000","6,600,000","18,800,000","23,700,000","15,700,000","12,000,000","16,700,000","17,500,000","12,100,000","11,000,000","17,700,000","18,500,000","13,700,000","14,200,000","42,700,000","38,800,000","39,800,000","38,400,000","40,800,000","3,626,000","3,593,000","3,432,000","3,610,000","3,831,000","3,948,000","37,373,000","32,500,000","61,644,000","61,000,000","58,500,000","87,250,000","206,000,000","199,250,000","400,000,000","416,000,000","85,900,000","105,100,000","86,300,000",,"168,500,000","290,500,000",,,,,,,"10,000,000",,,,,,"3,600,000","109,000,000","81,500,000","86,600,000","71,000,000","68,000,000","72,000,000","85,000,000","73,000,000","3,500,000","6,800,000"
				OtherCurrentBorrowings,"277,000,000","272,000,000",,,,"492,200,000",,,,"45,800,000",,,,"48,200,000",,,,"59,100,000",,,,"62,100,000",,,,"35,800,000",,,,"30,600,000",,,,"75,000,000",,,,"77,600,000",,,,"30,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"9,000,000","80,000,000",,,,"65,500,000",,,,"59,400,000",,,,"3,800,000",,,,"2,200,000",,,,"1,300,000",,,,"800,000",,,,"1,600,000",,,,"2,400,000",,,,"2,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
