name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,06/30/2006
			CurrentCapitalLeaseObligation,"40,000,000","40,500,000","40,400,000","40,200,000","35,900,000","40,200,000","40,700,000","35,300,000","32,300,000","29,900,000","29,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"277,800,000","273,300,000","225,500,000","240,800,000","188,600,000","182,000,000","148,300,000","155,700,000","175,400,000","151,800,000","148,700,000","125,700,000","146,100,000","130,900,000","137,800,000","145,500,000","237,600,000","124,300,000","156,200,000","121,900,000","243,800,000","115,600,000","113,100,000","82,700,000","166,000,000","67,500,000","77,500,000","72,600,000","161,900,000","59,300,000","65,100,000","61,500,000","148,300,000","55,100,000","55,800,000","49,200,000","127,700,000","48,400,000","50,600,000","47,500,000","136,700,000","38,100,000","29,100,000","33,400,000","99,500,000","24,400,000","26,000,000","34,800,000","96,800,000","24,000,000","46,700,000","34,600,000","83,000,000","15,700,000","16,000,000","25,500,000",,,,"24,600,000",,"9,500,000"
			CurrentDeferredRevenue,"277,800,000","273,300,000","225,500,000","240,800,000","188,600,000","182,000,000","148,300,000","155,700,000","175,400,000","151,800,000","148,700,000","125,700,000","146,100,000","130,900,000","137,800,000","145,500,000","237,600,000","124,300,000","156,200,000","121,900,000","243,800,000","115,600,000","113,100,000","82,700,000","166,000,000","67,500,000","77,500,000","72,600,000","161,900,000","59,300,000","65,100,000","61,500,000","148,300,000","55,100,000","55,800,000","49,200,000","127,700,000","48,400,000","50,600,000","47,500,000","136,700,000","38,100,000","29,100,000","33,400,000","99,500,000","24,400,000","26,000,000","34,800,000","96,800,000","24,000,000","46,700,000","34,600,000","83,000,000","15,700,000","16,000,000","25,500,000",,,,"24,600,000",,"9,500,000"
		OtherCurrentLiabilities,"87,900,000",,,,,,,,,,,"46,600,000",,"55,400,000",,"53,900,000","55,400,000","42,300,000","27,800,000","37,100,000","26,400,000","27,200,000","28,800,000","20,700,000","35,900,000","39,900,000","28,700,000","33,900,000","12,200,000","16,900,000","12,500,000","20,500,000","9,100,000","19,900,000","12,800,000","12,100,000","14,000,000","18,900,000",,,"44,000,000","42,700,000",,,"12,600,000","16,300,000","35,500,000","99,100,000","1,185,900,000","1,144,400,000",,,,,,,"109,200,000","9,800,000","18,900,000",,"37,000,000","115,900,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"5,351,600,000","5,280,000,000","5,307,900,000","5,022,600,000","2,595,000,000","2,586,300,000","2,591,900,000","2,201,900,000","2,456,000,000","2,134,300,000","2,035,700,000","1,950,500,000","1,631,100,000","1,637,100,000","1,574,500,000","1,432,900,000","1,555,500,000","1,589,900,000","1,577,200,000","1,400,900,000","1,413,600,000","1,343,200,000","1,249,200,000","1,141,400,000","1,040,100,000","983,400,000","962,200,000","931,400,000","851,800,000","757,400,000","743,600,000","746,000,000","737,300,000","737,600,000","731,100,000","732,700,000","701,700,000","728,400,000","727,400,000","726,800,000","775,200,000","812,300,000","841,100,000","324,000,000","306,000,000","498,700,000","502,400,000","500,900,000","427,400,000","428,600,000","446,500,000","445,000,000","434,100,000","432,600,000","442,500,000","562,400,000","608,300,000","636,800,000","634,600,000","718,500,000","533,200,000","101,200,000"
		LongTermDebtAndCapitalLeaseObligation,"4,412,900,000","4,405,400,000","4,425,900,000","4,150,700,000","1,994,200,000","2,028,500,000","2,044,800,000","1,675,900,000","1,974,500,000","1,672,200,000","1,583,700,000","1,470,400,000","1,174,400,000","1,194,100,000","1,143,700,000","1,053,400,000","1,203,100,000","1,222,700,000","1,292,400,000","1,102,100,000","1,141,600,000","1,081,100,000","1,001,000,000","897,600,000","819,500,000","754,500,000","734,400,000","689,400,000","629,300,000","524,300,000","524,200,000","524,100,000","524,100,000","524,100,000","524,000,000","524,500,000","524,500,000","524,400,000","524,400,000","524,400,000","564,300,000","594,300,000","614,300,000","124,300,000","124,200,000","324,200,000","324,200,000","324,100,000","324,100,000","324,100,000","324,100,000","324,100,000","324,000,000","324,000,000","324,000,000","447,900,000","482,800,000","522,800,000","532,700,000","617,700,000","440,000,000",
			LongTermDebt,"4,167,000,000","4,156,600,000","4,165,900,000","3,887,600,000","1,737,700,000","1,770,600,000","1,776,100,000","1,387,600,000","1,679,900,000","1,449,300,000","1,368,800,000","1,470,400,000","1,174,400,000","1,194,100,000","1,143,700,000","1,053,400,000","1,203,100,000","1,222,700,000","1,292,400,000","1,102,100,000","1,141,600,000","1,081,100,000","1,001,000,000","897,600,000","819,500,000","754,500,000","734,400,000","689,400,000","629,300,000","524,300,000","524,200,000","524,100,000","524,100,000","524,100,000","524,000,000","524,500,000","524,500,000","524,400,000","524,400,000","524,400,000","564,300,000","594,300,000","614,300,000","124,300,000","124,200,000","324,200,000","324,200,000","324,100,000","324,100,000","324,100,000","324,100,000","324,100,000","324,000,000","324,000,000","324,000,000","447,900,000","482,800,000","522,800,000","532,700,000","617,700,000","440,000,000",
			LongTermCapitalLeaseObligation,"245,900,000","248,800,000","260,000,000","263,100,000","256,500,000","257,900,000","268,700,000","288,300,000","294,600,000","222,900,000","214,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"648,200,000","599,300,000","592,600,000","597,900,000","345,100,000","316,700,000","307,300,000","302,200,000","272,500,000","249,200,000","250,700,000","247,400,000","259,500,000","243,200,000","222,800,000","133,100,000","120,300,000","135,900,000","133,600,000","156,300,000","145,700,000","144,400,000","131,000,000","131,900,000","117,700,000","128,000,000","128,800,000","136,900,000","117,400,000","127,200,000","116,100,000","121,400,000","115,500,000","117,400,000","112,900,000","111,400,000","96,300,000","98,000,000","98,000,000","101,500,000","103,400,000","116,200,000","128,100,000","118,600,000","110,500,000","99,200,000","102,500,000","104,000,000","48,400,000","50,500,000","51,100,000","50,900,000","53,600,000","52,600,000","57,500,000","60,900,000","65,200,000","54,700,000","42,300,000","39,800,000","42,900,000","41,800,000"
			NonCurrentDeferredTaxesLiabilities,"428,300,000","399,200,000","392,700,000","400,700,000","157,400,000","140,700,000","134,800,000","126,800,000","112,800,000","98,900,000","96,000,000","86,700,000","100,900,000","74,000,000","84,200,000","57,900,000","42,800,000","52,500,000","58,200,000","82,000,000","70,700,000","72,800,000","61,400,000","61,600,000","41,400,000","47,600,000","52,700,000","61,700,000","44,100,000","51,000,000","55,900,000","62,400,000","58,200,000","64,400,000","69,300,000","71,200,000","53,500,000","56,300,000","61,100,000","63,200,000","65,200,000","63,400,000","68,000,000","71,300,000","59,000,000","44,600,000","46,100,000","56,200,000",,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,"219,900,000","200,100,000","199,900,000","197,200,000","187,700,000","176,000,000","172,500,000","175,400,000","159,700,000","150,300,000","154,700,000","160,700,000","158,600,000","169,200,000","138,600,000","75,200,000","77,500,000","83,400,000","75,400,000","74,300,000","75,000,000","71,600,000","69,600,000","70,300,000","76,300,000","80,400,000","76,100,000","75,200,000","73,300,000","76,200,000","60,200,000","59,000,000","57,300,000","53,000,000","43,600,000","40,200,000","42,800,000","41,700,000","36,900,000","38,300,000","38,200,000","52,800,000","60,100,000","47,300,000","51,500,000","54,600,000","56,400,000","47,800,000","48,400,000","50,500,000","51,100,000","50,900,000","53,600,000","52,600,000","57,500,000","60,900,000","65,200,000","54,700,000","42,300,000","39,800,000","42,900,000","41,800,000"
		TradeandOtherPayablesNonCurrent,"56,600,000","49,100,000","48,600,000","48,200,000","39,600,000","38,900,000","38,300,000","37,400,000","38,200,000","41,000,000","40,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"175,800,000","178,800,000","172,200,000","162,800,000","157,000,000","155,800,000","150,700,000","144,300,000","140,200,000","140,000,000","136,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"175,800,000","178,800,000","172,200,000","162,800,000","157,000,000","155,800,000","150,700,000","144,300,000","140,200,000","140,000,000","136,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"58,100,000","47,400,000","68,600,000","63,000,000","59,100,000","46,400,000","50,800,000","42,100,000","30,600,000","31,900,000","24,700,000","232,700,000","197,200,000","199,800,000","208,000,000","246,400,000","232,100,000","231,300,000","151,200,000","142,500,000","126,300,000","117,700,000","117,200,000","111,900,000","102,900,000","100,900,000","99,000,000","105,100,000","105,100,000","105,900,000","103,300,000","100,500,000","97,700,000","96,100,000","94,200,000","96,800,000","80,900,000","106,000,000","105,000,000","100,900,000","107,500,000","101,800,000","98,700,000","81,100,000","71,300,000","75,300,000","75,700,000","72,800,000","54,900,000","54,000,000","71,300,000","70,000,000","56,500,000","56,000,000","61,000,000","53,600,000","60,300,000","59,300,000","59,600,000","61,000,000","50,300,000","59,400,000"
TotalEquityGrossMinorityInterest,"1,821,100,000","1,748,100,000","1,753,900,000","1,809,200,000","1,589,300,000","1,434,100,000","1,413,800,000","1,346,600,000","1,202,600,000","1,125,400,000","1,143,600,000","1,127,600,000","1,265,800,000","1,122,600,000","1,234,000,000","1,094,400,000","1,161,900,000","1,074,100,000","1,037,900,000","1,003,900,000","942,400,000","985,900,000","1,051,400,000","1,045,500,000","902,600,000","941,600,000","924,300,000","927,800,000","898,700,000","982,700,000","971,000,000","961,700,000","898,900,000","857,500,000","838,000,000","816,000,000","771,000,000","783,400,000","789,500,000","850,500,000","800,800,000","783,800,000","792,500,000","797,300,000","692,300,000","728,700,000","724,600,000","807,100,000","857,000,000","846,700,000","867,700,000","909,000,000","792,300,000","764,400,000","769,200,000","745,800,000","640,800,000","609,800,000","565,200,000","531,100,000","425,500,000","1,043,200,000"
	StockholdersEquity,"1,821,100,000","1,748,100,000","1,753,900,000","1,809,200,000","1,589,300,000","1,434,100,000","1,413,800,000","1,346,600,000","1,202,600,000","1,125,400,000","1,143,600,000","1,127,600,000","1,265,800,000","1,122,600,000","1,234,000,000","1,094,400,000","1,161,900,000","1,074,100,000","1,037,900,000","1,003,900,000","942,400,000","985,900,000","1,051,400,000","1,045,500,000","902,600,000","941,600,000","924,300,000","927,800,000","898,700,000","982,700,000","971,000,000","961,700,000","898,900,000","857,500,000","838,000,000","816,000,000","771,000,000","783,400,000","789,500,000","850,500,000","800,800,000","783,800,000","792,500,000","797,300,000","692,300,000","728,700,000","724,600,000","807,100,000","857,000,000","846,700,000","867,700,000","909,000,000","792,300,000","764,400,000","769,200,000","745,800,000","640,800,000","609,800,000","565,200,000","531,100,000","425,500,000","1,043,200,000"
		CapitalStock,"1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000",
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0",,"0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0",
			CommonStock,"1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,600,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,500,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000","1,400,000",
		AdditionalPaidInCapital,"1,333,400,000","1,307,700,000","1,263,600,000","1,245,500,000","1,241,200,000","1,219,600,000","1,198,500,000","1,178,500,000","1,169,300,000","1,150,100,000","1,131,100,000","1,109,300,000","1,107,600,000","1,087,800,000","1,069,100,000","1,048,500,000","1,038,900,000","1,012,600,000","995,700,000","987,600,000","972,300,000","951,600,000","936,500,000","901,200,000","901,300,000","884,000,000","866,000,000","855,500,000","851,900,000","835,700,000","821,100,000","810,700,000","812,100,000","798,800,000","788,400,000","783,000,000","787,300,000","769,100,000","753,300,000","739,400,000","729,300,000","699,400,000","678,500,000","667,400,000","637,900,000","611,000,000","598,200,000","587,800,000","568,200,000","546,600,000","525,200,000","505,900,000","494,800,000","487,800,000","477,600,000","469,500,000","450,800,000","437,000,000","418,900,000","412,900,000","402,400,000",
		RetainedEarnings,"2,650,900,000","2,549,100,000","2,576,600,000","2,583,800,000","2,390,200,000","2,291,800,000","2,302,100,000","2,302,600,000","2,135,100,000","2,030,100,000","2,082,000,000","2,087,700,000","1,959,900,000","1,843,800,000","1,850,000,000","1,727,000,000","1,562,600,000","1,496,300,000","1,477,000,000","1,469,400,000","1,320,800,000","1,283,500,000","1,292,400,000","1,297,800,000","1,163,200,000","1,134,800,000","1,130,100,000","1,132,000,000","998,000,000","976,200,000","974,000,000","973,900,000","858,900,000","833,200,000","831,100,000","811,300,000","698,100,000","676,300,000","682,500,000","686,100,000","622,700,000","625,800,000","639,100,000","642,200,000","544,600,000","533,200,000","541,400,000","546,900,000","460,400,000","454,400,000","439,700,000","432,300,000","325,100,000","294,000,000","274,000,000","248,200,000","158,800,000","137,700,000","117,200,000","90,300,000",,
		TreasuryStock,"2,015,300,000","2,018,400,000","2,027,000,000","2,030,900,000","2,019,600,000","2,021,800,000","2,025,500,000","2,035,700,000","2,036,200,000","1,988,700,000","1,991,600,000","1,999,800,000","1,739,200,000","1,741,400,000","1,623,200,000","1,630,800,000","1,406,600,000","1,398,000,000","1,399,300,000","1,398,900,000","1,291,800,000","1,189,900,000","1,130,200,000","1,116,900,000","1,115,800,000","1,040,800,000","1,040,500,000","1,040,400,000","930,600,000","825,300,000","831,400,000","834,800,000","781,500,000","784,200,000","785,600,000","784,100,000","718,700,000","672,700,000","656,100,000","580,000,000","564,300,000","549,200,000","538,300,000","529,900,000","510,600,000","427,200,000","421,800,000","327,700,000","180,000,000","169,400,000","109,300,000","37,500,000","19,900,000","13,700,000","2,500,000","2,000,000","2,000,000","500,000","500,000","100,000",,
		GainsLossesNotAffectingRetainedEarnings,"-149,500,000","-91,900,000","-60,900,000","9,200,000","-24,100,000","-57,100,000","-62,900,000","-100,400,000","-67,200,000","-67,700,000","-79,500,000","-71,200,000","-64,100,000","-69,200,000","-63,500,000","-51,900,000","-34,600,000","-38,400,000","-37,100,000","-55,800,000","-60,500,000","-60,900,000","-48,900,000","-38,200,000","-47,700,000","-38,000,000","-32,900,000","-20,900,000","-22,200,000","-5,500,000","5,700,000","10,300,000","7,800,000","8,100,000","2,500,000","4,200,000","2,800,000","9,200,000","8,300,000","3,500,000","11,600,000","6,300,000","11,700,000","16,100,000","18,900,000","10,200,000","5,300,000","-1,400,000","7,000,000","13,700,000","10,700,000","6,900,000","-9,100,000","-5,100,000","18,700,000","28,700,000","31,800,000","34,200,000","28,200,000","26,600,000","21,700,000","45,200,000"
			MinimumPensionLiabilities,,,,,,,,,"-11,900,000","-12,200,000","-12,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,"-55,400,000","-55,500,000","-66,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,"100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"998,000,000"
TotalCapitalization,"5,988,100,000","5,904,700,000","5,919,800,000","5,696,800,000","3,327,000,000","3,204,700,000","3,189,900,000","2,734,200,000","2,882,500,000","2,574,700,000","2,512,400,000","2,598,000,000","2,440,200,000","2,316,700,000","2,377,700,000","2,147,800,000","2,365,000,000","2,296,800,000","2,330,300,000","2,106,000,000","2,084,000,000","2,067,000,000","2,052,400,000","1,943,100,000","1,722,100,000","1,696,100,000","1,658,700,000","1,617,200,000","1,528,000,000","1,507,000,000","1,495,200,000","1,485,800,000","1,423,000,000","1,381,600,000","1,362,000,000","1,340,500,000","1,295,500,000","1,307,800,000","1,313,900,000","1,374,900,000","1,365,100,000","1,378,100,000","1,406,800,000","921,600,000","816,500,000","1,052,900,000","1,048,800,000","1,131,200,000","1,181,100,000","1,170,800,000","1,191,800,000","1,233,100,000","1,116,300,000","1,088,400,000","1,093,200,000","1,193,700,000","1,123,600,000","1,132,600,000","1,097,900,000","1,148,800,000","865,500,000","1,043,200,000"
CommonStockEquity,"1,821,100,000","1,748,100,000","1,753,900,000","1,809,200,000","1,589,300,000","1,434,100,000","1,413,800,000","1,346,600,000","1,202,600,000","1,125,400,000","1,143,600,000","1,127,600,000","1,265,800,000","1,122,600,000","1,234,000,000","1,094,400,000","1,161,900,000","1,074,100,000","1,037,900,000","1,003,900,000","942,400,000","985,900,000","1,051,400,000","1,045,500,000","902,600,000","941,600,000","924,300,000","927,800,000","898,700,000","982,700,000","971,000,000","961,700,000","898,900,000","857,500,000","838,000,000","816,000,000","771,000,000","783,400,000","789,500,000","850,500,000","800,800,000","783,800,000","792,500,000","797,300,000","692,300,000","728,700,000","724,600,000","807,100,000","857,000,000","846,700,000","867,700,000","909,000,000","792,300,000","764,400,000","769,200,000","745,800,000","640,800,000","609,800,000","565,200,000","531,100,000","425,500,000","1,043,200,000"
CapitalLeaseObligations,"285,900,000","289,300,000","300,400,000","303,300,000","292,400,000","298,100,000","309,400,000","323,600,000","326,900,000","252,800,000","244,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-2,927,800,000","-3,168,700,000","-3,269,600,000","-3,335,800,000","-680,800,000","-814,500,000","-848,100,000","-911,500,000","-1,113,300,000","-1,146,600,000","-898,300,000","-928,600,000","-417,900,000","-577,100,000","-494,800,000","-654,600,000","-559,600,000","-583,100,000","-609,300,000","-641,600,000","-703,000,000","-639,600,000","-577,100,000","-164,000,000","-252,300,000","-225,000,000","-233,800,000","-238,400,000","-127,400,000","-16,300,000","-5,800,000","-24,400,000","-92,800,000","-76,300,000","-96,600,000","-83,000,000","-128,700,000","-126,000,000","-127,500,000","-72,800,000","-142,500,000","-166,400,000","-165,800,000","-85,500,000","-187,100,000","75,900,000","94,500,000","251,500,000","331,100,000","332,600,000","315,300,000","356,600,000","292,800,000","261,200,000","249,300,000","231,400,000","124,200,000","90,800,000","47,800,000","19,500,000","-87,600,000","506,400,000"
WorkingCapital,"318,300,000","178,800,000","244,500,000","-26,700,000","376,100,000","310,600,000","376,000,000","-13,300,000","106,100,000","-114,300,000","54,300,000","239,700,000","490,200,000","368,500,000","394,700,000","213,700,000","435,700,000","465,300,000","424,900,000","244,600,000","232,200,000","261,200,000","244,100,000","596,200,000","422,500,000","399,600,000","382,500,000","352,500,000","401,300,000","420,700,000","411,600,000","396,200,000","320,500,000","343,300,000","318,500,000","337,500,000","262,100,000","309,200,000","307,300,000","367,100,000","311,300,000","334,100,000","391,700,000","-31,300,000","-149,500,000","320,400,000","348,000,000","506,000,000","558,700,000","559,600,000","551,600,000","582,900,000","512,300,000","475,900,000","462,800,000","553,800,000","499,500,000","504,100,000","469,800,000","531,400,000","246,000,000","415,600,000"
InvestedCapital,"5,988,100,000","5,904,700,000","5,919,800,000","5,696,800,000","3,327,000,000","3,204,700,000","3,189,900,000","3,134,100,000","3,282,300,000","2,974,200,000","2,911,800,000","2,598,000,000","2,440,200,000","2,316,700,000","2,377,700,000","2,147,800,000","2,365,000,000","2,296,800,000","2,330,300,000","2,106,000,000","2,209,000,000","2,191,900,000","2,177,300,000","2,068,000,000","1,722,100,000","1,696,100,000","1,658,700,000","1,617,200,000","1,528,000,000","1,507,000,000","1,495,200,000","1,485,800,000","1,423,000,000","1,381,600,000","1,362,000,000","1,340,500,000","1,295,500,000","1,307,800,000","1,313,900,000","1,374,900,000","1,365,100,000","1,378,100,000","1,406,800,000","1,321,600,000","1,256,500,000","1,052,900,000","1,048,800,000","1,131,200,000","1,181,100,000","1,170,800,000","1,191,800,000","1,233,100,000","1,117,100,000","1,088,400,000","1,331,200,000","1,193,700,000","1,161,600,000","1,558,600,000","1,206,600,000","1,258,000,000","1,196,500,000","1,043,200,000"
TangibleBookValue,"-2,927,800,000","-3,168,700,000","-3,269,600,000","-3,335,800,000","-680,800,000","-814,500,000","-848,100,000","-911,500,000","-1,113,300,000","-1,146,600,000","-898,300,000","-928,600,000","-417,900,000","-577,100,000","-494,800,000","-654,600,000","-559,600,000","-583,100,000","-609,300,000","-641,600,000","-703,000,000","-639,600,000","-577,100,000","-164,000,000","-252,300,000","-225,000,000","-233,800,000","-238,400,000","-127,400,000","-16,300,000","-5,800,000","-24,400,000","-92,800,000","-76,300,000","-96,600,000","-83,000,000","-128,700,000","-126,000,000","-127,500,000","-72,800,000","-142,500,000","-166,400,000","-165,800,000","-85,500,000","-187,100,000","75,900,000","94,500,000","251,500,000","331,100,000","332,600,000","315,300,000","356,600,000","292,800,000","261,200,000","249,300,000","231,400,000","124,200,000","90,800,000","47,800,000","19,500,000","-87,600,000","506,400,000"
TotalDebt,"4,452,900,000","4,445,900,000","4,466,300,000","4,190,900,000","2,030,100,000","2,068,700,000","2,085,500,000","2,111,100,000","2,406,600,000","2,101,600,000","2,013,000,000","1,470,400,000","1,174,400,000","1,194,100,000","1,143,700,000","1,053,400,000","1,203,100,000","1,222,700,000","1,292,400,000","1,102,100,000","1,266,600,000","1,206,000,000","1,125,900,000","1,022,500,000","819,500,000","754,500,000","734,400,000","689,400,000","629,300,000","524,300,000","524,200,000","524,100,000","524,100,000","524,100,000","524,000,000","524,500,000","524,500,000","524,400,000","524,400,000","524,400,000","564,300,000","594,300,000","614,300,000","524,300,000","564,200,000","324,200,000","324,200,000","324,100,000","324,100,000","324,100,000","324,100,000","324,100,000","324,800,000","324,000,000","562,000,000","447,900,000","520,800,000","948,800,000","641,400,000","726,900,000","771,000,000",
NetDebt,"3,889,700,000","3,875,500,000","3,849,200,000","3,613,100,000","1,382,000,000","1,405,000,000","1,419,500,000","1,310,900,000","1,677,700,000","1,614,800,000","1,409,900,000","1,197,200,000","882,300,000","944,400,000","939,100,000","789,600,000","851,000,000","856,200,000","1,003,600,000","831,000,000","997,100,000","970,300,000","898,500,000","294,800,000","465,100,000","449,400,000","448,100,000","365,300,000","319,200,000","210,200,000","192,900,000","176,500,000","279,700,000","283,800,000","340,900,000","258,500,000","342,300,000","265,300,000","312,600,000","203,900,000","345,500,000","356,100,000","361,500,000","282,800,000","412,900,000","136,400,000","143,500,000",,"146,200,000","177,000,000","92,600,000","43,200,000","14,500,000","24,900,000","494,000,000","249,600,000","251,000,000","844,600,000","555,000,000","638,300,000","727,800,000",
ShareIssued,"154,500,000","154,500,000","154,400,000","154,425,688","154,500,000","154,500,000","154,400,000","154,400,000","154,500,000","154,500,000","154,500,000","154,500,000","154,500,000","154,500,000","154,500,000","154,400,000","154,500,000","154,500,000","154,500,000","154,500,000","154,500,000","154,500,000","154,500,000","154,500,000","154,500,000","154,400,000","154,500,000","154,500,000","154,500,000","154,500,000","154,500,000","154,500,000","154,500,000","154,500,000","154,500,000","154,500,000","154,400,000","153,800,000","153,400,000","152,900,000","151,500,000","150,600,000","149,900,000","149,600,000","147,300,000","146,300,000","146,100,000","145,900,000","143,900,000","143,200,000","142,500,000","141,800,000","142,900,000","142,500,000","141,500,000","140,500,000","140,000,000","139,900,000","139,420,362","139,344,068","139,213,481","139,213,481"
OrdinarySharesNumber,"116,900,000","116,800,000","116,300,000","116,125,688","115,900,000","115,800,000","115,600,000","115,100,000","114,500,000","114,800,000","114,700,000","114,300,000","115,800,000","115,700,000","116,800,000","116,300,000","117,300,000","116,700,000","116,600,000","116,500,000","117,100,000","118,200,000","119,100,000","118,300,000","117,500,000","118,500,000","118,300,000","118,200,000","119,100,000","120,500,000","120,000,000","119,500,000","119,900,000","119,200,000","119,100,000","119,000,000","120,400,000","121,800,000","122,100,000","124,800,000","124,100,000","123,800,000","123,600,000","123,700,000","122,300,000","124,900,000","124,900,000","129,200,000","134,800,000","134,600,000","136,500,000","139,300,000","141,400,000","141,400,000","141,400,000","140,400,000","140,000,000","139,900,000","139,420,362","139,344,068","139,213,481","139,213,481"
TreasurySharesNumber,"37,600,000","37,700,000","38,100,000","38,300,000","38,600,000","38,700,000","38,800,000","39,300,000","40,000,000","39,700,000","39,800,000","40,200,000","38,700,000","38,800,000","37,700,000","38,100,000","37,200,000","37,800,000","37,900,000","38,000,000","37,400,000","36,300,000","35,400,000","36,200,000","37,000,000","35,900,000","36,200,000","36,300,000","35,400,000","34,000,000","34,500,000","35,000,000","34,600,000","35,300,000","35,400,000","35,500,000","34,000,000","32,000,000","31,300,000","28,100,000","27,400,000","26,800,000","26,300,000","25,900,000","25,000,000","21,400,000","21,200,000","16,700,000","9,100,000","8,600,000","6,000,000","2,500,000","1,500,000","1,100,000","100,000","100,000",,,,,,
