name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,12/31/2010
		GainsLossesNotAffectingRetainedEarnings,"-11,903,000","-11,090,000","-9,781,000","-8,378,000","-9,559,000","-6,807,000","-9,576,000","-11,845,000","-12,863,000","-11,759,000","-13,297,000","-11,163,000","-11,732,000","-11,021,000","-10,225,000","-10,032,000","-6,845,000","-8,444,000","-9,107,000","-10,972,000","-14,505,000","-15,576,000","-12,050,000","-12,724,000","-11,777,000","-13,519,000","-11,679,000","-12,130,000","-13,474,000","-5,609,000","-1,678,000","2,764,000","3,102,000","3,186,000","2,143,000","-190,000","-904,000","805,000","152,000","79,000","242,000","271,000","77,000","-27,000"
TotalCapitalization,"724,349,000","751,318,000","781,823,000","803,464,000","827,100,000","854,534,000","815,628,000","781,320,000","762,432,000","754,991,000","702,564,000","746,455,000","994,838,000","1,075,518,000","1,129,494,000","1,098,434,000","1,092,153,000","1,099,608,000","925,296,000","886,666,000","831,935,000","807,186,000","765,581,000","729,107,000","700,694,000","693,620,000","696,462,000","686,165,000","656,656,000","588,150,000","538,623,000","521,245,000","499,936,000","486,483,000","196,431,000","174,497,000","165,434,000","165,662,000","142,956,000","140,678,000","140,617,000","31,088,000","-23,863,000","-20,889,000"
CommonStockEquity,"724,349,000","751,318,000","781,823,000","803,464,000","827,100,000","854,534,000","815,628,000","781,320,000","762,432,000","754,991,000","702,564,000","746,455,000","994,838,000","1,075,518,000","1,129,494,000","1,098,434,000","1,092,153,000","1,099,608,000","925,296,000","886,666,000","831,935,000","807,186,000","765,581,000","729,107,000","700,694,000","693,620,000","696,462,000","686,165,000","656,656,000","588,150,000","538,623,000","521,245,000","499,936,000","486,483,000","196,431,000","174,497,000","165,434,000","165,662,000","142,956,000","140,678,000","140,614,000","31,088,000","-23,863,000","-20,889,000"
CapitalLeaseObligations,"158,528,000","168,216,000","178,056,000","182,306,000","197,802,000","200,096,000","209,693,000","220,943,000","237,415,000","232,263,000","243,069,000","253,772,000","264,123,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"610,012,000","635,517,000","663,939,000","683,739,000","707,380,000","731,752,000","694,616,000","667,791,000","649,152,000","640,320,000","588,327,000","629,554,000","877,699,000","956,539,000","1,008,929,000","976,783,000","966,724,000","974,761,000","800,295,000","624,815,000","591,053,000","603,908,000","557,653,000","520,207,000","489,371,000","482,129,000","481,398,000","470,411,000","440,309,000","515,057,000","478,274,000","457,978,000","435,686,000","421,558,000","131,845,000","123,103,000","114,258,000","111,121,000","142,956,000","140,678,000","140,614,000","31,088,000","-23,863,000","-20,889,000"
WorkingCapital,"441,710,000","480,664,000","516,574,000","529,959,000","547,295,000","569,695,000","531,687,000","496,863,000","454,192,000","399,154,000","363,186,000","395,581,000","644,291,000","795,364,000","868,114,000","836,490,000","816,619,000","826,922,000","705,915,000","529,742,000","495,700,000","500,780,000","450,930,000","417,516,000","388,399,000","393,505,000","392,739,000","390,217,000","345,526,000","386,785,000","372,968,000","358,738,000","402,029,000","391,844,000","98,115,000","95,648,000","92,446,000","90,267,000","123,127,000","122,195,000","127,954,000","18,996,000","21,743,000","28,741,000"
InvestedCapital,"724,349,000","751,318,000","781,823,000","803,464,000","827,100,000","854,534,000","815,628,000","781,320,000","762,432,000","754,991,000","702,564,000","746,455,000","994,838,000","1,075,518,000","1,129,494,000","1,098,434,000","1,092,153,000","1,099,608,000","925,296,000","886,666,000","831,935,000","807,186,000","765,581,000","729,107,000","700,694,000","693,620,000","696,462,000","686,165,000","656,656,000","588,150,000","538,623,000","521,245,000","499,936,000","486,483,000","196,431,000","174,497,000","165,434,000","165,662,000","142,956,000","140,678,000","140,617,000","31,088,000","-23,863,000","-20,889,000"
TangibleBookValue,"610,012,000","635,517,000","663,939,000","683,739,000","707,380,000","731,752,000","694,616,000","667,791,000","649,152,000","640,320,000","588,327,000","629,554,000","877,699,000","956,539,000","1,008,929,000","976,783,000","966,724,000","974,761,000","800,295,000","624,815,000","591,053,000","603,908,000","557,653,000","520,207,000","489,371,000","482,129,000","481,398,000","470,411,000","440,309,000","515,057,000","478,274,000","457,978,000","435,686,000","421,558,000","131,845,000","123,103,000","114,258,000","111,121,000","142,956,000","140,678,000","140,614,000","31,088,000","-23,863,000","-20,889,000"
TotalDebt,"158,528,000","168,216,000","178,056,000","182,306,000","197,802,000","200,096,000","209,693,000","220,943,000","237,415,000","232,263,000","243,069,000","253,772,000","264,123,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,000",,,
ShareIssued,"71,641,000","72,171,000","73,651,980","74,589,907","75,153,089","75,371,368","73,976,487","73,121,229","71,887,846","71,185,468","70,199,923","71,931,789","79,689,829","81,996,839","84,375,021","83,792,697","83,956,890","83,724,916","82,741,466","81,752,997","80,290,089","79,429,833","78,313,999","77,244,798","76,424,750","75,982,802","75,442,578","75,232,705","74,651,334","72,920,582","72,477,685","71,995,243","71,552,141","70,874,493","65,973,621","65,055,307","64,286,119","63,505,269","62,221,161","61,190,489","61,131,598","61,131,598","61,131,598","59,873,181"
OrdinarySharesNumber,"71,559,000","72,171,000","73,546,380","74,486,037","75,065,259","75,272,350","73,976,487","73,121,229","71,887,846","71,185,468","70,199,923","71,752,011","79,689,829","81,996,839","84,375,021","83,792,697","83,596,510","83,724,916","82,741,466","81,752,997","80,290,089","79,429,833","78,313,999","77,244,798","76,424,750","75,982,802","75,442,578","75,232,705","74,651,334","72,920,582","72,477,685","71,995,243","71,552,141","70,874,493","65,973,621","65,055,307","64,286,119","63,505,269","62,221,161","61,190,489","61,131,598","61,131,598","61,131,598","59,873,181"
TreasurySharesNumber,"82,000",,"105,600","103,870","87,830","99,018",,,,,,"179,778",,,,,"360,380",,,,,,,,,,,,,,,,,,,,,,,,,,,
