name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,09/30/1989,06/30/1989,03/31/1989,12/31/1988,09/30/1988,06/30/1988,03/31/1988,12/31/1987
	OtherNonOperatingIncomeExpenses,"8,000","139,000","-102,000","85,000","-114,000","77,000","-192,000","-352,000","-67,000","89,000","-236,000","311,000","-174,000","257,000","48,000","85,000","535,000","-527,000","-45,000","-134,000","-221,000","-143,000","574,000","-149,000","-359,000","-284,000","123,000","-117,000","419,000","1,324,000","388,000","456,000","-69,000","21,000","93,000","20,000","-59,000","438,000","124,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"8,576,000","3,240,000","-1,201,000","3,001,000","3,536,000","3,202,000","-740,000","4,344,000","1,910,000","2,129,000","-920,000","2,587,000","1,652,000","1,184,000","5,722,000","2,079,000","2,664,000","10,000","-1,963,000","4,249,000","641,000","1,479,000","3,122,000","4,988,000","4,809,000","3,381,000","3,512,000","4,228,000","3,291,000","2,320,000","-1,194,000","926,000","-314,000","-579,000","764,000","3,629,000","1,891,000","870,000","1,848,000","4,405,000","1,961,000","3,496,000","1,035,000","4,529,000","5,821,000","3,481,000","2,684,000","3,537,000","2,596,000","2,554,000","1,832,000","894,000","1,369,000","994,000","1,025,000","-13,082,000","3,697,000","4,662,000","5,638,000","7,222,000","5,953,000","5,473,000","5,076,000","3,964,000","4,326,000","3,766,000","3,211,000","5,194,000","3,989,000","4,508,000","4,291,000","4,012,000","3,372,000","2,414,000","2,353,010","1,950,151","1,740,260","1,413,413","1,465,283","-6,288,984","-1,639,123","-10,714,389","-816,934","-3,852,822","260,082","1,048,119","2,728,989","-8,328,775","945,912","-15,737,004","1,900,000","6,600,000","6,700,000","-5,400,000","2,700,000","-36,600,000","10,400,000","7,200,000","5,900,000","-2,400,000","1,200,000","-11,200,000","-3,200,000","-1,400,000","2,700,000","8,100,000","7,400,000","7,700,000","7,400,000","7,100,000","7,000,000","6,700,000","6,500,000","6,200,000","6,000,000","5,700,000","5,600,000","5,200,000","5,200,000","4,700,000","4,100,000","4,100,000","3,600,000","3,300,000","3,100,000","3,100,000","2,500,000","2,400,000","1,800,000","1,800,000","1,400,000",,,,,,,,
TaxProvision,"-3,203,000","393,000","-2,388,000","-1,587,000","379,000","274,000","-433,000","-89,000","144,000","125,000","-1,128,000","301,000","4,000","-158,000","1,040,000","-1,529,000","43,000","367,000","2,606,000","-94,000","-694,000","148,000","765,000","1,144,000","532,000","1,155,000","381,000","1,243,000","795,000","874,000","-855,000","500,000","-213,000","-1,317,000","76,000","1,582,000","363,000","-130,000","618,000","1,943,000","-346,000","1,374,000","311,000","1,680,000","2,206,000","1,242,000","368,000","1,293,000","-1,216,000","868,000","633,000","-65,000","-24,000","279,000","9,000","1,319,000","1,712,000","1,565,000","1,968,000","1,646,000","-845,000","1,876,000","1,274,000","949,000","978,000","1,199,000","1,028,000","1,773,000","1,505,000","-4,291,000","1,330,000","1,127,000","978,000","676,000","705,903","145,146","527,444","-1,090,954","395,628","-1,933,223","-1,051,338","-3,379,588","-310,435","-1,912,434","120,927","492,831","1,364,495","-1,255,345","-1,567,267","-2,455,067","900,000","3,900,000","4,400,000","-2,900,000","1,300,000","1,000,000","4,000,000","2,500,000","2,100,000","1,500,000","1,100,000","-1,800,000","-600,000","1,200,000","900,000","2,800,000","2,600,000","2,300,000","2,600,000","2,500,000","2,500,000","2,400,000","2,300,000","2,100,000","2,000,000","2,400,000","1,800,000","1,700,000","1,700,000","1,400,000","1,200,000","1,300,000","1,200,000","1,000,000","1,000,000","1,100,000","800,000","900,000","500,000","500,000","500,000",,,,,,,,
NetIncomeCommonStockholders,"11,779,000","2,847,000","1,187,000","4,588,000","3,157,000","2,928,000","-307,000","4,433,000","1,766,000","2,004,000","208,000","2,286,000","1,648,000","1,342,000","4,682,000","3,608,000","2,621,000","-357,000","-4,569,000","4,343,000","1,335,000","1,331,000","2,357,000","3,844,000","4,277,000","2,137,000","6,450,000","2,985,000","2,496,000","1,446,000","-339,000","426,000","-101,000","738,000","688,000","2,047,000","1,528,000","1,000,000","1,230,000","2,462,000","2,307,000","2,122,000","724,000","2,849,000","3,615,000","2,239,000","2,316,000","2,244,000","3,812,000","1,686,000","1,199,000","959,000","1,393,000","715,000","1,016,000","3,599,000","1,985,000","3,097,000","3,670,000","5,576,000","6,798,000","3,597,000","3,802,000","3,015,000","3,348,000","2,567,000","2,183,000","3,421,000","2,484,000","8,799,000","2,961,000","2,885,000","2,394,000","1,738,000","1,647,107","1,805,005","1,212,816","2,504,367","-42,796,317","-4,355,761","-587,785","-7,334,801","-506,499","-3,842,241","139,155","555,288","1,364,494","-7,073,430","2,513,179","-13,281,937","1,000,000","2,700,000","2,300,000","-2,500,000","1,400,000","-37,600,000","6,400,000","4,700,000","3,800,000","-3,900,000","100,000","-9,400,000","-2,600,000","-2,600,000","1,800,000","5,300,000","4,800,000","5,400,000","4,800,000","4,600,000","4,500,000","4,300,000","4,200,000","4,100,000","4,000,000","3,300,000","3,800,000","3,500,000","3,600,000","3,300,000","2,900,000","2,800,000","2,400,000","2,300,000","2,100,000","2,000,000","1,700,000","1,500,000","1,300,000","1,300,000","900,000",,,,,,,,
	NetIncome,"11,779,000","2,847,000","1,187,000","4,588,000","3,157,000","2,928,000","-307,000","4,433,000","1,766,000","2,004,000","208,000","2,286,000","1,648,000","1,342,000","4,682,000","3,608,000","2,621,000","-357,000","-4,569,000","4,343,000","1,335,000","1,331,000","2,357,000","3,844,000","4,277,000","2,137,000","6,450,000","2,985,000","2,496,000","1,446,000","-339,000","426,000","-101,000","738,000","688,000","2,047,000","1,528,000","1,000,000","1,230,000","2,462,000","2,307,000","2,122,000","724,000","2,849,000","3,615,000","2,239,000","2,316,000","2,244,000","3,812,000","1,686,000","1,199,000","959,000","1,393,000","715,000","1,016,000","3,599,000","1,985,000","3,097,000","3,670,000","5,576,000","6,798,000","3,597,000","3,802,000","3,015,000","3,348,000","2,567,000","2,183,000","3,421,000","2,484,000","8,799,000","2,961,000","2,885,000","2,394,000","1,738,000","1,647,107","1,805,005","1,212,816","2,504,367","-42,796,317","-4,355,761","-587,785","-7,334,801","-506,499","-3,842,241","139,155","555,288","1,364,494","-7,073,430","2,513,179","-13,281,937","1,000,000","2,700,000","2,300,000","-2,500,000","1,400,000","-37,600,000","6,400,000","4,700,000","3,800,000","-3,900,000","100,000","-9,400,000","-2,600,000","-2,600,000","1,800,000","5,300,000","4,800,000","5,400,000","4,800,000","4,600,000","4,500,000","4,300,000","4,200,000","4,100,000","4,000,000","3,300,000","3,800,000","3,500,000","3,600,000","3,300,000","2,900,000","2,800,000","2,400,000","2,300,000","2,100,000","2,000,000","1,700,000","1,500,000","1,300,000","1,300,000","900,000",,,,,,,,
		NetIncomeIncludingNoncontrollingInterests,"11,779,000","2,847,000","1,187,000","4,588,000","3,157,000","2,928,000","-307,000","4,433,000","1,766,000","2,004,000","208,000","2,286,000","1,648,000","1,342,000","4,682,000","3,608,000","2,621,000","-357,000","-4,569,000","4,343,000","1,335,000","1,331,000","2,357,000","3,844,000","4,277,000","2,137,000","6,450,000","2,985,000","2,496,000","1,446,000","-339,000","426,000","-101,000","738,000","688,000","2,047,000","1,528,000","1,000,000","1,230,000","2,462,000","2,307,000","2,122,000","724,000","2,849,000","3,615,000","2,239,000","2,316,000","2,244,000","3,812,000","1,686,000","1,199,000","959,000","1,393,000","715,000","1,016,000","3,599,000","1,985,000","3,097,000","3,670,000","5,576,000","6,798,000","3,597,000","3,802,000","3,015,000","3,348,000","2,567,000","2,183,000","3,421,000","2,484,000","8,799,000","2,961,000","2,885,000","2,394,000","1,738,000","1,647,107","1,805,005","1,212,816","2,504,367","-42,796,317","-4,355,761","-587,785","-7,334,801","-506,499","-3,842,241","139,155","555,288","1,364,494","-7,073,430","2,513,179","-13,281,937","1,000,000","2,700,000","2,300,000","-2,500,000","1,400,000","-37,600,000","6,400,000","4,700,000","3,800,000","-3,900,000","100,000","-9,400,000","-2,600,000","-2,600,000","1,800,000","5,300,000","4,800,000","5,400,000","4,800,000","4,600,000","4,500,000","4,300,000","4,200,000","4,100,000","4,000,000","3,300,000","3,800,000","3,500,000","3,600,000","3,300,000","2,900,000","2,800,000","2,400,000","2,300,000","2,100,000","2,000,000","1,700,000","1,500,000","1,300,000","1,300,000","900,000","700,000","800,000","800,000","500,000","500,000","400,000","300,000","300,000"
			NetIncomeContinuousOperations,"11,779,000","2,847,000","1,187,000","4,588,000","3,157,000","2,928,000","-307,000","4,433,000","1,766,000","2,004,000","208,000","2,286,000","1,648,000","1,342,000","4,682,000","3,608,000","2,621,000","-357,000","-4,569,000","4,343,000","1,335,000","1,331,000","2,357,000","3,844,000","4,277,000","2,226,000","3,131,000","2,985,000","2,496,000","1,446,000","-339,000","426,000","-101,000","738,000","688,000","2,047,000","1,528,000","1,000,000","1,230,000","2,462,000","2,307,000","2,122,000","724,000","2,849,000","3,615,000","2,239,000","2,316,000","2,244,000","3,812,000","1,686,000","1,199,000","959,000","1,393,000","715,000","1,016,000","3,599,000","1,985,000","3,097,000","3,670,000","5,576,000","6,798,000","3,597,000","3,802,000","3,015,000","3,348,000","2,567,000","2,183,000","3,421,000","2,484,000","8,799,000","2,961,000","2,885,000","2,394,000","1,738,000","1,647,107","1,805,005","1,212,816","2,504,367","1,069,655","-4,355,761","-587,785","-7,334,801","-506,499","-1,940,388","139,155","555,288","1,364,494","-7,073,430","2,513,179","-13,281,937","1,000,000","2,700,000","2,300,000","-2,500,000","1,400,000","-37,600,000","6,400,000","4,700,000","3,800,000","-3,900,000","100,000","-9,400,000","-2,600,000","-2,600,000","1,800,000","5,300,000","4,800,000","5,400,000","4,800,000","4,600,000","4,500,000","4,300,000","4,200,000","4,100,000","4,000,000","3,300,000","3,800,000","3,500,000","3,500,000","3,300,000","2,900,000","2,800,000","2,400,000","2,300,000","2,100,000","2,000,000","1,700,000","1,500,000","1,300,000","1,300,000","900,000","700,000","800,000","800,000","500,000","500,000","400,000","300,000","300,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,"0","0","0","0","0","0","-89,000","3,319,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"-43,865,972",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"100,000",,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"11,779,000","2,847,000","1,187,000","4,588,000","3,157,000","2,928,000","-307,000","4,433,000","1,766,000","2,004,000","208,000","2,286,000","1,648,000","1,342,000","4,682,000","3,608,000","2,621,000","-357,000","-4,569,000","4,343,000","1,335,000","1,331,000","2,357,000","3,844,000","4,277,000","2,137,000","6,450,000","2,985,000","2,496,000","1,446,000","-339,000","426,000","-101,000","738,000","688,000","2,047,000","1,528,000","1,000,000","1,230,000","2,462,000","2,307,000","2,122,000","724,000","2,849,000","3,615,000","2,239,000","2,316,000","2,244,000","3,812,000","1,686,000","1,199,000","959,000","1,393,000","715,000","1,016,000","3,599,000","1,985,000","3,097,000","3,670,000","5,576,000","6,798,000","3,597,000","3,802,000","3,015,000","3,348,000","2,567,000","2,183,000","3,421,000","2,484,000","8,799,000","2,961,000","2,885,000","2,394,000","1,738,000","1,647,107","1,805,005","1,212,816","2,504,367","-42,796,317","-4,355,761","-587,785","-7,334,801","-506,499","-3,842,241","139,155","555,288","1,364,494","-7,073,430","2,513,179","-13,281,937","1,000,000","2,700,000","2,300,000","-2,500,000","1,400,000","-37,600,000","6,400,000","4,700,000","3,800,000","-3,900,000","100,000","-9,400,000","-2,600,000","-2,600,000","1,800,000","5,300,000","4,800,000","5,400,000","4,800,000","4,600,000","4,500,000","4,300,000","4,200,000","4,100,000","4,000,000","3,300,000","3,800,000","3,500,000","3,600,000","3,300,000","2,900,000","2,800,000","2,400,000","2,300,000","2,100,000","2,000,000","1,700,000","1,500,000","1,300,000","1,300,000","900,000",,,,,,,,
BasicEPS,,"0.08","0.03","0.13","0.09","0.09","-0.01","0.15","0.06","0.07","0.01","0.08","0.06","0.05","0.17","0.13","0.1","-0.01","-0.17","0.16","0.05","0.05","0.09","0.15","0.17","0.08","0.25","0.12","0.1","0.06","-0.01","0.02","-0.004","0.03","0.03","0.08","0.06","0.04","0.05","0.1","0.09","0.08","0.03",,"0.14","0.09","0.09",,"0.15","0.07","0.05",,"0.06","0.03","0.04",,"0.08","0.12","0.14",,"0.27","0.14","0.15",,"0.14","0.11","0.1",,"0.11","0.39","0.13",,"0.11","0.08","0.08",,"0.06","0.12","-1.94",,"-0.03","-0.39","-0.03",,"0.01","0.04","0.09",,"0.17","-0.88","0.07",,"0.15","-0.17","0.09",,"0.47","0.35","0.28",,"0.01","-0.7","-0.19",,"0.13","0.39","0.35",,"0.35","0.33","0.32",,"0.29","0.28","0.28",,"0.26","0.25","0.26",,"0.21","0.133","0.113",,"0.113","0.107","0.047",,"0.037","0.033","0.027",,"0.03","0.03","0.02",,"0.017","0.01","0.013"
DilutedEPS,,"0.08","0.03","0.13","0.09","0.09","-0.01","0.15","0.06","0.07","0.01","0.08","0.06","0.05","0.17","0.13","0.09","-0.01","-0.17","0.16","0.05","0.05","0.09","0.14","0.16","0.08","0.25","0.12","0.1","0.06","-0.01","0.02","-0.004","0.03","0.03","0.08","0.06","0.04","0.05","0.09","0.09","0.08","0.03",,"0.14","0.09","0.09",,"0.15","0.07","0.05",,"0.06","0.03","0.04",,"0.08","0.12","0.14",,"0.26","0.14","0.15",,"0.14","0.11","0.09",,"0.11","0.37","0.127",,"0.11","0.08","0.08",,"0.06","0.12","-1.94",,"-0.03","-0.39","-0.03",,"0.01","0.04","0.09",,"0.17","-0.88","0.07",,"0.15","-0.17","0.09",,"0.45","0.33","0.27",,"0.01","-0.7","-0.19",,"0.13","0.39","0.35",,"0.35","0.33","0.32",,"0.29","0.28","0.28",,"0.26","0.25","0.26",,"0.21","0.133","0.113",,"0.113","0.107","0.047",,"0.037","0.033","0.027",,"0.03","0.03","0.02",,"0.017","0.01","0.013"
BasicAverageShares,,"35,015,000","34,560,000","34,161,000","34,057,000","30,900,000","29,374,000","29,079,000","28,972,000","28,881,000","28,467,000","28,172,000","28,072,000","27,866,000","27,513,000","27,323,000","27,177,000","27,084,000","26,748,000","26,557,000","26,522,000","26,477,000","26,175,000","25,987,000","25,904,000","25,820,000","25,331,000","24,998,000","24,938,000","24,492,000","24,150,000","24,715,000","25,274,000","25,644,000","25,716,000","25,666,000","25,849,000","26,138,000","26,188,000","25,853,000","25,770,000","25,709,000","25,639,000",,"25,369,000","25,230,000","25,110,000",,"24,930,000","24,816,000","24,701,000",,"24,607,000","24,953,000","25,381,000",,"25,742,000","25,714,000","25,619,000",,"25,294,000","25,186,000","25,078,000",,"23,124,000","23,001,000","22,781,000",,"22,588,000","22,477,000","22,082,000",,"21,468,000","21,091,000","20,497,909",,"20,599,156","21,234,643","22,068,349",,"22,176,086","18,924,732","15,369,376",,"15,243,716","15,207,896","15,166,642",,"15,095,436","15,062,575","14,967,793",,"15,333,333","14,705,882","15,555,556",,"13,617,021","13,428,571","13,571,429",,"10,000,000","13,428,571","13,684,211",,"13,846,154","13,589,744","13,714,286",,"13,714,286","13,939,394","14,062,500",,"14,482,759","14,642,857","14,285,714",,"14,615,385","14,000,000","13,846,154",,"13,809,524","13,532,000","13,515,000",,"11,900,000","11,958,000","11,849,000",,"11,789,000","11,549,000","11,450,000",,,,,,,,
DilutedAverageShares,,"35,608,000","35,767,000","35,421,000","35,148,000","32,223,000","29,374,000","29,678,000","29,187,000","29,486,000","29,614,000","28,916,000","28,589,000","28,438,000","28,075,000","28,160,000","27,764,000","27,084,000","26,748,000","26,885,000","26,956,000","27,252,000","26,972,000","26,621,000","26,300,000","25,998,000","26,171,000","25,846,000","25,710,000","25,273,000","24,150,000","24,988,000","25,274,000","26,144,000","26,229,000","26,039,000","26,114,000","26,476,000","26,434,000","26,188,000","26,043,000","26,205,000","26,143,000",,"25,879,000","25,692,000","25,445,000",,"25,272,000","25,213,000","24,979,000",,"24,875,000","25,195,000","25,679,000",,"26,079,000","26,312,000","26,593,000",,"26,152,000","25,959,000","25,983,000",,"23,904,000","23,687,000","23,486,000",,"23,296,000","23,645,000","23,309,000",,"22,224,000","22,005,000","21,276,303",,"20,785,859","21,314,533","22,085,535",,"22,176,086","18,924,732","15,369,376",,"15,319,619","15,215,892","15,184,697",,"15,100,718","15,337,788","15,337,788",,"15,333,333","14,705,882","15,555,556",,"14,222,222","14,242,424","14,074,074",,"10,000,000","13,428,571","13,684,211",,"13,846,154","13,589,744","13,714,286",,"13,714,286","13,939,394","14,062,500",,"14,482,759","14,642,857","14,285,714",,"14,615,385","14,000,000","13,846,154",,"13,809,524","13,532,000","13,515,000",,"11,900,000","11,958,000","11,849,000",,"11,789,000","11,549,000","11,450,000",,,,,,,,
TotalOperatingIncomeAsReported,"18,667,000","7,564,000","3,799,000","3,286,000","4,018,000","3,370,000","-146,000","5,221,000","2,855,000","3,724,000","-483,000","2,108,000","1,621,000","785,000","5,558,000","1,905,000","2,037,000","503,000","-2,123,000","4,164,000","709,000","1,512,000","2,422,000","5,038,000","5,125,000","3,653,000","3,289,000","4,265,000","2,830,000","942,000","-1,620,000","426,000","-280,000","-649,000","628,000","3,564,000","1,892,000","419,000","1,672,000","4,554,000","2,082,000","3,429,000","816,000","4,546,000","6,164,000","3,662,000","2,665,000","3,385,000","2,544,000","2,195,000","1,829,000","1,103,000","602,000","599,000","766,000","4,778,000","2,985,000","3,654,000","4,598,000","6,211,000","5,098,000","4,714,000","4,305,000","3,381,000","3,751,000","3,212,000","2,878,000","4,977,000","3,683,000","4,196,000","4,101,000","3,816,000","3,267,000","2,420,000","2,279,467","1,763,699","1,552,559","1,507,123","1,449,940","-6,611,012","-2,122,803","-10,818,332","-1,162,358","-4,180,824","-327,839","556,413","1,558,324","-857,085","173,469","-6,495,942","1,400,000","5,900,000","5,900,000","-3,900,000","2,900,000","3,300,000","8,400,000","6,800,000","5,700,000","4,600,000","2,600,000","600,000","-1,700,000","2,400,000","2,800,000","7,900,000","7,100,000","7,300,000","7,000,000","6,700,000","6,500,000","6,300,000","6,300,000","5,800,000","5,800,000","5,400,000","5,200,000","4,800,000","4,900,000","4,500,000","3,600,000","3,600,000","3,200,000","3,000,000","2,800,000","2,900,000","2,300,000","2,000,000","1,500,000","1,600,000","1,300,000",,,,,,,,
TotalExpenses,"318,278,000","87,149,000","80,349,000","75,820,000","74,960,000","73,770,000","72,559,000","67,960,000","67,392,000","69,685,000","62,800,000","62,852,000","59,565,000","64,979,000","56,822,000","63,646,000","60,489,000","54,288,000","47,320,000","40,941,000","42,515,000","44,103,000","42,753,000","45,416,000","47,011,000","46,407,000","46,319,000","52,181,000","51,717,000","51,691,000","50,343,000","51,186,000","48,165,000","46,531,000","46,613,000","47,455,000","46,932,000","47,815,000","45,319,000","42,694,000","44,587,000","45,527,000","45,610,000","47,066,000","48,110,000","46,074,000","45,669,000","43,997,000","44,694,000","43,233,000","41,139,000","38,909,000","41,915,000","38,478,000","40,595,000","48,620,000","41,172,000","39,416,000","39,976,000","38,859,000","38,429,000","38,141,000","37,506,000","35,666,000","32,109,000","31,168,000","30,498,000","31,232,000","26,225,000","25,116,000","25,369,000","25,458,000","25,039,000","24,919,000","24,027,363","24,720,430","24,183,826","24,138,493","24,209,667","28,997,962","28,232,941","32,911,049","26,312,540","36,719,598","30,483,038","32,529,172","32,884,825","35,087,582","32,180,694","32,295,707","38,700,000","42,400,000","45,200,000","46,500,000","48,500,000","45,500,000","38,000,000","38,300,000","36,900,000","37,500,000","38,200,000","39,800,000","43,900,000","50,700,000","47,500,000","40,600,000","36,800,000","38,600,000","34,200,000","33,400,000","31,400,000","31,800,000","28,900,000","25,800,000","20,200,000","19,100,000","18,400,000","14,600,000","14,800,000","12,600,000","10,500,000","10,400,000","9,400,000","9,000,000","8,400,000","7,000,000","5,500,000","5,000,000","4,600,000","3,900,000","3,300,000",,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"11,779,000","2,847,000","1,187,000","4,588,000","3,157,000","2,928,000","-307,000","4,433,000","1,766,000","2,004,000","208,000","2,286,000","1,648,000","1,342,000","4,682,000","3,608,000","2,621,000","-357,000","-4,569,000","4,343,000","1,335,000","1,331,000","2,357,000","3,844,000","4,277,000","2,137,000","6,450,000","2,985,000","2,496,000","1,446,000","-339,000","426,000","-101,000","738,000","688,000","2,047,000","1,528,000","1,000,000","1,230,000","2,462,000","2,307,000","2,122,000","724,000","2,849,000","3,615,000","2,239,000","2,316,000","2,244,000","3,812,000","1,686,000","1,199,000","959,000","1,393,000","715,000","1,016,000","3,599,000","1,985,000","3,097,000","3,670,000","5,576,000","6,798,000","3,597,000","3,802,000","3,015,000","3,348,000","2,567,000","2,183,000","3,421,000","2,484,000","8,799,000","2,961,000","2,885,000","2,394,000","1,738,000","1,647,107","1,805,005","1,212,816","2,504,367","1,069,655","-4,355,761","-587,785","-7,334,801","-506,499","-1,940,388","139,155","555,288","1,364,494","-7,073,430","2,513,179","-13,281,937","1,000,000","2,700,000","2,300,000","-2,500,000","1,400,000","-37,600,000","6,400,000","4,700,000","3,800,000","-3,900,000","100,000","-9,400,000","-2,600,000","-2,600,000","1,800,000","5,300,000","4,800,000","5,400,000","4,800,000","4,600,000","4,500,000","4,300,000","4,200,000","4,100,000","4,000,000","3,300,000","3,800,000","3,500,000","3,500,000","3,300,000","2,900,000","2,800,000","2,400,000","2,300,000","2,100,000","2,000,000","1,700,000","1,500,000","1,300,000","1,300,000","900,000",,,,,,,,
NormalizedIncome,"11,905,000","2,847,000","1,266,570","4,588,000","3,247,174.491","3,075,222.986","228,090","4,424,240","1,850,139.267","2,039,768.906","208,000","2,286,000","1,628,048.426","1,342,000","4,627,177.56","3,689,030","2,807,933.183","-357,000","-4,569,000","4,343,000","2,844,000","1,331,000","2,357,000","3,844,000","4,271,663.755","2,293,155.28","3,711,376.139","2,985,000","2,489,174.111","1,768,856.897","-339,000","426,000","-101,000","738,000","760,981","2,274,500","1,528,000","975,950","1,230,000","2,600,450","3,057,750","2,153,562.929","786,257.005","3,036,459.042","3,849,748.325","2,369,570.813","2,299,605.067","2,105,692.96","3,822,400","1,254,927.956","1,197,036.572","1,154,650","2,299,100","685,508.048","1,249,927.805","3,927,250","3,220,000","3,097,000","3,670,000","5,576,000","6,798,000","3,597,000","3,802,000","3,015,000","3,348,000","2,567,000","2,183,000","4,250,892.183","2,480,263.725","8,611,800","2,829,890.701","3,345,938.435","2,319,453.737","1,742,319.801","1,595,626.9","1,577,063.478","802,731.484","2,480,182.2","961,994.03","-2,040,705.193","-1,518,653.2","-2,807,911.67","-720,661.846","-95,280.6","-213,776.4","231,625.8","662,095","-727,901.852","2,049,713.2","1,850,691.482","700,000","2,280,000","1,820,000","-1,600,000","1,400,000","-13,660,000","5,107,692.308","4,373,611.111","3,606,779.661","360,000","940,000","671,428.571","-1,462,500","-320,000","1,866,666.667","5,169,135.802","4,540,540.541","4,979,220.779","4,410,810.811","4,276,056.338","4,307,142.857","4,043,283.582","4,070,769.231","3,901,612.903","3,800,000","3,060,000","3,528,571.429","3,230,769.231","3,230,769.231","3,019,148.936","2,617,073.171","2,526,829.268","2,133,333.333","2,160,606.061","1,964,516.129","1,870,967.742","1,496,000","1,312,500","1,083,333.333","1,083,333.333","771,428.571",,,,,,,,
InterestIncome,"16,000","2,000","5,000","6,000","3,000","1,000","0","1,000","22,000","50,000","231,000","176,000","205,000","144,000","208,000","102,000","97,000","38,000","208,000","222,000","155,000","120,000","159,000","164,000","143,000",,,,,,"38,000","44,000","39,000","50,000","43,000","50,000","58,000","50,000","52,000","72,000","71,000","74,000","72,000","64,000","61,000","69,000",,"78,000","94,000","90,000",,"147,000","275,000","404,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"10,115,000","4,465,000","4,903,000","376,000","371,000","246,000","402,000","526,000","900,000","1,734,000","432,000","8,000","0","2,000","92,000","13,000","5,000","4,000","3,000","3,000","2,000","10,000","33,000","65,000","100,000",,,,,,,"0","4,000","1,000",,"5,000","0","37,000",,"8,000","0","15,000","0","7,000","26,000","27,000",,"28,000","26,000","32,000",,"55,000","67,000","50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-10,099,000","-4,463,000","-4,898,000","-370,000","-368,000","-245,000","-402,000","-525,000","-878,000","-1,684,000","-201,000","168,000","205,000","142,000","116,000","89,000","92,000","34,000","205,000","219,000","153,000","110,000","126,000","99,000","43,000","12,000","100,000","80,000","42,000","54,000","38,000","44,000","35,000","49,000","43,000","45,000","58,000","13,000","52,000","64,000","71,000","59,000","72,000","57,000","35,000","42,000","31,000","50,000","68,000","58,000","41,000","92,000","208,000","354,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
