name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012
		NonCurrentDeferredLiabilities,"230,000,000","241,000,000","249,000,000","260,000,000","334,000,000","339,000,000","263,000,000","258,000,000","238,000,000","268,000,000","274,000,000","295,000,000","321,000,000","384,000,000","401,000,000","389,000,000","55,000,000","59,000,000","73,000,000","61,000,000","82,000,000","40,000,000","171,000,000","171,000,000","200,000,000","145,000,000","171,000,000","166,000,000","295,000,000","274,000,000","245,000,000","224,000,000","295,000,000","239,000,000","185,000,000","152,000,000","1,146,000,000","1,030,000,000","927,000,000","926,000,000"
			NonCurrentDeferredTaxesLiabilities,"230,000,000","241,000,000","249,000,000","260,000,000","334,000,000","339,000,000","263,000,000","258,000,000","238,000,000","268,000,000","274,000,000","295,000,000","321,000,000","384,000,000","401,000,000","389,000,000","55,000,000","59,000,000","73,000,000","61,000,000","82,000,000","40,000,000","171,000,000","171,000,000","200,000,000","145,000,000","171,000,000","166,000,000","295,000,000","274,000,000","245,000,000","224,000,000","295,000,000","239,000,000","185,000,000","152,000,000","1,146,000,000","1,030,000,000","927,000,000","926,000,000"
		EmployeeBenefits,"197,000,000","202,000,000","208,000,000","211,000,000","251,000,000","254,000,000","260,000,000","277,000,000","248,000,000","258,000,000","258,000,000","266,000,000","237,000,000","237,000,000","241,000,000","245,000,000","301,000,000","305,000,000","313,000,000","319,000,000","305,000,000","315,000,000","332,000,000","350,000,000","281,000,000","291,000,000","298,000,000","305,000,000","266,000,000","273,000,000","281,000,000","272,000,000","253,000,000","284,000,000","268,000,000","345,000,000",,,,"490,000,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"197,000,000","202,000,000","208,000,000","211,000,000","251,000,000","254,000,000","260,000,000","277,000,000","248,000,000","258,000,000","258,000,000","266,000,000","237,000,000","237,000,000","241,000,000","245,000,000","301,000,000","305,000,000","313,000,000","319,000,000","305,000,000","315,000,000","332,000,000","350,000,000","281,000,000","291,000,000","298,000,000","305,000,000","266,000,000","273,000,000","281,000,000","272,000,000","253,000,000","284,000,000","268,000,000","345,000,000",,,,"490,000,000"
		OtherNonCurrentLiabilities,"513,000,000","494,000,000","498,000,000","519,000,000","368,000,000","362,000,000","344,000,000","326,000,000","321,000,000","358,000,000","344,000,000","495,000,000","495,000,000","524,000,000","485,000,000","430,000,000","354,000,000","360,000,000","362,000,000","351,000,000","328,000,000","331,000,000","336,000,000","349,000,000","353,000,000","344,000,000","320,000,000","331,000,000","306,000,000","307,000,000","302,000,000","310,000,000","309,000,000","277,000,000","286,000,000","279,000,000","749,000,000","782,000,000","772,000,000","288,000,000"
TotalEquityGrossMinorityInterest,"9,416,000,000","9,347,000,000","9,148,000,000","9,146,000,000","9,129,000,000","9,074,000,000","8,454,000,000","8,389,000,000","8,568,000,000","10,127,000,000","9,829,000,000","10,311,000,000","10,458,000,000","10,434,000,000","10,430,000,000","10,497,000,000","10,011,000,000","11,178,000,000","11,216,000,000","11,093,000,000","11,437,000,000","11,248,000,000","11,766,000,000","11,802,000,000","11,865,000,000","11,999,000,000","11,801,000,000","12,136,000,000","12,546,000,000","12,787,000,000","13,002,000,000","13,419,000,000","13,188,000,000","12,891,000,000","12,959,000,000","12,696,000,000","12,566,000,000","12,437,000,000","9,194,000,000","8,919,000,000"
	StockholdersEquity,"8,425,000,000","8,383,000,000","8,210,000,000","8,211,000,000","8,188,000,000","8,131,000,000","7,639,000,000","7,582,000,000","7,832,000,000","8,958,000,000","8,714,000,000","9,144,000,000","9,289,000,000","9,264,000,000","9,261,000,000","9,311,000,000","9,715,000,000","10,880,000,000","10,933,000,000","10,809,000,000","11,159,000,000","10,975,000,000","11,550,000,000","11,584,000,000","11,666,000,000","11,812,000,000","11,636,000,000","11,965,000,000","12,389,000,000","12,630,000,000","12,861,000,000","13,263,000,000","13,054,000,000","12,769,000,000","12,841,000,000","12,578,000,000","12,566,000,000","12,437,000,000","9,194,000,000","8,919,000,000"
		CapitalStock,"6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000","26,000,000",,,,
			PreferredStock,,,,,,,,,,,,"0","0","0","0","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000",,,,
			CommonStock,"6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000","6,000,000",,,,
		AdditionalPaidInCapital,"11,823,000,000","11,948,000,000","11,980,000,000","12,057,000,000","12,044,000,000","12,091,000,000","12,075,000,000","12,148,000,000","12,137,000,000","12,183,000,000","12,174,000,000","12,243,000,000","12,229,000,000","12,271,000,000","12,257,000,000","12,322,000,000","12,310,000,000","12,350,000,000","12,340,000,000","12,395,000,000","12,397,000,000","12,451,000,000","12,434,000,000","12,434,000,000","12,425,000,000","12,441,000,000","12,431,000,000","12,433,000,000","12,450,000,000","12,421,000,000","12,381,000,000","12,390,000,000","12,321,000,000","12,309,000,000","12,299,000,000","12,281,000,000",,,,
		RetainedEarnings,"-2,403,000,000","-2,482,000,000","-2,715,000,000","-2,911,000,000","-2,897,000,000","-2,976,000,000","-3,207,000,000","-3,241,000,000","-2,845,000,000","-2,114,000,000","-2,200,000,000","-1,979,000,000","-1,927,000,000","-1,937,000,000","-2,032,000,000","-2,163,000,000","-1,792,000,000","-664,000,000","-581,000,000","-648,000,000","-219,000,000","-213,000,000","76,000,000","150,000,000","60,000,000","268,000,000","204,000,000","88,000,000","467,000,000","444,000,000","302,000,000","237,000,000","225,000,000","177,000,000","27,000,000",,,,,
		GainsLossesNotAffectingRetainedEarnings,"-1,001,000,000","-1,089,000,000","-1,061,000,000","-941,000,000","-965,000,000","-990,000,000","-1,235,000,000","-1,331,000,000","-1,466,000,000","-1,117,000,000","-1,266,000,000","-1,126,000,000","-1,019,000,000","-1,076,000,000","-970,000,000","-874,000,000","-829,000,000","-832,000,000","-852,000,000","-964,000,000","-1,045,000,000","-1,289,000,000","-986,000,000","-1,026,000,000","-845,000,000","-923,000,000","-1,025,000,000","-582,000,000","-554,000,000","-261,000,000","152,000,000","610,000,000","482,000,000","257,000,000","489,000,000","271,000,000",,,,
	MinorityInterest,"991,000,000","964,000,000","938,000,000","935,000,000","941,000,000","943,000,000","815,000,000","807,000,000","736,000,000","1,169,000,000","1,115,000,000","1,167,000,000","1,169,000,000","1,170,000,000","1,169,000,000","1,186,000,000","296,000,000","298,000,000","283,000,000","284,000,000","278,000,000","273,000,000","216,000,000","218,000,000","199,000,000","187,000,000","165,000,000","171,000,000","157,000,000","157,000,000","141,000,000","156,000,000","134,000,000","122,000,000","118,000,000","118,000,000",,,,
TotalCapitalization,"10,921,000,000","10,351,000,000","10,174,000,000","10,496,000,000","9,188,000,000","9,175,000,000","8,845,000,000","8,765,000,000","8,947,000,000","10,159,000,000","9,421,000,000","10,148,000,000","10,157,000,000","10,200,000,000","10,447,000,000","10,801,000,000","9,899,000,000","11,067,000,000","11,214,000,000","11,085,000,000","11,432,000,000","11,243,000,000","11,927,000,000","11,953,000,000","12,035,000,000","11,812,000,000","11,636,000,000","11,965,000,000","12,389,000,000","12,630,000,000","12,861,000,000","13,263,000,000","13,054,000,000","12,769,000,000","12,841,000,000","12,578,000,000","12,566,000,000","12,437,000,000","9,194,000,000","8,919,000,000"
PreferredStockEquity,,,,,,,,,,,,,,,,"20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000","20,000,000",,,,
CommonStockEquity,"8,425,000,000","8,383,000,000","8,210,000,000","8,211,000,000","8,188,000,000","8,131,000,000","7,639,000,000","7,582,000,000","7,832,000,000","8,958,000,000","8,714,000,000","9,144,000,000","9,289,000,000","9,264,000,000","9,261,000,000","9,291,000,000","9,695,000,000","10,860,000,000","10,913,000,000","10,789,000,000","11,139,000,000","10,955,000,000","11,530,000,000","11,564,000,000","11,646,000,000","11,792,000,000","11,616,000,000","11,945,000,000","12,369,000,000","12,610,000,000","12,841,000,000","13,243,000,000","13,034,000,000","12,749,000,000","12,821,000,000","12,558,000,000","12,566,000,000","12,437,000,000","9,194,000,000","8,919,000,000"
CapitalLeaseObligations,"1,184,000,000","1,204,000,000","1,224,000,000","1,259,000,000","1,285,000,000","1,291,000,000","1,259,000,000","1,277,000,000","1,405,000,000","1,526,000,000","1,511,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"600,000,000","1,744,000,000","1,536,000,000","1,379,000,000","1,969,000,000","1,905,000,000","1,773,000,000","1,767,000,000","2,155,000,000","1,725,000,000","1,590,000,000","1,571,000,000","1,552,000,000","1,468,000,000","1,501,000,000","1,422,000,000","3,765,000,000","4,682,000,000","4,710,000,000","4,690,000,000","4,984,000,000","4,886,000,000","5,280,000,000","5,663,000,000","5,756,000,000","6,558,000,000","6,481,000,000","6,660,000,000","6,566,000,000","6,704,000,000","7,706,000,000","8,344,000,000","8,175,000,000","7,921,000,000","7,928,000,000","7,667,000,000","6,082,000,000","6,090,000,000","3,984,000,000","3,870,000,000"
WorkingCapital,"635,000,000","1,366,000,000","1,100,000,000","1,222,000,000","774,000,000","735,000,000","697,000,000","779,000,000","1,052,000,000","991,000,000","307,000,000","710,000,000","568,000,000","717,000,000","924,000,000","1,099,000,000","1,519,000,000","1,448,000,000","1,351,000,000","1,363,000,000","1,301,000,000","1,266,000,000","1,041,000,000","1,447,000,000","1,257,000,000","1,699,000,000","1,723,000,000","1,820,000,000","1,815,000,000","1,723,000,000","2,572,000,000","3,006,000,000","2,872,000,000","2,820,000,000","2,585,000,000","2,472,000,000","1,358,000,000","852,000,000","684,000,000","648,000,000"
InvestedCapital,"11,227,000,000","10,627,000,000","10,474,000,000","10,524,000,000","9,400,000,000","9,387,000,000","8,923,000,000","8,841,000,000","8,947,000,000","10,159,000,000","10,043,000,000","10,597,000,000","10,835,000,000","10,944,000,000","11,118,000,000","11,243,000,000","9,971,000,000","11,141,000,000","11,299,000,000","11,168,000,000","11,515,000,000","11,310,000,000","11,907,000,000","11,933,000,000","12,015,000,000","11,792,000,000","11,616,000,000","11,945,000,000","12,369,000,000","12,610,000,000","12,841,000,000","13,243,000,000","13,034,000,000","12,749,000,000","12,821,000,000","12,558,000,000",,,"9,194,000,000",
TangibleBookValue,"600,000,000","1,744,000,000","1,536,000,000","1,379,000,000","1,969,000,000","1,905,000,000","1,773,000,000","1,767,000,000","2,155,000,000","1,725,000,000","1,590,000,000","1,571,000,000","1,552,000,000","1,468,000,000","1,501,000,000","1,402,000,000","3,745,000,000","4,662,000,000","4,690,000,000","4,670,000,000","4,964,000,000","4,866,000,000","5,260,000,000","5,643,000,000","5,736,000,000","6,538,000,000","6,461,000,000","6,640,000,000","6,546,000,000","6,684,000,000","7,686,000,000","8,324,000,000","8,155,000,000","7,901,000,000","7,908,000,000","7,647,000,000","6,082,000,000","6,090,000,000","3,984,000,000","3,870,000,000"
TotalDebt,"3,986,000,000","3,448,000,000","3,488,000,000","3,572,000,000","2,497,000,000","2,547,000,000","2,543,000,000","2,536,000,000","2,520,000,000","2,727,000,000","2,840,000,000","1,453,000,000","1,546,000,000","1,680,000,000","1,857,000,000","1,952,000,000","276,000,000","281,000,000","386,000,000","379,000,000","376,000,000","355,000,000","377,000,000","369,000,000","369,000,000",,,,,,,,,,,,,,,
NetDebt,"937,000,000","60,000,000","164,000,000","77,000,000",,,,,,,,,,"62,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
ShareIssued,"694,108,851","696,663,113","698,454,873","696,641,124","696,583,268","696,511,823","696,383,914","694,351,829","694,272,596","694,030,534","693,921,235","691,009,092","690,873,899","690,688,891","690,631,531","688,814,430","688,686,984","610,086,516","688,405,358","687,723,339","687,521,137","687,203,887","687,114,239","685,919,847","685,715,865","687,054,300","687,200,826","687,344,041","688,826,928","686,361,443","685,836,117","684,786,926","684,786,926","684,693,206","684,649,118","684,630,930","578,504,146","578,504,146","578,504,146","578,504,146"
OrdinarySharesNumber,"587,120,957","590,864,276","592,656,036","590,842,287","590,784,431","590,712,986","590,585,077","588,552,992","588,473,759","588,231,697","588,122,398","585,210,255","585,075,062","584,890,054","584,832,694","583,015,593","582,888,147","582,718,103","582,606,521","581,924,502","581,722,300","581,405,050","581,315,402","580,121,010","579,917,028","581,255,463","581,401,989","581,545,204","583,028,091","580,597,742","580,072,416","579,023,225","579,023,225","578,924,717","578,835,599","578,804,685","578,504,146","578,504,146","578,504,146","578,504,146"
TreasurySharesNumber,"106,987,894","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","27,368,413","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,798,837","105,763,701","105,763,701","105,763,701","105,763,701","105,768,489","105,813,519","105,826,245",,,,
