name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988
		OtherSpecialCharges,,,"0",,,"-51,500,000","0","-81,000,000","-33,834,000","25,915,000",,,,,,,,,"0",,,"12,225,000","0",,,"8,718,000","0",,"1,368,000",,"0",,,"7,677,000","0",,"22,109,000",,,,"-326,000",,,,"2,316,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,988,000","-378,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,"3,895,000","2,532,000",,,,,,"33,834,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,,,,"7,927,000","1,890,000","3,034,000","1,368,000","1,572,000","1,850,000","2,008,000","2,356,000","92,000","557,000","-528,000","741,000","1,364,000","1,346,000","803,000","286,000","-528,000","265,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"839,239,000","206,630,000","-43,150,000","357,507,000","318,252,000","154,543,000","-138,194,000","27,918,000","-181,318,000","-455,452,000","100,359,000","401,001,000","306,153,000","363,991,000","191,818,000","478,390,000","480,360,000","373,899,000","371,262,000","446,103,000","106,069,000","-54,571,000","83,416,000","109,867,000","-430,515,000","65,698,000","-64,671,000","320,673,000","580,177,000","372,389,000","-361,335,000","290,774,000","286,485,000","251,576,000","74,705,000","137,437,000","417,792,000","529,465,000","652,209,000","960,272,000","788,088,000","387,426,000","352,110,000","835,769,000","313,794,000","140,022,000","29,085,000","90,884,000","112,320,000","-39,926,000","-68,401,000","45,027,000","31,146,000","36,031,000","79,083,000","75,649,000","17,308,000","13,344,000","75,186,000","77,267,000","244,763,000","102,228,000","75,812,000","123,165,000","137,877,000","46,647,000","64,749,000","97,367,000","83,474,000","21,246,000","13,950,000","18,603,000","83,072,000","22,844,000","-2,118,000","28,654,000","43,116,000","-2,588,000","8,506,000","8,811,000","9,808,000","-792,000","33,069,000","32,751,000","34,585,000","20,765,000","33,794,000","7,948,000","13,445,000","-8,100,000","5,300,000","17,100,000","14,700,000","-3,000,000","4,300,000","12,600,000","5,300,000","-1,700,000","8,700,000","5,900,000","13,200,000","-2,500,000","5,400,000","13,400,000","5,800,000","2,300,000","10,200,000","7,200,000","-1,000,000","1,700,000","12,200,000","-600,000","14,600,000","7,200,000","13,900,000","18,500,000","7,700,000","2,900,000","4,300,000","11,800,000","3,800,000","-15,600,000","700,000","4,400,000","5,700,000","4,100,000","4,300,000","19,600,000","2,800,000","6,700,000","8,400,000","14,000,000","9,400,000",,
TaxProvision,"173,534,000","21,329,000","-26,046,000","54,766,000","123,485,000","-28,307,000","-43,643,000","4,573,000","-30,911,000","-162,166,000","19,290,000","103,021,000","89,336,000","87,505,000","28,501,000","116,258,000","117,447,000","85,037,000","-185,972,000","158,386,000","31,996,000","-16,789,000","12,952,000","22,196,000","-38,045,000","22,308,000","-40,724,000","110,066,000","206,990,000","129,728,000","-150,990,000","103,216,000","101,332,000","87,614,000","4,911,000","48,528,000","152,043,000","186,094,000","252,216,000","349,622,000","285,718,000","140,406,000","116,261,000","304,758,000","111,961,000","49,011,000","4,836,000","31,494,000","39,654,000","-16,672,000","-27,926,000","13,680,000","9,575,000","12,131,000","28,525,000","25,750,000","5,856,000","4,695,000","25,353,000","19,141,000","86,136,000","34,686,000","27,004,000","43,964,000","50,148,000","15,487,000","24,868,000","36,317,000","31,446,000","8,180,000","6,565,000","7,078,000","32,065,000","8,882,000","-1,037,000","11,104,000","16,415,000","-992,000","3,259,000","2,718,000","3,609,000","-307,000","12,847,000","13,144,000","13,696,000","8,223,000","13,382,000","2,997,000","5,274,000","-3,200,000","2,100,000","6,800,000","5,900,000","-1,200,000","1,700,000","4,600,000","2,300,000","-700,000","3,500,000","2,300,000","5,300,000","-1,000,000","2,200,000","5,200,000","2,300,000","900,000","4,100,000","2,700,000","-600,000","700,000","4,900,000","0","5,900,000","2,900,000","5,600,000","7,900,000","3,000,000","800,000","1,700,000","2,200,000","1,500,000","-6,100,000","300,000","1,800,000","2,100,000","1,400,000","1,500,000","6,900,000","900,000","2,400,000","3,200,000","5,200,000","3,400,000",,
NetIncomeCommonStockholders,"562,675,000","157,991,000","-39,107,000","277,234,000","166,627,000","148,217,000","-119,558,000","-2,401,000","-176,677,000","-304,623,000","60,604,000","261,428,000","196,632,000","252,691,000","141,503,000","341,295,000","344,311,000","267,141,000","517,857,000","270,279,000","57,394,000","-45,847,000","52,809,000","74,222,000","-409,584,000","21,037,000","-43,982,000","195,755,000","359,788,000","226,232,000","-221,608,000","174,535,000","175,954,000","151,595,000","62,595,000","82,005,000","256,064,000","333,669,000","391,604,000","600,373,000","493,499,000","241,696,000","223,380,000","523,088,000","192,235,000","84,694,000","14,719,000","51,177,000","66,162,000","-28,094,000","-40,501,000","23,484,000","14,605,000","21,945,000","50,558,000","49,899,000","11,452,000","8,649,000","49,833,000","58,126,000","158,627,000","67,542,000","47,659,000","79,002,000","93,101,000","46,804,000","39,881,000","61,719,000","52,028,000","13,066,000","7,385,000","11,525,000","51,007,000","13,962,000","-1,081,000","17,550,000","26,701,000","-1,596,000","5,247,000","6,093,000","6,199,000","-485,000","20,222,000","19,607,000","20,889,000","12,542,000","20,412,000","4,951,000","8,171,000","-4,900,000","3,200,000","10,300,000","8,800,000","-1,800,000","2,600,000","8,000,000","3,000,000","-1,000,000","5,200,000","3,600,000","7,900,000","-1,500,000","3,200,000","8,200,000","3,500,000","1,400,000","6,100,000","4,500,000","-400,000","1,000,000","13,000,000","-600,000","8,700,000","4,300,000","8,300,000","10,600,000","4,700,000","2,100,000","1,600,000","9,600,000","2,300,000","-9,500,000","400,000","2,600,000","3,600,000","2,700,000","2,800,000","12,700,000","1,900,000","4,300,000","5,200,000","8,800,000","6,000,000",,
	NetIncome,"570,081,000","159,974,000","-39,530,000","280,787,000","168,850,000","148,217,000","-117,747,000","-2,401,000","-176,677,000","-304,623,000","60,605,000","261,813,000","196,915,000","253,055,000","141,896,000","342,466,000","345,507,000","268,091,000","521,082,000","272,014,000","57,767,000","-45,468,000","53,165,000","74,497,000","-409,368,000","21,253,000","-43,921,000","196,322,000","360,824,000","226,876,000","-222,204,000","175,006,000","176,429,000","152,061,000","62,902,000","82,290,000","256,981,000","333,669,000","391,604,000","600,373,000","493,499,000","241,696,000","223,380,000","523,088,000","192,235,000","84,694,000","14,719,000","51,177,000","66,162,000","-28,094,000","-40,501,000","23,484,000","14,605,000","21,945,000","50,558,000","49,899,000","11,452,000","8,649,000","49,833,000","58,126,000","158,627,000","67,542,000","47,659,000","79,002,000","93,101,000","46,804,000","39,881,000","61,719,000","52,028,000","13,066,000","7,385,000","11,525,000","51,007,000","13,962,000","-1,081,000","17,550,000","26,701,000","-1,596,000","5,247,000","6,093,000","6,199,000","-485,000","20,222,000","19,607,000","20,889,000","12,542,000","20,412,000","4,951,000","8,171,000","-4,900,000","3,200,000","10,300,000","8,800,000","-1,800,000","2,600,000","8,000,000","3,000,000","-1,000,000","5,200,000","3,600,000","7,900,000","-1,500,000","3,200,000","8,200,000","3,500,000","1,400,000","6,100,000","4,500,000","-400,000","1,000,000","13,000,000","-600,000","8,700,000","4,300,000","8,300,000","10,600,000","4,700,000","2,100,000","1,600,000","9,600,000","2,300,000","-9,500,000","400,000","2,600,000","3,600,000","2,700,000","2,800,000","12,700,000","1,900,000","4,300,000","5,200,000","8,800,000","6,000,000",,
		NetIncomeIncludingNoncontrollingInterests,"665,705,000","185,301,000","-17,104,000","302,741,000","194,767,000","182,850,000","-94,551,000","23,345,000","-150,407,000","-293,286,000","81,069,000","297,980,000","216,817,000","276,486,000","163,317,000","362,132,000","362,913,000","288,862,000","557,234,000","287,717,000","74,073,000","-37,782,000","70,464,000","87,671,000","-392,470,000","43,390,000","-23,947,000","210,607,000","373,187,000","242,661,000","-210,345,000","187,558,000","185,153,000","163,962,000","69,794,000","88,909,000","265,749,000","343,371,000","399,993,000","610,650,000","502,370,000","247,020,000","235,849,000","531,011,000","201,833,000","91,011,000","24,249,000","59,390,000","72,666,000","-23,254,000","-23,549,000","31,347,000","21,571,000","23,900,000","47,416,000","51,746,000","11,945,000","9,451,000","49,833,000","58,126,000","158,627,000","67,542,000","47,659,000","79,002,000","93,101,000","46,804,000","39,881,000","61,719,000","55,147,000","16,668,000","11,261,000","14,229,000","51,313,000","14,651,000","-1,081,000","17,550,000","26,701,000","-1,596,000","5,247,000","6,093,000","6,199,000","-485,000","20,222,000","19,607,000","20,889,000","12,542,000","20,412,000","4,951,000","8,171,000","-4,900,000","3,200,000","10,300,000","8,800,000","-1,800,000","2,600,000","8,000,000","3,000,000","-1,000,000","5,200,000","3,600,000","7,900,000","-1,500,000","3,200,000","8,200,000","3,500,000","1,400,000","6,100,000","4,500,000","-400,000","1,000,000","13,000,000","-600,000","8,700,000","4,300,000","8,300,000","10,600,000","4,700,000","2,100,000","1,600,000","9,600,000","2,300,000","-9,500,000","400,000","2,600,000","3,600,000","2,700,000","2,800,000","12,700,000","1,900,000","4,300,000","5,200,000","8,800,000","6,000,000","6,200,000","12,000,000"
			NetIncomeContinuousOperations,"665,705,000","185,301,000","-17,104,000","302,741,000","194,767,000","182,850,000","-94,551,000","23,345,000","-150,407,000","-293,286,000","81,069,000","297,980,000","216,817,000","276,486,000","163,317,000","362,132,000","362,913,000","288,862,000","557,234,000","287,717,000","74,073,000","-37,782,000","70,464,000","87,671,000","-392,470,000","43,390,000","-23,947,000","210,607,000","373,187,000","242,661,000","-210,345,000","187,558,000","185,153,000","163,962,000","69,794,000","88,909,000","265,749,000","343,371,000","399,993,000","610,650,000","502,370,000","247,020,000","235,849,000","531,011,000","201,833,000","91,011,000","24,249,000","59,390,000","72,666,000","-23,254,000","-40,475,000","31,347,000","21,571,000","23,900,000","50,558,000","49,899,000","11,452,000","8,649,000","49,833,000","58,126,000","158,627,000","67,542,000","48,808,000","79,201,000","87,729,000","31,160,000","39,881,000","61,050,000","52,028,000","13,066,000","7,385,000","11,525,000","51,007,000","13,962,000","-1,081,000","17,550,000","26,701,000","-1,596,000","5,247,000","6,093,000","6,199,000","-485,000","20,222,000","19,607,000","20,889,000","12,542,000","20,412,000","4,951,000","8,171,000","-4,900,000","3,200,000","10,300,000","8,800,000","-1,800,000","2,600,000","8,000,000","3,000,000","-1,000,000","5,200,000","3,600,000","7,900,000","-1,500,000","3,200,000","8,200,000","3,500,000","1,400,000","6,100,000","4,500,000","-400,000","1,000,000","7,300,000","-600,000","8,700,000","4,300,000","8,300,000","10,600,000","4,700,000","2,100,000","2,600,000","9,600,000","2,300,000","-9,500,000","400,000","2,600,000","3,600,000","2,700,000","2,800,000","12,700,000","1,900,000","4,300,000","5,200,000","8,800,000","6,000,000","6,200,000","12,000,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","0",,,,,,,,,,,,,"-1,149,000","-199,000","5,372,000","15,644,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"669,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"5,700,000",,,,,"0",,,"-1,000,000",,,,,,,,,,,,,,,,
		MinorityInterests,"-95,624,000","-25,327,000","-22,426,000","-21,954,000","-25,917,000","-34,633,000","-23,196,000","-25,746,000","-26,270,000","-11,337,000","-20,464,000","-36,167,000","-19,902,000","-23,431,000","-21,421,000","-19,666,000","-17,406,000","-20,771,000","-36,152,000","-15,703,000","-16,306,000","-7,686,000","-17,299,000","-13,174,000","-16,898,000","-22,137,000","-19,974,000","-14,285,000","-12,363,000","-15,785,000","-11,859,000","-12,552,000","-8,724,000","-11,901,000","-6,892,000","-6,619,000","-8,768,000","-9,702,000","-8,389,000","-10,277,000","-8,871,000","-5,324,000","-12,469,000","-7,923,000","-9,598,000","-6,317,000","-9,530,000","-8,213,000","-6,504,000","-4,840,000","-16,952,000","-7,863,000","-6,966,000","-1,955,000",,"-1,847,000","-493,000","-802,000",,,,,,,,,"0",,"-3,119,000","-3,602,000","-3,876,000","-2,704,000","-306,000","-689,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherunderPreferredStockDividend,"7,406,000","1,983,000","-423,000","3,553,000","2,223,000",,,,,,"1,000","385,000","283,000","364,000","393,000","1,171,000","1,196,000","950,000","3,225,000","1,735,000","373,000","379,000","356,000","275,000","216,000","216,000","61,000","567,000","1,036,000","644,000","-596,000","471,000","475,000","466,000","307,000","285,000","917,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"562,675,000","157,991,000","-39,107,000","277,234,000","166,627,000","148,217,000","-119,558,000","-2,401,000","-176,677,000","-304,623,000","60,604,000","261,428,000","196,632,000","252,691,000","141,503,000","341,295,000","344,311,000","267,141,000","517,857,000","270,279,000","57,394,000","-45,847,000","52,809,000","74,222,000","-409,584,000","21,037,000","-43,982,000","195,755,000","359,788,000","226,232,000","-221,608,000","174,535,000","175,954,000","151,595,000","62,595,000","82,005,000","256,064,000","333,669,000","391,604,000","600,373,000","493,499,000","241,696,000","223,380,000","523,088,000","192,235,000","84,694,000","14,719,000","51,177,000","66,162,000","-28,094,000","-40,501,000","23,484,000","14,605,000","21,945,000","50,558,000","49,899,000","11,452,000","8,649,000","49,833,000","58,126,000","158,627,000","67,542,000","47,659,000","79,002,000","93,101,000","46,804,000","39,881,000","61,719,000","52,028,000","13,066,000","7,385,000","11,525,000","51,007,000","13,962,000","-1,081,000","17,550,000","26,701,000","-1,596,000","5,247,000","6,093,000","6,199,000","-485,000","20,222,000","19,607,000","20,889,000","12,542,000","20,412,000","4,951,000","8,171,000","-4,900,000","3,200,000","10,300,000","8,800,000","-1,800,000","2,600,000","8,000,000","3,000,000","-1,000,000","5,200,000","3,600,000","7,900,000","-1,500,000","3,200,000","8,200,000","3,500,000","1,400,000","6,100,000","4,500,000","-400,000","1,000,000","13,000,000","-600,000","8,700,000","4,300,000","8,300,000","10,600,000","4,700,000","2,100,000","1,600,000","9,600,000","2,300,000","-9,500,000","400,000","2,600,000","3,600,000","2,700,000","2,800,000","12,700,000","1,900,000","4,300,000","5,200,000","8,800,000","6,000,000",,
BasicEPS,,"0.9","-0.24","1.71","1.03","0.9","-0.73","-0.01","-1.09","-1.88","0.38","1.6","1.16","1.48","0.82","1.95","1.96","1.51","2.94","1.53","0.33","-0.26",,"0.42","-2.33","0.12","-0.24","1.05","1.88","1.16","-1.13","0.88","0.89","0.76","0.32","0.41","1.27","1.64","1.92","2.95","2.4","1.16",,"2.5","1.8","0.795",,"0.48","0.62","-0.265",,"0.235","0.145","0.22",,"0.5","0.115","0.085",,"0.53","1.445","0.61",,"0.7","0.81","0.4",,"0.505","0.41","0.103",,"0.093","0.404","0.111",,"0.141","0.215","-0.013","0.043",,"0.05","-0.004","0.163",,"0.173","0.104","0.169",,"0.063","-0.037","0.024",,"0.066","-0.014","0.02",,"0.023","-0.008","0.039",,"0.059","-0.011","0.024",,"0.026","0.011","0.046",,"-0.003","0.008","0.097",,"0.066","0.032","0.062",,"0.035","0.016","0.012",,"0.017","-0.071","0.003",,"0.027","0.021","0.021",,"0.014","0.031","0.039",,"0.045","0.047","0.09"
DilutedEPS,,"0.9","-0.24","1.71","1.03","0.9","-0.73","-0.01","-1.09","-1.88","0.37","1.58","1.15","1.47","0.81","1.93","1.94","1.5","2.92","1.53","0.33","-0.26",,"0.42","-2.33","0.12","-0.24","1.04","1.88","1.16","-1.13","0.88","0.89","0.76","0.31","0.41","1.27","1.63","1.92","2.94","2.39","1.16",,"2.48","1.79","0.79",,"0.48","0.62","-0.265",,"0.235","0.145","0.22",,"0.5","0.115","0.085",,"0.52","1.42","0.6",,"0.685","0.8","0.39",,"0.493","0.403","0.103",,"0.09","0.391","0.109",,"0.136","0.209","-0.013","0.041",,"0.049","-0.004","0.159",,"0.17","0.104","0.169",,"0.063","-0.037","0.024",,"0.066","-0.014","0.02",,"0.023","-0.008","0.039",,"0.059","-0.011","0.024",,"0.026","0.011","0.046",,"-0.003","0.008","0.097",,"0.066","0.032","0.062",,"0.035","0.016","0.012",,"0.017","-0.071","0.003",,"0.027","0.021","0.021",,"0.014","0.031","0.039",,"0.045","0.047","0.09"
BasicAverageShares,,"175,081,000","162,721,000","162,551,000","162,523,000","162,479,000","162,151,000","162,015,000","161,889,000","161,873,000","161,398,000","163,676,000","169,356,000","170,851,000","172,485,000","175,097,000","175,899,000","176,617,000","176,265,000","176,149,000","176,147,000","176,210,000",,"175,871,000","175,865,000","176,737,000","181,460,000","187,208,000","191,355,000","195,069,000","195,310,000","197,261,000","198,139,000","198,297,000","198,371,000","199,098,000","201,543,000","203,515,000","203,458,000","203,557,000","205,727,000","208,531,000",,"209,583,000","106,730,000","106,614,000",,"106,420,000","106,412,000","106,188,000",,"100,488,000","100,340,000","100,084,000",,"99,434,000","100,316,000","102,330,000",,"109,638,000","109,918,000","110,378,000",,"113,110,000","114,372,000","116,916,000",,"122,472,000","126,548,000","126,056,000",,"126,052,000","126,424,000","124,848,000",,"124,048,000","123,944,000","124,104,000","124,176,000",,"124,648,000","124,472,000","124,064,000",,"120,992,000","120,816,000","120,816,000",,"131,312,000","132,064,000","131,282,051",,"134,095,238","130,909,091","130,000,000",,"133,333,333","133,333,333","134,193,548",,"134,468,085","133,333,333","131,282,051",,"133,333,333","131,764,706","133,698,630",,"128,000,000","133,333,333","134,193,548",,"132,571,429","134,901,961","134,141,414",,"134,285,714","134,400,000","134,736,842",,"136,296,296","133,333,333","128,000,000",,"133,953,488","130,909,091","131,764,706",,"132,173,913","137,600,000","134,193,548",,"133,333,333","133,397,984","133,397,984"
DilutedAverageShares,,"175,081,000","162,721,000","162,551,000","162,523,000","162,479,000","162,151,000","162,015,000","161,889,000","161,873,000","162,898,000","165,011,000","170,547,000","172,239,000","174,259,000","176,927,000","177,586,000","177,954,000","177,457,000","176,530,000","176,302,000","176,210,000",,"175,993,000","175,865,000","176,784,000","181,460,000","187,344,000","191,454,000","195,121,000","195,310,000","197,535,000","198,380,000","198,924,000","199,311,000","199,509,000","201,905,000","204,217,000","204,453,000","204,434,000","206,481,000","209,138,000",,"210,579,000","107,340,000","107,266,000",,"107,134,000","106,816,000","106,464,000",,"100,654,000","100,452,000","100,342,000",,"100,064,000","101,030,000","103,030,000",,"111,706,000","111,906,000","112,636,000",,"115,566,000","116,726,000","120,056,000",,"125,544,000","129,532,000","129,008,000",,"129,680,000","130,416,000","128,720,000",,"128,232,000","127,888,000","124,104,000","127,016,000",,"128,128,000","127,968,000","127,552,000",,"122,672,000","120,816,000","120,816,000",,"131,312,000","132,064,000","131,282,051",,"134,095,238","130,909,091","130,000,000",,"133,333,333","133,333,333","134,193,548",,"134,468,085","133,333,333","131,282,051",,"133,333,333","131,764,706","133,698,630",,"128,000,000","133,333,333","134,193,548",,"132,571,429","134,901,961","134,141,414",,"134,285,714","134,400,000","134,736,842",,"136,296,296","133,333,333","128,000,000",,"133,953,488","130,909,091","131,764,706",,"132,173,913","137,600,000","134,193,548",,"133,333,333","133,397,984","133,397,984"
TotalOperatingIncomeAsReported,"843,956,000","232,832,000","-20,513,000","297,405,000","334,232,000","138,062,000","-106,247,000","-27,218,000","-189,976,000","-410,302,000","129,183,000","426,779,000","331,741,000","389,341,000","217,652,000","503,517,000","506,977,000","395,847,000","365,652,000","449,280,000","121,685,000","-32,724,000","112,292,000","124,765,000","-420,542,000","83,598,000","-56,706,000","322,605,000","589,832,000","388,622,000","-354,418,000","302,611,000","296,345,000","270,996,000","87,123,000","149,750,000","460,006,000","549,195,000","673,141,000","978,304,000","813,137,000","419,564,000","373,063,000","869,207,000","330,179,000","159,099,000","45,960,000","107,618,000","132,164,000","-22,744,000","-55,860,000","56,933,000","39,339,000","39,899,000","87,537,000","82,976,000","20,226,000","9,593,000","65,576,000","67,632,000","236,550,000","96,574,000","68,601,000","117,090,000","134,225,000","41,975,000","59,477,000","93,370,000","87,170,000","25,909,000","18,284,000","20,948,000","81,216,000","25,066,000","-134,000","27,363,000","12,096,000","-1,017,000","6,943,000","8,066,000","8,642,000","-2,719,000","29,057,000","29,550,000","34,394,000","20,376,000","33,587,000","13,143,000","14,362,000","-6,800,000","6,000,000","18,500,000","10,700,000","2,700,000","5,800,000","15,200,000","7,600,000","-200,000","10,000,000","7,200,000","14,500,000","-1,000,000","6,500,000","14,900,000","7,700,000","4,000,000","11,700,000","8,900,000","800,000","3,500,000","14,200,000","1,300,000","16,700,000","9,300,000","13,400,000","16,800,000","10,300,000","5,400,000","6,500,000","16,500,000","6,300,000","-12,500,000","2,800,000","5,300,000","6,600,000","3,300,000","4,900,000","19,700,000","4,000,000","7,400,000","9,800,000","13,800,000","9,500,000",,
TotalExpenses,"21,499,643,000","7,225,918,000","5,643,180,000","4,387,654,000","4,242,891,000","3,366,231,000","2,898,630,000","2,846,618,000","1,815,998,000","3,810,847,000","4,252,705,000","3,998,049,000","4,298,162,000","3,507,906,000","4,126,552,000","4,267,282,000","3,964,259,000","3,732,580,000","3,627,053,000","3,269,967,000","3,317,932,000","3,113,207,000","2,842,776,000","2,722,505,000","2,481,096,000","1,935,126,000","3,000,265,000","3,263,218,000","3,112,080,000","2,618,004,000","4,637,537,000","5,014,944,000","5,076,255,000","4,520,057,000","4,739,678,000","5,177,372,000","4,838,842,000","4,158,594,000","4,474,366,000","4,226,494,000","3,993,544,000","4,512,174,000","4,599,349,000","4,304,191,000","2,636,954,000","2,167,486,000","2,165,831,000","1,983,370,000","2,013,696,000","1,897,034,000","1,710,495,000","1,433,496,000","999,042,000","610,924,000","836,405,000","1,636,944,000","1,723,596,000","1,470,391,000","1,374,631,000","1,141,039,000","980,447,000","829,293,000","869,489,000","1,055,603,000","986,615,000","749,619,000","794,968,000","841,909,000","684,126,000","625,816,000","598,849,000","576,500,000","487,519,000","437,991,000","353,027,000","384,789,000","300,084,000","271,377,000","268,715,000","245,812,000","201,685,000","169,473,000","228,890,000","159,660,000","258,401,000","262,764,000","292,376,000","276,808,000","242,578,000","225,200,000","194,600,000","178,200,000","130,800,000","116,100,000","135,200,000","134,500,000","126,600,000","137,000,000","158,900,000","163,200,000","165,600,000","184,900,000","180,300,000","176,300,000","160,800,000","147,800,000","153,100,000","151,200,000","146,200,000","143,500,000","146,500,000","150,900,000","127,200,000","111,400,000","122,100,000","150,300,000","151,400,000","144,500,000","145,400,000","139,500,000","117,200,000","122,500,000","114,400,000","110,200,000","105,700,000","120,100,000","132,400,000","94,300,000","103,400,000","101,600,000","97,600,000","101,600,000","79,300,000",,
NetIncomeFromContinuingAndDiscontinuedOperation,"570,081,000","159,974,000","-39,530,000","280,787,000","168,850,000","148,217,000","-117,747,000","-2,401,000","-176,677,000","-304,623,000","60,605,000","261,813,000","196,915,000","253,055,000","141,896,000","342,466,000","345,507,000","268,091,000","521,082,000","272,014,000","57,767,000","-45,468,000","53,165,000","74,497,000","-409,368,000","21,253,000","-43,921,000","196,322,000","360,824,000","226,876,000","-222,204,000","175,006,000","176,429,000","152,061,000","62,902,000","82,290,000","256,981,000","333,669,000","391,604,000","600,373,000","493,499,000","241,696,000","223,380,000","523,088,000","192,235,000","84,694,000","14,719,000","51,177,000","66,162,000","-28,094,000","-40,501,000","23,484,000","14,605,000","21,945,000","50,558,000","49,899,000","11,452,000","8,649,000","49,833,000","58,126,000","158,627,000","67,542,000","47,659,000","79,002,000","93,101,000","46,804,000","39,881,000","61,050,000","52,028,000","13,066,000","7,385,000","11,525,000","51,007,000","13,962,000","-1,081,000","17,550,000","26,701,000","-1,596,000","5,247,000","6,093,000","6,199,000","-485,000","20,222,000","19,607,000","20,889,000","12,542,000","20,412,000","4,951,000","8,171,000","-4,900,000","3,200,000","10,300,000","8,800,000","-1,800,000","2,600,000","8,000,000","3,000,000","-1,000,000","5,200,000","3,600,000","7,900,000","-1,500,000","3,200,000","8,200,000","3,500,000","1,400,000","6,100,000","4,500,000","-400,000","1,000,000","7,300,000","-600,000","8,700,000","4,300,000","8,300,000","10,600,000","4,700,000","2,100,000","2,600,000","9,600,000","2,300,000","-9,500,000","400,000","2,600,000","3,600,000","2,700,000","2,800,000","12,700,000","1,900,000","4,300,000","5,200,000","8,800,000","6,000,000",,
