name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992
InvestingCashFlow,"2,784,600,000","2,938,200,000","-100,500,000","-20,200,000","-32,900,000","10,700,000","-380,900,000","-5,515,500,000","-160,500,000","-17,000,000","887,800,000","-1,829,700,000","-551,300,000","197,200,000","-104,700,000","-19,800,000","-1,159,100,000","-51,500,000","-81,247,000","-66,267,000","-40,743,000","-21,319,000","-3,449,238,000","-10,381,000","-19,281,000","-273,956,000","-641,681,000","-442,323,000","-11,205,000","-603,123,000","-7,712,000","-317,633,000","-10,244,000","-12,516,000","-69,158,000","-18,617,000","-1,014,878,000","-13,210,000","-31,414,000","-1,417,271,000","-28,064,000","-28,796,000","-19,277,000","-32,232,000","-215,229,000","-9,011,000","-8,285,000","-528,378,000","-7,967,000","-18,644,000","-361,219,000","-7,380,000","1,281,000","-6,874,000","-12,488,000","-310,491,000","-31,468,000","-384,847,000","-12,914,000","-13,229,000","-40,128,000","-76,117,000","-258,341,000","-47,193,000","-64,611,000","-16,520,000","-157,711,000","-8,684,000","-130,922,000","-58,553,000","-594,909,000","-5,547,000","-42,872,000","-15,071,000","-495,889,000","-3,419,000","-2,241,000","-3,128,000","-16,152,000","-64,943,000","-1,475,000","-9,894,000","-147,455,000","-25,131,000","-1,846,000","-2,297,000","-62,462,000","-35,772,000","-17,093,000","-62,900,000","1,000,000","-39,800,000","-1,500,000","-1,000,000","-1,900,000","-1,700,000","-53,200,000","-11,600,000","-7,100,000","-51,600,000","-900,000","-900,000","-1,000,000","-75,700,000","-1,500,000","-1,700,000","-13,400,000","-600,000","-12,700,000","-700,000","-11,300,000","-700,000","-800,000","-1,500,000","-10,900,000","-1,200,000","-700,000","-600,000","-30,400,000","-600,000"
	CashFlowFromContinuingInvestingActivities,"-333,700,000","-67,800,000","-215,000,000","-16,000,000","-32,900,000","10,700,000","-380,900,000","-5,515,500,000","-160,500,000","-17,000,000","887,800,000","-1,829,700,000","-551,300,000","197,200,000","-104,700,000","-19,800,000","-1,159,100,000","-51,500,000","-81,247,000","-66,267,000","-40,743,000","-21,319,000","-3,449,238,000","-10,381,000","-19,281,000","-273,956,000","-641,681,000","-442,323,000","-11,205,000","-603,123,000","-7,712,000","-317,633,000","-10,244,000","-12,516,000","-69,158,000","-18,617,000","-1,014,878,000","-13,210,000","-31,414,000","-1,417,271,000","-28,064,000","-28,796,000","-19,277,000","-32,232,000","-215,229,000","-9,011,000","-8,285,000","-528,378,000","-7,967,000","-18,644,000","-361,219,000","-7,380,000","1,281,000","-6,874,000","-12,488,000","-310,491,000","-31,468,000","-384,847,000","-12,914,000","-13,229,000","-40,128,000","-76,117,000","-258,341,000","-47,193,000","-64,611,000","-16,520,000","-157,711,000","-8,684,000","-130,922,000","-58,553,000","-594,909,000","-5,547,000","-42,872,000","-15,071,000","-495,889,000","-3,419,000","-2,241,000","-3,128,000","-16,152,000","-64,943,000","-1,475,000","-9,894,000","-147,455,000","-25,131,000","-1,846,000","-2,297,000","-62,462,000","-35,772,000","-17,093,000","-62,900,000","1,000,000","-39,800,000","-1,500,000","-1,000,000","-1,900,000","-1,700,000","-53,200,000","-11,600,000","-7,100,000","-51,600,000","-900,000","-900,000","-1,000,000","-75,700,000","-1,500,000","-1,700,000","-13,400,000","-600,000","-12,700,000","-700,000","-11,300,000","-700,000","-800,000","-1,500,000","-10,900,000","-1,200,000","-700,000","-600,000","-30,400,000","-600,000"
		CapitalExpenditureReported,"-62,900,000","-14,600,000","-17,800,000","-12,300,000","-16,200,000","-16,300,000","-16,100,000","-12,100,000","-10,200,000","-10,500,000","-13,000,000","-17,100,000","-15,000,000","-17,800,000","-17,200,000","-13,900,000","-15,900,000","-11,600,000","-15,595,000","-13,419,000","-12,423,000","-18,099,000","-13,173,000","-8,585,000","-8,859,000","-9,489,000","-8,757,000","-6,830,000","-10,723,000","-9,950,000","-7,809,000","-9,275,000","-10,082,000","-10,478,000","-9,179,000","-11,460,000","-10,684,000","-11,205,000","-9,169,000","-8,704,000","-10,524,000","-10,008,000","-11,559,000","-9,753,000","-10,577,000","-8,813,000","-8,200,000","-6,278,000","-7,628,000","-6,485,000","-7,177,000","-6,349,000","-7,131,000","-5,228,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"482,000","3,840,000",,,,,,"-6,451,000","-7,956,000","-6,380,000","-10,516,000","-6,866,000","-6,669,000","-6,056,000","-8,606,000","-6,740,000","-7,035,000","-9,772,000","-8,703,000","-5,559,000","-5,438,000","-5,062,000","-4,033,000","-2,983,000","-2,579,000","-2,546,000","-2,338,000","-2,155,000","-1,735,000","-2,357,000","-2,271,000","-1,600,000","-1,974,000","-1,935,000","-2,949,000","-1,308,000","-1,757,000","-1,441,000","-4,294,000","-2,178,000","54,222,000","-62,900,000","800,000","-39,800,000","-1,400,000","-1,000,000","-1,700,000","-1,700,000","-63,300,000","-1,500,000","-2,300,000",,,"-900,000","-800,000","-1,000,000","-1,500,000","-1,700,000","-1,200,000","-600,000","-700,000","-700,000","-7,400,000","-700,000","-800,000","-1,500,000","-1,400,000","-1,200,000","-700,000","-600,000","-300,000","-300,000"
			PurchaseOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-6,451,000","-7,956,000","-6,380,000","-10,516,000","-6,866,000","-6,669,000","-6,056,000","-8,606,000","-6,740,000","-7,035,000","-9,772,000","-8,703,000","-5,559,000","-5,438,000","-5,062,000","-4,033,000","-2,983,000","-2,579,000","-2,546,000","-2,338,000","-2,155,000","-1,735,000","-2,357,000","-2,271,000","-1,600,000","-1,974,000","-1,935,000","-2,949,000","-1,308,000","-1,757,000","-1,441,000","-4,294,000","-2,178,000","54,222,000","-62,900,000","800,000","-39,800,000","-1,400,000","-1,000,000","-1,700,000","-1,700,000","-63,300,000","-1,500,000","-2,300,000",,,"-900,000","-800,000","-1,000,000","-1,500,000","-1,700,000","-1,200,000","-600,000","-700,000","-700,000","-7,400,000","-700,000","-800,000","-1,500,000","-1,400,000","-1,200,000","-700,000","-600,000","-300,000","-300,000"
			SaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"482,000","3,840,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,"-8,100,000","-7,200,000","-7,900,000","-4,600,000","-2,600,000","-2,600,000","-2,500,000","-2,800,000","-2,900,000","-2,000,000","-2,300,000","-2,800,000","-2,500,000","-1,900,000","-2,741,000","-2,318,000","-2,556,000","-3,169,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,"-8,100,000","-7,200,000","-7,900,000","-4,600,000","-2,600,000","-2,600,000","-2,500,000","-2,800,000","-2,900,000","-2,000,000","-2,300,000","-2,800,000","-2,500,000","-1,900,000","-2,741,000","-2,318,000","-2,556,000","-3,169,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetBusinessPurchaseAndSale,"-270,200,000","-53,200,000","-197,500,000","-3,900,000","-15,500,000","-100,000","-364,900,000","-5,500,700,000","-150,300,000","-6,500,000","900,900,000","-1,812,700,000","-535,900,000","217,200,000","-87,500,000","-6,000,000","-1,143,400,000","-38,900,000","-65,666,000","-52,555,000","-32,686,000","-2,829,000","-3,444,171,000","-2,619,000","-9,720,000","-265,248,000","-632,480,000","-435,052,000","-150,000","-589,577,000","-125,000","-302,528,000","-580,000","-2,146,000","-59,461,000","-7,439,000","-1,005,273,000","-2,240,000","-22,223,000","-1,408,677,000","-17,865,000","-19,007,000","-6,397,000","-22,585,000","-204,612,000","0","0","-521,762,000","349,000","-15,000,000","-353,313,000","0","-565,000","-683,000","-2,829,000","-302,227,000","-22,074,000","-377,634,000","-655,000","-5,526,000","-31,026,000","-69,735,000","-248,731,000","-39,940,000","-57,616,000","-5,838,000","-148,848,000","-3,711,000","-124,852,000","-52,523,000","-589,286,000","-350,000","-39,469,000","-12,042,000","-490,856,000","147,000",,,"-12,943,000","-61,978,000","-145,000","-7,747,000","-144,724,000","-24,625,000","8,000","-839,000","-57,856,000","-32,377,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfBusiness,"-270,200,000","-53,200,000","-197,500,000","-3,900,000","-15,500,000","-100,000","-364,900,000","-5,500,700,000","-150,300,000","-6,500,000","-35,400,000","-1,812,700,000","-536,000,000","-3,200,000","-87,500,000","-6,000,000","-1,143,400,000","-38,900,000","-65,666,000","-52,555,000","-32,686,000","-2,829,000","-3,444,171,000","-2,619,000","-9,720,000","-265,248,000","-738,104,000","-435,052,000","-150,000","-589,577,000","-125,000","-302,528,000","-580,000","-2,146,000","-59,461,000","-7,439,000","-1,005,273,000","-2,240,000","-22,223,000","-1,408,677,000","-17,865,000","-19,007,000","-6,397,000","-22,585,000","-204,612,000","0","0","-521,762,000","349,000","-15,000,000","-353,313,000","0","-565,000","-683,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			SaleOfBusiness,,,,,,,,,,,"936,300,000","0","100,000","220,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherInvestingChanges,,,"300,000","200,000","-1,200,000","27,100,000","100,000",,,,"-100,000","100,000","-400,000","-2,200,000","0","100,000","200,000","-1,000,000","14,000","-293,000","4,366,000","-391,000","8,106,000","823,000","-702,000","781,000","-444,000","-441,000","-332,000","-3,596,000","222,000","-5,830,000","418,000","108,000","-518,000","282,000","1,079,000","235,000","1,174,000","-1,086,000","325,000","219,000","-1,321,000","106,000","-40,000","-198,000","-85,000","3,984,000","-1,170,000","-999,000","-11,947,000","-1,031,000","8,977,000","-963,000","-399,000","-1,813,000","-1,438,000","-833,000","-1,743,000","-837,000","-2,433,000","-326,000","-1,004,000","-513,000","40,000","-910,000","-160,000","586,000","-632,000","-968,000","-1,590,000","-2,214,000","-824,000","-483,000","-2,695,000","-1,411,000","-118,000","-771,000","-938,000","-1,365,000","644,000","-212,000","218,000","802,000","-97,000","-17,000","-312,000","-1,217,000",,,"200,000","0",,,,,,"-10,100,000","-4,800,000","-48,900,000",,,"-200,000",,,,"-12,200,000","0",,,,,,,,,,,"-30,100,000",
	CashFromDiscontinuedInvestingActivities,"3,118,300,000","3,006,000,000","114,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FinancingCashFlow,"-1,788,500,000","-520,200,000","-472,600,000","-406,300,000","-389,400,000","-545,200,000","-199,500,000","3,803,500,000","571,600,000","-38,700,000","-975,100,000","1,435,000,000","181,400,000","-464,300,000","-347,300,000","-457,200,000","968,000,000","-551,600,000","-219,842,000","-331,803,000","-221,287,000","-397,085,000","3,084,558,000","-47,318,000","-41,795,000","-190,182,000","466,910,000","256,091,000","-112,903,000","386,144,000","-184,632,000","112,873,000","-71,714,000","-154,631,000","-165,887,000","-161,392,000","819,716,000","-88,804,000","-166,124,000","1,039,631,000","-17,363,000","-2,274,000","-74,725,000","-80,011,000","-5,861,000","-96,082,000","-125,710,000","341,884,000","-518,000","-48,047,000","152,946,000","-48,691,000","-76,958,000","-40,894,000","-83,430,000","187,626,000","-68,662,000","152,385,000","76,590,000","-76,224,000","-175,000","29,357,000","177,939,000","-13,551,000","1,080,000","-27,177,000","27,868,000","-55,131,000","41,261,000","-8,615,000","554,255,000","-3,083,000","-5,013,000","2,213,000","536,763,000","-18,112,000","-13,260,000","-2,620,000","-23,569,000","44,313,000","-22,858,000","2,894,000","104,139,000","16,912,000","-22,971,000","-19,214,000","43,331,000","4,307,000","17,977,000","44,000,000","-2,000,000","19,100,000","-14,200,000","-10,000,000","-25,400,000","-3,900,000","36,800,000","-6,400,000","-3,500,000","40,700,000","-10,900,000","-1,000,000","-14,000,000","68,700,000","-1,900,000","-7,800,000","-2,400,000","-6,500,000","8,900,000","1,400,000","2,500,000","-7,800,000","2,200,000","3,900,000","2,000,000","-13,600,000","-5,600,000","-1,800,000","23,300,000","500,000"
	CashFlowFromContinuingFinancingActivities,"-1,771,100,000","-508,800,000","-465,900,000","-406,600,000","-389,400,000","-545,200,000","-199,500,000","3,803,500,000","571,600,000","-38,700,000","-975,100,000","1,435,000,000","181,400,000","-464,300,000","-347,300,000","-457,200,000","968,000,000","-551,600,000","-219,842,000","-331,803,000","-221,287,000","-397,085,000","3,084,558,000","-47,318,000","-41,795,000","-190,182,000","466,910,000","256,091,000","-112,903,000","386,144,000","-184,632,000","112,873,000","-71,714,000","-154,631,000","-165,887,000","-161,392,000","819,716,000","-88,804,000","-166,124,000","1,039,631,000","-17,363,000","-2,274,000","-74,725,000","-80,011,000","-5,861,000","-96,082,000","-125,710,000","341,884,000","-518,000","-48,047,000","152,946,000","-48,691,000","-76,958,000","-40,894,000","-83,430,000","187,626,000","-68,662,000","152,385,000","76,590,000","-76,224,000","-175,000","29,357,000","177,939,000","-13,551,000","1,080,000","-27,177,000","27,868,000","-55,131,000","41,261,000","-8,615,000","554,255,000","-3,083,000","-5,013,000","2,213,000","536,763,000","-18,112,000","-13,260,000","-2,620,000","-23,569,000","44,313,000","-22,858,000","2,894,000","104,139,000","16,912,000","-22,971,000","-19,214,000","43,331,000","4,307,000","17,977,000","44,000,000","-2,000,000","19,100,000","-14,200,000","-10,000,000","-25,400,000","-3,900,000","36,800,000","-6,400,000","-3,500,000","40,700,000","-10,900,000","-1,000,000","-14,000,000","68,700,000","-1,900,000","-7,800,000","-2,400,000","-6,500,000","8,900,000","1,400,000","2,500,000","-7,800,000","2,200,000","3,900,000","2,000,000","-13,600,000","-5,600,000","-1,800,000","23,300,000","500,000"
		NetIssuancePaymentsOfDebt,"-1,625,000,000","-470,000,000","-410,000,000","-370,000,000","-375,000,000","-495,000,000","-140,000,000","3,860,000,000","600,000,000","0","-925,000,000","1,485,000,000","230,000,000","-455,000,000","-275,000,000","-395,000,000","1,000,000,000","-535,000,000","-180,000,000","-310,000,000","-200,000,000","-370,000,000","3,128,868,000","-16,114,000","-20,000,000","-161,204,000","490,000,000","274,473,000","-101,915,000","400,310,000","-155,000,000","125,000,000","-70,472,000","-151,607,000","-145,611,000","-153,504,000","836,450,000","-100,161,000","-157,119,000","1,036,389,000","-6,918,000","-6,297,000","-86,400,000","-71,521,000","-1,568,000","-96,968,000","-131,288,000","340,890,000","-3,013,000","-40,000,000","505,788,000","-43,988,000","-72,187,000","-33,321,000","-90,226,000","201,184,000","-70,217,000","154,288,000","78,266,000","-74,287,000","-4,727,000","28,348,000","169,519,000","-14,534,000","1,188,000","-30,510,000","29,864,000","-54,909,000","41,300,000","-8,407,000","258,322,000","-4,202,000","-4,972,000","-25,780,000","344,637,000","-17,156,000","-11,107,000","-879,000","-22,216,000","46,254,000","-22,281,000","501,000","106,081,000","17,956,000","-22,964,000","-17,763,000","44,435,000","5,867,000","18,727,000","44,900,000","200,000","19,700,000","-9,000,000","-6,900,000","-6,100,000","-2,800,000","38,100,000","-5,800,000","-2,000,000","42,000,000","-10,300,000","-100,000","-12,900,000","70,500,000","-2,100,000","-6,000,000","-2,200,000","-6,000,000","9,500,000","2,200,000","5,000,000","-7,300,000","800,000","6,100,000","700,000","-13,100,000","-5,700,000","-1,400,000","23,600,000","700,000"
			NetLongTermDebtIssuance,,,"-500,000,000","0",,"-495,000,000","-140,000,000","3,860,000,000","600,000,000","0","-925,000,000","1,485,000,000","230,000,000","-455,000,000","-275,000,000","-395,000,000","1,000,000,000","-535,000,000","-180,000,000","-310,000,000","-200,000,000","-370,000,000","3,128,868,000","-16,114,000","-20,000,000","-161,204,000","490,000,000","274,473,000","-101,915,000","400,310,000","-155,000,000","125,000,000","-70,472,000","-151,607,000","-145,611,000","-153,504,000","836,450,000","-100,161,000","-157,119,000","1,036,389,000","-6,918,000","-6,297,000","-86,400,000","-71,521,000","-1,568,000","-96,968,000","-131,288,000","340,890,000","-3,013,000","-40,000,000","501,478,000","-39,678,000","-72,187,000","-33,321,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtIssuance,,,"0","0",,,"460,000,000","3,860,000,000",,,"-60,000,000",,,,"0","1,035,000,000",,,,,,,,,,"0","490,000,000","275,000,000","-100,000,000","415,000,000","0","0",,,"-140,000,000","290,000,000",,,"-50,000,000",,,,,,,"0","-128,000,000",,,"0","0",,,"51,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LongTermDebtPayments,,,,,,"-495,000,000",,,,,"-865,000,000","225,000,000","230,000,000","-455,000,000","-275,000,000",,,"-535,000,000","-180,000,000","-310,000,000","-200,000,000","-370,000,000","178,868,000","-16,114,000","-20,000,000","-161,204,000","0","-527,000","-1,915,000","-14,690,000","-155,000,000","125,000,000","-70,472,000","-151,607,000","-5,611,000","-443,504,000","36,450,000","-100,161,000","-107,119,000","-13,611,000","-6,918,000","-6,297,000","-86,400,000","-71,521,000","-1,568,000","-96,968,000","-3,288,000","22,890,000","-3,013,000","-40,000,000","501,478,000","-539,678,000","-21,187,000","-84,321,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NetShortTermDebtIssuance,"-1,125,000,000","-470,000,000","90,000,000","-370,000,000","-375,000,000","-495,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,310,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,,,,,"-375,000,000","-495,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,"15,900,000","5,500,000","3,300,000","3,600,000","3,500,000","4,700,000","3,200,000","2,800,000","1,700,000","2,800,000","1,600,000","1,600,000","1,400,000","2,200,000","1,300,000","1,300,000","1,200,000","1,600,000","1,004,000","1,149,000","1,013,000","1,032,000","764,000","861,000","836,000","879,000","772,000","640,000","690,000","787,000","671,000","624,000","727,000","729,000","616,000","583,000","608,000","642,000","572,000","500,000","523,000","600,000","515,000","530,000","480,000","579,000","461,000","461,000","367,000","408,000",,,,,"-8,156,000","2,268,000","5,189,000","2,593,000","4,107,000","2,317,000","5,345,000","5,257,000","9,002,000",,,,,,,"4,299,000","310,332,000","0","0","28,873,000","195,580,000","1,805,000",,,"1,234,000","643,000",,,,,,,,,,,"3,900,000","0","-4,100,000","-1,500,000",,,,,,,,,,,,,,,,,"100,000","0","500,000","-400,000","1,600,000",,,,"0","0"
			CommonStockIssuance,"15,900,000","5,500,000","3,300,000","3,600,000","3,500,000","4,700,000","3,200,000","2,800,000","1,700,000","2,800,000","1,600,000","1,600,000","1,400,000","2,200,000","1,300,000","1,300,000","1,200,000","1,600,000","1,004,000","1,149,000","1,013,000","1,032,000","764,000","861,000","836,000","879,000","772,000","640,000","690,000","787,000","671,000","624,000","727,000","729,000","616,000","583,000","608,000","642,000","572,000","500,000","523,000","600,000","515,000","530,000","480,000","579,000","461,000","461,000","367,000","408,000",,,,,"-8,156,000","2,268,000","5,189,000","2,593,000","4,107,000","2,317,000","5,345,000","5,257,000","9,002,000",,,,,,,"4,299,000","310,332,000","0","0","28,873,000","195,580,000","1,805,000",,,"1,234,000","643,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","0",,,"1,600,000",,,,"0","0"
			CommonStockPayments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0","-4,100,000","-1,500,000",,,,,,,,,,,,,,,,,,,,"-400,000",,,,,,
		CashDividendsPaid,"-242,900,000","-65,300,000","-59,500,000","-59,100,000","-59,000,000","-58,800,000","-54,100,000","-53,400,000","-53,500,000","-53,100,000","-48,200,000","-47,900,000","-47,900,000","-47,700,000","-43,400,000","-42,200,000","-42,400,000","-42,100,000","-36,273,000","-35,543,000","-35,494,000","-35,443,000","-30,498,000","-30,249,000","-30,210,000","-30,173,000","-25,124,000","-25,111,000","-25,075,000","-25,024,000","-20,032,000","-20,006,000","-19,958,000","-19,863,000","-16,386,000","-16,368,000","-16,338,000","0","-29,801,000","-13,429,000","-13,383,000","-13,290,000","-10,561,000","-10,527,000","-10,544,000","-10,458,000","-8,984,000","-8,929,000","-8,915,000","-8,878,000","-7,480,000","-7,493,000","-7,456,000","-7,394,000","-6,494,000","-6,486,000","-6,479,000","-6,428,000","-5,772,000","-5,745,000","-5,745,000","-5,692,000","-5,111,000","-5,102,000","-5,143,000","-5,046,000","-4,558,000","-4,561,000","-4,525,000","-4,507,000","-3,523,000","-3,574,000","-3,562,000","-3,542,000","-3,454,000","-2,761,000","-2,753,000","-2,747,000","-2,587,000","-2,584,000","-2,578,000","-2,568,000","-2,315,000","-2,314,000","-2,306,000","-2,297,000","-2,142,000","-2,136,000","-2,159,000","-2,100,000","-2,000,000","-2,000,000","-1,900,000","-2,000,000","-1,800,000","-1,900,000","-1,800,000","-1,900,000","-1,900,000","-1,400,000","-1,300,000","-1,400,000","-1,400,000","-1,200,000","-1,100,000","-1,100,000","-1,100,000","-700,000","-800,000","-700,000","-800,000","-400,000",,,"-400,000","-600,000","0","-300,000","-200,000","-300,000"
			CommonStockDividendPaid,,,,,"-59,000,000","-58,800,000","-54,100,000","-53,400,000","-53,500,000","-53,100,000","-48,200,000","-47,900,000","-47,900,000","-47,700,000","-43,400,000","-42,200,000","-42,400,000","-42,100,000","-36,273,000","-35,543,000","-35,494,000","-35,443,000","-30,498,000","-30,249,000","-30,210,000","-30,173,000","-25,124,000","-25,111,000","-25,075,000","-25,024,000","-20,032,000","-20,006,000","-19,958,000","-19,863,000","-16,386,000","-16,368,000","-16,338,000","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"80,900,000","21,000,000","400,000","18,700,000","40,800,000","4,400,000","-8,100,000","24,800,000","35,600,000","12,100,000","-3,900,000","5,800,000","11,000,000","22,000,000","-36,000,000","13,900,000","8,900,000","23,800,000","-4,445,000","12,221,000","13,135,000","7,576,000","-3,897,000","5,379,000","7,826,000","690,000","-925,000","3,922,000","9,048,000","6,267,000","-15,961,000","4,738,000","13,660,000","8,026,000","-8,895,000","5,841,000","4,769,000","6,229,000","-2,426,000","11,791,000","11,441,000","16,873,000","13,688,000","1,565,000","4,307,000","8,607,000","12,092,000","8,466,000","6,046,000","2,443,000","5,661,000","1,807,000","1,870,000","1,168,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,,,,,"300,000","-500,000","-500,000","-30,700,000","-12,200,000","-500,000","400,000","-9,500,000","-13,100,000","14,200,000","5,800,000","-35,200,000","300,000","100,000","-128,000","370,000","59,000","-250,000","-10,679,000","-7,195,000","-247,000","-374,000","2,187,000","2,167,000","4,349,000","3,804,000","5,690,000","2,517,000","4,329,000","8,084,000","4,389,000","2,056,000","-5,773,000","4,486,000","22,650,000","4,380,000","-9,026,000","-160,000","8,033,000","-58,000","1,464,000","2,158,000","2,009,000","996,000","4,997,000","-2,020,000","-124,166,000","983,000","815,000","-1,347,000","10,409,000","-9,340,000","2,845,000","1,932,000","-11,000","1,491,000","4,952,000","1,444,000","4,529,000","-7,172,000","5,035,000","8,379,000",,"4,339,000",,,,"4,693,000","3,521,000","2,662,000",,,,"1,006,000",,,,"4,961,000",,"1,270,000","2,299,000","846,000",,"576,000","1,409,000","1,200,000","-4,100,000","1,400,000","800,000","400,000","-2,800,000","800,000","500,000","1,300,000","-1,400,000","100,000","700,000","500,000",,,"1,300,000","-700,000","900,000","200,000","200,000","-100,000","-1,800,000",,,"-1,800,000",,,,"-100,000",,
	CashFromDiscontinuedFinancingActivities,"-17,400,000","-11,400,000","-6,700,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
